catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
k8s.k8s.pod_container_security.privilege_escalation.privileged_containers_prohibited.enabled,container.security_context,,cis_kubernetes_kubernetes_5.2.2_0114,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation.privileged_containers_prohibited.enforced,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation.privileged_containers_prohibited.privileged_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation_prevention.capabilities_restricted.allowed_capabilities_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation_prevention.capabilities_restricted.audited,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation_prevention.capabilities_restricted.capabilities_restricted_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation_prevention.capabilities_restricted.enabled,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.privilege_escalation_prevention.capabilities_restricted.enforced,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.read_only_rootfs_enabled.audited,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.read_only_rootfs_enabled.enabled,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.read_only_rootfs_enabled.read_only_root_filesystem_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.run_as_non_root_enforced.audited,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.run_as_non_root_enforced.run_as_non_root_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.security_contexts.run_as_non_root_enforced.run_as_user_validated,container.security_context,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.cross_border_transfer.transfer_controls_enabled.audited,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.cross_border_transfer.transfer_controls_enabled.enabled,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.cross_border_transfer.transfer_controls_enabled.geographic_restrictions_validated,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.cross_border_transfer.transfer_controls_enabled.transfer_controls_validated,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_classification.labels_enforced.audited,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_classification.labels_enforced.classification_enabled_validated,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_classification.labels_enforced.enabled,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_classification.labels_enforced.label_policies_validated,data.classification,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_loss_prevention.dlp_policies_enforced.audited,data.dlp,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_loss_prevention.dlp_policies_enforced.dlp_enabled_validated,data.dlp,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_loss_prevention.dlp_policies_enforced.enabled,data.dlp,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_loss_prevention.dlp_policies_enforced.enforced,data.dlp,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.data_protection.data_loss_prevention.dlp_policies_enforced.policy_types_validated,data.dlp,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.backup_encryption_enabled.audited,etcd.backup,,cis_kubernetes_kubernetes_1.1.31_0150,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.backup_encryption_enabled.backup_encryption_validated,etcd.backup,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.backup_encryption_enabled.backup_retention_policy_validated,etcd.backup,,canada_pbmm_moderate_multi_cloud_CCCS_CM-7_0047;canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053;canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;fedramp_moderate_multi_cloud_CM-7_0119;fedramp_moderate_multi_cloud_CM-7_1_0120;fedramp_moderate_multi_cloud_CM-7_2_0121;fedramp_moderate_multi_cloud_CM-7_5_0122;fedramp_moderate_multi_cloud_CP-6_0146;fedramp_moderate_multi_cloud_CP-6_1_0147;fedramp_moderate_multi_cloud_CP-6_2_0148;fedramp_moderate_multi_cloud_CP-6_3_0149;hipaa_multi_cloud_164_308_a_5_ii_b_0012;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;nist_800_171_r2_multi_cloud_3_4_2_3.4.2_Establish_and_enforce_security_config_0038;nist_800_171_r2_multi_cloud_3_4_6_3.4.6_Employ_the_principle_of_least_functio_0039;nist_800_53_rev5_multi_cloud_CP-2-a_0462;nist_800_53_rev5_multi_cloud_CP-2-e_0466;nist_800_53_rev5_multi_cloud_CP-6-a_0485;nist_800_53_rev5_multi_cloud_CP-9-a_0509;nist_800_53_rev5_multi_cloud_CP-9-b_0510;nist_800_53_rev5_multi_cloud_CP-9-c_0511;pci_dss_v4_multi_cloud_11.3.1.2_0167;pci_dss_v4_multi_cloud_3.1.1_0032;pci_dss_v4_multi_cloud_3.1.2_0033;pci_dss_v4_multi_cloud_3.3.1.1_0034;pci_dss_v4_multi_cloud_3.3.1.2_0035;pci_dss_v4_multi_cloud_3.5.1.3_0043;pci_dss_v4_multi_cloud_6.2.3_0077;rbi_bank_multi_cloud_16.1_0010;rbi_bank_multi_cloud_6.1_0021;rbi_bank_multi_cloud_6.2_0022;rbi_nbfc_multi_cloud_2.7_0011;rbi_nbfc_multi_cloud_3.4_0020;rbi_nbfc_multi_cloud_5.3_0027;rbi_nbfc_multi_cloud_7.2_0034;rbi_nbfc_multi_cloud_7.3_0035;soc2_multi_cloud_a1_2_0025;soc2_multi_cloud_cc_a_1_1_0021,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.storage_security.backup_security.backup_encryption_enabled.backup_retention_policy_validated,etcd.backup,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_client_tls_enabled.audited,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_client_tls_enabled.client_cert_validation_validated,etcd.etcd,,"cis_kubernetes_kubernetes_1.5.2_0162;cis_kubernetes_kubernetes_1.5.2_0162,cis_kubernetes_kubernetes_2.2_0062;cis_kubernetes_kubernetes_2.2_0062",yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_client_tls_enabled.client_tls_enabled_validated,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_client_tls_enabled.enabled,etcd.etcd,,cis_kubernetes_kubernetes_3.1.18_0211,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_client_tls_enabled.enforced,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_peer_tls_enabled.audited,etcd.etcd,,cis_kubernetes_kubernetes_2.6_0066,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_peer_tls_enabled.peer_cert_validation_validated,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.etcd_security.etcd_peer_tls_enabled.peer_tls_enabled_validated,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.secrets_config_mgmt.secret_encryption.etcd_encryption_enabled.encryption_key_rotation_validated,etcd.etcd,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.secrets_config_mgmt.secret_encryption.etcd_encryption_enabled.encryption_provider_validated,etcd.etcd,,cis_kubernetes_kubernetes_1.2.30_0051,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.token_auth_secure.audited,identity.service_account,,cis_kubernetes_kubernetes_1.2.2_0023,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.token_auth_secure.enabled,identity.service_account,,cis_kubernetes_kubernetes_3.1.3_0071,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.token_auth_secure.max_token_ttl_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.token_auth_secure.token_rotation_period_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_account_management.automount_disabled.audited,identity.service_account,,cis_kubernetes_kubernetes_5.1.5_0104,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_account_management.automount_disabled.automount_disabled_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_account_management.automount_disabled.enabled,identity.service_account,,cis_kubernetes_kubernetes_5.7.1_0137,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_account_management.automount_disabled.token_audience_validated,identity.service_account,,cis_kubernetes_kubernetes_5.1.13_0112,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_accounts.auto_mount_disabled.audited,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_accounts.auto_mount_disabled.auto_mount_service_account_token_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.service_accounts.auto_mount_disabled.enabled,identity.service_account,,cis_kubernetes_kubernetes_2.3_0063,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.token_management.token_rotation_enabled.audited,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.token_management.token_rotation_enabled.enabled,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.token_management.token_rotation_enabled.enforced,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.token_management.token_rotation_enabled.token_max_ttl_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.token_management.token_rotation_enabled.token_rotation_period_validated,identity.service_account,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.mfa_enforced.audited,identity.user,,canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_IA-2_0062;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_IA-2_0170;fedramp_moderate_multi_cloud_IA-2_12_0176;fedramp_moderate_multi_cloud_IA-2_1_0171;fedramp_moderate_multi_cloud_IA-2_2_0172;fedramp_moderate_multi_cloud_IA-2_5_0173;fedramp_moderate_multi_cloud_IA-2_6_0174;fedramp_moderate_multi_cloud_IA-2_8_0175;fedramp_moderate_multi_cloud_IA-5_0180;fedramp_moderate_multi_cloud_IA-5_13_0186;fedramp_moderate_multi_cloud_IA-5_1_0181;fedramp_moderate_multi_cloud_IA-5_2_0182;fedramp_moderate_multi_cloud_IA-5_6_0183;fedramp_moderate_multi_cloud_IA-5_7_0184;fedramp_moderate_multi_cloud_IA-5_8_0185;fedramp_moderate_multi_cloud_SC-13_0348;fedramp_moderate_multi_cloud_SI-2_0363;fedramp_moderate_multi_cloud_SI-2_2_0364;fedramp_moderate_multi_cloud_SI-2_3_0365;hipaa_multi_cloud_164_312_c_2_0028;hipaa_multi_cloud_164_312_d_0029;iso27001_2022_multi_cloud_A.10.1_0001;iso27001_2022_multi_cloud_A.5.10_0006;iso27001_2022_multi_cloud_A.5.11_0007;iso27001_2022_multi_cloud_A.5.12_0008;iso27001_2022_multi_cloud_A.5.13_0009;iso27001_2022_multi_cloud_A.5.14_0010;iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.17_0013;iso27001_2022_multi_cloud_A.5.1_0005;iso27001_2022_multi_cloud_A.8.5_0092;iso27001_2022_multi_cloud_A.9.4_0099;nist_800_171_r2_multi_cloud_3_11_3_3.11.3_Remediate_vulnerabilities_in_accord_0002;nist_800_171_r2_multi_cloud_3_13_15_3.13.15_Protect_the_authenticity_of_commu_0006;nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022;nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_5_2_3.5.2_Authenticate_or_verify_the_identiti_0043;nist_800_53_rev5_multi_cloud_MA-4-c_0684;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248;pci_dss_v4_multi_cloud_4.1.2_0059;pci_dss_v4_multi_cloud_9.4.1.2_0132;rbi_bank_multi_cloud_12.1_0005;rbi_bank_multi_cloud_9.1_0026;rbi_nbfc_multi_cloud_2.11_0015;soc2_multi_cloud_cc_6_6_0012,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.mfa_enforced.enforced,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.mfa_enforced.mfa_provider_validated,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.authentication.mfa_enforced.mfa_required_roles_validated,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.multi_factor_authentication.mfa_enforced.audited,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.multi_factor_authentication.mfa_enforced.enabled,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.multi_factor_authentication.mfa_enforced.enforced,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.multi_factor_authentication.mfa_enforced.mfa_enabled_validated,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.identity_access.multi_factor_authentication.mfa_enforced.mfa_methods_validated,identity.user,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.security_orchestration.playbooks_automated.audited,incident.automation,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.security_orchestration.playbooks_automated.automation_enabled_validated,incident.automation,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.security_orchestration.playbooks_automated.enabled,incident.automation,,soc2_multi_cloud_cc_7_4_0018,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.security_orchestration.playbooks_automated.playbook_count_validated,incident.automation,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.threat_hunting.proactive_hunting_enabled.audited,incident.forensics,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.threat_hunting.proactive_hunting_enabled.enabled,incident.forensics,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.threat_hunting.proactive_hunting_enabled.hunting_frequency_validated,incident.forensics,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.threat_hunting.proactive_hunting_enabled.threat_hunting_enabled_validated,incident.forensics,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.network_plugin_security.cni_security_verified.audited,infrastructure.cni,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.network_plugin_security.cni_security_verified.cni_encryption_validated,infrastructure.cni,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.network_plugin_security.cni_security_verified.enabled,infrastructure.cni,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.network_plugin_security.cni_security_verified.network_isolation_validated,infrastructure.cni,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.container_runtime_security.runtime_security_enabled.apparmor_enabled_validated,infrastructure.container_runtime,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.container_runtime_security.runtime_security_enabled.audited,infrastructure.container_runtime,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.container_runtime_security.runtime_security_enabled.seccomp_enabled_validated,infrastructure.container_runtime,,cis_kubernetes_kubernetes_4.2.14_0097,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.hardware_security.tpm_verification_enabled.audited,infrastructure.node,,cis_kubernetes_kubernetes_1.3.5_0056,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.hardware_security.tpm_verification_enabled.enabled,infrastructure.node,,cis_kubernetes_kubernetes_1.6.7_0176,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.hardware_security.tpm_verification_enabled.enforced,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.hardware_security.tpm_verification_enabled.secure_boot_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.hardware_security.tpm_verification_enabled.tpm_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.hardware_security.tpm_verification_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.hardware_security.tpm_verification_enabled.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.hardware_security.tpm_verification_enabled.secure_boot_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.hardware_security.tpm_verification_enabled.tpm_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.host_level_security.edr_integration_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.host_level_security.edr_integration_enabled.edr_agent_installed_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.host_level_security.edr_integration_enabled.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.host_level_security.edr_integration_enabled.threat_response_automation_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.node_security.node_hardening_applied.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.node_security.node_hardening_applied.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.node_security.node_hardening_applied.node_hardening_standard_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.infrastructure_security.node_security.node_hardening_applied.security_updates_automated_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.behavioral_analysis.anomaly_detection_enabled.anomaly_detection_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.behavioral_analysis.anomaly_detection_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.behavioral_analysis.anomaly_detection_enabled.baseline_established_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.behavioral_analysis.anomaly_detection_enabled.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.ebpf_monitoring_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.ebpf_monitoring_enabled.ebpf_probes_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.ebpf_monitoring_enabled.syscall_monitoring_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.falco_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.falco_enabled.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.falco_enabled.falco_rules_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_protection.falco_enabled.threat_detection_active_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_security.falco_enabled.audited,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_security.falco_enabled.enabled,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_security.falco_enabled.falco_enabled_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.pod_container_security.runtime_security.falco_enabled.rules_configured_validated,infrastructure.node,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kube_proxy_security.proxy_configuration_secured.audited,kube_proxy.kube_proxy,,cis_kubernetes_kubernetes_4.3.1_0099,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kube_proxy_security.proxy_configuration_secured.enabled,kube_proxy.kube_proxy,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kube_proxy_security.proxy_configuration_secured.iptables_mode_validated,kube_proxy.kube_proxy,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kube_proxy_security.proxy_configuration_secured.proxy_secured_validated,kube_proxy.kube_proxy,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_authentication_enabled.audited,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_authentication_enabled.enabled,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_authentication_enabled.kubelet_authentication_validated,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_authentication_enabled.kubelet_authorization_validated,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_readonly_port_disabled.audited,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_readonly_port_disabled.enabled,kubelet.kubelet,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.cluster_component_security.kubelet_security.kubelet_readonly_port_disabled.read_only_port_validated,kubelet.kubelet,,cis_kubernetes_kubernetes_4.2.4_0087,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.forensic_capabilities.incident_forensics_enabled.audited,monitoring.audit_log,,cis_kubernetes_kubernetes_5.2.9_0121,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.forensic_capabilities.incident_forensics_enabled.evidence_preservation_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.incident_response.forensic_capabilities.incident_forensics_enabled.forensic_data_collection_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.audit_logging.audit_policy_comprehensive.audit_categories_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.audit_logging.audit_policy_comprehensive.audit_level_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.audit_logging.audit_policy_comprehensive.audited,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.audit_logging.audit_policy_comprehensive.enabled,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.compliance_reporting.automated_compliance_dashboard.audited,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.compliance_reporting.automated_compliance_dashboard.compliance_frameworks_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.compliance_reporting.automated_compliance_dashboard.dashboard_automation_validated,monitoring.audit_log,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_collection.centralized_logging_enabled.audited,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_collection.centralized_logging_enabled.centralized_logging_validated,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_collection.centralized_logging_enabled.enabled,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_collection.centralized_logging_enabled.log_aggregation_validated,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_retention.retention_policies_enforced.audited,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_retention.retention_policies_enforced.retention_period_validated,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
k8s.k8s.monitoring_observability.log_retention.retention_policies_enforced.retention_policies_validated,monitoring.logs,,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
