cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,aws_mapped_compliance_functions,aws_mapped_compliance_ids
aws,cloudwatch.changes.to.vpcs.alarm.configured,cloudwatch.changes.to.vpcs.alarm.configured,changes,security,"boto3.client(""changes"")",cloudwatch.changes.to.vpcs.alarm.configured,hipaa_multi_cloud_164_308_a_6_i_0015
aws,iam.password.policy.lowercase,iam.password.policy.lowercase,password,security,"boto3.client(""password"")",iam.password.policy.lowercase,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_5_ii_d_0014
aws,iam.inline.policy.no.administrative.privileges,iam.inline.policy.no.administrative.privileges,inline,security,"boto3.client(""inline"")",iam.inline.policy.no.administrative.privileges,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_308_a_3_ii_b_0006;hipaa_multi_cloud_164_308_a_4_i_0008;hipaa_multi_cloud_164_308_a_4_ii_b_0010;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_312_a_1_0022
aws,cloudwatch.changes.to.network.route.tables.alarm.configured,cloudwatch.changes.to.network.route.tables.alarm.configured,changes,security,"boto3.client(""changes"")",cloudwatch.changes.to.network.route.tables.alarm.configured,hipaa_multi_cloud_164_308_a_6_i_0015
aws,ssm.managed.compliant.patching,ssm.managed.compliant.patching,managed,security,"boto3.client(""managed"")",ssm.managed.compliant.patching,hipaa_multi_cloud_164_308_a_5_ii_b_0012;pci_dss_v4_multi_cloud_11.3.1.2_0167;pci_dss_v4_multi_cloud_2.2.4_0023;pci_dss_v4_multi_cloud_2.2.5_0024;pci_dss_v4_multi_cloud_5.1.1_0065;pci_dss_v4_multi_cloud_5.1.2_0066;pci_dss_v4_multi_cloud_5.2.2_0067;pci_dss_v4_multi_cloud_5.2.3.1_0068
aws,shield.advanced.protection.in.internet.facing.load.balancers,shield.advanced.protection.in.internet.facing.load.balancers,advanced,security,"boto3.client(""advanced"")",shield.advanced.protection.in.internet.facing.load.balancers,pci_dss_v4_multi_cloud_11.5.1.1_0175
aws,"iam.password.policy.reuse.24,.codebuild.project.no.secrets.in.variables,.codebuild.project.source.repo.url.no.sensitive.credentials,.s3.bucket.enforces.ssl,.elbv2.ssl.listeners,.opensearch.service.domains.node.to.node.encryption.enabled,.elb.ssl.listeners,.ec2.ebs.default.encryption,.rds.instance.storage.encrypted,.sagemaker.notebook.instance.encryption.enabled,.s3.bucket.default.encryption,.efs.encryption.at.rest.enabled,.opensearch.service.domains.encryption.at.rest.enabled,.ec2.ebs.volume.encryption,.s3.bucket.kms.encryption,.eks.cluster.kms.cmk.encryption.in.secrets.enabled,.rds.snapshots.encrypted,.dynamodb.accelerator.cluster.encryption.enabled,.dynamodb.table.encryption.enabled,.cloudtrail.kms.encryption.enabled,.cloudwatch.log.group.kms.encryption.enabled,.sns.topics.kms.encryption.at.rest.enabled,.dynamodb.tables.kms.cmk.encryption.enabled,.redshift.cluster.audit.logging","iam.password.policy.reuse.24,.codebuild.project.no.secrets.in.variables,.codebuild.project.source.repo.url.no.sensitive.credentials,.s3.bucket.enforces.ssl,.elbv2.ssl.listeners,.opensearch.service.domains.node.to.node.encryption.enabled,.elb.ssl.listeners,.ec2.ebs.default.encryption,.rds.instance.storage.encrypted,.sagemaker.notebook.instance.encryption.enabled,.s3.bucket.default.encryption,.efs.encryption.at.rest.enabled,.opensearch.service.domains.encryption.at.rest.enabled,.ec2.ebs.volume.encryption,.s3.bucket.kms.encryption,.eks.cluster.kms.cmk.encryption.in.secrets.enabled,.rds.snapshots.encrypted,.dynamodb.accelerator.cluster.encryption.enabled,.dynamodb.table.encryption.enabled,.cloudtrail.kms.encryption.enabled,.cloudwatch.log.group.kms.encryption.enabled,.sns.topics.kms.encryption.at.rest.enabled,.dynamodb.tables.kms.cmk.encryption.enabled,.redshift.cluster.audit.logging",password,security,"boto3.client(""password"")","iam.password.policy.reuse.24,.codebuild.project.no.secrets.in.variables,.codebuild.project.source.repo.url.no.sensitive.credentials,.s3.bucket.enforces.ssl,.elbv2.ssl.listeners,.opensearch.service.domains.node.to.node.encryption.enabled,.elb.ssl.listeners,.ec2.ebs.default.encryption,.rds.instance.storage.encrypted,.sagemaker.notebook.instance.encryption.enabled,.s3.bucket.default.encryption,.efs.encryption.at.rest.enabled,.opensearch.service.domains.encryption.at.rest.enabled,.ec2.ebs.volume.encryption,.s3.bucket.kms.encryption,.eks.cluster.kms.cmk.encryption.in.secrets.enabled,.rds.snapshots.encrypted,.dynamodb.accelerator.cluster.encryption.enabled,.dynamodb.table.encryption.enabled,.cloudtrail.kms.encryption.enabled,.cloudwatch.log.group.kms.encryption.enabled,.sns.topics.kms.encryption.at.rest.enabled,.dynamodb.tables.kms.cmk.encryption.enabled,.redshift.cluster.audit.logging",pci_dss_v4_multi_cloud_8.2.6_0104;pci_dss_v4_multi_cloud_8.2.7_0105;pci_dss_v4_multi_cloud_8.2.8_0106
aws,organizations.account.part.of.organizations,organizations.account.part.of.organizations,account,security,"boto3.client(""account"")",organizations.account.part.of.organizations,pci_dss_v4_multi_cloud_7.2.5.1_0095
aws,backup.recovery.point.encrypted,backup.recovery.point.encrypted,recovery,security,"boto3.client(""recovery"")",backup.recovery.point.encrypted,pci_dss_v4_multi_cloud_3.5.1.3_0043
aws,iam.user.console.access.unused,iam.user.console.access.unused,user,security,"boto3.client(""user"")",iam.user.console.access.unused,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_3_ii_b_0006;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_308_a_5_ii_d_0014
aws,cloudwatch.log.group.retention.policy.specific.days.enabled,cloudwatch.log.group.retention.policy.specific.days.enabled,log,security,"boto3.client(""log"")",cloudwatch.log.group.retention.policy.specific.days.enabled,hipaa_multi_cloud_164_312_b_0026
aws,cloudtrail.cloudwatch.logging.enabled,cloudtrail.cloudwatch.logging.enabled,cloudwatch,security,"boto3.client(""cloudwatch"")",cloudtrail.cloudwatch.logging.enabled,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_i_0031
aws,apigateway.restapi.logging.enabled,apigateway.restapi.logging.enabled,restapi,security,"boto3.client(""restapi"")",apigateway.restapi.logging.enabled,hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026;pci_dss_v4_multi_cloud_10.2.1.2_0145
aws,cloudtrail.s3.dataevents.read.enabled,cloudtrail.s3.dataevents.read.enabled,s3,security,"boto3.client(""s3"")",cloudtrail.s3.dataevents.read.enabled,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_a_2_i_0023;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_i_0031
aws,cloudfront.distributions.using.deprecated.ssl.protocols,cloudfront.distributions.using.deprecated.ssl.protocols,distributions,security,"boto3.client(""distributions"")",cloudfront.distributions.using.deprecated.ssl.protocols,pci_dss_v4_multi_cloud_4.2.1.2_0063
aws,iam.password.policy.reuse.24,iam.password.policy.reuse.24,password,security,"boto3.client(""password"")",iam.password.policy.reuse.24,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_308_a_5_ii_d_0014;hipaa_multi_cloud_164_312_d_0029;pci_dss_v4_multi_cloud_8.2.4_0102;pci_dss_v4_multi_cloud_8.2.5_0103
aws,rds.instance.multi.az,rds.instance.multi.az,instance,security,"boto3.client(""instance"")",rds.instance.multi.az,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020
aws,"s3.bucket.cross.region.replication,.ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.vpc.endpoint.for.ec2.enabled,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured,.ssm.managed.compliant.patching,.rds.cluster.default.admin,.rds.instance.default.admin","s3.bucket.cross.region.replication,.ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.vpc.endpoint.for.ec2.enabled,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured,.ssm.managed.compliant.patching,.rds.cluster.default.admin,.rds.instance.default.admin",bucket,security,"boto3.client(""bucket"")","s3.bucket.cross.region.replication,.ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.vpc.endpoint.for.ec2.enabled,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured,.ssm.managed.compliant.patching,.rds.cluster.default.admin,.rds.instance.default.admin",pci_dss_v4_multi_cloud_2.2.1_0020;pci_dss_v4_multi_cloud_2.2.3_0022;pci_dss_v4_multi_cloud_2.2.6_0025;pci_dss_v4_multi_cloud_2.2.7_0026
aws,cloudfront.distributions.logging.enabled,cloudfront.distributions.logging.enabled,distributions,security,"boto3.client(""distributions"")",cloudfront.distributions.logging.enabled,pci_dss_v4_multi_cloud_10.2.1.6_0149
aws,"ec2.securitygroup.allow.ingress.from.internet.to.all.ports,.apigateway.restapi.waf.acl.attached,.elbv2.waf.acl.attached","ec2.securitygroup.allow.ingress.from.internet.to.all.ports,.apigateway.restapi.waf.acl.attached,.elbv2.waf.acl.attached",securitygroup,security,"boto3.client(""securitygroup"")","ec2.securitygroup.allow.ingress.from.internet.to.all.ports,.apigateway.restapi.waf.acl.attached,.elbv2.waf.acl.attached",pci_dss_v4_multi_cloud_1.1.1_0001;pci_dss_v4_multi_cloud_1.1.2_0002
aws,s3.bucket.public.access,s3.bucket.public.access,bucket,security,"boto3.client(""bucket"")",s3.bucket.public.access,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_312_a_1_0022;hipaa_multi_cloud_164_312_a_2_i_0023
aws,ec2.instance.older.than.specific.days,ec2.instance.older.than.specific.days,instance,security,"boto3.client(""instance"")",ec2.instance.older.than.specific.days,hipaa_multi_cloud_164_308_a_1_ii_b_0002
aws,iam.no.root.access.key,iam.no.root.access.key,no,security,"boto3.client(""no"")",iam.no.root.access.key,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_308_a_3_ii_b_0006;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_312_a_2_i_0023
aws,elb.logging.enabled,elb.logging.enabled,logging,security,"boto3.client(""logging"")",elb.logging.enabled,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026
aws,"ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.cloudwatch.log.metric.filter.root.usage,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured","ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.cloudwatch.log.metric.filter.root.usage,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured",ebs,security,"boto3.client(""ebs"")","ec2.ebs.public.snapshot,.rds.instance.no.public.access,.eks.endpoints.not.publicly.accessible,.s3.account.level.public.access.blocks,.awslambda.function.not.publicly.accessible,.emr.cluster.master.nodes.no.public.ip,.ec2.instance.public.ip,.cloudwatch.log.metric.filter.root.usage,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured",pci_dss_v4_multi_cloud_7.2.1_0091;pci_dss_v4_multi_cloud_7.2.2_0092;pci_dss_v4_multi_cloud_7.2.3_0093;pci_dss_v4_multi_cloud_7.2.5_0094
aws,secretsmanager.automatic.rotation.enabled,secretsmanager.automatic.rotation.enabled,automatic,security,"boto3.client(""automatic"")",secretsmanager.automatic.rotation.enabled,hipaa_multi_cloud_164_308_a_4_ii_c_0011
aws,apigatewayv2.api.access.logging.enabled,apigatewayv2.api.access.logging.enabled,api,security,"boto3.client(""api"")",apigatewayv2.api.access.logging.enabled,pci_dss_v4_multi_cloud_10.2.1.1_0144
aws,s3.bucket.default.encryption,s3.bucket.default.encryption,bucket,security,"boto3.client(""bucket"")",s3.bucket.default.encryption,gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_a_2_iv_0025;hipaa_multi_cloud_164_312_c_1_0027;hipaa_multi_cloud_164_312_c_2_0028;hipaa_multi_cloud_164_312_e_2_ii_0032
aws,cloudwatch.changes.to.network.gateways.alarm.configured,cloudwatch.changes.to.network.gateways.alarm.configured,changes,security,"boto3.client(""changes"")",cloudwatch.changes.to.network.gateways.alarm.configured,hipaa_multi_cloud_164_308_a_6_i_0015
aws,cloudtrail.logs.s3.bucket.access.logging.enabled,cloudtrail.logs.s3.bucket.access.logging.enabled,logs,security,"boto3.client(""logs"")",cloudtrail.logs.s3.bucket.access.logging.enabled,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
aws,cloudfront.distributions.https.enabled,cloudfront.distributions.https.enabled,distributions,security,"boto3.client(""distributions"")",cloudfront.distributions.https.enabled,gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_e_1_0030
aws,cloudtrail.multi.region.enabled,cloudtrail.multi.region.enabled,multi,security,"boto3.client(""multi"")",cloudtrail.multi.region.enabled,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_i_0031
aws,cloudwatch.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,cloudwatch.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,log,security,"boto3.client(""log"")",cloudwatch.log.metric.filter.disable.or.scheduled.deletion.of.kms.cmk,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
aws,redshift.cluster.public.access,redshift.cluster.public.access,cluster,security,"boto3.client(""cluster"")",redshift.cluster.public.access,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_312_a_1_0022
aws,cloudwatch.log.metric.filter.root.usage,cloudwatch.log.metric.filter.root.usage,log,security,"boto3.client(""log"")",cloudwatch.log.metric.filter.root.usage,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_6_i_0015;hipaa_multi_cloud_164_308_a_6_ii_0016
aws,"codebuild.project.source.repo.url.no.sensitive.credentials,.codebuild.project.no.secrets.in.variables","codebuild.project.source.repo.url.no.sensitive.credentials,.codebuild.project.no.secrets.in.variables",project,security,"boto3.client(""project"")","codebuild.project.source.repo.url.no.sensitive.credentials,.codebuild.project.no.secrets.in.variables",pci_dss_v4_multi_cloud_6.3.2_0080
aws,dynamodb.tables.pitr.enabled,dynamodb.tables.pitr.enabled,tables,security,"boto3.client(""tables"")",dynamodb.tables.pitr.enabled,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;hipaa_multi_cloud_164_312_a_2_ii_0024
aws,s3.account.level.public.access.blocks,s3.account.level.public.access.blocks,account,security,"boto3.client(""account"")",s3.account.level.public.access.blocks,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004
aws,ec2.instance.public.ip,ec2.instance.public.ip,instance,security,"boto3.client(""instance"")",ec2.instance.public.ip,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_3_i_0004;hipaa_multi_cloud_164_312_a_1_0022
aws,cloudwatch.log.metric.filter.unauthorized.api.calls,cloudwatch.log.metric.filter.unauthorized.api.calls,log,security,"boto3.client(""log"")",cloudwatch.log.metric.filter.unauthorized.api.calls,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
aws,ec2.ebs.volume.encryption,ec2.ebs.volume.encryption,ebs,security,"boto3.client(""ebs"")",ec2.ebs.volume.encryption,gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_a_2_iv_0025;hipaa_multi_cloud_164_312_c_1_0027;hipaa_multi_cloud_164_312_c_2_0028;hipaa_multi_cloud_164_312_e_2_ii_0032
aws,"s3.bucket.server.access.logging.enabled,.cloudtrail.s3.dataevents.read.enabled,.cloudtrail.multi.region.enabled,.cloudtrail.cloudwatch.logging.enabled,.redshift.cluster.audit.logging,.config.recorder.all.regions.enabled,.s3.bucket.object.versioning,.cloudtrail.log.file.validation.enabled,.s3.bucket.cross.region.replication","s3.bucket.server.access.logging.enabled,.cloudtrail.s3.dataevents.read.enabled,.cloudtrail.multi.region.enabled,.cloudtrail.cloudwatch.logging.enabled,.redshift.cluster.audit.logging,.config.recorder.all.regions.enabled,.s3.bucket.object.versioning,.cloudtrail.log.file.validation.enabled,.s3.bucket.cross.region.replication",bucket,security,"boto3.client(""bucket"")","s3.bucket.server.access.logging.enabled,.cloudtrail.s3.dataevents.read.enabled,.cloudtrail.multi.region.enabled,.cloudtrail.cloudwatch.logging.enabled,.redshift.cluster.audit.logging,.config.recorder.all.regions.enabled,.s3.bucket.object.versioning,.cloudtrail.log.file.validation.enabled,.s3.bucket.cross.region.replication",pci_dss_v4_multi_cloud_10.5.1_0157
aws,cloudwatch.changes.to.network.acls.alarm.configured,cloudwatch.changes.to.network.acls.alarm.configured,changes,security,"boto3.client(""changes"")",cloudwatch.changes.to.network.acls.alarm.configured,hipaa_multi_cloud_164_308_a_6_i_0015
aws,cloudwatch.log.metric.filter.and.alarm.for.cloudtrail.configuration.changes.enabled,cloudwatch.log.metric.filter.and.alarm.for.cloudtrail.configuration.changes.enabled,log,security,"boto3.client(""log"")",cloudwatch.log.metric.filter.and.alarm.for.cloudtrail.configuration.changes.enabled,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
aws,elbv2.logging.enabled,elbv2.logging.enabled,logging,security,"boto3.client(""logging"")",elbv2.logging.enabled,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_312_b_0026
aws,securityhub.enabled,securityhub.enabled,enabled,security,"boto3.client(""enabled"")",securityhub.enabled,hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_5_ii_c_0013;hipaa_multi_cloud_164_308_a_6_i_0015;hipaa_multi_cloud_164_308_a_6_ii_0016;hipaa_multi_cloud_164_308_a_8_0021;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_i_0031
aws,appsync.field.level.logging.enabled,appsync.field.level.logging.enabled,field,security,"boto3.client(""field"")",appsync.field.level.logging.enabled,pci_dss_v4_multi_cloud_10.2.1.4_0147
aws,athena.workgroup.encryption,athena.workgroup.encryption,workgroup,security,"boto3.client(""workgroup"")",athena.workgroup.encryption,pci_dss_v4_multi_cloud_3.5.1.2_0042
aws,"acm.certificates.expiration.check,.elbv2.ssl.listeners,.elb.ssl.listeners,.cloudfront.distributions.using.deprecated.ssl.protocols","acm.certificates.expiration.check,.elbv2.ssl.listeners,.elb.ssl.listeners,.cloudfront.distributions.using.deprecated.ssl.protocols",certificates,security,"boto3.client(""certificates"")","acm.certificates.expiration.check,.elbv2.ssl.listeners,.elb.ssl.listeners,.cloudfront.distributions.using.deprecated.ssl.protocols",pci_dss_v4_multi_cloud_2.3.1_0027;pci_dss_v4_multi_cloud_2.3.2_0028
aws,iam.user.accesskey.unused,iam.user.accesskey.unused,user,security,"boto3.client(""user"")",iam.user.accesskey.unused,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_3_ii_b_0006;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_308_a_5_ii_d_0014
aws,apigateway.restapi.tracing.enabled,apigateway.restapi.tracing.enabled,restapi,security,"boto3.client(""restapi"")",apigateway.restapi.tracing.enabled,pci_dss_v4_multi_cloud_10.2.1.3_0146;pci_dss_v4_multi_cloud_10.4.1.1_0155
aws,"ec2.ebs.public.snapshot,.rds.instance.no.public.access,.awslambda.function.not.publicly.accessible,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured","ec2.ebs.public.snapshot,.rds.instance.no.public.access,.awslambda.function.not.publicly.accessible,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured",ebs,security,"boto3.client(""ebs"")","ec2.ebs.public.snapshot,.rds.instance.no.public.access,.awslambda.function.not.publicly.accessible,.rds.snapshots.public.access,.opensearch.service.domains.not.publicly.accessible,.redshift.cluster.public.access,.s3.bucket.policy.public.write.access,.awslambda.function.inside.vpc,.ec2.securitygroup.allow.ingress.from.internet.to.tcp.port.22,.s3.bucket.public.write.acl,.dms.instance.no.public.access,.sagemaker.notebook.instance.without.direct.internet.access.configured",pci_dss_v4_multi_cloud_1.3.1_0009
aws,redshift.cluster.automated.snapshot,redshift.cluster.automated.snapshot,cluster,security,"boto3.client(""cluster"")",redshift.cluster.automated.snapshot,gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_308_a_7_i_0017;hipaa_multi_cloud_164_308_a_7_ii_a_0018;hipaa_multi_cloud_164_308_a_7_ii_b_0019;hipaa_multi_cloud_164_308_a_7_ii_c_0020;hipaa_multi_cloud_164_312_a_2_ii_0024
aws,ec2.networkacl.allow.ingress.any.port,ec2.networkacl.allow.ingress.any.port,networkacl,security,"boto3.client(""networkacl"")",ec2.networkacl.allow.ingress.any.port,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_312_e_1_0030
aws,iam.user.mfa.enabled.console.access,iam.user.mfa.enabled.console.access,user,security,"boto3.client(""user"")",iam.user.mfa.enabled.console.access,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_312_a_1_0022;hipaa_multi_cloud_164_312_d_0029;pci_dss_v4_multi_cloud_8.3.11_0112;pci_dss_v4_multi_cloud_8.3.3_0107;pci_dss_v4_multi_cloud_8.3.4_0108;pci_dss_v4_multi_cloud_8.3.7_0109;pci_dss_v4_multi_cloud_8.3.8_0110;pci_dss_v4_multi_cloud_8.3.9_0111;pci_dss_v4_multi_cloud_8.6.1_0117;pci_dss_v4_multi_cloud_8.6.3_0118
aws,cloudtrail.logs.s3.bucket.is.not.publicly.accessible,cloudtrail.logs.s3.bucket.is.not.publicly.accessible,logs,security,"boto3.client(""logs"")",cloudtrail.logs.s3.bucket.is.not.publicly.accessible,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
aws,emr.cluster.master.nodes.no.public.ip,emr.cluster.master.nodes.no.public.ip,cluster,security,"boto3.client(""cluster"")",emr.cluster.master.nodes.no.public.ip,hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_312_a_1_0022
aws,cloudwatch.log.metric.filter.sign.in.without.mfa,cloudwatch.log.metric.filter.sign.in.without.mfa,log,security,"boto3.client(""log"")",cloudwatch.log.metric.filter.sign.in.without.mfa,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001
