catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
azure.monitor.storage.write_events_enabled,monitor,,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_CM-6_0046;canada_pbmm_moderate_multi_cloud_CCCS_CM-9_0049;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-12_1_0082;fedramp_moderate_multi_cloud_AU-12_3_0083;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-3_1_0060;fedramp_moderate_multi_cloud_AU-8_0074;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_CA-7_1_0094;fedramp_moderate_multi_cloud_CA-7_4_0095;fedramp_moderate_multi_cloud_CM-6_0116;fedramp_moderate_multi_cloud_CM-6_1_0117;fedramp_moderate_multi_cloud_CM-6_2_0118;fedramp_moderate_multi_cloud_CM-9_0128;nist_800_53_rev5_multi_cloud_AC-2_4_0011;nist_800_53_rev5_multi_cloud_AC-3_10_0031;nist_800_53_rev5_multi_cloud_AC-3_1_0029;nist_800_53_rev5_multi_cloud_AC-3_1_0030;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AC-6_9_0100;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-12-a_0278;nist_800_53_rev5_multi_cloud_AU-12-c_0280;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14-a_0289;nist_800_53_rev5_multi_cloud_AU-14-b_0290;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_AU-2-b_0224;nist_800_53_rev5_multi_cloud_AU-3-a_0231;nist_800_53_rev5_multi_cloud_AU-3-b_0232;nist_800_53_rev5_multi_cloud_AU-3-c_0233;nist_800_53_rev5_multi_cloud_AU-3-d_0234;nist_800_53_rev5_multi_cloud_AU-3-e_0235;nist_800_53_rev5_multi_cloud_AU-3-f_0236;nist_800_53_rev5_multi_cloud_AU-8-b_0258;nist_800_53_rev5_multi_cloud_CA-7-b_0338;nist_800_53_rev5_multi_cloud_CM-6-a_0397;nist_800_53_rev5_multi_cloud_CM-9-b_0428;nist_800_53_rev5_multi_cloud_PM-31-a_0911;nist_800_53_rev5_multi_cloud_PM-31-b_0912;nist_800_53_rev5_multi_cloud_PM-31-c_0913;nist_800_53_rev5_multi_cloud_PM-31-d_0914;nist_800_53_rev5_multi_cloud_PM-31-e_0915;nist_800_53_rev5_multi_cloud_PM-31-f_0916;nist_800_53_rev5_multi_cloud_SI-4_17_1373;nist_800_53_rev5_multi_cloud_SI-4_20_1377;nist_800_53_rev5_multi_cloud_SI-4_2_1376;pci_dss_v4_multi_cloud_10.2.1.7_0150,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule checks for storage write events enabled in Azure Monitor for audit logging, while none of the config rules address this specific security control of ensuring diagnostic/audit logs are"
azure.monitor.vm.cpu_alerts,monitor,,soc2_multi_cloud_a1_1_0024,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule requires CPU alerts for VMs, but all candidate config rules check different alert types (backup, replication, RPO/RTO) or unrelated monitor configurations (identity, tags, action grou"
azure.monitor.vm.memory_alerts,monitor,,soc2_multi_cloud_a1_1_0024,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule requires memory alerts for VMs, while all candidate config rules address different alert types (backup, replication, RPO/RTO) or unrelated workspace/action group configurations."
azure.mysql.flexible_server_audit_log_connection_activated,mysql,,iso27001_2022_multi_cloud_A.8.15_0070;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"No config rule addresses MySQL audit log connection monitoring, which is the specific security control required by the catalog rule."
azure.mysql.flexible_server_ssl_connection_enabled,mysql,,soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_6_0012,yes,no,azure.sql.servers.enforce_ssl_connection_should_be_enabled_for_mysql_database_servers,0.0,no,,config_naming_variant,yes,,,"Both rules enforce SSL connections for MySQL database servers, addressing the same security property on the same resource type."
azure.mysql.geo_redundant_backup,mysql,,soc2_multi_cloud_a1_2_0025,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.mysql.server.audit.log.connection.check,mysql,cis_control,cis_azure_azure_6.4_0129,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"None of the config rules address MySQL server audit log connection logging, which is the specific security control required by CIS Azure 6.4 0129."
azure.mysql.standard.database.ssl.enforcement.check,mysql,cis_control,cis_azure_azure_6.1_0126,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.netappfiles.encryption.key.source.cmk.check,netappfiles,cis_control,cis_azure_azure_10.1_0138,yes,no,azure.backup.backup_vault.encryption_cmk_cmek_key_configured,0.0,no,,ai_confirmed_gap,no,,,
azure.network.bastion.host.existence.check,network,cis_control,cis_azure_azure_8.4.1_0254,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.network.flow.log.retention.period.check,network,cis_control,cis_azure_azure_7.8_0137,yes,partial,azure.network.virtual_networks.configure_virtual_networks_to_enforce_workspace_storage_account_and_retention_in,0.0,no,,partial_config_match,partial,azure.network.virtual_networks.configure_virtual_networks_to_enforce_workspace_storage_account_and_retention_in,medium,"This config rule addresses flow log retention configuration for virtual networks, which partially covers the catalog rule's requirement for network flow log retention periods, though it may not cover "
azure.network.nsg.databricks.subnet.explicit.rules,network,cis_control,cis_azure_azure_2.1.2_0025,yes,yes,azure.network.nsg.custom_rules_configured,0.0,no,,config_naming_variant,yes,azure.network.nsg.custom_rules_configured,high,"Both rules check for explicit/custom NSG rules configuration on Databricks subnets, addressing the same network security control."
azure.network.nsg.flow.log.retention.days.check,network,cis_control,cis_azure_azure_7.5_0134,yes,partial,azure.network.virtual_networks.configure_virtual_networks_to_enforce_workspace_storage_account_and_retention_in,0.0,no,,partial_config_match,partial,azure.network.virtual_networks.configure_virtual_networks_to_enforce_workspace_storage_account_and_retention_in,medium,"This config rule addresses flow log retention configuration which partially covers the catalog rule's specific requirement for NSG flow log retention days, though it targets virtual networks rather th"
azure.network.nsg.flow.logs.to.log.analytics,network,cis_control,cis_azure_azure_6.1.1.5_0190,yes,no,azure.network.virtual_networks.configure_virtual_network_to_enable_flow_log_and_traffic_analytics,0.0,no,,config_naming_variant,yes,,,Both rules enforce NSG flow logs to Log Analytics for network security monitoring on virtual networks.
azure.network.public.ip.list.and.review,network,cis_control,cis_azure_azure_7.7_0136,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,None of the config rules address the catalog rule's security control of listing and reviewing public IPs for security compliance.
azure.network.virtual.network.ddos.protection.status,network,cis_control,cis_azure_azure_8.5_0255,yes,no,azure.network.virtual_networks.virtual_networks_should_be_protected_by_azure_ddos_protection,0.0,no,,config_naming_variant,yes,,,"Both rules enforce DDoS protection on Azure Virtual Networks, matching service, security property, and resource type."
azure.network.vnet.flow.logs.to.log.analytics.enabled,network,cis_control,cis_azure_azure_6.1.1.7_0192,yes,yes,azure.network.virtual_networks.configure_virtual_network_to_enable_flow_log_and_traffic_analytics,0.0,no,,config_naming_variant,yes,,,
azure.network.vnet.subnet.nsg.association.check,network,cis_control,cis_azure_azure_7.11_0212,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.network.watcher.region.compliance.check,network,cis_control,cis_azure_azure_7.6_0135,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.networksecuritygroup.default.restrict.traffic,networksecuritygroup,security,nist_800_171_r2_multi_cloud_3_13_2_3.13.2_Employ_architectural_designs_softw_0008,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.notification.hub_topic_subscription_configured,notification,,rbi_bank_multi_cloud_14.1_0007;rbi_nbfc_multi_cloud_3.3_0019,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
iam.password.policy.lowercase,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
iam.password.policy.minimum.length.14,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,azure.active_directory.tenant.password_policy_min_length_14,0.0,no,,config_naming_variant,yes,,,"Both rules enforce a 14-character minimum password length for Azure AD tenant password policies, covering the same service, security property, and resource type."
iam.password.policy.number,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule checks for numeric character requirement in passwords, but none of the config rules specifically verify this exact control."
iam.password.policy.reuse.24,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,azure.active_directory.tenant.password_policy_prevent_reuse_last_24,0.0,no,,config_naming_variant,yes,,,"Both rules target the same Azure AD tenant password policy property for preventing password reuse, specifically the last 24 passwords."
iam.password.policy.symbol,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
iam.password.policy.uppercase,password,security,hipaa_multi_cloud_164_308_a_5_ii_d_0014,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
automation.patch.compliance,patch,security,nist_800_171_r2_multi_cloud_3_14_2_3.14.2_Provide_protection_from_malicious_c_0015,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.policy.assignment.check.disabled.effect,policy,cis_control,cis_azure_azure_8.1.11_0236,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.policy.recorder_all_regions_enabled,policy,,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;pci_dss_v4_multi_cloud_11.5.1_0174;pci_dss_v4_multi_cloud_11.5.2_0176,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.postgresql.flexible_server_allow_access_services_disabled,postgresql,,iso27001_2022_multi_cloud_A.8.3_0085,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,None of the config rules address the specific security control of disabling 'allow access to Azure services' for PostgreSQL Flexible Server.
azure.postgresql.flexible_server_enforce_ssl_enabled,postgresql,,soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_6_0012,yes,no,azure.sql.servers.enforce_ssl_connection_should_be_enabled_for_postgresql_database_servers,0.0,no,,config_naming_variant,yes,,,"Same service (PostgreSQL), same security property (SSL enforcement), same resource type (database servers)"
azure.postgresql.flexible_server_log_checkpoints_on,postgresql,,iso27001_2022_multi_cloud_A.8.15_0070;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021,yes,partial,azure.monitoring.flexibleservers.enable_logging_by_category_group_for_postgresql_flexible_server_microsoftdbforpo,0.0,no,,partial_config_match,partial,azure.monitoring.flexibleservers.enable_logging_by_category_group_for_postgresql_flexible_server_microsoftdbforpo,medium,"The config rule specifically enables logging for PostgreSQL Flexible Server, which partially addresses the catalog rule's requirement for log checkpoints, though it may not be the exact same logging c"
azure.postgresql.flexible_server_log_connections_on,postgresql,,iso27001_2022_multi_cloud_A.8.15_0070;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"None of the config rules check for enabling log_connections on PostgreSQL flexible servers, which is the specific security control required by the catalog rule."
azure.postgresql.flexible_server_log_disconnections_on,postgresql,,iso27001_2022_multi_cloud_A.8.15_0070;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021,yes,yes,azure.monitoring.flexibleservers.enable_logging_by_category_group_for_postgresql_flexible_server_microsoftdbforpo,0.0,no,,config_naming_variant,yes,azure.monitoring.flexibleservers.enable_logging_by_category_group_for_postgresql_flexible_server_microsoftdbforpo,high,"This config rule directly addresses logging configuration for PostgreSQL Flexible Server, which matches the catalog rule's requirement for enabling log_disconnections."
azure.postgresql.flexible_server_log_retention_days_greater_3,postgresql,,iso27001_2022_multi_cloud_A.8.15_0070;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_c_1_2_0023,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"None of the config rules address PostgreSQL flexible server log retention period configuration, which is the specific security control required by the catalog rule."
azure.postgresql.geo_redundant_backup,postgresql,,soc2_multi_cloud_a1_2_0025,yes,yes,azure.postgresql.flexible_servers.georedundant_backup_should_be_enabled_for_azure_database_for_postgresql_flexible,0.0,no,,config_naming_variant,yes,azure.postgresql.flexible_servers.georedundant_backup_should_be_enabled_for_azure_database_for_postgresql_flexible,high,"Both rules specifically check for geo-redundant backup configuration on PostgreSQL services, addressing the exact same security control."
azure.power.bi_dashboard.data_analytics_dashboard_export_controls_enabled,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dashboard.data_analytics_dashboard_public_embeds_disabled,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dashboard.data_analytics_dashboard_sharing_restricted_to_org,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dashboard.data_analytics_dashboard_sso_required,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dataset.data_analytics_dataset_access_policies_least_privilege,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dataset.data_analytics_dataset_public_sharing_disabled,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_dataset.data_analytics_dataset_row_level_security_enabled,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_user.data_analytics_user_external_user_access_reviewed,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_user.data_analytics_user_roles_minimal,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_user.data_analytics_user_sso_required,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_workspace.data_analytics_group_external_group_sharing_restricted,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.power.bi_workspace.data_analytics_group_roles_minimal,power,data_analytics,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.purview.scan.data_catalog_crawler_logs_enabled,purview,data_catalog,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.rbac.role.resource.lock.check,rbac,cis_control,cis_azure_azure_5.24_0181,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule checks for resource locks on RBAC roles, while all candidate config rules address different security controls like trust principals, session duration, policy attachments, or assignmen"
azure.redis.cache.system.assigned.identity.check,redis,cis_control,cis_azure_azure_2.5_0095,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"No config rule addresses system-assigned managed identity for Azure Cache for Redis, which is the specific security control required by the catalog rule."
azure.resource.sku.standard.enforcement,resource,cis_control,cis_azure_azure_6.1.5_0209,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.s3.cis_11_2_needs_development,s3,security,cis_azure_azure_11.2_0293,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.s3.cis_18_2_needs_development,s3,security,cis_azure_azure_18.2_0325,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.s3.cis_2_1_1_1_needs_development,s3,security,cis_azure_azure_2.1.1.1_0277,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.s3.cis_9_3_7_needs_development,s3,security,cis_azure_azure_9.3.7_0272,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.search.service.domains_access_control_enabled,search,,pci_dss_v4_multi_cloud_7.1.1_0089;pci_dss_v4_multi_cloud_7.1.2_0090,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule requires access control configuration for search service domains, but all config rules focus on network access restrictions, private endpoints, authentication methods, or encryption, "
azure.search.service.domains_node_to_node_encryption_enabled,search,,canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_SC-13_0348;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_312_e_1_0030;nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013;nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042;nist_800_53_rev5_multi_cloud_AC-24_1_0187;nist_800_53_rev5_multi_cloud_AC-4_10_0058;nist_800_53_rev5_multi_cloud_AC-4_11_0059;nist_800_53_rev5_multi_cloud_AC-4_12_0060;nist_800_53_rev5_multi_cloud_AC-4_13_0061;nist_800_53_rev5_multi_cloud_AC-4_14_0062;nist_800_53_rev5_multi_cloud_AC-4_15_0063;nist_800_53_rev5_multi_cloud_AC-4_16_0064;nist_800_53_rev5_multi_cloud_AC-4_17_0065;nist_800_53_rev5_multi_cloud_AC-4_18_0066;nist_800_53_rev5_multi_cloud_AC-4_19_0067;nist_800_53_rev5_multi_cloud_AC-4_1_0057;nist_800_53_rev5_multi_cloud_AC-4_20_0069;nist_800_53_rev5_multi_cloud_AC-4_22_0071;nist_800_53_rev5_multi_cloud_AC-4_23_0072;nist_800_53_rev5_multi_cloud_AC-4_24_0073;nist_800_53_rev5_multi_cloud_AC-4_25_0074;nist_800_53_rev5_multi_cloud_AC-4_27_0076;nist_800_53_rev5_multi_cloud_AC-4_29_0078;nist_800_53_rev5_multi_cloud_AC-4_2_0068;nist_800_53_rev5_multi_cloud_AC-4_30_0080;nist_800_53_rev5_multi_cloud_AC-4_31_0081;nist_800_53_rev5_multi_cloud_AC-4_32_0082;nist_800_53_rev5_multi_cloud_AC-4_3_0079;nist_800_53_rev5_multi_cloud_AC-4_4_0083;nist_800_53_rev5_multi_cloud_AC-4_5_0084;nist_800_53_rev5_multi_cloud_AC-4_6_0085;nist_800_53_rev5_multi_cloud_AC-4_7_0086;nist_800_53_rev5_multi_cloud_AC-4_8_0087;nist_800_53_rev5_multi_cloud_AC-4_9_0088;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-23_1_1269;nist_800_53_rev5_multi_cloud_SC-23_1_1270;nist_800_53_rev5_multi_cloud_SC-23_2_1271;nist_800_53_rev5_multi_cloud_SC-23_4_1274;nist_800_53_rev5_multi_cloud_SC-8_1_1227;nist_800_53_rev5_multi_cloud_SC-8_2_1228;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SC-8_5_1231,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"No config rule addresses node-to-node encryption for Azure AI Search, which is the specific security control required by the catalog rule."
azure.security.center_enabled,security,,canada_pbmm_moderate_multi_cloud_CCCS_CA-2_0035;canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_RA-1_0112;canada_pbmm_moderate_multi_cloud_CCCS_RA-5_0115;canada_pbmm_moderate_multi_cloud_CCCS_SC-5_0131;canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;canada_pbmm_moderate_multi_cloud_CCCS_SI-4_0149;fedramp_moderate_multi_cloud_CA-2_0085;fedramp_moderate_multi_cloud_CA-2_1_0086;fedramp_moderate_multi_cloud_CA-2_2_0087;fedramp_moderate_multi_cloud_CA-2_3_0088;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_CA-7_1_0094;fedramp_moderate_multi_cloud_CA-7_4_0095;fedramp_moderate_multi_cloud_RA-1_0289;fedramp_moderate_multi_cloud_RA-5_0293;fedramp_moderate_multi_cloud_RA-5_11_0299;fedramp_moderate_multi_cloud_RA-5_2_0294;fedramp_moderate_multi_cloud_RA-5_3_0295;fedramp_moderate_multi_cloud_RA-5_4_0296;fedramp_moderate_multi_cloud_RA-5_5_0297;fedramp_moderate_multi_cloud_RA-5_8_0298;fedramp_moderate_multi_cloud_SC-5_0331;fedramp_moderate_multi_cloud_SI-16_0396;fedramp_moderate_multi_cloud_SI-4_0367;fedramp_moderate_multi_cloud_SI-4_10_0372;fedramp_moderate_multi_cloud_SI-4_11_0373;fedramp_moderate_multi_cloud_SI-4_12_0374;fedramp_moderate_multi_cloud_SI-4_14_0375;fedramp_moderate_multi_cloud_SI-4_16_0376;fedramp_moderate_multi_cloud_SI-4_18_0377;fedramp_moderate_multi_cloud_SI-4_19_0378;fedramp_moderate_multi_cloud_SI-4_1_0368;fedramp_moderate_multi_cloud_SI-4_20_0379;fedramp_moderate_multi_cloud_SI-4_22_0380;fedramp_moderate_multi_cloud_SI-4_23_0381;fedramp_moderate_multi_cloud_SI-4_2_0369;fedramp_moderate_multi_cloud_SI-4_4_0370;fedramp_moderate_multi_cloud_SI-4_5_0371;nist_800_171_r2_multi_cloud_3_1_12_3.1.12_Monitor_and_control_remote_access_s_0021;nist_800_53_rev5_multi_cloud_AU-3_1_0228;nist_800_53_rev5_multi_cloud_CA-2-d_0303;nist_800_53_rev5_multi_cloud_CA-7-a_0337;nist_800_53_rev5_multi_cloud_CA-7-c_0339;nist_800_53_rev5_multi_cloud_CA-7-d_0340;nist_800_53_rev5_multi_cloud_CA-7-e_0341;nist_800_53_rev5_multi_cloud_CA-7-f_0342;nist_800_53_rev5_multi_cloud_CA-7-g_0343;nist_800_53_rev5_multi_cloud_CA-7_1_0331;nist_800_53_rev5_multi_cloud_CA-7_2_0332;nist_800_53_rev5_multi_cloud_CA-7_3_0333;nist_800_53_rev5_multi_cloud_CA-7_4_0334;nist_800_53_rev5_multi_cloud_CA-7_5_0335;nist_800_53_rev5_multi_cloud_CA-7_6_0336;nist_800_53_rev5_multi_cloud_PE-6_2_0776;nist_800_53_rev5_multi_cloud_PE-6_4_0778;nist_800_53_rev5_multi_cloud_PM-16_1_0874;nist_800_53_rev5_multi_cloud_RA-1-a_0990;nist_800_53_rev5_multi_cloud_RA-10-a_1029;nist_800_53_rev5_multi_cloud_RA-3_4_1000;nist_800_53_rev5_multi_cloud_RA-5-a_1018;nist_800_53_rev5_multi_cloud_RA-5_4_1012;nist_800_53_rev5_multi_cloud_SC-43-b_1322;nist_800_53_rev5_multi_cloud_SC-5-a_1191;nist_800_53_rev5_multi_cloud_SC-5-b_1192;nist_800_53_rev5_multi_cloud_SC-5_1_1188;nist_800_53_rev5_multi_cloud_SI-4-a_1391;nist_800_53_rev5_multi_cloud_SI-4-b_1392;nist_800_53_rev5_multi_cloud_SI-4-c_1393;nist_800_53_rev5_multi_cloud_SI-4_10_1363;nist_800_53_rev5_multi_cloud_SI-4_10_1364;nist_800_53_rev5_multi_cloud_SI-4_14_1369;nist_800_53_rev5_multi_cloud_SI-4_1_1362;nist_800_53_rev5_multi_cloud_SI-4_23_1380;nist_800_53_rev5_multi_cloud_SI-4_25_1382;nist_800_53_rev5_multi_cloud_SI-4_2_1376;nist_800_53_rev5_multi_cloud_SI-4_3_1383;pci_dss_v4_multi_cloud_11.4.2_0170;pci_dss_v4_multi_cloud_11.4.3_0171;pci_dss_v4_multi_cloud_11.4.4_0172;pci_dss_v4_multi_cloud_11.4.5_0173;rbi_bank_multi_cloud_14.1_0007;rbi_bank_multi_cloud_5.2_0020;rbi_nbfc_multi_cloud_2.7_0011;rbi_nbfc_multi_cloud_3.3_0019,yes,yes,azure.security_center.extensions.preview_configure_azure_defender_for_sql_agent_on_virtual_machine,0.0,no,,config_naming_variant,yes,,,
azure.security.center_guardduty_enabled,security,,canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;fedramp_moderate_multi_cloud_SI-16_0396,yes,no,,0.0,no,,ai_confirmed_gap,no,,none,"The catalog rule requires enabling Azure Defender (formerly Security Center GuardDuty equivalent), but all candidate config rules focus on specific agent deployments, VM extensions, or deprecated conf"
azure.security.center_no_high_severity_findings,security,,canada_pbmm_moderate_multi_cloud_CCCS_IR-4_0072;fedramp_moderate_multi_cloud_IR-4_0205;fedramp_moderate_multi_cloud_IR-4_11_0210;fedramp_moderate_multi_cloud_IR-4_1_0206;fedramp_moderate_multi_cloud_IR-4_2_0207;fedramp_moderate_multi_cloud_IR-4_4_0208;fedramp_moderate_multi_cloud_IR-4_6_0209;nist_800_53_rev5_multi_cloud_IR-4-a_0625,yes,yes,azure.security_center.resource.sql_databases_should_have_vulnerability_findings_resolved,0.0,no,,config_naming_variant,yes,,,
azure.security.center_vulnerability_assessment_enabled,security,,canada_pbmm_moderate_multi_cloud_CCCS_SI-16_0156;fedramp_moderate_multi_cloud_SI-16_0396,yes,yes,azure.security_center.vulnerability_assessment.assessment_policy_store_encrypted,0.0,no,,config_naming_variant,yes,,,
azure.security.storage.defender.pricing.check,security,cis_control,cis_azure_azure_8.1.5.1_0226,yes,yes,azure.security_center.pricings.security_center_standard_pricing_tier_should_be_selected,0.0,no,,config_naming_variant,yes,azure.security_center.pricings.security_center_standard_pricing_tier_should_be_selected,high,"Both rules specifically check that Azure Defender/Security Center pricing tier is set to Standard for storage accounts, addressing the exact same security control."
azure.securitycenter.exploit_guard_enabled,securitycenter,,nist_800_53_rev5_multi_cloud_SI-16_1433,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_configured,site,,soc2_multi_cloud_a1_2_0025,yes,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_notification_settings.dr_communication_channels_configured,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_notification_settings.dr_communication_destinations_access_least_privilege,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_notification_settings.dr_communication_no_public_webhooks_without_auth,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_recovery_plan.dr_documentation_access_rbac_least_privilege,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_recovery_plan.dr_documentation_storage_encrypted_and_private,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_recovery_plan.dr_restore_cross_account_restore_blocked_by_policy,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
azure.site.recovery_recovery_plan.dr_restore_from_encrypted_backups_only,site,disaster_recovery,,no,no,,0.0,no,,ai_confirmed_gap,no,,,
