catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
gcp.aiplatform.pipeline_job.machine_learning_human_review_artifacts_encrypted,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.human_review_artifacts_encrypted,0.75,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_human_review_ui_private_networking_enforced,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.human_review_ui_private_networking_enforced;gcp.dataflow.job.pipeline_private_networking_enforced,0.8,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_human_review_workteam_access_rbac_least_privilege,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.human_review_workteam_access_rbac_least_privilege,0.818,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_pipeline_artifacts_private_and_encrypted,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.pipeline_artifacts_private_and_encrypted;gcp.dataflow.job.pipeline_artifacts_private_and_encrypted,0.75,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_pipeline_kms_encryption_enabled,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.pipeline_kms_encryption_enabled;gcp.dataflow.job.pipeline_kms_encryption_enabled,0.714,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_pipeline_logging_enabled,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.pipeline_logging_enabled;gcp.aiplatform.training_pipeline.training_job_logs_enabled;gcp.dataflow.job.pipeline_logs_and_metrics_enabled,0.667,no,,config_only,yes,,,
gcp.aiplatform.pipeline_job.machine_learning_pipeline_roles_least_privilege,aiplatform,machine_learning,,no,yes,gcp.aiplatform.pipeline_job.pipeline_roles_least_privilege;gcp.aiplatform.training_pipeline.training_job_roles_least_privilege;gcp.dataflow.job.pipeline_execution_roles_least_privilege;gcp.dataproc.job.job_role_least_privilege;gcp.compute.job.dr_job_roles_least_privilege,0.714,no,,config_only,yes,,,
gcp.aiplatform.training_pipeline.machine_learning_training_job_input_output_encrypted,aiplatform,machine_learning,,no,yes,gcp.aiplatform.training_pipeline.training_job_input_output_encrypted,0.75,no,,config_only,yes,,,
gcp.aiplatform.training_pipeline.machine_learning_training_job_logs_enabled,aiplatform,machine_learning,,no,yes,gcp.aiplatform.training_pipeline.training_job_logs_enabled;gcp.aiplatform.pipeline_job.pipeline_logging_enabled,0.714,no,,config_only,yes,,,
gcp.aiplatform.training_pipeline.machine_learning_training_job_private_networking_enforced,aiplatform,machine_learning,,no,yes,gcp.aiplatform.training_pipeline.training_job_private_networking_enforced;gcp.dataflow.job.pipeline_private_networking_enforced,0.75,no,,config_only,yes,,,
gcp.aiplatform.training_pipeline.machine_learning_training_job_roles_least_privilege,aiplatform,machine_learning,,no,yes,gcp.aiplatform.training_pipeline.training_job_roles_least_privilege;gcp.aiplatform.pipeline_job.pipeline_roles_least_privilege;gcp.dataflow.job.pipeline_execution_roles_least_privilege;gcp.dataproc.job.job_role_least_privilege,0.75,no,,config_only,yes,,,
gcp.api.certificate.enabled:gcp.apigee_validation.api_security_validation_api_request_schema_validation_enabled,api,,"canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040;canada_pbmm_moderate_multi_cloud_CCCS_CA-9_0040,canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136,fedramp_moderate_multi_cloud_CA-9_0099,fedramp_moderate_multi_cloud_SC-13_0348,nist_800_53_rev5_multi_cloud_AC-17_2_0143,nist_800_53_rev5_multi_cloud_AC-24_1_0187,nist_800_53_rev5_multi_cloud_AC-4_10_0058,nist_800_53_rev5_multi_cloud_AC-4_11_0059,nist_800_53_rev5_multi_cloud_AC-4_12_0060,nist_800_53_rev5_multi_cloud_AC-4_13_0061,nist_800_53_rev5_multi_cloud_AC-4_14_0062,nist_800_53_rev5_multi_cloud_AC-4_15_0063,nist_800_53_rev5_multi_cloud_AC-4_16_0064,nist_800_53_rev5_multi_cloud_AC-4_17_0065,nist_800_53_rev5_multi_cloud_AC-4_18_0066,nist_800_53_rev5_multi_cloud_AC-4_19_0067,nist_800_53_rev5_multi_cloud_AC-4_1_0057,nist_800_53_rev5_multi_cloud_AC-4_20_0069,nist_800_53_rev5_multi_cloud_AC-4_22_0071,nist_800_53_rev5_multi_cloud_AC-4_23_0072,nist_800_53_rev5_multi_cloud_AC-4_24_0073,nist_800_53_rev5_multi_cloud_AC-4_25_0074,nist_800_53_rev5_multi_cloud_AC-4_27_0076,nist_800_53_rev5_multi_cloud_AC-4_29_0078,nist_800_53_rev5_multi_cloud_AC-4_2_0068,nist_800_53_rev5_multi_cloud_AC-4_30_0080,nist_800_53_rev5_multi_cloud_AC-4_31_0081,nist_800_53_rev5_multi_cloud_AC-4_32_0082,nist_800_53_rev5_multi_cloud_AC-4_3_0079,nist_800_53_rev5_multi_cloud_AC-4_4_0083,nist_800_53_rev5_multi_cloud_AC-4_5_0084,nist_800_53_rev5_multi_cloud_AC-4_6_0085,nist_800_53_rev5_multi_cloud_AC-4_7_0086,nist_800_53_rev5_multi_cloud_AC-4_8_0087,nist_800_53_rev5_multi_cloud_AC-4_9_0088,nist_800_53_rev5_multi_cloud_AU-9_3_0261,nist_800_53_rev5_multi_cloud_CA-9-b_0350,nist_800_53_rev5_multi_cloud_PM-17-b_0876,nist_800_53_rev5_multi_cloud_SC-13-a_1248,nist_800_53_rev5_multi_cloud_SC-23_1_1269,nist_800_53_rev5_multi_cloud_SC-23_1_1270,nist_800_53_rev5_multi_cloud_SC-23_2_1271,nist_800_53_rev5_multi_cloud_SC-23_4_1274,nist_800_53_rev5_multi_cloud_SC-7_5_1219,nist_800_53_rev5_multi_cloud_SC-8_1_1227,nist_800_53_rev5_multi_cloud_SC-8_2_1228,nist_800_53_rev5_multi_cloud_SC-8_3_1229,nist_800_53_rev5_multi_cloud_SC-8_4_1230,nist_800_53_rev5_multi_cloud_SC-8_5_1231,rbi_bank_multi_cloud_12.1_0005,rbi_nbfc_multi_cloud_2.11_0015;canada_pbmm_moderate_multi_cloud_CCCS_SC-13_0136;fedramp_moderate_multi_cloud_CA-9_0099;fedramp_moderate_multi_cloud_SC-13_0348;nist_800_53_rev5_multi_cloud_AC-17_2_0143;nist_800_53_rev5_multi_cloud_AC-24_1_0187;nist_800_53_rev5_multi_cloud_AC-4_10_0058;nist_800_53_rev5_multi_cloud_AC-4_11_0059;nist_800_53_rev5_multi_cloud_AC-4_12_0060;nist_800_53_rev5_multi_cloud_AC-4_13_0061;nist_800_53_rev5_multi_cloud_AC-4_14_0062;nist_800_53_rev5_multi_cloud_AC-4_15_0063;nist_800_53_rev5_multi_cloud_AC-4_16_0064;nist_800_53_rev5_multi_cloud_AC-4_17_0065;nist_800_53_rev5_multi_cloud_AC-4_18_0066;nist_800_53_rev5_multi_cloud_AC-4_19_0067;nist_800_53_rev5_multi_cloud_AC-4_1_0057;nist_800_53_rev5_multi_cloud_AC-4_20_0069;nist_800_53_rev5_multi_cloud_AC-4_22_0071;nist_800_53_rev5_multi_cloud_AC-4_23_0072;nist_800_53_rev5_multi_cloud_AC-4_24_0073;nist_800_53_rev5_multi_cloud_AC-4_25_0074;nist_800_53_rev5_multi_cloud_AC-4_27_0076;nist_800_53_rev5_multi_cloud_AC-4_29_0078;nist_800_53_rev5_multi_cloud_AC-4_2_0068;nist_800_53_rev5_multi_cloud_AC-4_30_0080;nist_800_53_rev5_multi_cloud_AC-4_31_0081;nist_800_53_rev5_multi_cloud_AC-4_32_0082;nist_800_53_rev5_multi_cloud_AC-4_3_0079;nist_800_53_rev5_multi_cloud_AC-4_4_0083;nist_800_53_rev5_multi_cloud_AC-4_5_0084;nist_800_53_rev5_multi_cloud_AC-4_6_0085;nist_800_53_rev5_multi_cloud_AC-4_7_0086;nist_800_53_rev5_multi_cloud_AC-4_8_0087;nist_800_53_rev5_multi_cloud_AC-4_9_0088;nist_800_53_rev5_multi_cloud_AU-9_3_0261;nist_800_53_rev5_multi_cloud_CA-9-b_0350;nist_800_53_rev5_multi_cloud_PM-17-b_0876;nist_800_53_rev5_multi_cloud_SC-13-a_1248;nist_800_53_rev5_multi_cloud_SC-23_1_1269;nist_800_53_rev5_multi_cloud_SC-23_1_1270;nist_800_53_rev5_multi_cloud_SC-23_2_1271;nist_800_53_rev5_multi_cloud_SC-23_4_1274;nist_800_53_rev5_multi_cloud_SC-7_5_1219;nist_800_53_rev5_multi_cloud_SC-8_1_1227;nist_800_53_rev5_multi_cloud_SC-8_2_1228;nist_800_53_rev5_multi_cloud_SC-8_3_1229;nist_800_53_rev5_multi_cloud_SC-8_4_1230;nist_800_53_rev5_multi_cloud_SC-8_5_1231;rbi_bank_multi_cloud_12.1_0005;rbi_nbfc_multi_cloud_2.11_0015",yes,yes,gcp.apigee.validation.validation_api_request_schema_validation_enabled,0.556,no,,config_only,yes,,,
gcp.api.gateway_api_gateway_https_required:gcp.apigee_rate_limit.api_security_rate_limiting_api_usage_plan_required_for_api_keys,api,,"canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133;canada_pbmm_moderate_multi_cloud_CCCS_SC-8_0133,fedramp_moderate_multi_cloud_SC-8_0343;fedramp_moderate_multi_cloud_SC-8_0343",yes,yes,gcp.apigee.rate_limit.rate_limiting_api_usage_plan_required_for_api_keys,0.643,no,,config_only,yes,,,
gcp.api.gateway_authorization_enabled:gcp.apigee_validation.api_security_validation_api_request_schema_validation_enabled,api,,"rbi_bank_multi_cloud_12.1_0005;rbi_bank_multi_cloud_12.1_0005,rbi_nbfc_multi_cloud_2.10_0014,rbi_nbfc_multi_cloud_2.11_0015;rbi_nbfc_multi_cloud_2.10_0014;rbi_nbfc_multi_cloud_2.11_0015",yes,yes,gcp.apigee.validation.validation_api_request_schema_validation_enabled,0.5,no,,config_only,yes,,,
gcp.api.service.api.key.restrictions.verified,api,cis_control,cis_gcp_gcp_1.13_0080,yes,yes,gcp.services.service.keys_restrictions_enforced,0.5,no,,config_only,yes,,,
gcp.apigateway.api.platform_endpoint_authn_required,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api.api_endpoint_authn_required;gcp.aiplatform.endpoint.endpoint_authn_required,0.8,no,,config_only,yes,,,
gcp.apigateway.api.platform_endpoint_authz_policies_enforced,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api.api_endpoint_authz_policies_enforced;gcp.aiplatform.endpoint.endpoint_authz_policies_enforced,0.833,no,,config_only,yes,,,
gcp.apigateway.api.platform_endpoint_private_networking_enforced,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api.api_endpoint_private_networking_enforced;gcp.aiplatform.endpoint.endpoint_private_networking_enforced,0.833,no,,config_only,yes,,,
gcp.apigateway.api.platform_endpoint_waf_attached,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api.api_endpoint_waf_attached,0.8,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_authorizer_cache_ttl_reasonable,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.authorizer_cache_ttl_reasonable,0.857,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_authorizer_tls_min_1_2_enforced,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.authorizer_tls_min_1_2_enforced;gcp.compute.encryption.encryption_tls_min_1_2_enforced;gcp.dataproc.cluster.cluster_tls_min_1_2_enforced,0.889,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_authorizer_token_audience_restricted,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.authorizer_token_audience_restricted,0.857,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_stage_logging_enabled,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.stage_logging_enabled;gcp.apigateway.api_config.stage_throttling_enabled,0.833,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_stage_require_usage_plan_for_api_keys,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.stage_require_usage_plan_for_api_keys;gcp.apigee.rate_limit.rate_limiting_api_usage_plan_required_for_api_keys,0.889,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_stage_throttling_enabled,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.stage_throttling_enabled;gcp.apigateway.api_config.stage_logging_enabled,0.833,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_usage_plan_quota_limits_configured,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.usage_plan_quota_limits_configured;gcp.apigateway.api_config.usage_plan_rate_limits_configured,0.857,no,,config_only,yes,,,
gcp.apigateway.api_config.platform_usage_plan_rate_limits_configured,apigateway,platform_surfaces_versions,,no,yes,gcp.apigateway.api_config.usage_plan_rate_limits_configured;gcp.apigateway.api_config.usage_plan_quota_limits_configured,0.857,no,,config_only,yes,,,
gcp.apigatewayv2.api_access_logging_enabled:gcp.apigatewayv2.api_access_logging_enabled,apigatewayv2,,pci_dss_v4_multi_cloud_10.2.1.1_0144,yes,yes,gcp.endpoints.service.monitoring_api_access_logging_enabled,0.5,no,,config_only,yes,,,
gcp.apigee.rate_limit.api_rate_limiting_api_quota_limit_configured,apigee,api_security,,no,yes,gcp.apigee.rate_limit.rate_limiting_api_quota_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_rate_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_burst_limit_configured,1.0,no,,config_only,yes,,,
gcp.apigee.rate_limit.api_rate_limiting_api_stage_burst_limit_configured,apigee,api_security,,no,yes,gcp.apigee.rate_limit.rate_limiting_api_stage_burst_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_rate_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_quota_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_throttle_overrides_not_unbounded,1.0,no,,config_only,yes,,,
gcp.apigee.rate_limit.api_rate_limiting_api_stage_configured,apigee,api_security,,no,yes,gcp.apigee.rate_limit.rate_limiting_api_stage_rate_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_burst_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_quota_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_throttle_overrides_not_unbounded,1.0,no,,config_only,yes,,,
gcp.apigee.rate_limit.api_rate_limiting_api_stage_throttle_overrides_not_unbounded,apigee,api_security,,no,yes,gcp.apigee.rate_limit.rate_limiting_api_stage_throttle_overrides_not_unbounded;gcp.apigee.rate_limit.rate_limiting_api_stage_rate_limit_configured;gcp.apigee.rate_limit.rate_limiting_api_stage_burst_limit_configured,1.0,no,,config_only,yes,,,
gcp.apigee.rate_limit.api_rate_limiting_api_usage_plan_required_for_api_keys,apigee,api_security,,no,yes,gcp.apigee.rate_limit.rate_limiting_api_usage_plan_required_for_api_keys;gcp.apigateway.api_config.stage_require_usage_plan_for_api_keys;gcp.apigateway.api_config.usage_plan_rate_limits_configured,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_content_type_whitelist_enforced,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_content_type_whitelist_enforced;gcp.aiplatform.endpoint.endpoint_config_content_type_whitelist_enforced,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_parameters_validation_enabled,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_parameters_validation_enabled;gcp.apigee.validation.validation_api_request_schema_validation_enabled;gcp.apigee.validation.validation_api_response_schema_validation_enabled,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_request_body_size_limit_configured,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_request_body_size_limit_configured,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_request_schema_validation_enabled,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_request_schema_validation_enabled;gcp.apigee.validation.validation_api_response_schema_validation_enabled;gcp.apigee.validation.validation_api_parameters_validation_enabled,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_required_security_headers_enforced,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_required_security_headers_enforced,1.0,no,,config_only,yes,,,
gcp.apigee.validation.api_api_response_schema_validation_enabled,apigee,api_security,,no,yes,gcp.apigee.validation.validation_api_response_schema_validation_enabled;gcp.apigee.validation.validation_api_request_schema_validation_enabled;gcp.apigee.validation.validation_api_parameters_validation_enabled,1.0,no,,config_only,yes,,,
gcp.apikeys.api_restrictions_configured:gcp.apikeys_key.platform_security_api_key_scopes_least_privilege,apikeys,,iso27001_2022_multi_cloud_A.8.12_0067,yes,yes,gcp.apikeys.key.api_key_scopes_least_privilege,0.5,no,,config_only,yes,,,
gcp.apikeys.key.platform_api_expiration_required,apikeys,platform_surfaces_versions,,no,yes,gcp.apikeys.key.api_key_expiration_required,0.8,no,,config_only,yes,,,
gcp.apikeys.key.platform_api_rotation_policy_defined,apikeys,platform_surfaces_versions,,no,yes,gcp.apikeys.key.api_key_rotation_policy_defined,0.833,no,,config_only,yes,,,
gcp.apikeys.key.platform_api_scopes_least_privilege,apikeys,platform_surfaces_versions,,no,yes,gcp.apikeys.key.api_key_scopes_least_privilege,0.833,no,,config_only,yes,,,
gcp.appengine.application.paas_app_env_secrets_from_vault_only,appengine,paas,,no,yes,gcp.appengine.application.app_env_secrets_from_vault_only,0.875,no,,config_only,yes,,,
gcp.appengine.application.paas_app_logging_enabled,appengine,paas,,no,yes,gcp.appengine.application.app_logging_enabled,0.8,no,,config_only,yes,,,
gcp.appengine.application.paas_app_private_networking_enforced,appengine,paas,,no,yes,gcp.appengine.application.app_private_networking_enforced,0.833,no,,config_only,yes,,,
gcp.appengine.application.paas_app_tls_min_1_2_enforced,appengine,paas,,no,yes,gcp.appengine.application.app_tls_min_1_2_enforced;gcp.compute.encryption.encryption_tls_min_1_2_enforced;gcp.dataproc.cluster.cluster_tls_min_1_2_enforced;gcp.bigquery.dataset.cluster_tls_min_1_2_enforced;gcp.gke.node_kubelet.kubelet_tls_min_1_2_enforced,0.875,no,,config_only,yes,,,
gcp.appengine.version.paas_app_artifact_encrypted,appengine,paas,,no,yes,gcp.appengine.version.app_version_artifact_encrypted,0.8,no,,config_only,yes,,,
gcp.appengine.version.paas_app_immutable,appengine,paas,,no,yes,gcp.appengine.version.app_version_immutable,0.75,no,,config_only,yes,,,
gcp.artifact.registry.vulnerability.scanning.enabled,artifact,cis_control,cis_gcp_gcp_5.1.1_0034,yes,yes,gcp.artifactregistry.repo.registry_image_scanning_enabled,0.5,no,,config_only,yes,,,
gcp.artifact.registry_repository_encryption_enabled,artifact,,rbi_bank_multi_cloud_10.1_0003,yes,yes,gcp.aiplatform.model.model_registry_artifact_encryption_enabled,0.5,no,,config_only,yes,,,
gcp.artifactregistry.lifecycle_policy.supply_chain_policy_storage_encrypted,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.lifecycle_policy.lifecycle_policy_policy_storage_encrypted,0.667,no,,config_only,yes,,,
gcp.artifactregistry.lifecycle_policy.supply_chain_unused_or_old_tags_expire,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.lifecycle_policy.lifecycle_policy_unused_or_old_tags_expire,0.778,no,,config_only,yes,,,
gcp.artifactregistry.policy.supply_chain_registry_no_public_pull_push,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.policy.registry_policy_no_public_pull_push,0.75,no,,config_only,yes,,,
gcp.artifactregistry.policy.supply_chain_registry_no_wildcard_admin,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.policy.registry_policy_no_wildcard_admin;gcp.resourcemanager.policy.policy_no_wildcard_admin_actions,0.714,no,,config_only,yes,,,
gcp.artifactregistry.replication_config.supply_chain_registry_replication_cross_region_encrypted,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.replication_config.registry_replication_cross_region_encrypted,0.75,no,,config_only,yes,,,
gcp.artifactregistry.replication_config.supply_chain_registry_replication_destinations_least_privilege,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.replication_config.registry_replication_destinations_least_privilege,0.75,no,,config_only,yes,,,
gcp.artifactregistry.repo.supply_chain_registry_image_scanning_enabled,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.repo.registry_image_scanning_enabled,0.714,no,,config_only,yes,,,
gcp.artifactregistry.repo.supply_chain_registry_immutable_tags_or_signing_enforced,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.repo.registry_immutable_tags_or_signing_enforced,0.778,no,,config_only,yes,,,
gcp.artifactregistry.repo.supply_chain_registry_private_or_access_restricted,artifactregistry,supply_chain_registries,,no,yes,gcp.artifactregistry.repo.registry_repo_private_or_access_restricted,0.75,no,,config_only,yes,,,
gcp.backup.backup_encryption_enabled:gcp.backupdr_backup_vault.backup_security_encryption_encryption_at_rest_enabled,backup,,"canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144;canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144,fedramp_moderate_multi_cloud_SC-28_0357;fedramp_moderate_multi_cloud_SC-28_0357",yes,yes,gcp.backupdr.backup_vault.encryption_encryption_at_rest_enabled,0.667,no,,config_only,yes,,,
gcp.backup.dr_configured:gcp.backupdr_backup_job.backup_security_monitoring_alert_rules_for_job_failures_configured,backup,,soc2_multi_cloud_a1_2_0025,yes,yes,gcp.backupdr.backup_job.monitoring_alert_rules_for_job_failures_configured,0.636,no,,config_only,yes,,,
gcp.backup.enabled_for_vms:gcp.backupdr_backup_plan.resilience_recovery_backup_coverage_unprotected_assets_alerting_enabled,backup,,soc2_multi_cloud_a1_2_0025,yes,yes,gcp.backupdr.backup_plan.coverage_unprotected_assets_alerting_enabled,0.583,no,,config_only,yes,,,
gcp.backup.plan_min_retention:gcp.backupdr_backup_plan.resilience_recovery_backup_coverage_policy_assignment_complete,backup,,"cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Booting_Up-1_0009,cisa_ce_v1_multi_cloud_Your_Data-4_0020,rbi_bank_multi_cloud_6.1_0021,rbi_nbfc_multi_cloud_3.4_0020;cisa_ce_v1_multi_cloud_Your_Data-4_0020;rbi_bank_multi_cloud_6.1_0021;rbi_nbfc_multi_cloud_3.4_0020",yes,yes,gcp.backupdr.backup_plan.coverage_policy_assignment_complete,0.545,no,,config_only,yes,,,
gcp.backup.recovery_point_retention:gcp.backupdr_backup_plan.resilience_recovery_backup_coverage_policy_assignment_complete,backup,,"cisa_ce_v1_multi_cloud_Booting_Up-1_0009;cisa_ce_v1_multi_cloud_Booting_Up-1_0009,cisa_ce_v1_multi_cloud_Your_Data-4_0020;cisa_ce_v1_multi_cloud_Your_Data-4_0020",yes,yes,gcp.backupdr.backup_plan.coverage_policy_assignment_complete,0.545,no,,config_only,yes,,,
gcp.backupdr.backup_job.backup_monitoring_alert_destinations_configured,backupdr,backup,,no,yes,gcp.backupdr.backup_job.monitoring_alert_destinations_configured;gcp.backupdr.backup_job.monitoring_alert_rules_for_job_failures_configured;gcp.monitoring.alert_policy.monitoring_alert_destinations_configured,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_job.backup_monitoring_alert_rules_for_job_failures_configured,backupdr,backup,,no,yes,gcp.backupdr.backup_job.monitoring_alert_rules_for_job_failures_configured;gcp.backupdr.backup_job.monitoring_alert_rules_for_sla_breach_configured;gcp.monitoring.alert_policy.monitoring_alerts_for_backup_failures_configured;gcp.backupdr.backup_job.monitoring_alert_destinations_configured,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_job.backup_monitoring_alert_rules_for_sla_breach_configured,backupdr,backup,,no,yes,gcp.backupdr.backup_job.monitoring_alert_rules_for_sla_breach_configured;gcp.backupdr.backup_job.monitoring_alert_rules_for_job_failures_configured,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_job.backup_monitoring_metrics_export_enabled,backupdr,backup,,no,yes,gcp.backupdr.backup_job.monitoring_metrics_export_enabled,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_plan.backup_access_backup_admins_mfa_required,backupdr,backup,,no,yes,gcp.backupdr.backup_plan.access_backup_admins_mfa_required;gcp.billing.category.access_billing_admins_mfa_required,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_plan.backup_access_backup_keys_access_least_privilege,backupdr,backup,,no,yes,gcp.backupdr.backup_plan.access_backup_keys_access_least_privilege;gcp.backupdr.backup_plan.access_backup_vault_rbac_least_privilege,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_plan.backup_access_backup_vault_rbac_least_privilege,backupdr,backup,,no,yes,gcp.backupdr.backup_plan.access_backup_vault_rbac_least_privilege;gcp.backupdr.backup_plan.access_backup_keys_access_least_privilege;gcp.trace.trace.trace_access_rbac_least_privilege;gcp.logging.store.store_access_rbac_least_privilege;gcp.secretmanager.parameter.parameter_access_rbac_least_privilege;gcp.secretmanager.store.store_access_rbac_least_privilege,1.0,no,,config_only,yes,,,
gcp.backupdr.backup_plan.backup_access_no_public_access_to_backup_vault,backupdr,backup,,no,yes,gcp.backupdr.backup_plan.access_no_public_access_to_backup_vault,1.0,no,,config_only,yes,,,
