catalog_rule_id,service,category,compliance_ids,has_compliance_ids,config_covered,config_rule_ids,config_best_jaccard,ciem_covered,ciem_rule_ids,coverage_status,covered,ai_match_rule_id,ai_confidence,ai_reasoning
oci.api_gateway_stage_deployment.platform_security_stage_require_usage_plan_for_api_keys,,platform_surfaces_versions,,no,yes,oci.apigateway.api.stage_usage_plan_for_api_keys_required,0.778,no,,config_only,yes,,,
oci.api_gateway_stage_deployment.platform_security_stage_throttling_enabled,,platform_surfaces_versions,,no,yes,oci.apigateway.gateway.stage_throttling_enabled,0.5,no,,config_only,yes,,,
oci.api_gateway_usage_plans_quotas.platform_security_usage_plan_quota_limits_configured,,platform_surfaces_versions,,no,yes,oci.apigateway.gateway.usage_plan_quota_limits_configured,0.571,no,,config_only,yes,,,
oci.api_gateway_usage_plans_quotas.platform_security_usage_plan_rate_limits_configured,,platform_surfaces_versions,,no,yes,oci.apigateway.gateway.usage_plan_rate_limits_configured,0.571,no,,config_only,yes,,,
oci.apis.datalake_security_dev_endpoint_encrypted,,datalake,,no,yes,oci.apigateway.api.dev_endpoint_encrypted;oci.data_catalog.catalog.dev_endpoint_encrypted;oci.data_science.project.dev_endpoint_encrypted,0.5,no,,config_only,yes,,,
oci.apis.datalake_security_dev_endpoint_no_public_access,,datalake,,no,yes,oci.apigateway.gateway.dev_endpoint_no_public_access_blocked;oci.data_catalog.catalog.dev_endpoint_no_public_access_blocked;oci.data_science.model_deployment.dev_endpoint_no_public_access_blocked,0.556,no,,config_only,yes,,,
oci.apis.datalake_security_dev_endpoint_role_least_privilege,,datalake,,no,yes,oci.apigateway.gateway.dev_endpoint_role_least_privilege_required;oci.data_catalog.catalog.dev_endpoint_role_least_privilege_required;oci.data_science.model_deployment.dev_endpoint_role_least_privilege_required,0.556,no,,config_only,yes,,,
oci.audit_object_storage_logging.governance_security_delivery_channel_destination_access_least_privilege,,governance_compliance,,no,yes,oci.audit.configuration.delivery_channel_destination_access_least_privilege_required,0.667,no,,config_only,yes,,,
oci.audit_object_storage_logging.governance_security_delivery_channel_kms_encryption_enabled,,governance_compliance,,no,yes,oci.audit.configuration.delivery_channel_kms_encryption_enabled,0.714,no,,config_only,yes,,,
oci.automation_via_functions.vuln_security_maintenance_execution_roles_least_privilege,,vulnerability_management,,no,yes,oci.compute.instance.maintenance_execution_roles_least_privilege_required;oci.functions.application.maintenance_execution_roles_least_privilege_required;oci.data_integration.pipeline.data_pipeline_security_execution_roles_least_privilege_required,0.556,no,,config_only,yes,,,
oci.autonomous_data_lakehouse_adw_schemas.datalake_security_database_cross_account_sharing_restricted,,datalake,,no,yes,oci.database.database.cross_account_sharing_restricted;oci.database.database.database_cross_account_sharing_restricted;oci.dns.zone.dns_security_zone_cross_account_sharing_restricted;oci.data_catalog.catalog.catalog_cross_account_sharing_restricted,0.714,no,,config_only,yes,,,
oci.autonomous_data_lakehouse_adw_schemas.datalake_security_database_policy_least_privilege,,datalake,,no,yes,oci.database.database.database_policy_least_privilege_required,0.571,no,,config_only,yes,,,
oci.autonomous_data_warehouse_adw.data_warehouse_security_cluster_admin_access_least_privilege,,data_warehouse,,no,yes,oci.data_flow.application.cluster_admin_access_least_privilege_required,0.5,no,,config_only,yes,,,
oci.autonomous_data_warehouse_adw.data_warehouse_security_cluster_audit_logging_enabled,,data_warehouse,,no,yes,oci.container_engine.cluster.cluster_audit_logging_enabled;oci.container_engine.cluster.apiserver_audit_logging_enabled;oci.data_flow.application.cluster_audit_logging_enabled,0.571,no,,config_only,yes,,,
oci.autonomous_data_warehouse_adw.data_warehouse_security_cluster_encryption_at_rest_cmek,,data_warehouse,,no,yes,oci.database.cluster.cluster_encrypted_at_rest,0.5,no,,config_only,yes,,,
oci.autonomous_data_warehouse_adw.data_warehouse_security_cluster_private_networking_enforced,,data_warehouse,,no,yes,oci.data_integration.pipeline.data_pipeline_security_private_networking_enforced;oci.data_flow.application.cluster_private_networking_enforced,0.625,no,,config_only,yes,,,
oci.autonomous_data_warehouse_adw.data_warehouse_security_cluster_tls_min_1_2_enforced,,data_warehouse,,no,yes,oci.container_engine.cluster.apiserver_tls_min_1_2_enforced;oci.container_engine.cluster.kubelet_tls_min_1_2_enforced;oci.data_flow.application.cluster_tls_min_1_2_enforced;oci.bds.bds_instance.cluster_tls_min_1_2_enforced;oci.database.autonomous_database.cluster_tls_min_1_2_enforced,0.6,no,,config_only,yes,,,
oci.autonomous_db_db_system_entries.data_catalog_security_database_cross_account_sharing_restricted,,data_catalog,,no,yes,oci.data_catalog.catalog.catalog_cross_account_sharing_restricted;oci.database.database.cross_account_sharing_restricted;oci.database.database.database_cross_account_sharing_restricted;oci.data_catalog.catalog.registry_cross_account_sharing_restricted;oci.data_catalog.catalog.model_registry_cross_account_sharing_restricted;oci.dns.zone.dns_security_zone_cross_account_sharing_restricted,0.625,no,,config_only,yes,,,
oci.autonomous_db_db_system_entries.data_catalog_security_database_policy_least_privilege,,data_catalog,,no,yes,oci.database.database.database_policy_least_privilege_required,0.5,no,,config_only,yes,,,
oci.backup_jobs.resilience_security_dr_job_logs_enabled,,resilience_recovery,,no,yes,oci.database.autonomous_database.dr_job_logs_enabled,0.5,no,,config_only,yes,,,
oci.backup_jobs.resilience_security_dr_job_network_private_only,,resilience_recovery,,no,yes,oci.data_catalog.job.job_network_private_only_enforced;oci.database.autonomous_database.dr_job_network_private_only_enforced,0.5,no,,config_only,yes,,,
oci.backup_jobs.resilience_security_dr_job_roles_least_privilege,,resilience_recovery,,no,yes,oci.data_catalog.job.job_role_least_privilege_required;oci.database.autonomous_database.dr_job_roles_least_privilege_required,0.5,no,,config_only,yes,,,
oci.big_data_service_if_used.data_analytics_security_cluster_admin_access_least_privilege,,data_analytics,,no,yes,oci.data_flow.application.cluster_admin_access_least_privilege_required,0.5,no,,config_only,yes,,,
oci.big_data_service_if_used.data_analytics_security_cluster_audit_logging_enabled,,data_analytics,,no,yes,oci.container_engine.cluster.cluster_audit_logging_enabled;oci.container_engine.cluster.apiserver_audit_logging_enabled;oci.data_flow.application.cluster_audit_logging_enabled,0.571,no,,config_only,yes,,,
oci.big_data_service_if_used.data_analytics_security_cluster_encryption_at_rest_cmek,,data_analytics,,no,yes,oci.analytics.analytics_instance.dataset_encrypted_at_rest_cmek;oci.analytics.analytics_instance.snapshot_encrypted_at_rest_cmek;oci.database.cluster.cluster_encrypted_at_rest,0.5,no,,config_only,yes,,,
oci.big_data_service_if_used.data_analytics_security_cluster_private_networking_enforced,,data_analytics,,no,yes,oci.data_integration.pipeline.data_pipeline_security_private_networking_enforced;oci.data_flow.application.cluster_private_networking_enforced,0.625,no,,config_only,yes,,,
oci.big_data_service_if_used.data_analytics_security_cluster_tls_min_1_2_enforced,,data_analytics,,no,yes,oci.container_engine.cluster.apiserver_tls_min_1_2_enforced;oci.container_engine.cluster.kubelet_tls_min_1_2_enforced;oci.data_flow.application.cluster_tls_min_1_2_enforced;oci.bds.bds_instance.cluster_tls_min_1_2_enforced;oci.database.autonomous_database.cluster_tls_min_1_2_enforced,0.6,no,,config_only,yes,,,
oci.block_volume_backups.dr_security_backup_destination_private_only,,dr,,no,yes,oci.database.backup.backup_destination_private_only_enforced;oci.block_storage.volume_backup.backup_destination_private_only_enforced,0.571,no,,config_only,yes,,,
oci.block_volume_backups.dr_security_backup_encrypted_at_rest_cmek,,dr,,no,yes,oci.block_storage.volume.backup_encrypted_at_rest_cmek;oci.database.autonomous_database.backup_encrypted_at_rest_cmek,0.625,no,,config_only,yes,,,
oci.block_volume_backups.dr_security_backup_immutable_or_worm_enabled_where_supported,,dr,,no,yes,oci.block_storage.volume.backup_immutable_or_worm_enabled,0.5,no,,config_only,yes,,,
oci.block_volume_backups.dr_security_backup_schedule_defined_min_frequency,,dr,,no,yes,oci.database.backup.backup_schedule_defined_min_frequency_required;oci.block_storage.volume_backup.backup_schedule_defined_min_frequency_required,0.625,no,,config_only,yes,,,
oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_cross_region_copy_encrypted,,data_protection_storage,,no,yes,oci.block_storage.volume.snapshot_cross_region_copy_encrypted,0.5,no,,config_only,yes,,,
oci.block_volume_boot_volume_snapshot.data_protection_storage_security_snapshot_encrypted,,data_protection_storage,,no,yes,oci.data_integration.pipeline.data_pipeline_security_definition_storage_encrypted,0.5,no,,config_only,yes,,,
oci.block_volume_replication.dr_security_replication_auth_roles_least_privilege,,dr,,no,yes,oci.block_storage.volume.replication_auth_roles_least_privilege_required;oci.data_integration.workspace.replication_auth_roles_least_privilege_required;oci.object_storage.replication_policy.replication_auth_roles_least_privilege_required,0.556,no,,config_only,yes,,,
oci.block_volume_replication.dr_security_replication_cross_region_replication_encrypted,,dr,,no,yes,oci.block_storage.volume.replication_cross_region_encrypted;oci.data_integration.workspace.replication_cross_region_encrypted;oci.object_storage.bucket.replication_cross_region_encrypted;oci.nosql.table.global_table_cross_region_replication_encrypted,0.571,no,,config_only,yes,,,
oci.block_volume_replication.dr_security_replication_lag_monitoring_alerts_enabled,,dr,,no,yes,oci.block_storage.volume.replication_lag_monitoring_alerts_enabled;oci.data_integration.workspace.replication_lag_monitoring_alerts_enabled;oci.object_storage.bucket.replication_lag_monitoring_alerts_enabled;oci.monitoring.alarm.monitoring_alerts_for_replication_lag_enabled,0.625,no,,config_only,yes,,,
oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_insecure_transport,,data_protection_storage,,no,yes,oci.object_storage.bucket.bucket_policy_deny_insecure_transport,0.556,no,,config_only,yes,,,
oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_deny_unencrypted_puts,,data_protection_storage,,no,yes,oci.object_storage.bucket.bucket_policy_deny_unencrypted_puts,0.556,no,,config_only,yes,,,
oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_public_principals,,data_protection_storage,,no,yes,oci.object_storage.bucket.bucket_policy_no_public_principals_blocked,0.5,no,,config_only,yes,,,
oci.bucket_policy_pre_auth_requests_iam.data_protection_storage_security_bucket_policy_no_wildcards_on_actions_or_principals,,data_protection_storage,,no,yes,oci.object_storage.bucket.bucket_policy_no_wildcards_on_actions_or_principals,0.667,no,,config_only,yes,,,
oci.catalog_classifications.datalake_security_classifier_definition_version_pinned,,datalake,,no,yes,oci.data_catalog.catalog.classifier_definition_version_pinned_required,0.5,no,,config_only,yes,,,
oci.catalog_classifications.datalake_security_classifier_rbac_least_privilege,,datalake,,no,yes,oci.data_catalog.catalog.classifier_rbac_least_privilege_required,0.5,no,,config_only,yes,,,
oci.catalog_classifications.datalake_security_classifier_source_trusted,,datalake,,no,yes,oci.data_catalog.catalog.classifier_source_trusted,0.5,no,,config_only,yes,,,
oci.catalog_classifications.lineage_security_classifier_definition_version_pinned,,lineage,,no,yes,oci.data_catalog.catalog.classifier_definition_version_pinned_required,0.5,no,,config_only,yes,,,
oci.catalog_classifications.lineage_security_classifier_rbac_least_privilege,,lineage,,no,yes,oci.data_catalog.catalog.classifier_rbac_least_privilege_required,0.5,no,,config_only,yes,,,
oci.catalog_classifications.lineage_security_classifier_source_trusted,,lineage,,no,yes,oci.data_catalog.catalog.classifier_source_trusted,0.5,no,,config_only,yes,,,
oci.catalog_dq_fields.lineage_security_data_quality_logs_enabled,,lineage,,no,yes,oci.data_catalog.catalog.data_quality_logs_enabled;oci.data_integration.workspace.data_quality_logs_enabled;oci.data_integration.workspace.data_quality_security_recommendation_run_logs_enabled;oci.data_integration.workspace.data_quality_security_recommendation_run_metadata_logging_enabled,0.571,no,,config_only,yes,,,
oci.catalog_dq_fields.lineage_security_data_quality_output_location_private_and_encrypted,,lineage,,no,yes,oci.data_catalog.catalog.data_quality_output_location_private_and_encrypted;oci.data_integration.workspace.data_quality_output_location_private_and_encrypted;oci.data_integration.workspace.data_quality_security_recommendation_outputs_encrypted_and_private;oci.data_catalog.catalog.quality_outputs_encrypted_and_private;oci.data_integration.workspace.data_quality_security_recommendation_run_output_encrypted_private;oci.data_integration.workspace.quality_outputs_encrypted_and_private,0.7,no,,config_only,yes,,,
oci.catalog_dq_fields.lineage_security_data_quality_role_least_privilege,,lineage,,no,yes,oci.data_catalog.catalog.data_quality_role_least_privilege_required;oci.data_integration.workspace.data_quality_role_least_privilege_required;oci.data_integration.pipeline.data_pipeline_security_execution_roles_least_privilege_required,0.556,no,,config_only,yes,,,
oci.catalog_harvest_jobs_di_jobs.lineage_security_job_logs_and_metrics_enabled,,lineage,,no,yes,oci.data_catalog.catalog.job_logs_and_metrics_enabled;oci.data_flow.application.job_logs_and_metrics_enabled;oci.data_integration.workspace.job_logs_and_metrics_enabled;oci.data_integration.pipeline.data_pipeline_security_logs_and_metrics_enabled,0.625,no,,config_only,yes,,,
oci.catalog_harvest_jobs_di_jobs.lineage_security_job_network_private_only,,lineage,,no,yes,oci.data_catalog.job.job_network_private_only_enforced;oci.data_catalog.catalog.job_network_private_only_enforced;oci.data_flow.application.job_network_private_only_enforced;oci.data_integration.workspace.job_network_private_only_enforced,0.571,no,,config_only,yes,,,
oci.catalog_harvest_jobs_di_jobs.lineage_security_job_role_least_privilege,,lineage,,no,yes,oci.data_catalog.job.job_role_least_privilege_required;oci.data_catalog.catalog.job_role_least_privilege_required;oci.data_catalog.job.quality_jobs_role_least_privilege_required;oci.data_flow.application.job_role_least_privilege_required;oci.data_integration.workspace.job_role_least_privilege_required;oci.data_science.job.training_job_roles_least_privilege_required;oci.data_science.job.transform_job_roles_least_privilege_required,0.571,no,,config_only,yes,,,
oci.catalog_harvest_jobs_di_jobs.lineage_security_job_script_location_private_and_encrypted,,lineage,,no,yes,oci.data_catalog.catalog.job_script_location_private_and_encrypted;oci.data_flow.application.job_script_location_private_and_encrypted;oci.data_integration.workspace.job_script_location_private_and_encrypted,0.667,no,,config_only,yes,,,
oci.catalog_harvesters.lineage_security_crawler_logs_enabled,,lineage,,no,yes,oci.data_catalog.catalog.crawler_logs_enabled,0.5,no,,config_only,yes,,,
oci.catalog_harvesters.lineage_security_crawler_network_private_only,,lineage,,no,yes,oci.data_catalog.catalog.crawler_network_private_only_enforced,0.5,no,,config_only,yes,,,
oci.catalog_harvesters.lineage_security_crawler_role_least_privilege,,lineage,,no,yes,oci.data_catalog.catalog.crawler_role_least_privilege_required,0.5,no,,config_only,yes,,,
oci.catalog_harvesters.lineage_security_crawler_scope_restricted_to_allowlist,,lineage,,no,yes,oci.data_catalog.catalog.crawler_scope_restricted_to_allowlist,0.625,no,,config_only,yes,,,
oci.catalog_integration_connections.lineage_security_connection_credentials_in_secrets_manager,,lineage,,no,yes,oci.data_catalog.connection.connection_credentials_in_secrets_manager;oci.data_integration.connection.connection_credentials_in_secrets_manager;oci.data_catalog.catalog.connection_credentials_in_secrets_manager,0.714,no,,config_only,yes,,,
oci.catalog_integration_connections.lineage_security_connection_private_networking_enforced,,lineage,,no,yes,oci.data_catalog.catalog.connection_private_networking_enforced;oci.data_integration.workspace.connection_private_networking_enforced;oci.data_integration.pipeline.data_pipeline_security_private_networking_enforced,0.571,no,,config_only,yes,,,
oci.catalog_integration_connections.lineage_security_connection_role_least_privilege,,lineage,,no,yes,oci.data_catalog.connection.connection_role_least_privilege_required;oci.data_integration.connection.connection_role_least_privilege_required;oci.data_catalog.catalog.connection_role_least_privilege_required,0.571,no,,config_only,yes,,,
oci.catalog_integration_connections.lineage_security_connection_tls_required,,lineage,,no,yes,oci.data_catalog.catalog.connection_tls_required;oci.data_integration.workspace.connection_tls_required,0.5,no,,config_only,yes,,,
oci.catalog_metastore.lineage_security_registry_cross_account_sharing_restricted,,lineage,,no,yes,oci.data_catalog.catalog.registry_cross_account_sharing_restricted;oci.data_science.model.model_registry_cross_account_sharing_restricted;oci.data_catalog.catalog.model_registry_cross_account_sharing_restricted;oci.dns.zone.dns_security_zone_cross_account_sharing_restricted;oci.data_catalog.catalog.catalog_cross_account_sharing_restricted;oci.database.database.cross_account_sharing_restricted;oci.database.database.database_cross_account_sharing_restricted,0.625,no,,config_only,yes,,,
oci.catalog_metastore.lineage_security_registry_metadata_encryption_enabled,,lineage,,no,yes,oci.data_catalog.catalog.registry_metadata_encryption_enabled,0.571,no,,config_only,yes,,,
oci.catalog_metastore.lineage_security_registry_rbac_least_privilege,,lineage,,no,yes,oci.data_catalog.catalog.registry_rbac_least_privilege_required;oci.data_science.model.model_registry_rbac_least_privilege_required,0.5,no,,config_only,yes,,,
oci.catalog_policies_tags.lineage_security_rule_definition_version_pinned,,lineage,,no,yes,oci.data_catalog.catalog.rule_definition_version_pinned_required;oci.data_integration.workspace.data_quality_security_rule_definition_version_pinned_required,0.5,no,,config_only,yes,,,
oci.catalog_policies_tags.lineage_security_rule_rbac_least_privilege,,lineage,,no,yes,oci.data_catalog.catalog.rule_rbac_least_privilege_required,0.5,no,,config_only,yes,,,
oci.catalog_policies_tags.lineage_security_rule_source_trusted,,lineage,,no,yes,oci.data_catalog.catalog.rule_source_trusted;oci.data_integration.workspace.data_quality_security_rule_source_trusted,0.5,no,,config_only,yes,,,
oci.cdn_origin_rules_policies.edge_security_origin_request_policy_forward_cookies_minimal,,edge,,no,yes,oci.edge_services.distribution.origin_request_policy_forward_cookies_minimal;oci.edge_services.distribution.origin_request_policy_forward_headers_minimal;oci.edge_services.distribution.origin_request_policy_forward_querystrings_minimal,0.667,no,,config_only,yes,,,
oci.cdn_origin_rules_policies.edge_security_origin_request_policy_forward_headers_minimal,,edge,,no,yes,oci.edge_services.distribution.origin_request_policy_forward_headers_minimal;oci.edge_services.distribution.origin_request_policy_forward_cookies_minimal;oci.edge_services.distribution.origin_request_policy_forward_querystrings_minimal,0.667,no,,config_only,yes,,,
oci.cdn_origin_rules_policies.edge_security_origin_request_policy_forward_querystrings_minimal,,edge,,no,yes,oci.edge_services.distribution.origin_request_policy_forward_querystrings_minimal;oci.edge_services.distribution.origin_request_policy_forward_cookies_minimal;oci.edge_services.distribution.origin_request_policy_forward_headers_minimal,0.667,no,,config_only,yes,,,
oci.cdn_origin_rules_policies.edge_security_origin_request_policy_no_secret_headers_forwarded,,edge,,no,yes,oci.edge_services.distribution.origin_request_policy_no_secret_headers_forwarded,0.7,no,,config_only,yes,,,
oci.cdn_rule.edge_security_rule_has_effective_action_not_count_only,,edge,,no,yes,oci.waf.protection_rule.rule_has_effective_action_not_count_only,0.7,no,,config_only,yes,,,
oci.cdn_rule.edge_security_rule_priority_unique_within_web_acl,,edge,,no,yes,oci.waf.protection_rule.rule_priority_unique_within_web_acl,0.667,no,,config_only,yes,,,
oci.cdn_rule.edge_security_rule_references_valid_ip_or_regex_sets_only,,edge,,no,yes,oci.waf.protection_rule.rule_references_valid_ip_or_regex_sets_only,0.727,no,,config_only,yes,,,
oci.certificates_service.data_warehouse_security_hsm_client_cert_key_length_minimum,,data_warehouse,,no,yes,oci.key_management.key.hsm_client_cert_key_length_minimum;oci.certificates.certificate.hsm_client_cert_key_length_minimum,0.667,no,,config_only,yes,,,
oci.certificates_service.data_warehouse_security_hsm_client_cert_not_expired,,data_warehouse,,no,yes,oci.certificates.certificate.hsm_client_cert_not_expired;oci.key_management.vault.hsm_client_cert_not_expired,0.556,no,,config_only,yes,,,
oci.certificates_service.data_warehouse_security_hsm_client_cert_trusted_issuer,,data_warehouse,,no,yes,oci.certificates.certificate.hsm_client_cert_trusted_issuer;oci.key_management.vault.hsm_client_cert_trusted_issuer,0.556,no,,config_only,yes,,,
oci.cloud_guard_custom_detectors.threat_security_custom_identifier_source_trusted,,threat_detection,,no,yes,oci.cloud_guard.target.custom_identifier_source_trusted;oci.analytics.analytics_instance.custom_identifier_source_trusted,0.571,no,,config_only,yes,,,
oci.cloud_guard_custom_detectors.threat_security_custom_identifier_storage_encrypted,,threat_detection,,no,yes,oci.cloud_guard.target.custom_identifier_storage_encrypted;oci.analytics.analytics_instance.custom_identifier_storage_encrypted,0.571,no,,config_only,yes,,,
oci.cloud_guard_dashboard.threat_security_hub_auto_enroll_new_accounts,,threat_detection,,no,yes,oci.cloud_guard.target.hub_auto_enroll_new_accounts,0.625,no,,config_only,yes,,,
oci.cloud_guard_dashboard.threat_security_hub_master_member_configured,,threat_detection,,no,yes,oci.cloud_guard.target.hub_master_member_configured,0.5,no,,config_only,yes,,,
oci.cloud_guard_detector.threat_security_detector_enabled_in_all_regions,,threat_detection,,no,yes,oci.cloud_guard.target.detector_enabled_in_all_regions,0.625,no,,config_only,yes,,,
oci.cloud_guard_detector.threat_security_detector_finding_export_encrypted_destination,,threat_detection,,no,yes,oci.cloud_guard.target.detector_finding_export_encrypted_destination,0.625,no,,config_only,yes,,,
oci.cloud_guard_detector_rules.governance_security_config_rule_remediation_targets_bound,,governance_compliance,,no,yes,oci.cloud_guard.target.config_rule_remediation_targets_bound,0.714,no,,config_only,yes,,,
oci.cloud_guard_detector_rules.governance_security_config_rule_required_rules_present,,governance_compliance,,no,yes,oci.cloud_guard.target.config_rule_required_rules_present,0.571,no,,config_only,yes,,,
oci.cloud_guard_detector_rules.governance_security_config_rule_rules_enabled,,governance_compliance,,no,yes,oci.cloud_guard.target.config_rule_rules_enabled,0.5,no,,config_only,yes,,,
oci.cloud_guard_incidents_triage_respond.incident_security_response_access_rbac_least_privilege,,incident_response,,no,yes,oci.cloud_guard.target.response_access_rbac_least_privilege_required,0.556,no,,config_only,yes,,,
oci.cloud_guard_incidents_triage_respond.incident_security_response_storage_encrypted_and_private,,incident_response,,no,yes,oci.cloud_guard.target.response_storage_encrypted_and_private,0.625,no,,config_only,yes,,,
oci.cloud_guard_incidents_triage_respond.incident_security_response_versioning_and_immutability_enabled,,incident_response,,no,yes,oci.cloud_guard.target.response_versioning_and_immutability_enabled,0.625,no,,config_only,yes,,,
oci.cloud_guard_problem_finding.threat_security_finding_archival_export_encrypted,,threat_detection,,no,yes,oci.cloud_guard.target.finding_archival_export_encrypted,0.571,no,,config_only,yes,,,
oci.cloud_guard_problem_finding.threat_security_finding_suppression_rules_documented_and_scoped,,threat_detection,,no,yes,oci.cloud_guard.detector_rule.finding_suppression_rules_documented_and_scoped,0.667,no,,config_only,yes,,,
oci.cloud_guard_responder_recipes.incident_security_automation_artifacts_encrypted_and_private,,incident_response,,no,yes,oci.cloud_guard.target.automation_artifacts_encrypted_and_private;oci.functions.application.automation_artifacts_encrypted_and_private;oci.data_integration.pipeline.data_pipeline_security_artifacts_private_and_encrypted;oci.database.autonomous_database.automation_artifacts_encrypted_and_private,0.625,no,,config_only,yes,,,
oci.cloud_guard_responder_recipes.incident_security_automation_change_audit_logging_enabled,,incident_response,,no,yes,oci.cloud_guard.target.automation_change_audit_logging_enabled;oci.functions.application.automation_change_audit_logging_enabled;oci.resource_manager.stack.automation_change_audit_logging_enabled;oci.database.autonomous_database.automation_change_audit_logging_enabled;oci.data_catalog.catalog.catalog_change_audit_logging_enabled,0.625,no,,config_only,yes,,,
oci.cloud_guard_responder_recipes.incident_security_automation_execution_roles_least_privilege,,incident_response,,no,yes,oci.cloud_guard.target.automation_execution_roles_least_privilege_required;oci.functions.application.automation_execution_roles_least_privilege_required;oci.resource_manager.stack.automation_execution_roles_least_privilege_required;oci.data_integration.pipeline.data_pipeline_security_execution_roles_least_privilege_required;oci.database.autonomous_database.automation_execution_roles_least_privilege_required,0.556,no,,config_only,yes,,,
oci.cloud_guard_responders_functions.vuln_security_automation_change_audit_logging_enabled,,vulnerability_management,,no,yes,oci.cloud_guard.target.automation_change_audit_logging_enabled;oci.functions.application.automation_change_audit_logging_enabled;oci.resource_manager.stack.automation_change_audit_logging_enabled;oci.database.autonomous_database.automation_change_audit_logging_enabled;oci.data_catalog.catalog.catalog_change_audit_logging_enabled,0.625,no,,config_only,yes,,,
oci.cloud_guard_responders_functions.vuln_security_automation_execution_roles_least_privilege,,vulnerability_management,,no,yes,oci.cloud_guard.target.automation_execution_roles_least_privilege_required;oci.functions.application.automation_execution_roles_least_privilege_required;oci.resource_manager.stack.automation_execution_roles_least_privilege_required;oci.data_integration.pipeline.data_pipeline_security_execution_roles_least_privilege_required;oci.database.autonomous_database.automation_execution_roles_least_privilege_required,0.556,no,,config_only,yes,,,
oci.cloud_guard_target_aggregation.governance_security_aggregation_authorization_present_and_valid,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregation_authorization_present_and_valid,0.625,no,,config_only,yes,,,
oci.cloud_guard_target_aggregation.governance_security_aggregator_auto_enroll_new_accounts,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregator_auto_enroll_new_accounts,0.625,no,,config_only,yes,,,
oci.cloud_guard_target_aggregation.governance_security_aggregator_org_aggregator_enabled,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregator_org_enabled,0.5,no,,config_only,yes,,,
oci.cloud_guard_targets_tenancy_compartment.governance_security_aggregation_authorization_not_expired_or_revoked,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregation_authorization_not_expired_or_revoked,0.667,no,,config_only,yes,,,
oci.cloud_guard_targets_tenancy_compartment.governance_security_aggregation_authorization_target_accounts_correct,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregation_authorization_target_accounts_correct,0.714,no,,config_only,yes,,,
oci.cloud_guard_targets_tenancy_compartment.governance_security_aggregation_authorization_trusts_least_privilege,,governance_compliance,,no,yes,oci.cloud_guard.target.aggregation_authorization_trusts_least_privilege_required,0.556,no,,config_only,yes,,,
oci.committed_use_universal_credits.cost_security_savings_plan_approval_workflow_required,,cost,,no,yes,oci.identity.tag_namespace.savings_plan_approval_workflow_required,0.556,no,,config_only,yes,,,
oci.committed_use_universal_credits.cost_security_savings_plan_billing_admins_mfa_required,,cost,,no,yes,oci.identity.user.savings_plan_billing_admins_mfa_required,0.667,no,,config_only,yes,,,
oci.committed_use_universal_credits.cost_security_savings_plan_purchase_permissions_restricted,,cost,,no,yes,oci.identity.user.savings_plan_purchase_permissions_restricted,0.625,no,,config_only,yes,,,
oci.compartments_hierarchy.governance_security_ou_auto_tag_policies_enabled_where_supported,,governance_compliance,,no,yes,oci.identity.compartment.ou_auto_tag_policies_enabled,0.5,no,,config_only,yes,,,
oci.compartments_hierarchy.governance_security_ou_no_overly_permissive_exceptions,,governance_compliance,,no,yes,oci.identity.user.ou_no_overly_permissive_exceptions,0.625,no,,config_only,yes,,,
oci.compartments_hierarchy.governance_security_ou_required_scps_attached,,governance_compliance,,no,yes,oci.identity.policy.ou_required_scps_attached,0.571,no,,config_only,yes,,,
oci.compartments_policies.data_governance_security_policy_admin_change_audit_logging_enabled,,data_governance,,no,yes,oci.identity.policy.policy_admin_change_audit_logging_enabled;oci.cloud_guard.target.policy_admin_change_audit_logging_enabled,0.667,no,,config_only,yes,,,
oci.compartments_policies.data_governance_security_policy_admin_mfa_required,,data_governance,,no,yes,oci.cloud_guard.target.policy_admin_mfa_required;oci.identity.user.policy_admin_mfa_required,0.5,no,,config_only,yes,,,
oci.compartments_policies.data_governance_security_policy_admin_rbac_least_privilege,,data_governance,,no,yes,oci.identity.policy.policy_admin_rbac_least_privilege_required;oci.cloud_guard.target.policy_admin_rbac_least_privilege_required,0.556,no,,config_only,yes,,,
oci.compute_ssh_keys_metadata.compute_security_key_pair_disable_unused_keys,,compute_host_security,,no,yes,oci.compute.instance.key_pair_disable_unused_keys,0.571,no,,config_only,yes,,,
oci.compute_ssh_keys_metadata.compute_security_key_pair_max_age_days,,compute_host_security,,no,yes,oci.compute.instance.key_pair_max_age_days,0.625,no,,config_only,yes,,,
oci.custom_dq_rules_di.lineage_security_ruleset_encrypted_at_rest,,lineage,,no,yes,oci.data_catalog.catalog.ruleset_encrypted_at_rest;oci.data_integration.workspace.ruleset_encrypted_at_rest;oci.data_integration.workspace.data_quality_security_ruleset_encrypted_at_rest,0.571,no,,config_only,yes,,,
