rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.controltower.enrollment.controltower_scps_enabled,controltower,enrollment,configuration_and_change_management,medium,controltower.enrollment.configuration,security.configuration.controltower_enrollment_controltower_scps_enabled,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.enrollment.restrict_region_usage_by_policy_where_required,controltower,enrollment,identity_and_access_management,high,controltower.enrollment.access_control,identity_access.least_privilege.controltower_enrollment_restrict_region_usage_by_policy_where_required,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.block_leave_org_by_policy_configured,controltower,landingzone,identity_and_access_management,high,controltower.landingzone.access_control,identity_access.least_privilege.controltower_landingzone_block_leave_org_by_policy_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.controltower_all_accounts_enrolled_in_org_configured,controltower,landingzone,configuration_and_change_management,medium,controltower.landingzone.configuration,security.configuration.controltower_landingzone_controltower_all_accounts_enrolled_in_org_configured,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.controltower_scps_enabled,controltower,landingzone,configuration_and_change_management,medium,controltower.landingzone.configuration,security.configuration.controltower_landingzone_controltower_scps_enabled,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.controltower.landingzone.restrict_region_usage_by_policy_where_required,controltower,landingzone,identity_and_access_management,high,controltower.landingzone.access_control,identity_access.least_privilege.controltower_landingzone_restrict_region_usage_by_policy_where_required,boto3.controltower,boto3.controltower,SCAN_ABLE
aws.costexplorer.anomalydetector.alert_destinations_configured,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_alert_destinations_configured,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.anomalydetector.costexplorer_detectors_enabled,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_costexplorer_detectors_enabled,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.anomalydetector.costexplorer_severity_thresholds_configured,costexplorer,anomalydetector,configuration_and_change_management,medium,costexplorer.anomalydetector.configuration,security.configuration.costexplorer_anomalydetector_costexplorer_severity_thresholds_configured,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.cost_tag_policy_enforced,costexplorer,cost_allocation_tag,identity_and_access_management,high,costexplorer.cost_allocation_tag.access_control,identity_access.least_privilege.costexplorer_cost_allocation_tag_cost_tag_policy_enforced,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.costexplorer_required_cost_tags_present,costexplorer,cost_allocation_tag,configuration_and_change_management,medium,costexplorer.cost_allocation_tag.configuration,security.configuration.costexplorer_cost_allocation_tag_costexplorer_required_cost_tags_present,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.cost_allocation_tag.untagged_resource_alerts_enabled,costexplorer,cost_allocation_tag,configuration_and_change_management,medium,costexplorer.cost_allocation_tag.configuration,security.configuration.costexplorer_cost_allocation_tag_untagged_resource_alerts_enabled,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.billing_admins_mfa_required,costexplorer,costcategory,identity_and_access_management,critical,costexplorer.costcategory.access_control,identity_access.authentication.costexplorer_costcategory_billing_admins_mfa_required,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.billing_console_rbac_least_privilege,costexplorer,costcategory,identity_and_access_management,high,costexplorer.costcategory.access_control,identity_access.least_privilege.costexplorer_costcategory_billing_console_rbac_least_privilege,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.costexplorer_cost_data_exports_private_and_encrypted,costexplorer,costcategory,data_protection_and_privacy,high,costexplorer.costcategory.encryption,data_protection.encryption_rest.costexplorer_costcategory_costexplorer_cost_data_exports_private_and_encrypted,boto3.ce,boto3.ce,SCAN_ABLE
aws.costexplorer.costcategory.costexplorer_cost_export_destinations_least_privilege,costexplorer,costcategory,identity_and_access_management,high,costexplorer.costcategory.access_control,identity_access.least_privilege.costexplorer_costcategory_costexplorer_cost_export_destinations_least_privilege,boto3.ce,boto3.ce,SCAN_ABLE
aws.directconnect.connection_redundancy.directconnect_connection_redundancy_configured,directconnect,connection_redundancy,configuration_and_change_management,medium,directconnect.connection_redundancy.configuration,security.configuration.directconnect_connection_redundancy_directconnect_connection_redundancy_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.directconnect.virtual_interface_redundancy.directconnect_virtual_interface_redundancy_configured,directconnect,virtual_interface_redundancy,configuration_and_change_management,medium,directconnect.virtual_interface_redundancy.configuration,security.configuration.directconnect_virtual_interface_redundancy_directconnect_virtual_interface_redundancy_configured,boto3.directconnect,boto3.directconnect,SCAN_ABLE
aws.docdb.cluster.audit_logging_enabled,docdb,cluster,logging_monitoring_and_alerting,medium,docdb.cluster.logging,logging_monitoring.logging.docdb_cluster_audit_logging_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.audit_logging_to_cloudwatch_enabled,docdb,cluster,logging_monitoring_and_alerting,medium,docdb.cluster.logging,logging_monitoring.logging.docdb_cluster_audit_logging_to_cloudwatch_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.deletion_protection_enabled,docdb,cluster,configuration_and_change_management,medium,docdb.cluster.configuration,security.configuration.docdb_cluster_deletion_protection_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.docdb_cloudwatch_log_export_configured,docdb,cluster,logging_monitoring_and_alerting,medium,docdb.cluster.logging,logging_monitoring.logging.docdb_cluster_docdb_cloudwatch_log_export_configured,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.docdb_minor_version_auto_upgrade_enabled,docdb,cluster,data_protection_and_privacy,low,docdb.cluster.data_protection,data_protection.data_lifecycle.docdb_cluster_docdb_minor_version_auto_upgrade_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.docdb_multi_az_enabled,docdb,cluster,configuration_and_change_management,medium,docdb.cluster.configuration,security.configuration.docdb_cluster_docdb_multi_az_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.docdb_storage_encrypted,docdb,cluster,data_protection_and_privacy,high,docdb.cluster.encryption,data_protection.encryption_rest.docdb_cluster_docdb_storage_encrypted,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.encryption_at_rest_cmek_configured,docdb,cluster,data_protection_and_privacy,high,docdb.cluster.encryption,data_protection.encryption_rest.docdb_cluster_encryption_at_rest_cmek_configured,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.encryption_at_rest_enabled,docdb,cluster,data_protection_and_privacy,high,docdb.cluster.encryption,data_protection.encryption_rest.docdb_cluster_encryption_at_rest_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.iam_or_managed_identity_auth_enabled_if_supported,docdb,cluster,identity_and_access_management,high,docdb.cluster.access_control,identity_access.least_privilege.docdb_cluster_iam_or_managed_identity_auth_enabled_if_supported,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.preferred_backup_window_configured,docdb,cluster,resilience_and_disaster_recovery,medium,docdb.cluster.backup_recovery,resilience.backup_recovery.docdb_cluster_preferred_backup_window_configured,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.private_networking_enforced,docdb,cluster,network_security_and_connectivity,high,docdb.cluster.network,network_security.network_access.docdb_cluster_private_networking_enforced,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.public_access_disabled,docdb,cluster,network_security_and_connectivity,high,docdb.cluster.network,network_security.network_access.docdb_cluster_public_access_disabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.cluster.require_tls_in_transit_configured,docdb,cluster,data_protection_and_privacy,high,docdb.cluster.encryption,data_protection.encryption_transit.docdb_cluster_require_tls_in_transit_configured,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.instance.deletion_protection_enabled,docdb,instance,configuration_and_change_management,medium,docdb.instance.configuration,security.configuration.docdb_instance_deletion_protection_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.instance.encryption_at_rest_enabled,docdb,instance,data_protection_and_privacy,high,docdb.instance.encryption,data_protection.encryption_rest.docdb_instance_encryption_at_rest_enabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.instance.iam_or_managed_identity_auth_enabled_if_supported,docdb,instance,identity_and_access_management,high,docdb.instance.access_control,identity_access.least_privilege.docdb_instance_iam_or_managed_identity_auth_enabled_if_supported,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.instance.public_access_disabled,docdb,instance,network_security_and_connectivity,high,docdb.instance.network,network_security.network_access.docdb_instance_public_access_disabled,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.docdb.instance.require_tls_in_transit_configured,docdb,instance,data_protection_and_privacy,high,docdb.instance.encryption,data_protection.encryption_transit.docdb_instance_require_tls_in_transit_configured,boto3.docdb,boto3.docdb,SCAN_ABLE
aws.dynamodb.cluster.dynamodb_multi_az_configured,dynamodb,cluster,configuration_and_change_management,medium,dynamodb.cluster.configuration,security.configuration.dynamodb_cluster_dynamodb_multi_az_configured,boto3.dynamodb,boto3.dynamodb,SCAN_ABLE
aws.dynamodb.resource.backup_enabled,dynamodb,resource,resilience_and_disaster_recovery,medium,dynamodb.resource.backup_recovery,resilience.backup_recovery.dynamodb_resource_backup_enabled,boto3.dynamodb,boto3.dynamodb,SCAN_ABLE
aws.dynamodb.resource.dynamodb_autoscaling_enabled,dynamodb,resource,configuration_and_change_management,medium,dynamodb.resource.configuration,security.configuration.dynamodb_resource_dynamodb_autoscaling_enabled,boto3.dynamodb,boto3.dynamodb,SCAN_ABLE
aws.dynamodb.table_protected_by_backup_plan.table_protected_by_backup_plan_configured,dynamodb,table_protected_by_backup_plan,resilience_and_disaster_recovery,medium,dynamodb.table_protected_by_backup_plan.backup_recovery,resilience.backup_recovery.dynamodb_table_protected_by_backup_plan_table_protected_by_backup_plan_configured,boto3.dynamodb,boto3.dynamodb,SCAN_ABLE
aws.ebs.volume.backup_configured,ebs,volume,resilience_and_disaster_recovery,medium,ebs.volume.backup_recovery,resilience.backup_recovery.ebs_volume_backup_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.account.block_public_access_configured,ec2,account,network_security_and_connectivity,high,ec2.account.network,network_security.network_access.ec2_account_block_public_access_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.amipublic.ami_public_configured,ec2,amipublic,network_security_and_connectivity,high,ec2.amipublic.network,network_security.network_access.ec2_amipublic_ami_public_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.eip.not_in_use,ec2,eip,configuration_and_change_management,medium,ec2.eip.configuration,security.configuration.ec2_eip_not_in_use,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.eip.shodan_exposure_detected,ec2,eip,configuration_and_change_management,medium,ec2.eip.configuration,security.configuration.ec2_eip_shodan_exposure_detected,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.group.cifs_access_restriction_tcp_port_445_configured,ec2,group,configuration_and_change_management,medium,ec2.group.configuration,security.configuration.ec2_group_cifs_access_restriction_tcp_port_445_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.group.cifs_unrestricted_access_configured,ec2,group,configuration_and_change_management,medium,ec2.group.configuration,security.configuration.ec2_group_cifs_unrestricted_access_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.group.ingress_ipv6_restriction_configured,ec2,group,configuration_and_change_management,medium,ec2.group.configuration,security.configuration.ec2_group_ingress_ipv6_restriction_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.detailed_monitoring_enabled,ec2,instance,logging_monitoring_and_alerting,medium,ec2.instance.logging,logging_monitoring.monitoring.ec2_instance_detailed_monitoring_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.iam_role_compliance_configured,ec2,instance,identity_and_access_management,high,ec2.instance.access_control,identity_access.least_privilege.ec2_instance_iam_role_compliance_configured,boto3.ec2,boto3.iam,SCAN_ABLE
aws.ec2.instance.internet_facing_with_instance_profile_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_internet_facing_with_instance_profile_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.paravirtual_type_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_paravirtual_type_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.patch_compliance_status_check,ec2,instance,compliance_and_governance,medium,ec2.instance.compliance,compliance.policy_enforcement.ec2_instance_patch_compliance_status_check,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_cassandra_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_cassandra_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_cifs_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_cifs_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_elasticsearch_kibana_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_elasticsearch_kibana_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_ftp_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_ftp_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_kafka_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_kafka_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_kerberos_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_kerberos_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_ldap_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_ldap_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_memcached_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_memcached_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_mongodb_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_mongodb_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_mysql_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_mysql_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_oracle_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_oracle_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_postgresql_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_postgresql_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_rdp_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_rdp_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_redis_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_redis_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_sqlserver_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_sqlserver_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_ssh_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_ssh_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.port_telnet_exposed_to_internet_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_port_telnet_exposed_to_internet_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.ssh_key_authentication_configured,ec2,instance,identity_and_access_management,critical,ec2.instance.access_control,identity_access.authentication.ec2_instance_ssh_key_authentication_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.ssm_association_compliant,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_ssm_association_compliant,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.instance.stopped_instances_removed,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_stopped_instances_removed,boto3.ec2,boto3.ec2,EVENT
aws.ec2.instance.uses_single_eni_configured,ec2,instance,configuration_and_change_management,medium,ec2.instance.configuration,security.configuration.ec2_instance_uses_single_eni_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.launchtemplate.uses_approved_configured,ec2,launchtemplate,configuration_and_change_management,medium,ec2.launchtemplate.configuration,security.configuration.ec2_launchtemplate_uses_approved_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.networkacl.ingress_restrict_all_traffic,ec2,networkacl,configuration_and_change_management,medium,ec2.networkacl.configuration,security.configuration.ec2_networkacl_ingress_restrict_all_traffic,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.networkacl.rdp_port_3389_restricted,ec2,networkacl,configuration_and_change_management,medium,ec2.networkacl.configuration,security.configuration.ec2_networkacl_rdp_port_3389_restricted,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.networkacl.ssh_port_22_restricted,ec2,networkacl,configuration_and_change_management,medium,ec2.networkacl.configuration,security.configuration.ec2_networkacl_ssh_port_22_restricted,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.networkacl.unrestricted_ingress_blocked,ec2,networkacl,configuration_and_change_management,medium,ec2.networkacl.configuration,security.configuration.ec2_networkacl_unrestricted_ingress_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.networkacl.unused_network_acl_configured,ec2,networkacl,network_security_and_connectivity,high,ec2.networkacl.network,network_security.network_access.ec2_networkacl_unused_network_acl_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.resource.ami_public_visibility_configured,ec2,resource,network_security_and_connectivity,high,ec2.resource.network,network_security.network_access.ec2_resource_ami_public_visibility_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.resource.backup_enabled,ec2,resource,resilience_and_disaster_recovery,medium,ec2.resource.backup_recovery,resilience.backup_recovery.ec2_resource_backup_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.resource.launch_template_imdsv2_required,ec2,resource,configuration_and_change_management,medium,ec2.resource.configuration,security.configuration.ec2_resource_launch_template_imdsv2_required,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.resource.vpc_peering_route_table_least_access_configured,ec2,resource,network_security_and_connectivity,high,ec2.resource.network,network_security.network_access.ec2_resource_vpc_peering_route_table_least_access_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group.zero_cidr_ingress_rules_blocked,ec2,security_group,configuration_and_change_management,medium,ec2.security_group.configuration,security.configuration.ec2_security_group_zero_cidr_ingress_rules_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_common_ports_restricted.common_ports_ingress_restricted,ec2,security_group_common_ports_restricted,configuration_and_change_management,medium,ec2.security_group_common_ports_restricted.configuration,security.configuration.ec2_security_group_common_ports_restricted_common_ports_ingress_restricted,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_default_restrict_traffic.default_deny_all_traffic_enforced,ec2,security_group_default_restrict_traffic,configuration_and_change_management,medium,ec2.security_group_default_restrict_traffic.configuration,security.configuration.ec2_security_group_default_restrict_traffic_default_deny_all_traffic_enforced,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_from_launch_wizard.launch_wizard_created_configured,ec2,security_group_from_launch_wizard,configuration_and_change_management,medium,ec2.security_group_from_launch_wizard.configuration,security.configuration.ec2_security_group_from_launch_wizard_launch_wizard_created_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_all_ports.internet_ingress_all_ports_blocked,ec2,security_group_internet_ingress_all_ports,configuration_and_change_management,medium,ec2.security_group_internet_ingress_all_ports.configuration,security.configuration.ec2_security_group_internet_ingress_all_ports_internet_ingress_all_ports_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_cassandra_7199_9160_8888.port_cassandra_7199_blocked,ec2,security_group_internet_ingress_cassandra_7199_9160_8888,configuration_and_change_management,medium,ec2.security_group_internet_ingress_cassandra_7199_9160_8888.configuration,security.configuration.ec2_security_group_internet_ingress_cassandra_7199_9160_8888_port_cassandra_7199_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_elasticsearch_kibana_9200_9300_5601.port_elasticsearch_kibana_9200_blocked,ec2,security_group_internet_ingress_elasticsearch_kibana_9200_9300_5601,configuration_and_change_management,medium,ec2.security_group_internet_ingress_elasticsearch_kibana_9200_9300_5601.configuration,security.configuration.ec2_security_group_internet_ingress_elasticsearch_kibana_9200_9300_5601_port_elasticsearch_kibana_9200_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_ftp_20_21.port_ftp_blocked,ec2,security_group_internet_ingress_ftp_20_21,configuration_and_change_management,medium,ec2.security_group_internet_ingress_ftp_20_21.configuration,security.configuration.ec2_security_group_internet_ingress_ftp_20_21_port_ftp_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_high_risk_ports.internet_ingress_high_risk_ports_blocked,ec2,security_group_internet_ingress_high_risk_ports,configuration_and_change_management,medium,ec2.security_group_internet_ingress_high_risk_ports.configuration,security.configuration.ec2_security_group_internet_ingress_high_risk_ports_internet_ingress_high_risk_ports_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_kafka_9092.port_kafka_blocked,ec2,security_group_internet_ingress_kafka_9092,configuration_and_change_management,medium,ec2.security_group_internet_ingress_kafka_9092.configuration,security.configuration.ec2_security_group_internet_ingress_kafka_9092_port_kafka_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_memcached_11211.port_memcached_blocked,ec2,security_group_internet_ingress_memcached_11211,configuration_and_change_management,medium,ec2.security_group_internet_ingress_memcached_11211.configuration,security.configuration.ec2_security_group_internet_ingress_memcached_11211_port_memcached_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_mongodb_27017_27018.port_mongodb_blocked,ec2,security_group_internet_ingress_mongodb_27017_27018,configuration_and_change_management,medium,ec2.security_group_internet_ingress_mongodb_27017_27018.configuration,security.configuration.ec2_security_group_internet_ingress_mongodb_27017_27018_port_mongodb_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_mysql_3306.port_mysql_blocked,ec2,security_group_internet_ingress_mysql_3306,configuration_and_change_management,medium,ec2.security_group_internet_ingress_mysql_3306.configuration,security.configuration.ec2_security_group_internet_ingress_mysql_3306_port_mysql_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_oracle_1521_2483.port_oracle_blocked,ec2,security_group_internet_ingress_oracle_1521_2483,configuration_and_change_management,medium,ec2.security_group_internet_ingress_oracle_1521_2483.configuration,security.configuration.ec2_security_group_internet_ingress_oracle_1521_2483_port_oracle_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_postgres_5432.port_postgres_blocked,ec2,security_group_internet_ingress_postgres_5432,configuration_and_change_management,medium,ec2.security_group_internet_ingress_postgres_5432.configuration,security.configuration.ec2_security_group_internet_ingress_postgres_5432_port_postgres_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_redis_6379.port_redis_blocked,ec2,security_group_internet_ingress_redis_6379,configuration_and_change_management,medium,ec2.security_group_internet_ingress_redis_6379.configuration,security.configuration.ec2_security_group_internet_ingress_redis_6379_port_redis_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_sql_server_1433_1434.port_sql_server_blocked,ec2,security_group_internet_ingress_sql_server_1433_1434,configuration_and_change_management,medium,ec2.security_group_internet_ingress_sql_server_1433_1434.configuration,security.configuration.ec2_security_group_internet_ingress_sql_server_1433_1434_port_sql_server_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_internet_ingress_telnet_23.port_telnet_blocked,ec2,security_group_internet_ingress_telnet_23,configuration_and_change_management,medium,ec2.security_group_internet_ingress_telnet_23.configuration,security.configuration.ec2_security_group_internet_ingress_telnet_23_port_telnet_blocked,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.security_group_not_used.unused_security_groups_removed,ec2,security_group_not_used,network_security_and_connectivity,high,ec2.security_group_not_used.network,network_security.network_access.ec2_security_group_not_used_unused_security_groups_removed,boto3.ec2,boto3.ec2,EVENT
aws.ec2.security_group_with_many_ingress_egress_rules.ingress_egress_rules_limited_configured,ec2,security_group_with_many_ingress_egress_rules,configuration_and_change_management,medium,ec2.security_group_with_many_ingress_egress_rules.configuration,security.configuration.ec2_security_group_with_many_ingress_egress_rules_ingress_egress_rules_limited_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.transitgateway.auto_cross_account_attachment_disabled,ec2,transitgateway,configuration_and_change_management,medium,ec2.transitgateway.configuration,security.configuration.ec2_transitgateway_auto_cross_account_attachment_disabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.volume.in_use_configured,ec2,volume,configuration_and_change_management,medium,ec2.volume.configuration,security.configuration.ec2_volume_in_use_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.volume.protected_by_backup_plan_configured,ec2,volume,resilience_and_disaster_recovery,medium,ec2.volume.backup_recovery,resilience.backup_recovery.ec2_volume_protected_by_backup_plan_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ec2.vpcendpoint.private_dns_enabled_if_supported,ec2,vpcendpoint,network_security_and_connectivity,high,ec2.vpcendpoint.network,network_security.network_access.ec2_vpcendpoint_private_dns_enabled_if_supported,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.ecr.repositories_not_publicly_accessible.repositories_not_publicly_accessible_configured,ecr,repositories_not_publicly_accessible,network_security_and_connectivity,high,ecr.repositories_not_publicly_accessible.network,network_security.network_access.ecr_repositories_not_publicly_accessible_repositories_not_publicly_accessible_configured,boto3.ecr,boto3.ecr,SCAN_ABLE
