rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
alicloud.ram.user.unused_credentials_configured,alicloud,ram,user,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Surroundings_4;cisa_ce_v1_Your_Systems_2;rbi_bank_9.3;rbi_nbfc_2.5,alicloud_rule_config/ram/alicloud.ram.user.unused_credentials_configured.yaml
alicloud.ram.user.user_name_configured,alicloud,ram,user,MEDIUM,Check that all RAM users are identified with a unique name.,Check that all RAM users are identified with a unique name.; (refined),config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.5.1,alicloud_rule_config/ram/alicloud.ram.user.user_name_configured.yaml
alicloud.ram.user_settings.password_reset_notification_enabled,alicloud,ram,user_settings,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,alicloud_rule_config/ram/alicloud.ram.user_settings.password_reset_notification_enabled.yaml
alicloud.sas.anti_ransomware.enabled,alicloud,sas,anti_ransomware,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/8.1.16,alicloud_rule_config/sas/alicloud.sas.anti_ransomware.enabled.yaml
alicloud.sas.check.periodic_configured,alicloud,sas,check,MEDIUM,Check that Alibaba Cloud Security Center is enabled and configured to perform periodic security checks.,Check that Alibaba Cloud Security Center is enabled and configured to perform periodic security checks.,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.12.1,alicloud_rule_config/sas/alicloud.sas.check.periodic_configured.yaml
alicloud.sas.service_status_configured,alicloud,sas,service_status_configured,MEDIUM,Check that Security Center (SAS) is activated and in the required service mode.,Check that Security Center (SAS) is activated and in the required service mode.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SI-6,alicloud_rule_config/sas/alicloud.sas.service_status_configured.yaml
alicloud.securitycenter.service.is_activated_check,alicloud,securitycenter,service,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_ALICLOUD,CIS_ALICLOUD/6.6.2,alicloud_rule_config/securitycenter/alicloud.securitycenter.service.is_activated_check.yaml
alicloud.securitycenter.automatic.quarantine_check,alicloud,securitycenter,automatic,MEDIUM,Ensure that Automatic Quarantine is enabled,Ensure that Automatic Quarantine is enabled,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_8.3,alicloud_rule_config/securitycenter/alicloud.securitycenter.automatic.quarantine_check.yaml
alicloud.securitycenter.notifications.highrisk_check,alicloud,securitycenter,notifications,MEDIUM,Ensure that notification is enabled on all high risk items,Ensure that notification is enabled on all high risk items,config,L2_API_CONFIG,CIS_ALICLOUD,cis_alicloud_8.5,alicloud_rule_config/securitycenter/alicloud.securitycenter.notifications.highrisk_check.yaml
alicloud.slb.alb.https_redirect_configured,alicloud,slb,alb,HIGH,CCCS SC-8: Transmission Confidentiality and Integrity,CCCS SC-8: Transmission Confidentiality and Integrity,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_SC_8;fedramp_moderate_SC_8,alicloud_rule_config/slb/alicloud.slb.alb.https_redirect_configured.yaml
alicloud.slb.listeners.tls_enabled,alicloud,slb,listeners,HIGH,(refined),(refined),config,L3_API_LIST_CROSS,CIS_ALICLOUD,CIS_ALICLOUD/6.3.5,alicloud_rule_config/slb/alicloud.slb.listeners.tls_enabled.yaml
alicloud.tablestore.encryption.enabled,alicloud,tablestore,encryption,HIGH,Data Encryption,Data Encryption,config,L2_API_CONFIG,RBI_BANK;RBI_NBFC,rbi_bank_3.3;rbi_bank_8.1;rbi_nbfc_2.9,alicloud_rule_config/tablestore/alicloud.tablestore.encryption.enabled.yaml
alicloud.tablestore.pitr.enabled,alicloud,tablestore,pitr,MEDIUM,Data Backup,Data Backup,config,L2_API_CONFIG,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Data_4;rbi_bank_6.1;rbi_nbfc_3.4,alicloud_rule_config/tablestore/alicloud.tablestore.pitr.enabled.yaml
alicloud.threatdetection.instance.enabled,alicloud,threatdetection,instance,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/8.1.16,alicloud_rule_config/threatdetection/alicloud.threatdetection.instance.enabled.yaml
alicloud.vpc.endpoint.for_ecs_enabled,alicloud,vpc,endpoint,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,alicloud_rule_config/vpc/alicloud.vpc.endpoint.for_ecs_enabled.yaml
alicloud.vpc.endpoint.services_allowed_principals_trust_boundaries_configured,alicloud,vpc,endpoint,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,alicloud_rule_config/vpc/alicloud.vpc.endpoint.services_allowed_principals_trust_boundaries_configured.yaml
alicloud.vpc.network_acl.entry_policy_configured,alicloud,vpc,network_acl,MEDIUM,"Check that VPC Network ACL entries enforce allowed traffic flows (deny by default, explicit allow rules).","Check that VPC Network ACL entries enforce allowed traffic flows (deny by default, explicit allow rules).",config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/AC-4(21),alicloud_rule_config/vpc/alicloud.vpc.network_acl.entry_policy_configured.yaml
alicloud.vpc.peering_connection.accept_status_configured,alicloud,vpc,peering_connection,MEDIUM,Check that VPC peering connections are in an 'Accepted' state only after review.,Check that VPC peering connections are in an 'Accepted' state only after review.,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CA-3(5),alicloud_rule_config/vpc/alicloud.vpc.peering_connection.accept_status_configured.yaml
alicloud.vpc.security_group.deny_all_ingress_restricted,alicloud,vpc,security_group,MEDIUM,Check that a security group denies all inbound traffic by default.,Check that a security group denies all inbound traffic by default.,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(4),alicloud_rule_config/vpc/alicloud.vpc.security_group.deny_all_ingress_restricted.yaml
alicloud.vpc.security_group.ingress_restricted,alicloud,vpc,security_group,MEDIUM,Check that security groups restrict inbound traffic to authorized sources.,Check that security groups restrict inbound traffic to authorized sources.; Check that security groups restrict ingress from the internet to only auth,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/SC-7(12);CANADA_PBMM/SC-7(13);CANADA_PBMM/SC-7(18);CANADA_PBMM/SC-7(7);CANADA_PBMM/SC-7(8),alicloud_rule_config/vpc/alicloud.vpc.security_group.ingress_restricted.yaml
alicloud.vpn.gateway.ipsec_config_configured,alicloud,vpn,gateway,MEDIUM,"PARTIAL: alicloud.vpn.gateway.ipsec_config ||| verifies IPsec configuration for split tunneling settings, but client-side enforcement may be partial","PARTIAL: alicloud.vpn.gateway.ipsec_config ||| verifies IPsec configuration for split tunneling settings, but client-side enforcement may be partial",config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.7,alicloud_rule_config/vpn/alicloud.vpn.gateway.ipsec_config_configured.yaml
alicloud.waf.global.webacl_logging_enabled,alicloud,waf,global,MEDIUM,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,","A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.15;iso27001_2022_A.8.16;soc2_cc_a_1_1,alicloud_rule_config/waf/alicloud.waf.global.webacl_logging_enabled.yaml
