rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
ibm.functions.function.not_publicly_accessible_enforced,ibm,functions,function,HIGH,Boundary Protection,Boundary Protection,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_AC_17;canada_pbmm_moderate_CCCS_SC_7;fedramp_moderate_AC_17;fedramp_moderate_AC_17_1;fedramp_moderate_AC_17_2;...(+29 more),ibm_rule_config/functions/ibm.functions.function.not_publicly_accessible_enforced.yaml
ibm.iam.access_group.external_member_check,ibm,iam,access_group,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SA-9(1),ibm_rule_config/iam/ibm.iam.access_group.external_member_check.yaml
ibm.iam.access_group.rules_configured,ibm,iam,access_group,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/1.12,ibm_rule_config/iam/ibm.iam.access_group.rules_configured.yaml
ibm.iam.access_group_policy_configured,ibm,iam,access_group_policy_configured,MEDIUM,Check that IAM access group policies require approval for changes via account settings.,Check that IAM access group policies require approval for changes via account settings.,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.4.4,ibm_rule_config/iam/ibm.iam.access_group_policy_configured.yaml
ibm.iam.account.access_approval_enabled,ibm,iam,account,MEDIUM,Access Control,Access Control,config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.8.2;iso27001_2022_A.8.3;soc2_cc_1_3;soc2_cc_6_3,ibm_rule_config/iam/ibm.iam.account.access_approval_enabled.yaml
ibm.iam.account.password_policy_minimum_length_configured,ibm,iam,account,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(10);CANADA_PBMM/AC-2(2),ibm_rule_config/iam/ibm.iam.account.password_policy_minimum_length_configured.yaml
ibm.iam.account_settings.login_policy_configured,ibm,iam,account_settings,MEDIUM,PARTIAL: ibm.iam.account_settings.login_policy ||| verifies config exists but not testing execution,PARTIAL: ibm.iam.account_settings.login_policy ||| verifies config exists but not testing execution,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.1.8,ibm_rule_config/iam/ibm.iam.account_settings.login_policy_configured.yaml
ibm.iam.api.key_unused_detection_configured,ibm,iam,api,MEDIUM,Ensure API keys unused for 180 days are detected and  optionally disabled,Ensure API keys unused for 180 days are detected and  optionally disabled,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.2,ibm_rule_config/iam/ibm.iam.api.key_unused_detection_configured.yaml
ibm.iam.authorization_policy.external_principals_configured,ibm,iam,authorization_policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2),ibm_rule_config/iam/ibm.iam.authorization_policy.external_principals_configured.yaml
ibm.iam.avoid.root_usage_configured,ibm,iam,avoid,HIGH,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.4,ibm_rule_config/iam/ibm.iam.avoid.root_usage_configured.yaml
ibm.iam.cloud.asset_inventory_enabled,ibm,iam,cloud,MEDIUM,Assessment And Decision On Information Security Events,Assessment And Decision On Information Security Events,config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.5.1;iso27001_2022_A.5.19;iso27001_2022_A.5.21;iso27001_2022_A.5.25;iso27001_2022_A.5.28;...(+10 more),ibm_rule_config/iam/ibm.iam.cloud.asset_inventory_enabled.yaml
ibm.iam.custom.role_has_permissions_to_administer_resource_locks_configured,ibm,iam,custom,MEDIUM,Identity Management,Identity Management,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.5.16;iso27001_2022_A.5.22,ibm_rule_config/iam/ibm.iam.custom.role_has_permissions_to_administer_resource_locks_configured.yaml
ibm.iam.custom_role.policies_configured,ibm,iam,custom_role,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/SC-6,ibm_rule_config/iam/ibm.iam.custom_role.policies_configured.yaml
ibm.iam.group.restrict_user_access_features_configured,ibm,iam,group,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/5.18,ibm_rule_config/iam/ibm.iam.group.restrict_user_access_features_configured.yaml
ibm.iam.identity.federation_status_configured,ibm,iam,identity,MEDIUM,Ensure Identity Federation is set up with a Corporate IDP,Ensure Identity Federation is set up with a Corporate IDP,config,L2_API_CONFIG,CIS_IBM,cis_ibm_1.19,ibm_rule_config/iam/ibm.iam.identity.federation_status_configured.yaml
ibm.iam.no.guest_accounts_with_permissions_restricted,ibm,iam,no,MEDIUM,Guest Account Management,Guest Account Management,config,L2_API_CONFIG,RBI_BANK,rbi_bank_9.3,ibm_rule_config/iam/ibm.iam.no.guest_accounts_with_permissions_restricted.yaml
ibm.iam.no.root_access_key_configured,ibm,iam,no,HIGH,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;RBI_BANK,canada_pbmm_moderate_CCCS_IA_4;fedramp_moderate_IA_4;fedramp_moderate_IA_4_4;gdpr_article_25;hipaa_164_308_a_1_ii_b;...(+40 more),ibm_rule_config/iam/ibm.iam.no.root_access_key_configured.yaml
ibm.iam.organization.essential_contacts_configured,ibm,iam,organization,MEDIUM,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures","CC1.3 COSO Principle 3: Management establishes, with board oversight, structures",config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.5;iso27001_2022_A.5.6;soc2_cc_1_3,ibm_rule_config/iam/ibm.iam.organization.essential_contacts_configured.yaml
ibm.iam.password.policy_expires_passwords_within_90_days_or_less_configured,ibm,iam,password,MEDIUM,3_5_5: 3.5.5 Prevent reuse of identifiers for a defined period,3_5_5: 3.5.5 Prevent reuse of identifiers for a defined period,config,L2_API_CONFIG,ISO27001_2022;NIST_800_171,iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.3;iso27001_2022_A.9.4;nist_800_171_r2_3_5_5;...(+3 more),ibm_rule_config/iam/ibm.iam.password.policy_expires_passwords_within_90_days_or_less_configured.yaml
ibm.iam.password.policy_symbol_configured,ibm,iam,password,MEDIUM,164_308_a_5_ii_d: 164.308(a)(5)(ii)(D) Password management,164_308_a_5_ii_d: 164.308(a)(5)(ii)(D) Password management,config,L2_API_CONFIG,GDPR;HIPAA;ISO27001_2022;NIST_800_171,gdpr_article_25;hipaa_164_308_a_5_ii_d;iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.3;...(+2 more),ibm_rule_config/iam/ibm.iam.password.policy_symbol_configured.yaml
ibm.iam.password_policy_reuse_prevention_configured,ibm,iam,password_policy_reuse_prevention_configured,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/1.6,ibm_rule_config/iam/ibm.iam.password_policy_reuse_prevention_configured.yaml
ibm.iam.policy.audit_log_admin_configured,ibm,iam,policy,MEDIUM,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.3.9,ibm_rule_config/iam/ibm.iam.policy.audit_log_admin_configured.yaml
ibm.iam.policy.condition_ip_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-4(6),ibm_rule_config/iam/ibm.iam.policy.condition_ip_configured.yaml
ibm.iam.policy.deny_maintenance_tools_restricted,ibm,iam,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CANADA_PBMM,CANADA_PBMM/MA-3(1);CANADA_PBMM/MA-3(2),ibm_rule_config/iam/ibm.iam.policy.deny_maintenance_tools_restricted.yaml
ibm.iam.policy.least_privilege_enforced,ibm,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/1.14,ibm_rule_config/iam/ibm.iam.policy.least_privilege_enforced.yaml
ibm.iam.policy.policy_conditions_used_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/iam/ibm.iam.policy.policy_conditions_used_configured.yaml
ibm.iam.policy.policy_enabled,ibm,iam,policy,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/iam/ibm.iam.policy.policy_enabled.yaml
ibm.iam.policy.roles_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/1.12,ibm_rule_config/iam/ibm.iam.policy.roles_configured.yaml
ibm.iam.policy.rule_action_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CSPM_BEST_PRACTICE,CSPM_BEST_PRACTICE,ibm_rule_config/iam/ibm.iam.policy.rule_action_configured.yaml
ibm.iam.policy.system_authenticated_non_default_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/1.16,ibm_rule_config/iam/ibm.iam.policy.system_authenticated_non_default_configured.yaml
ibm.iam.policy.temporary_token_expiry_configured,ibm,iam,policy,MEDIUM,(refined),(refined),config,L4_POLICY_PARSE,CIS_IBM,CIS_IBM/1.3,ibm_rule_config/iam/ibm.iam.policy.temporary_token_expiry_configured.yaml
ibm.iam.policy.wildcard_action_configured,ibm,iam,policy,HIGH,(refined),(refined),config,L4_POLICY_PARSE,CIS_IBM,CIS_IBM/1.14,ibm_rule_config/iam/ibm.iam.policy.wildcard_action_configured.yaml
ibm.iam.role.kms_enforce_separation_of_duties_configured,ibm,iam,role,HIGH,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;soc2_cc_6_3,ibm_rule_config/iam/ibm.iam.role.kms_enforce_separation_of_duties_configured.yaml
ibm.iam.role.least_privilege_enforced,ibm,iam,role,MEDIUM,CCCS AC-6: Least Privilege,CCCS AC-6: Least Privilege,config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_AC_6;fedramp_moderate_AC_6,ibm_rule_config/iam/ibm.iam.role.least_privilege_enforced.yaml
ibm.iam.role.sa_enforce_separation_of_duties_configured,ibm,iam,role,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.5.18;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;...(+1 more),ibm_rule_config/iam/ibm.iam.role.sa_enforce_separation_of_duties_configured.yaml
ibm.iam.rotate.access_key_90_days_configured,ibm,iam,rotate,MEDIUM,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,config,L2_API_CONFIG,GDPR;HIPAA;ISO27001_2022;NIST_800_53,gdpr_article_25;hipaa_164_308_a_3_ii_c;hipaa_164_308_a_4_ii_c;hipaa_164_308_a_5_ii_d;iso27001_2022_A.5.15;...(+11 more),ibm_rule_config/iam/ibm.iam.rotate.access_key_90_days_configured.yaml
ibm.iam.sa.no_administrative_privileges_enforced,ibm,iam,sa,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.5.18;iso27001_2022_A.8.2;iso27001_2022_A.8.3;soc2_cc_1_3;...(+1 more),ibm_rule_config/iam/ibm.iam.sa.no_administrative_privileges_enforced.yaml
ibm.iam.sa.no_user_managed_keys_enforced,ibm,iam,sa,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.5.15;iso27001_2022_A.8.2;soc2_cc_1_3,ibm_rule_config/iam/ibm.iam.sa.no_user_managed_keys_enforced.yaml
ibm.iam.sa.user_managed_key_unused_disabled,ibm,iam,sa,MEDIUM,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures","CC1.3 COSO Principle 3: Management establishes, with board oversight, structures",config,L1_API_BOOLEAN,SOC2,soc2_cc_1_3;soc2_cc_6_3,ibm_rule_config/iam/ibm.iam.sa.user_managed_key_unused_disabled.yaml
ibm.iam.security.contact_information_configured,ibm,iam,security,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/1.3,ibm_rule_config/iam/ibm.iam.security.contact_information_configured.yaml
ibm.iam.service_id.api_key_usage_configured,ibm,iam,service_id,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS_IBM,CIS_IBM/1.2,ibm_rule_config/iam/ibm.iam.service_id.api_key_usage_configured.yaml
ibm.iam.user.account_admin_api_keys_absent_configured,ibm,iam,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/1.12,ibm_rule_config/iam/ibm.iam.user.account_admin_api_keys_absent_configured.yaml
ibm.iam.user.account_management_enabled,ibm,iam,user,MEDIUM,(refined),(refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/AC-2(1),ibm_rule_config/iam/ibm.iam.user.account_management_enabled.yaml
ibm.iam.user.anonymous_auth_disabled,ibm,iam,user,HIGH,(refined),(refined),config,L1_API_BOOLEAN,CIS_IBM,CIS_IBM/1.16,ibm_rule_config/iam/ibm.iam.user.anonymous_auth_disabled.yaml
ibm.iam.user.email_configured,ibm,iam,user,MEDIUM,PARTIAL: ibm.iam.user.email ||| verifies IAM user identity but not federated/SSO identities,PARTIAL: ibm.iam.user.email ||| verifies IAM user identity but not federated/SSO identities,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.5.1,ibm_rule_config/iam/ibm.iam.user.email_configured.yaml
ibm.iam.user.inactive_disable_configured,ibm,iam,user,MEDIUM,PARTIAL: ibm.iam.user.inactive_disable ||| IBM Cloud IAM supports local users,PARTIAL: ibm.iam.user.inactive_disable ||| IBM Cloud IAM supports local users; rule can verify inactivity setting but enterprise accounts often use fe,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AC-2(5),ibm_rule_config/iam/ibm.iam.user.inactive_disable_configured.yaml
ibm.iam.user.last_login_time_configured,ibm,iam,user,MEDIUM,(refined),(refined),config,L2_API_CONFIG,CIS,CIS/1.5,ibm_rule_config/iam/ibm.iam.user.last_login_time_configured.yaml
ibm.iam.user.mfa_enabled,ibm,iam,user,HIGH,Check that all users have multi-factor authentication enabled.,Check that all users have multi-factor authentication enabled.; Check that all IAM users have MFA enabled for console access.; Ensure all users have m,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/IA-4(2);CANADA_PBMM/IA-4(3);CANADA_PBMM/IA-4(4),ibm_rule_config/iam/ibm.iam.user.mfa_enabled.yaml
ibm.iam.user.no_inline_policies_enforced,ibm,iam,user,MEDIUM,Access Control Management,Access Control Management,config,L4_POLICY_PARSE,CISA_CE;RBI_BANK,cisa_ce_v1_Your_Surroundings_2;rbi_bank_3.2,ibm_rule_config/iam/ibm.iam.user.no_inline_policies_enforced.yaml
ibm.iam.user.password_policy_enforce_change_configured,ibm,iam,user,MEDIUM,PARTIAL: ibm.iam.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared credential,PARTIAL: ibm.iam.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared credential,config,L2_API_CONFIG,PCI_DSS,PCI_DSS/8.2.2,ibm_rule_config/iam/ibm.iam.user.password_policy_enforce_change_configured.yaml
ibm.iam.user.unused_credentials_configured,ibm,iam,user,MEDIUM,Access Control,Access Control,config,L2_API_CONFIG,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Surroundings_4;cisa_ce_v1_Your_Systems_2;rbi_bank_9.3;rbi_nbfc_2.5,ibm_rule_config/iam/ibm.iam.user.unused_credentials_configured.yaml
ibm.iam.user_settings.session_timeout_configured,ibm,iam,user_settings,MEDIUM,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.1.11,ibm_rule_config/iam/ibm.iam.user_settings.session_timeout_configured.yaml
ibm.iks.cluster.worker_pool_configured,ibm,iks,cluster,MEDIUM,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host,config,L2_API_CONFIG,CIS_IBM,CIS_IBM/7.1.3,ibm_rule_config/iks/ibm.iks.cluster.worker_pool_configured.yaml
ibm.is.instance.backup_policy_configured,ibm,is,instance,MEDIUM,PARTIAL: ibm.is.instance.backup_policy ||| verifies backup configuration for VPC instances but not manual process execution,PARTIAL: ibm.is.instance.backup_policy ||| verifies backup configuration for VPC instances but not manual process execution,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-2(2),ibm_rule_config/is/ibm.is.instance.backup_policy_configured.yaml
ibm.is.instance.baseline_image_configured,ibm,is,instance,MEDIUM,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CM-2(1),ibm_rule_config/is/ibm.is.instance.baseline_image_configured.yaml
ibm.is.instance.disaster_recovery_enabled,ibm,is,instance,MEDIUM,Check that IBM Cloud VPC instances have disaster recovery configured via snapshots with cross-region replication or backup plans.,Check that IBM Cloud VPC instances have disaster recovery configured via snapshots with cross-region replication or backup plans.,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CP-2(5),ibm_rule_config/is/ibm.is.instance.disaster_recovery_enabled.yaml
ibm.is.instance.image_scan_enabled,ibm,is,instance,MEDIUM,PARTIAL: ibm.is.instance.image_scan ||| verifies config exists for trusted platform images but not custom images or real-time file scanning,PARTIAL: ibm.is.instance.image_scan ||| verifies config exists for trusted platform images but not custom images or real-time file scanning,config,L1_API_BOOLEAN,NIST_800_171,NIST_800_171/3.14.5,ibm_rule_config/is/ibm.is.instance.image_scan_enabled.yaml
ibm.is.instance.inventory_enabled,ibm,is,instance,MEDIUM,Check that all IBM VPC virtual server instances are tracked in an inventory system via resource tags or groups.,Check that all IBM VPC virtual server instances are tracked in an inventory system via resource tags or groups.; (refined),config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/CM-8(2),ibm_rule_config/is/ibm.is.instance.inventory_enabled.yaml
ibm.is.instance.maintenance_policy_configured,ibm,is,instance,MEDIUM,"PARTIAL: ibm.is.instance.maintenance_policy ||| verifies customer-managed maintenance policy on VPC instances, but nonlocal execution is governed by I","PARTIAL: ibm.is.instance.maintenance_policy ||| verifies customer-managed maintenance policy on VPC instances, but nonlocal execution is governed by I",config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/MA-4(3),ibm_rule_config/is/ibm.is.instance.maintenance_policy_configured.yaml
ibm.is.security_group.no_public_ingress_enforced,ibm,is,security_group,MEDIUM,PARTIAL: ibm.is.security_group.no_public_ingress ||| verifies network isolation but not penetration testing support process,PARTIAL: ibm.is.security_group.no_public_ingress ||| verifies network isolation but not penetration testing support process,config,L3_API_LIST_CROSS,PCI_DSS,PCI_DSS/11.4.7,ibm_rule_config/is/ibm.is.security_group.no_public_ingress_enforced.yaml
ibm.is.vpc.load_balancer_pool_session_persistence_configured,ibm,is,vpc,MEDIUM,"PARTIAL: ibm.is.vpc.load_balancer.pool.session_persistence ||| verifies health/availability configuration for load balancer backend, a partial telecom","PARTIAL: ibm.is.vpc.load_balancer.pool.session_persistence ||| verifies health/availability configuration for load balancer backend, a partial telecom",config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CP-8(2),ibm_rule_config/is/ibm.is.vpc.load_balancer_pool_session_persistence_configured.yaml
ibm.is.vpc.routing_table_route_action_configured,ibm,is,vpc,MEDIUM,Check that VPC routing table routes for peering do not forward to internet gateways.,Check that VPC routing table routes for peering do not forward to internet gateways.,config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/CA-3(5),ibm_rule_config/is/ibm.is.vpc.routing_table_route_action_configured.yaml
ibm.is.vpc.security_group_rule_direction_configured,ibm,is,vpc,MEDIUM,"Check that VPC Security Group rules enforce allowed traffic flows (deny by default, explicit allow rules).","Check that VPC Security Group rules enforce allowed traffic flows (deny by default, explicit allow rules).",config,L3_API_LIST_CROSS,CANADA_PBMM,CANADA_PBMM/AC-4(21),ibm_rule_config/is/ibm.is.vpc.security_group_rule_direction_configured.yaml
ibm.is.vpc.vpn_gateway_ha_configured,ibm,is,vpc,MEDIUM,PARTIAL: ibm.is.vpc.vpn_gateway.ha ||| verifies high-availability VPN gateway configuration exists but not full telecommunication service redundancy t,PARTIAL: ibm.is.vpc.vpn_gateway.ha ||| verifies high-availability VPN gateway configuration exists but not full telecommunication service redundancy t,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/CP-8(1),ibm_rule_config/is/ibm.is.vpc.vpn_gateway_ha_configured.yaml
ibm.kafka.cluster.in_transit_encryption_enabled,ibm,kafka,cluster,HIGH,"CC6.7 The entity restricts the transmission, movement, and removal of informatio","CC6.7 The entity restricts the transmission, movement, and removal of informatio",config,L1_API_BOOLEAN,ISO27001_2022;SOC2,iso27001_2022_A.8.12;iso27001_2022_A.8.24;soc2_cc_6_7,ibm_rule_config/kafka/ibm.kafka.cluster.in_transit_encryption_enabled.yaml
ibm.kms.key.cmk_not_multi_region_enabled,ibm,kms,key,HIGH,Data Masking,Data Masking,config,L1_API_BOOLEAN,ISO27001_2022,iso27001_2022_A.8.11;iso27001_2022_A.8.24,ibm_rule_config/kms/ibm.kms.key.cmk_not_multi_region_enabled.yaml
ibm.kms.key.dual_auth_delete_configured,ibm,kms,key,HIGH,Check that IBM Cloud Key Protect keys have dual authorization delete policy enabled for key deletion protection.,Check that IBM Cloud Key Protect keys have dual authorization delete policy enabled for key deletion protection.; Check that Key Protect keys have dua,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(1);CANADA_PBMM/SC-12(2),ibm_rule_config/kms/ibm.kms.key.dual_auth_delete_configured.yaml
ibm.kms.key.key_manager_configured,ibm,kms,key,HIGH,Check that each Key Protect or Hyper Protect Crypto Services key has a key manager instance policy configured.,Check that each Key Protect or Hyper Protect Crypto Services key has a key manager instance policy configured.,config,L2_API_CONFIG,NIST_800_171,NIST_800_171/3.13.10,ibm_rule_config/kms/ibm.kms.key.key_manager_configured.yaml
ibm.kms.key.rotation_policy_configured,ibm,kms,key,HIGH,Check that Key Protect or Hyper Protect Crypto Services keys have a rotation policy enabled.,Check that Key Protect or Hyper Protect Crypto Services keys have a rotation policy enabled.; (refined),config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/SC-12(3),ibm_rule_config/kms/ibm.kms.key.rotation_policy_configured.yaml
ibm.load.balancer.deletion_protection_enabled,ibm,load,balancer,MEDIUM,Architecture And Provisioning For Name/Address Resolution Service,Architecture And Provisioning For Name/Address Resolution Service,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;NIST_800_53,canada_pbmm_moderate_CCCS_CM_2;canada_pbmm_moderate_CCCS_CM_3;canada_pbmm_moderate_CCCS_CP_2;canada_pbmm_moderate_CCCS_SC_22;fedramp_moderate_CM_2;...(+25 more),ibm_rule_config/load/ibm.load.balancer.deletion_protection_enabled.yaml
ibm.load.balancer.desync_mitigation_mode_configured,ibm,load,balancer,MEDIUM,Examine audit log configurations and log data to verify that changes to identifi,Examine audit log configurations and log data to verify that changes to identifi,config,L2_API_CONFIG,PCI_DSS,pci_dss_v4_10.2.1.5,ibm_rule_config/load/ibm.load.balancer.desync_mitigation_mode_configured.yaml
ibm.load.balancer.waf_acl_attached_configured,ibm,load,balancer,MEDIUM,All security policies and operational procedures that are identified in Requirem,All security policies and operational procedures that are identified in Requirem,config,L2_API_CONFIG,NIST_800_53;PCI_DSS,nist_800_53_rev5_AC_4_21;pci_dss_v4_1.1.1;pci_dss_v4_1.1.2,ibm_rule_config/load/ibm.load.balancer.waf_acl_attached_configured.yaml
ibm.log_analysis.log_metric_filter.alarm_configured,ibm,log_analysis,log_metric_filter,MEDIUM,"Audit Record Review, Analysis, and Reporting","Audit Record Review, Analysis, and Reporting",config,L2_API_CONFIG,CANADA_PBMM;FedRAMP_Moderate,canada_pbmm_moderate_CCCS_AU_6;fedramp_moderate_AU_6,ibm_rule_config/log_analysis/ibm.log_analysis.log_metric_filter.alarm_configured.yaml
ibm.logdna.ingestion_key.retention_days_configured,ibm,logdna,ingestion_key,MEDIUM,Ensure Log Analysis instance ingestion keys have associated retention periods set to meet timestamp integrity requirements.,Ensure Log Analysis instance ingestion keys have associated retention periods set to meet timestamp integrity requirements.,config,L2_API_CONFIG,CANADA_PBMM,CANADA_PBMM/AU-8(1),ibm_rule_config/logdna/ibm.logdna.ingestion_key.retention_days_configured.yaml
ibm.monitoring.alarm.configured,ibm,monitoring,alarm,MEDIUM,Capacity Management,Capacity Management,config,L2_API_CONFIG,CISA_CE;RBI_BANK;RBI_NBFC,cisa_ce_v1_Your_Data_1;rbi_bank_5.2;rbi_nbfc_3.2,ibm_rule_config/monitoring/ibm.monitoring.alarm.configured.yaml
ibm.monitoring.alert.action_enabled,ibm,monitoring,alert,MEDIUM,Check that IBM Cloud Monitoring alerts for security events have actions enabled.,Check that IBM Cloud Monitoring alerts for security events have actions enabled.,config,L1_API_BOOLEAN,CANADA_PBMM,CANADA_PBMM/SI-4(5),ibm_rule_config/monitoring/ibm.monitoring.alert.action_enabled.yaml
ibm.monitoring.log.group_kms_encryption_enabled,ibm,monitoring,log,HIGH,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L1_API_BOOLEAN,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;NIST_800_171;NIST_800_53;PCI_DSS,canada_pbmm_moderate_CCCS_CP_9;canada_pbmm_moderate_CCCS_SC_13;fedramp_moderate_CP_9;fedramp_moderate_CP_9_1;fedramp_moderate_CP_9_2;...(+25 more),ibm_rule_config/monitoring/ibm.monitoring.log.group_kms_encryption_enabled.yaml
ibm.monitoring.log.group_no_secrets_in_logs_configured,ibm,monitoring,log,MEDIUM,Logging,Logging,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.15;iso27001_2022_A.8.16,ibm_rule_config/monitoring/ibm.monitoring.log.group_no_secrets_in_logs_configured.yaml
ibm.monitoring.log.group_not_publicly_accessible_restricted,ibm,monitoring,log,HIGH,Logging,Logging,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.15;iso27001_2022_A.8.16,ibm_rule_config/monitoring/ibm.monitoring.log.group_not_publicly_accessible_restricted.yaml
