id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references
4.2.2,alicloud_1_4_2_2,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do	not	allow	all	requests.	Enable	explicit	authorization.,"Kubelets,	by	default,	allow	all	authenticated	requests	(even	anonymous	ones)	without needing	explicit	authorization	checks	from	the	apiserver.	You	should	restrict	this	behavior and	only	allow	explicitly	authorized	requests. Impact: Unauthorized	requests	will	be	denied.","Run	the	following	command	on	each	node: ps -ef | grep kubelet If	the	--authorization-mode	argument	is	present	check	that	it	is	not	set	to	AlwaysAllow.	If it	is	not	present	check	that	there	is	a	Kubelet	config	file	specified	by	--config,	and	that	file sets	authorization: mode	to	something	other	than	AlwaysAllow. It	is	also	possible	to	review	the	running	configuration	of	a	Kubelet	via	the	/configz endpoint	on	the	Kubelet	API	port	(typically	10250/TCP).	Accessing	these	with	appropriate credentials	will	provide	details	of	the	Kubelet's	configuration.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	authorization: mode	to	Webhook. If	using	executable	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and set	the	below	parameter	in	KUBELET_AUTHZ_ARGS	variable. --authorization-mode=Webhook Based	on	your	system,	restart	the	kubelet	service.	For	example: 183	|	P a g e systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--authorization-mode	argument	is	set	to	AlwaysAllow. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication CIS	Controls: Version	6 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 184	|	P a g e",,Unauthorized	requests	will	be	denied.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication CIS	Controls: Version	6 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 184	|	P a g e
4.2.3,alicloud_1_4_2_3,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --client-ca-file argument is set as appropriate,Enable	Kubelet	authentication	using	certificates.,"The	connections	from	the	apiserver	to	the	kubelet	are	used	for	fetching	logs	for	pods, attaching	(through	kubectl)	to	running	pods,	and	using	the	kubelet’s	port-forwarding functionality.	These	connections	terminate	at	the	kubelet’s	HTTPS	endpoint.	By	default,	the apiserver	does	not	verify	the	kubelet’s	serving	certificate,	which	makes	the	connection subject	to	man-in-the-middle	attacks,	and	unsafe	to	run	over	untrusted	and/or	public networks.	Enabling	Kubelet	certificate	authentication	ensures	that	the	apiserver	could authenticate	the	Kubelet	before	submitting	any	requests. Impact: You	require	TLS	to	be	configured	on	apiserver	as	well	as	kubelets.","Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	the	--client-ca-file	argument	exists	and	is	set	to	the	location	of	the	client certificate	authority	file. If	the	--client-ca-file	argument	is	not	present,	check	that	there	is	a	Kubelet	config	file specified	by	--config,	and	that	the	file	sets	authentication: x509: clientCAFile	to	the location	of	the	client	certificate	authority	file.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	authentication: x509: clientCAFile	to the	location	of	the	client	CA	file. If	using	command	line	arguments,	edit	the	kubelet	service	file 185	|	P a g e /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and set	the	below	parameter	in	KUBELET_AUTHZ_ARGS	variable. --client-ca-file=<path/to/client-ca-file> Based	on	your	system,	restart	the	kubelet	service.	For	example: systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--client-ca-file	argument	is	not	set. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet- authentication-authorization/ CIS	Controls: Version	6 14.2	Encrypt	All	Sensitive	Information	Over	Less-trusted	Networks All	communication	of	sensitive	information	over	less-trusted	networks	should	be encrypted.	Whenever	information	flows	over	a	network	with	a	lower	trust	level,	the information	should	be	encrypted. Version	7 14.4	Encrypt	All	Sensitive	Information	in	Transit Encrypt	all	sensitive	information	in	transit. 186	|	P a g e",,You	require	TLS	to	be	configured	on	apiserver	as	well	as	kubelets.,"1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet- authentication-authorization/ CIS	Controls: Version	6 14.2	Encrypt	All	Sensitive	Information	Over	Less-trusted	Networks All	communication	of	sensitive	information	over	less-trusted	networks	should	be encrypted.	Whenever	information	flows	over	a	network	with	a	lower	trust	level,	the information	should	be	encrypted. Version	7 14.4	Encrypt	All	Sensitive	Information	in	Transit Encrypt	all	sensitive	information	in	transit. 186	|	P a g e"
4.2.4,alicloud_1_4_2_4,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Verify that the --read-only-port argument is set to 0,Disable	the	read-only	port.,The	Kubelet	process	provides	a	read-only	API	in	addition	to	the	main	Kubelet	API. Unauthenticated	access	is	provided	to	this	read-only	API	which	could	possibly	retrieve potentially	sensitive	information	about	the	cluster. Impact: Removal	of	the	read-only	port	will	require	that	any	service	which	made	use	of	it	will	need to	be	re-configured	to	use	the	main	Kubelet	API.,"Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	the	--read-only-port	argument	exists	and	is	set	to	0. If	the	--read-only-port	argument	is	not	present,	check	that	there	is	a	Kubelet	config	file specified	by	--config.	Check	that	if	there	is	a	readOnlyPort	entry	in	the	file,	it	is	set	to	0.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	readOnlyPort	to	0. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and set	the	below	parameter	in	KUBELET_SYSTEM_PODS_ARGS	variable. --read-only-port=0 Based	on	your	system,	restart	the	kubelet	service.	For	example: systemctl daemon-reload systemctl restart kubelet.service 187	|	P a g e Default	Value: By	default,	--read-only-port	is	set	to	10255/TCP.	However,	if	a	config	file	is	specified	by	-- config	the	default	value	for	readOnlyPort	is	0. References: 1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 9.1	Limit	Open	Ports,	Protocols,	and	Services Ensure	that	only	ports,	protocols,	and	services	with	validated	business	needs	are	running on	each	system. Version	7 9.2	Ensure	Only	Approved	Ports,	Protocols	and	Services	Are	Running Ensure	that	only	network	ports,	protocols,	and	services	listening	on	a	system	with validated	business	needs,	are	running	on	each	system. 188	|	P a g e",,Removal	of	the	read-only	port	will	require	that	any	service	which	made	use	of	it	will	need to	be	re-configured	to	use	the	main	Kubelet	API.,"1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 9.1	Limit	Open	Ports,	Protocols,	and	Services Ensure	that	only	ports,	protocols,	and	services	with	validated	business	needs	are	running on	each	system. Version	7 9.2	Ensure	Only	Approved	Ports,	Protocols	and	Services	Are	Running Ensure	that	only	network	ports,	protocols,	and	services	listening	on	a	system	with validated	business	needs,	are	running	on	each	system. 188	|	P a g e"
4.2.5,alicloud_1_4_2_5,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do	not	disable	timeouts	on	streaming	connections.,"Setting	idle	timeouts	ensures	that	you	are	protected	against	Denial-of-Service	attacks, inactive	connections	and	running	out	of	ephemeral	ports. Note: By	default,	--streaming-connection-idle-timeout	is	set	to	4	hours	which	might	be too	high	for	your	environment.	Setting	this	as	appropriate	would	additionally	ensure	that such	streaming	connections	are	timed	out	after	serving	legitimate	use	cases. Impact: Long-lived	connections	could	be	interrupted.","Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	the	--streaming-connection-idle-timeout	argument	is	not	set	to	0. If	the	argument	is	not	present,	and	there	is	a	Kubelet	config	file	specified	by	--config, check	that	it	does	not	set	streamingConnectionIdleTimeout	to	0.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	streamingConnectionIdleTimeout	to	a value	other	than	0. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and set	the	below	parameter	in	KUBELET_SYSTEM_PODS_ARGS	variable. --streaming-connection-idle-timeout=5m 189	|	P a g e Based	on	your	system,	restart	the	kubelet	service.	For	example: systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--streaming-connection-idle-timeout	is	set	to	4	hours. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552 CIS	Controls: Version	6 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 190	|	P a g e",,Long-lived	connections	could	be	interrupted.,"1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552 CIS	Controls: Version	6 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 190	|	P a g e"
4.2.6,alicloud_1_4_2_6,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --protect-kernel-defaults argument is set to true,Protect	tuned	kernel	parameters	from	overriding	kubelet	default	kernel	parameter	values.,Kernel	parameters	are	usually	tuned	and	hardened	by	the	system	administrators	before putting	the	systems	into	production.	These	parameters	protect	the	kernel	and	the	system. Your	kubelet	kernel	defaults	that	rely	on	such	parameters	should	be	appropriately	set	to match	the	desired	secured	system	state.	Ignoring	this	could	potentially	lead	to	running pods	with	undesired	kernel	behavior. Impact: You	would	have	to	re-tune	kernel	parameters	to	match	kubelet	parameters.,"Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	the	--protect-kernel-defaults	argument	is	set	to	true. If	the	--protect-kernel-defaults	argument	is	not	present,	check	that	there	is	a	Kubelet config	file	specified	by	--config,	and	that	the	file	sets	protectKernelDefaults	to	true.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	protectKernelDefaults: true. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and set	the	below	parameter	in	KUBELET_SYSTEM_PODS_ARGS	variable. --protect-kernel-defaults=true Based	on	your	system,	restart	the	kubelet	service.	For	example: 191	|	P a g e systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--protect-kernel-defaults	is	not	set. References: 1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 5.1	Minimize	And	Sparingly	Use	Administrative	Privileges Minimize	administrative	privileges	and	only	use	administrative	accounts	when	they	are required.	Implement	focused	auditing	on	the	use	of	administrative	privileged	functions	and monitor	for	anomalous	behavior. Version	7 5.1	Establish	Secure	Configurations Maintain	documented,	standard	security	configuration	standards	for	all	authorized operating	systems	and	software. 192	|	P a g e",,You	would	have	to	re-tune	kernel	parameters	to	match	kubelet	parameters.,"1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 5.1	Minimize	And	Sparingly	Use	Administrative	Privileges Minimize	administrative	privileges	and	only	use	administrative	accounts	when	they	are required.	Implement	focused	auditing	on	the	use	of	administrative	privileged	functions	and monitor	for	anomalous	behavior. Version	7 5.1	Establish	Secure	Configurations Maintain	documented,	standard	security	configuration	standards	for	all	authorized operating	systems	and	software. 192	|	P a g e"
4.2.7,alicloud_1_4_2_7,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --make-iptables-util-chains argument is set to true,Allow	Kubelet	to	manage	iptables.,"Kubelets	can	automatically	manage	the	required	changes	to	iptables	based	on	how	you choose	your	networking	options	for	the	pods.	It	is	recommended	to	let	kubelets	manage the	changes	to	iptables.	This	ensures	that	the	iptables	configuration	remains	in	sync	with pods	networking	configuration.	Manually	configuring	iptables	with	dynamic	pod	network configuration	changes	might	hamper	the	communication	between	pods/containers	and	to the	outside	world.	You	might	have	iptables	rules	too	restrictive	or	too	open. Impact: Kubelet	would	manage	the	iptables	on	the	system	and	keep	it	in	sync.	If	you	are	using	any other	iptables	management	solution,	then	there	might	be	some	conflicts.","Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	if	the	--make-iptables-util-chains	argument	exists	then	it	is	set	to	true. If	the	--make-iptables-util-chains	argument	does	not	exist,	and	there	is	a	Kubelet	config file	specified	by	--config,	verify	that	the	file	does	not	set	makeIPTablesUtilChains	to false.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	makeIPTablesUtilChains: true. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and remove	the	--make-iptables-util-chains	argument	from	the 193	|	P a g e KUBELET_SYSTEM_PODS_ARGS	variable. Based	on	your	system,	restart	the	kubelet	service.	For	example: systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--make-iptables-util-chains	argument	is	set	to	true. References: 1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Version	7 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services 194	|	P a g e",,"Kubelet	would	manage	the	iptables	on	the	system	and	keep	it	in	sync.	If	you	are	using	any other	iptables	management	solution,	then	there	might	be	some	conflicts.","1. https://kubernetes.io/docs/admin/kubelet/ CIS	Controls: Version	6 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Version	7 9	Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services Limitation	and	Control	of	Network	Ports,	Protocols,	and	Services 194	|	P a g e"
4.2.8,alicloud_1_4_2_8,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --event-qps argument is set to 0 or a level which ensures appropriate event capture,"Security	relevant	information	should	be	captured.	The	--event-qps	flag	on	the	Kubelet	can be	used	to	limit	the	rate	at	which	events	are	gathered.	Setting	this	too	low	could	result	in relevant	events	not	being	logged,	however	the	unlimited	setting	of	0	could	result	in	a	denial of	service	on	the	kubelet.",It	is	important	to	capture	all	events	and	not	restrict	event	creation.	Events	are	an	important source	of	security	information	and	analytics	that	ensure	that	your	environment	is consistently	monitored	using	the	event	data. Impact: Setting	this	parameter	to	0	could	result	in	a	denial	of	service	condition	due	to	excessive events	being	created.	The	cluster's	event	processing	and	storage	systems	should	be	scaled to	handle	expected	event	loads.,"Run	the	following	command	on	each	node: ps -ef | grep kubelet Review	the	value	set	for	the	--event-qps	argument	and	determine	whether	this	has	been set	to	an	appropriate	level	for	the	cluster.	The	value	of	0	can	be	used	to	ensure	that	all events	are	captured. If	the	--event-qps	argument	does	not	exist,	check	that	there	is	a	Kubelet	config	file specified	by	--config	and	review	the	value	in	this	location.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	eventRecordQPS:	to	an	appropriate	level. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and 195	|	P a g e set	the	below	parameter	in	KUBELET_SYSTEM_PODS_ARGS	variable. Based	on	your	system,	restart	the	kubelet	service.	For	example: systemctl daemon-reload systemctl restart kubelet.service Default	Value: By	default,	--event-qps	argument	is	set	to	5. References: 1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/blob/master/pkg/kubelet/apis/kubel etconfig/v1beta1/types.go CIS	Controls: Version	6 6	Maintenance,	Monitoring,	and	Analysis	of	Audit	Logs Maintenance,	Monitoring,	and	Analysis	of	Audit	Logs Version	7 6	Maintenance,	Monitoring	and	Analysis	of	Audit	Logs Maintenance,	Monitoring	and	Analysis	of	Audit	Logs 196	|	P a g e",,Setting	this	parameter	to	0	could	result	in	a	denial	of	service	condition	due	to	excessive events	being	created.	The	cluster's	event	processing	and	storage	systems	should	be	scaled to	handle	expected	event	loads.,"1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/blob/master/pkg/kubelet/apis/kubel etconfig/v1beta1/types.go CIS	Controls: Version	6 6	Maintenance,	Monitoring,	and	Analysis	of	Audit	Logs Maintenance,	Monitoring,	and	Analysis	of	Audit	Logs Version	7 6	Maintenance,	Monitoring	and	Analysis	of	Audit	Logs Maintenance,	Monitoring	and	Analysis	of	Audit	Logs 196	|	P a g e"
4.2.9,alicloud_1_4_2_9,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup	TLS	connection	on	the	Kubelets.,"The	connections	from	the	apiserver	to	the	kubelet	are	used	for	fetching	logs	for	pods, attaching	(through	kubectl)	to	running	pods,	and	using	the	kubelet’s	port-forwarding functionality.	These	connections	terminate	at	the	kubelet’s	HTTPS	endpoint.	By	default,	the apiserver	does	not	verify	the	kubelet’s	serving	certificate,	which	makes	the	connection subject	to	man-in-the-middle	attacks,	and	unsafe	to	run	over	untrusted	and/or	public networks.","Run	the	following	command	on	each	node: ps -ef | grep kubelet Verify	that	the	--tls-cert-file	and	--tls-private-key-file	arguments	exist	and	they	are	set	as appropriate. If	these	arguments	are	not	present,	check	that	there	is	a	Kubelet	config	specified	by	--config and	that	it	contains	appropriate	settings	for	tlsCertFile	and	tlsPrivateKeyFile.","If	using	a	Kubelet	config	file,	edit	the	file	to	set	tlsCertFile	to	the	location	of	the	certificate file	to	use	to	identify	this	Kubelet,	and	tlsPrivateKeyFile	to	the	location	of	the corresponding	private	key	file. If	using	command	line	arguments,	edit	the	kubelet	service	file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf	on	each	worker	node	and	set the	below	parameters	in	KUBELET_CERTIFICATE_ARGS	variable. --tls-cert-file=<path/to/tls-certificate-file>	--tls-private-key-file=<path/to/tls-key-file> Based	on	your	system,	restart	the	kubelet	service.	For	example: 197	|	P a g e systemctl daemon-reload systemctl restart kubelet.service CIS	Controls: Version	6 1.6	Use	Of	Client	Certificates	For	System	Authentication Use	client	certificates	to	validate	and	authenticate	systems	prior	to	connecting	to	the private	network. 14.2	Encrypt	All	Sensitive	Information	Over	Less-trusted	Networks All	communication	of	sensitive	information	over	less-trusted	networks	should	be encrypted.	Whenever	information	flows	over	a	network	with	a	lower	trust	level,	the information	should	be	encrypted. Version	7 1.8	Utilize	Client	Certificates	to	Authenticate	Hardware	Assets Use	client	certificates	to	authenticate	hardware	assets	connecting	to	the	organization's trusted	network. 198	|	P a g e",,,
4.2.10,alicloud_1_4_2_10,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,The	RBAC	role	cluster-admin	provides	wide-ranging	powers	over	the	environment	and should	be	used	only	where	and	when	needed.,"Kubernetes	provides	a	set	of	default	roles	where	RBAC	is	used.	Some	of	these	roles	such	as cluster-admin	provide	wide-ranging	privileges	which	should	only	be	applied	where absolutely	necessary.	Roles	such	as	cluster-admin	allow	super-user	access	to	perform	any action	on	any	resource.	When	used	in	a	ClusterRoleBinding,	it	gives	full	control	over every	resource	in	the	cluster	and	in	all	namespaces.	When	used	in	a	RoleBinding,	it	gives full	control	over	every	resource	in	the	rolebinding's	namespace,	including	the	namespace itself. Impact: Care	should	be	taken	before	removing	any	clusterrolebindings	from	the	environment	to ensure	they	were	not	required	for	operation	of	the	cluster.	Specifically,	modifications should	not	be	made	to	clusterrolebindings	with	the	system:	prefix	as	they	are	required for	the	operation	of	system	components.","Obtain	a	list	of	the	principals	who	have	access	to	the	cluster-admin	role	by	reviewing	the clusterrolebinding	output	for	each	role	binding	that	has	access	to	the	cluster-admin role. kubectl get clusterrolebindings -o=custom- columns=NAME:.metadata.name,ROLE:.roleRef.name,SUBJECT:.subjects[*].name Review	each	principal	listed	and	ensure	that	cluster-admin	privilege	is	required	for	it.","202	|	P a g e Identify	all	clusterrolebindings	to	the	cluster-admin	role.	Check	if	they	are	used	and	if	they need	this	role	or	if	they	could	use	a	role	with	fewer	privileges. Where	possible,	first	bind	users	to	a	lower	privileged	role	and	then	remove	the clusterrolebinding	to	the	cluster-admin	role	: kubectl delete clusterrolebinding [name] Default	Value: By	default	a	single	clusterrolebinding	called	cluster-admin	is	provided	with	the system:masters	group	as	its	principal. References: 1. https://kubernetes.io/docs/admin/authorization/rbac/#user-facing-roles CIS	Controls: Version	6 5.1	Minimize	And	Sparingly	Use	Administrative	Privileges Minimize	administrative	privileges	and	only	use	administrative	accounts	when	they	are required.	Implement	focused	auditing	on	the	use	of	administrative	privileged	functions	and monitor	for	anomalous	behavior. Version	7 5.1	Establish	Secure	Configurations Maintain	documented,	standard	security	configuration	standards	for	all	authorized operating	systems	and	software. 203	|	P a g e",,"Care	should	be	taken	before	removing	any	clusterrolebindings	from	the	environment	to ensure	they	were	not	required	for	operation	of	the	cluster.	Specifically,	modifications should	not	be	made	to	clusterrolebindings	with	the	system:	prefix	as	they	are	required for	the	operation	of	system	components.","1. https://kubernetes.io/docs/admin/authorization/rbac/#user-facing-roles CIS	Controls: Version	6 5.1	Minimize	And	Sparingly	Use	Administrative	Privileges Minimize	administrative	privileges	and	only	use	administrative	accounts	when	they	are required.	Implement	focused	auditing	on	the	use	of	administrative	privileged	functions	and monitor	for	anomalous	behavior. Version	7 5.1	Establish	Secure	Configurations Maintain	documented,	standard	security	configuration	standards	for	all	authorized operating	systems	and	software. 203	|	P a g e"
5.1.2,alicloud_1_5_1_2,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Minimize access to secrets,"The	Kubernetes	API	stores	secrets,	which	may	be	service	account	tokens	for	the Kubernetes	API	or	credentials	used	by	workloads	in	the	cluster.	Access	to	these	secrets should	be	restricted	to	the	smallest	possible	group	of	users	to	reduce	the	risk	of	privilege escalation.",Inappropriate	access	to	secrets	stored	within	the	Kubernetes	cluster	can	allow	for	an attacker	to	gain	additional	access	to	the	Kubernetes	cluster	or	external	resources	whose credentials	are	stored	as	secrets. Impact: Care	should	be	taken	not	to	remove	access	to	secrets	to	system	components	which	require this	for	their	operation,"Review	the	users	who	have	get,	list	or	watch	access	to	secrets	objects	in	the	Kubernetes API.","Where	possible,	remove	get,	list	and	watch	access	to	secret	objects	in	the	cluster. Default	Value: By	default	in	a	kubeadm	cluster	the	following	list	of	principals	have	get	privileges	on secret	objects CLUSTERROLEBINDING                                    SUBJECT TYPE            SA-NAMESPACE cluster-admin                                         system:masters Group system:controller:clusterrole-aggregation-controller  clusterrole- aggregation-controller  ServiceAccount  kube-system 204	|	P a g e system:controller:expand-controller                   expand-controller ServiceAccount  kube-system system:controller:generic-garbage-collector           generic-garbage- collector           ServiceAccount  kube-system system:controller:namespace-controller                namespace-controller ServiceAccount  kube-system system:controller:persistent-volume-binder            persistent-volume- binder            ServiceAccount  kube-system system:kube-controller-manager                        system:kube-controller- manager      User CIS	Controls: Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 205	|	P a g e",,Care	should	be	taken	not	to	remove	access	to	secrets	to	system	components	which	require this	for	their	operation,
5.1.3,alicloud_1_5_1_3,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Minimize wildcard use in Roles and ClusterRoles,"Kubernetes	Roles	and	ClusterRoles	provide	access	to	resources	based	on	sets	of	objects	and actions	that	can	be	taken	on	those	objects.	It	is	possible	to	set	either	of	these	to	be	the wildcard	""*""	which	matches	all	items. Use	of	wildcards	is	not	optimal	from	a	security	perspective	as	it	may	allow	for	inadvertent access	to	be	granted	when	new	resources	are	added	to	the	Kubernetes	API	either	as	CRDs or	in	later	versions	of	the	product.",The	principle	of	least	privilege	recommends	that	users	are	provided	only	the	access required	for	their	role	and	nothing	more.	The	use	of	wildcard	rights	grants	is	likely	to provide	excessive	rights	to	the	Kubernetes	API.,Retrieve	the	roles	defined	across	each	namespaces	in	the	cluster	and	review	for	wildcards kubectl get roles --all-namespaces -o yaml Retrieve	the	cluster	roles	defined	in	the	cluster	and	review	for	wildcards kubectl get clusterroles -o yaml,"Where	possible	replace	any	use	of	wildcards	in	clusterroles	and	roles	with	specific	objects or	actions. CIS	Controls: Version	6 5.1	Minimize	And	Sparingly	Use	Administrative	Privileges Minimize	administrative	privileges	and	only	use	administrative	accounts	when	they	are required.	Implement	focused	auditing	on	the	use	of	administrative	privileged	functions	and monitor	for	anomalous	behavior. 206	|	P a g e Version	7 5.1	Establish	Secure	Configurations Maintain	documented,	standard	security	configuration	standards	for	all	authorized operating	systems	and	software. 207	|	P a g e",,,
5.1.4,alicloud_1_5_1_4,CIS ALIBABA CLOUD CONTAINER SERVICE FOR KUBERNETES (ACK) BENCHMARK V1.0.0,Minimize access to create pods,"The	ability	to	create	pods	in	a	namespace	can	provide	a	number	of	opportunities	for privilege	escalation,	such	as	assigning	privileged	service	accounts	to	these	pods	or mounting	hostPaths	with	access	to	sensitive	data	(unless	Pod	Security	Policies	are implemented	to	restrict	this	access) As	such,	access	to	create	new	pods	should	be	restricted	to	the	smallest	possible	group	of users.","The	ability	to	create	pods	in	a	cluster	opens	up	possibilities	for	privilege	escalation	and should	be	restricted,	where	possible. Impact: Care	should	be	taken	not	to	remove	access	to	pods	to	system	components	which	require this	for	their	operation",Review	the	users	who	have	create	access	to	pod	objects	in	the	Kubernetes	API.,"Where	possible,	remove	create	access	to	pod	objects	in	the	cluster. Default	Value: By	default	in	a	kubeadm	cluster	the	following	list	of	principals	have	create	privileges	on pod	objects CLUSTERROLEBINDING                                    SUBJECT TYPE            SA-NAMESPACE cluster-admin                                         system:masters Group 208	|	P a g e system:controller:clusterrole-aggregation-controller  clusterrole- aggregation-controller  ServiceAccount  kube-system system:controller:daemon-set-controller               daemon-set-controller ServiceAccount  kube-system system:controller:job-controller                      job-controller ServiceAccount  kube-system system:controller:persistent-volume-binder            persistent-volume- binder            ServiceAccount  kube-system system:controller:replicaset-controller               replicaset-controller ServiceAccount  kube-system system:controller:replication-controller              replication-controller ServiceAccount  kube-system system:controller:statefulset-controller              statefulset-controller ServiceAccount  kube-system CIS	Controls: Version	6 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know Version	7 14	Controlled	Access	Based	on	the	Need	to	Know Controlled	Access	Based	on	the	Need	to	Know 209	|	P a g e",,Care	should	be	taken	not	to	remove	access	to	pods	to	system	components	which	require this	for	their	operation,
