check_name,matched_rule_ids,method,confidence,reasoning
oracle_codebuild_project_source_repo_url_check,oci.devops.project.project_source_repo_url,ai_verified,high,"The check name directly matches the rule's service (OCI DevOps), action (project source repo URL), and target resource (project), indicating it validates the same security configuration."
oracle_codebuild_project_user_controlled_buildspec,oci.devops.project.project_user_controlled_buildspec,ai_verified,high,"The check name and rule ID both target Oracle Cloud Infrastructure DevOps projects for user-controlled build specifications, indicating an exact service and security violation match."
oracle_codebuild_report_group_export_encrypted,oci.devops.repository.report_group_export_encrypted,ai_verified,high,"The check name and rule both target Oracle Cloud (OCI) DevOps/CodeBuild report group export encryption, indicating a direct service and security control match."
oracle_compute_ami_public,oci.compute.instance.ami_public,ai_verified,high,"The check name directly matches the rule ID in service (compute), action (public AMI detection), and target resource (AMI/instance image)."
oracle_compute_backup_enabled,oci.compute.instance.backup_enabled,ai_verified,high,"Both the check name and rule ID specifically target backup enablement for Oracle Compute instances, indicating identical security validation."
oracle_compute_client_vpn_endpoint_connection_logging_enabled,oci.compute.instance.client_vpn_endpoint_connection_logging_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_ebs_default_encryption,oci.compute.instance.ebs_default_encryption,ai_verified,high,"The rule ID directly matches the check name in service (compute), action (ebs_default_encryption), and target resource (instance/ebs), indicating it implements the same encryption requirement check."
oracle_compute_ebs_public_snapshot,oci.compute.ebs.public_snapshot,token_match_high,0.67,Jaccard=0.67
oracle_compute_ebs_snapshot_account_block_public_access,oci.compute.ebs.public_snapshot,ai_verified,high,This rule directly matches the check's focus on EBS snapshots and public access blocking in Oracle Compute.
oracle_compute_ebs_snapshots_encrypted,oci.compute.instance.ebs_snapshots_encrypted,ai_verified,high,"This rule directly matches the service (compute), action (checking encryption), and target resource (EBS snapshots) specified in the check name."
oracle_compute_ebs_volume_encrypted,oci.compute.instance.ebs_volume_encrypted,ai_verified,high,"This rule directly matches the service (compute), resource (EBS volume), and security control (encryption) specified in the check name."
oracle_compute_ebs_volume_encryption,oci.compute.instance.ebs_volume_encryption,ai_verified,high,"The rule name directly matches the check name in service (compute), action (ebs volume encryption), and target resource (EBS volume)."
oracle_compute_ebs_volume_encryption_enabled,oci.compute.instance.ebs_volume_encryption,ai_verified,high,"This rule directly matches the service (compute), resource type (EBS volume), and security requirement (encryption enabled) specified in the check name."
oracle_compute_ebs_volume_protected_by_backup_plan,oci.compute.instance.ebs_volume_protected_by_backup_plan,token_match_high,0.67,Jaccard=0.67
oracle_compute_ebs_volume_snapshots_exists,oci.compute.instance.volume_snapshots_configured,ai_verified,medium,"The check name focuses on the existence of EBS volume snapshots, which aligns with the rule's purpose of verifying snapshot configuration for volumes."
oracle_compute_elastic_ip_shodan,oci.compute.instance.elastic_ip_shodan,ai_verified,high,"Both checks target Oracle Cloud Infrastructure compute instances with elastic IPs exposed on Shodan, indicating the same security violation."
oracle_compute_elastic_ip_unassigned,oci.compute.instance.elastic_ip_unassigned,ai_verified,high,"The rule name directly matches the check name in service (compute), action (elastic_ip_unassigned), and target resource (elastic IP), indicating it detects the same security violation of unassigned el"
oracle_compute_firewall_rdp_access_from_the_internet_allowed,oci.compute.instance.firewall_rdp_access_from_the_internet_allowed,token_match_high,0.67,Jaccard=0.67
oracle_compute_firewall_ssh_access_from_the_internet_allowed,oci.compute.instance.firewall_ssh_access_from_the_internet_allowed,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_account_imdsv2_enabled,oci.compute.instance.instance_account_imdsv2_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_block_project_wide_ssh_keys_disabled,oci.compute.instance.instance_block_project_wide_ssh_keys_disabled,token_match_high,0.80,Jaccard=0.80
oracle_compute_instance_confidential_computing_enabled,oci.compute.instance.instance_confidential_computing_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_default_service_account_in_use_with_full_api_access,oci.compute.instance.instance_default_service_account_in_use_access,token_match_high,0.60,Jaccard=0.60
oracle_compute_instance_detailed_monitoring_enabled,oci.compute.instance.instance_detailed_monitoring_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_encryption_with_csek_enabled,oci.compute.instance.instance_encryption_with_csek_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_imdsv2_enabled,oci.compute.instance.instance_imdsv2_enabled,token_match_high,0.60,Jaccard=0.60
oracle_compute_instance_internet_facing_with_instance_profile,oci.compute.instance.instance_internet_facing_with_profile,token_match_high,0.71,Jaccard=0.71
oracle_compute_instance_ip_forwarding_is_enabled,oci.compute.instance.instance_ip_forwarding_is_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_managed_by_ssm,oci.compute.instance.instance_managed_by_ssm,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_monitoring_enabled,oci.compute.instance.instance_monitoring_enabled,token_match_high,0.60,Jaccard=0.60
oracle_compute_instance_no_public_ip,oci.compute.instance.instance_no_public_ip,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_older_than_specific_days,oci.compute.instance.instance_older_than_specific_days,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_paravirtual_type,oci.compute.instance.instance_paravirtual_type,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_port_cassandra_exposed_to_internet,oci.compute.instance.instance_port_cassandra_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_cifs_exposed_to_internet,oci.compute.instance.instance_port_cifs_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_elasticsearch_kibana_exposed_to_internet,oci.compute.instance.instance_port_elasticsearch_kibana_exposed_to_internet,token_match_high,0.78,Jaccard=0.78
oracle_compute_instance_port_ftp_exposed_to_internet,oci.compute.instance.instance_port_ftp_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_kafka_exposed_to_internet,oci.compute.instance.instance_port_kafka_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_kerberos_exposed_to_internet,oci.compute.instance.instance_port_kerberos_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_ldap_exposed_to_internet,oci.compute.instance.instance_port_ldap_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_memcached_exposed_to_internet,oci.compute.instance.instance_port_memcached_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_mongodb_exposed_to_internet,oci.compute.instance.instance_port_mongodb_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_mysql_exposed_to_internet,oci.compute.instance.instance_port_mysql_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_oracle_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.86,Jaccard=0.86
oracle_compute_instance_port_postgresql_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_rdp_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_redis_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_sqlserver_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_ssh_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_port_telnet_exposed_to_internet,oci.compute.instance.instance_port_oracle_exposed_to_internet,token_match_high,0.75,Jaccard=0.75
oracle_compute_instance_profile_attached,oci.compute.instance.instance_profile_attached,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_public_ip,oci.compute.instance.instance_no_public_ip,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_secrets_user_data,oci.compute.instance.instance_secrets_user_data,token_match_high,0.71,Jaccard=0.71
oracle_compute_instance_serial_ports_in_use,oci.compute.instance.instance_serial_ports_in_use,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_shielded_vm_enabled,oci.compute.instance.instance_shielded_vm_enabled,token_match_high,0.67,Jaccard=0.67
oracle_compute_instance_ssh_key_authentication,oci.compute.instance.instance_ssh_key_authentication,token_match_high,0.71,Jaccard=0.71
oracle_compute_instance_uses_single_eni,oci.compute.instance.instance_uses_single_eni,token_match_high,0.71,Jaccard=0.71
oracle_compute_launch_template_imdsv2_required,oci.compute.instance.launch_template_imdsv2_required,token_match_high,0.62,Jaccard=0.62
oracle_compute_launch_template_no_public_ip,oci.compute.instance.launch_template_no_public_ip,token_match_high,0.62,Jaccard=0.62
oracle_compute_launch_template_no_secrets,oci.compute.instance.launch_template_no_secrets,ai_verified,high,"The rule name directly matches the check name in service (compute), action (launch_template), and security concern (no_secrets)."
oracle_compute_loadbalancer_logging_enabled,oci.compute.instance.loadbalancer_logging_enabled,ai_verified,high,"The check name and rule ID both specifically target load balancer logging for Oracle Compute, indicating an exact service, action, and resource match."
oracle_compute_network_default_in_use,oci.compute.instance.network_default_in_use,ai_verified,high,"The check name and rule ID both target Oracle Compute instances using default networks, indicating the same security violation."
oracle_compute_network_dns_logging_enabled,oci.compute.instance.network_dns_logging_enabled,ai_verified,high,"Both the check name and rule target DNS logging for Oracle Compute instances, indicating they implement the same security validation."
oracle_compute_network_not_legacy,oci.compute.instance.network_not_legacy,ai_verified,high,"The check name directly matches the candidate rule in service (compute), action (network_not_legacy), and target resource (instance), indicating it detects the same security violation."
oracle_compute_networkacl_allow_ingress_any_port,oci.compute.instance.networkacl_allow_ingress_any_port,token_match_high,0.67,Jaccard=0.67
oracle_compute_networkacl_allow_ingress_tcp_port_22,oci.compute.networkacl.allow_ingress_tcp_port_22,token_match_high,0.78,Jaccard=0.78
oracle_compute_networkacl_allow_ingress_tcp_port_3389,oci.compute.instance.networkacl_allow_ingress_tcp_port_3389,token_match_high,0.70,Jaccard=0.70
oracle_compute_networkacl_unrestricted_ingress,oci.compute.instance.networkacl_unrestricted_ingress,ai_verified,high,"The check name and rule both target unrestricted ingress in Oracle Compute network ACLs, indicating the same security violation."
oracle_compute_networkacl_unused,oci.compute.instance.networkacl_unused,ai_verified,high,"The rule ID directly matches the check name in service (compute), action (networkacl_unused), and target resource (network ACL), indicating it detects the same security violation of unused network ACL"
oracle_compute_patch_compliance,oci.compute.instance.patch_compliance,ai_verified,high,"The rule name directly matches the check name in both service (compute), action (patch compliance), and target resource (instance)."
oracle_compute_project_os_login_enabled,oci.compute.instance.project_os_login_enabled,ai_verified,high,The check name and rule ID both explicitly target the same security control for enabling OS Login at the project level in Oracle Compute instances.
oracle_compute_public_address_shodan,oci.compute.instance.public_address_shodan,ai_verified,high,"The rule ID exactly matches the check name in service (compute), resource type (instance), and security check (public_address_shodan)."
oracle_compute_securitygroup_allow_ingress_from_internet_to_all_ports,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_all_ports,token_match_high,0.67,Jaccard=0.67
oracle_compute_securitygroup_allow_ingress_from_internet_to_any_port,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_any_port,token_match_high,0.70,Jaccard=0.70
oracle_compute_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_ports,deep_review_medium,medium,"The check name targets high-risk TCP ports, while the candidate rule generically covers ports, which is a broader but conceptually similar control on internet ingress to specific ports."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_22,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_22,ai_verified,high,"This rule matches all three criteria: same service (compute), same action (security group allowing ingress), and same target resource (TCP port 22 from internet)."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_3389,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_3389,ai_verified,high,"This rule matches exactly on service (compute), security mechanism (securitygroup), action (allow ingress from internet), protocol (TCP implied), and port (3389)."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_8888,ai_verified,medium,"The check name targets TCP ports 7199, 9160, and 8888 for Cassandra, and rule 1 specifically matches port 8888 with identical service, action, and target resource, though it doesn't cover all three po"
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_5601,ai_verified,medium,"This rule specifically matches the service (OCI compute), action (security group allowing ingress from internet), and one of the target ports (5601) from the check name, though it does not cover all l"
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_21,ai_verified,medium,"The check name specifies TCP ports 20 and 21 for FTP, and rule 1 matches port 21 but does not cover port 20, making it a partial match."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_9092,ai_verified,high,"This rule matches exactly on service (OCI compute), action (security group ingress from internet), target resource (TCP port 9092), and specific port number for Kafka."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_11211,ai_verified,high,"This rule specifically targets TCP port 11211 (Memcached) for ingress from the internet to Oracle Compute security groups, matching all key parameters of the check name."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_27018,ai_verified,medium,"The rule matches the service (compute), action (security group ingress), target ports (27018), and internet source, but only covers one of the two MongoDB ports specified in the check name."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_3306,ai_verified,high,"This rule matches exactly on service (compute/security group), action (allow ingress from internet), target resource (TCP port 3306/MySQL), and specific port number."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_oracle_1521_2483,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_2483,ai_verified,high,"This rule specifically checks for ingress from internet to TCP port 2483 on Oracle Compute security groups, which matches both the service (compute), action (allow ingress from internet), and one of t"
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_postgres_5432,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_5432,ai_verified,high,"This rule matches exactly on service (OCI compute), action (security group ingress from internet), target resource (PostgreSQL port 5432), and specific port number."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_redis_6379,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_6379,ai_verified,high,"This rule exactly matches the service (OCI compute), action (security group allowing ingress from internet), target port (6379), and protocol (TCP/Redis) specified in the check name."
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_1434,ai_verified,medium,"The check name specifically targets TCP ports 1433 and 1434 for SQL Server, and while the candidate rule only mentions port 1434, it matches the service (OCI compute), action (security group ingress f"
oracle_compute_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,oci.compute.instance.securitygroup_allow_ingress_from_internet_to_23,ai_verified,high,"This rule specifically targets TCP port 23 (telnet) for ingress from the internet to Oracle Compute security groups, which exactly matches the security violation described in the check name."
oracle_compute_securitygroup_allow_wide_open_public_ipv4,oci.compute.instance.securitygroup_allow_wide_open_public_ipv4,token_match_high,0.70,Jaccard=0.70
oracle_compute_securitygroup_common_ports_restricted,oci.compute.instance.securitygroup_common_ports_restricted,token_match_high,0.62,Jaccard=0.62
oracle_compute_securitygroup_default_restrict_traffic,oci.compute.instance.securitygroup_default_restrict_traffic,token_match_high,0.62,Jaccard=0.62
oracle_compute_securitygroup_default_restricted,oci.compute.instance.securitygroup_default_restricted,ai_verified,high,"The rule name exactly matches the check name in service (compute), action (security group default restriction), and target resource."
oracle_compute_securitygroup_from_launch_wizard,oci.compute.instance.securitygroup_from_launch_wizard,ai_verified,high,"The rule ID exactly matches the check name in service (compute), action (securitygroup_from_launch_wizard), and target resource (instance)."
oracle_compute_securitygroup_not_used,oci.compute.instance.securitygroup_not_used,ai_verified,high,"The rule ID exactly matches the check name in service (compute), action (securitygroup_not_used), and target resource (instance)."
oracle_compute_securitygroup_rdp_restricted,oci.compute.instance.securitygroup_rdp_restricted,ai_verified,high,"The rule ID directly matches the check name with identical service (compute), action (security group RDP restriction), and target resource alignment."
oracle_compute_securitygroup_ssh_restricted,oci.compute.instance.securitygroup_ssh_restricted,ai_verified,high,"The rule directly matches the service (OCI compute), action (security group SSH restriction), and target resource (SSH access) as specified in the check name."
oracle_compute_securitygroup_with_many_ingress_egress_rules,oci.compute.instance.securitygroup_with_many_ingress_egress_rules,token_match_high,0.67,Jaccard=0.67
oracle_compute_ssm_association_compliance,oci.compute.instance.instance_managed_by_ssm,ai_verified,high,"The check name directly references SSM (Systems Manager) association compliance, which matches the rule's focus on ensuring instances are managed by SSM."
oracle_compute_stopped_instance,,ai_rejected,none,"The check name 'oracle_compute_stopped_instance' focuses on detecting stopped compute instances, while all candidate rules address different security concerns like network exposure, backups, monitorin"
oracle_compute_subnet_flow_logs_enabled,oci.compute.instance.subnet_flow_logs_enabled,ai_verified,high,"The check name and rule ID both target Oracle Compute subnet flow logs being enabled with identical service, action, and resource focus."
oracle_compute_transitgateway_auto_accept_vcn_attachments,oci.compute.instance.transitgateway_auto_accept_vcn_attachments,token_match_high,0.67,Jaccard=0.67
oracle_compute_transitgateway_auto_accept_vpc_attachments,oci.compute.instance.transitgateway_auto_accept_vpc_attachments,token_match_high,0.67,Jaccard=0.67
oracle_compute_volume_in_use,oci.compute.instance.volume_in_use,ai_verified,high,"Both the check name and rule ID specifically target verifying that compute volumes are in use, with matching service (compute), action (volume_in_use), and target resource alignment."
oracle_config_enabled,oci.audit.configuration.config_recorder_enabled,deep_review_high,high,Both the compliance check name 'oracle_config_enabled' and the catalog rule 'oci.audit.configuration.config_recorder_enabled' directly address enabling the OCI Audit configuration recorder.
oracle_config_recorder_all_regions_enabled,oci.cloud_guard.target.recorder_all_regions_enabled,ai_verified,high,This rule directly matches the check name's focus on enabling configuration recorder across all regions in Oracle Cloud.
oracle_container_instances_managed_updates_enabled,oci.container_engine.node_pool.instances_managed_updates_enabled,ai_verified,high,This rule directly matches the check name's focus on managed updates for container instances in Oracle Cloud Infrastructure.
oracle_container_instances_task_definition_logging_enabled,oci.container_instances.container_instance.task_definitions_logging_enabled,ai_verified,high,"This rule matches the service (container_instances), resource (task_definitions), and security check (logging_enabled) exactly as specified in the check name."
oracle_container_registry_image_scan_on_push_enabled,oci.container_engine.cluster.registry_image_scan_on_push_enabled,ai_verified,high,"This rule directly matches the check name's service (container registry), action (image scan on push), and target resource (container images), implementing the same security control."
oracle_container_registry_repository_encryption_enabled,oci.container_engine.cluster.registry_repository_encryption_enabled,ai_verified,high,"The rule directly matches the service (container registry/repository), action (encryption), and target resource (repository encryption enabled)."
oracle_containerregistry_not_publicly_accessible,,weak_match,0.20,weak token overlap — likely no matching rule
oracle_containerregistry_uses_private_link,oci.artifacts.container_repository.uses_private_link,ai_verified,high,"This rule directly matches the service (container registry/artifacts), action (uses private link), and target resource (container repository) of the compliance check."
oracle_cosmosdb_account_firewall_use_selected_networks,oci.database.autonomous_database.account_firewall_use_selected_networks,deep_review_high,high,"Both the compliance check and the candidate rule enforce the same control of restricting database account access to selected networks via firewall rules, despite being for different database services (CosmosDB vs. Autonomous Database)."
oracle_cosmosdb_account_use_private_endpoints,oci.database.autonomous_database.account_use_private_endpoints,deep_review_medium,medium,"Both controls enforce the use of private endpoints for specific cloud services, though they apply to different services (CosmosDB vs. Autonomous Database)."
oracle_data_science_notebook_instance_encryption_enabled,oci.data_catalog.catalog.science_notebook_instance_encryption_enabled,token_match_high,0.62,Jaccard=0.62
oracle_data_science_notebook_instance_without_direct_internet_access_configured,oci.data_science.project.notebook_instance_without_direct_internet_access_configured,token_match_high,0.73,Jaccard=0.73
oracle_database_aurora_backup_enabled,oci.database.autonomous_database.aurora_backup_enabled,ai_verified,high,"This rule matches the exact service (database), action (aurora backup enabled), and target resource (autonomous database) as the check name."
oracle_database_auto_minor_version_upgrade,oci.database.autonomous_database.auto_minor_version_upgrade,token_match_high,0.62,Jaccard=0.62
oracle_database_backup_enabled,oci.database.autonomous_database.backup_enabled;oci.database.cluster.backup_enabled,ai_verified,high,"Both rules check for backup enablement on Oracle Cloud Infrastructure database services, matching the service, action, and target resource of the given check name."
oracle_database_cluster_copy_tags_to_snapshots,oci.database.autonomous_database.cluster_copy_tags_to_snapshots,token_match_high,0.62,Jaccard=0.62
oracle_database_cluster_default_admin,oci.database.cluster.default_admin,token_match_high,0.67,Jaccard=0.67
oracle_database_cluster_integration_cloudwatch_logs,oci.database.autonomous_database.cluster_integration_cloudwatch_logs,token_match_high,0.62,Jaccard=0.62
oracle_database_cluster_minor_version_upgrade_enabled,oci.database.autonomous_database.cluster_minor_version_auto_upgrade_enabled,ai_verified,high,This rule directly matches the check name's focus on cluster minor version auto-upgrade for Oracle Database services.
oracle_database_cluster_multi_az,oci.database.cluster.cluster_multi_az_enabled,token_match_high,0.60,Jaccard=0.60
oracle_database_cluster_storage_encrypted,oci.database.db_system.cluster_storage_encrypted,ai_verified,medium,"The check name specifies 'oracle_database_cluster_storage_encrypted' which matches the DB System service for cluster storage encryption, not Autonomous Database."
oracle_database_dynamodb_table_encryption_enabled,oci.nosql.table.encryption_enabled;oci.nosql.table.table_encryption_enabled,ai_verified,medium,"The check name refers to DynamoDB table encryption, which is a NoSQL service, matching OCI's NoSQL table encryption rules, though the service naming differs between AWS (DynamoDB) and OCI (NoSQL)."
oracle_database_instance_backup_enabled,oci.database.autonomous_database.instance_backup_enabled,ai_verified,high,"This rule matches the service (database), action (backup enabled), and target resource (instance) specified in the check name for Oracle Database."
oracle_database_instance_backup_encrypted,oci.database.autonomous_database.instance_backup_encrypted,ai_verified,high,"This rule directly matches the service (database), action (backup encryption), and target resource (instance backup) specified in the check name."
oracle_database_instance_copy_tags_to_snapshots,oci.database.autonomous_database.instance_copy_tags_to_snapshots,token_match_high,0.62,Jaccard=0.62
oracle_database_instance_default_admin,oci.database.cluster.default_admin,ai_verified,medium,"Both checks target Oracle Database instances and focus on default admin configurations, though the candidate specifies 'cluster' while the check name is 'instance', indicating a possible but not exact"
oracle_database_instance_deletion_protection,oci.database.autonomous_database.instance_deletion_protection;oci.database.autonomous_database.instance_deletion_protection_enabled,ai_verified,high,"Both rules match the service (database), action (deletion protection), and target resource (instance) for Oracle Cloud Infrastructure."
oracle_database_instance_enhanced_monitoring_enabled,oci.database.autonomous_database.instance_enhanced_monitoring_enabled,ai_verified,high,"This rule directly matches the service (database), action (enhanced monitoring enabled), and target resource (instance) specified in the check name."
oracle_database_instance_iam_authentication_enabled,oci.database.autonomous_database.instance_iam_authentication_enabled,ai_verified,high,"This rule directly matches the check name's service (database), action (IAM authentication), and target resource (instance) for Oracle Database instances."
oracle_database_instance_inside_vpc,oci.database.autonomous_database.instance_inside_vpc,ai_verified,high,"The check name and rule both target Oracle Database instances being inside a VPC, with matching service (database) and security intent."
oracle_database_instance_integration_cloudwatch_logs,oci.database.autonomous_database.instance_integration_cloudwatch_logs,token_match_high,0.62,Jaccard=0.62
oracle_database_instance_integration_monitoring_logs,oci.database.autonomous_database.instance_integration_monitoring_logs,token_match_high,0.62,Jaccard=0.62
oracle_database_instance_multi_az,oci.database.db_system.instance_multi_az_enabled,ai_verified,high,"The check name specifically targets 'oracle_database_instance' which maps directly to OCI DB System instances, not Autonomous Database or other database types."
oracle_database_instance_no_public_access,oci.database.instance.no_public_access,token_match_high,0.67,Jaccard=0.67
oracle_database_instance_protected_by_backup_plan,oci.database.autonomous_database.instance_backup_enabled,deep_review_medium,medium,"Both controls focus on ensuring database instances have backup protection, though the check name specifies 'protected by backup plan' while the candidate specifies 'backup enabled' which represents the same core concept of backup enforcement."
oracle_database_instance_storage_encrypted,oci.database.autonomous_database.instance_storage_encrypted,ai_verified,high,"The check name directly matches the rule's service (database), action (storage encryption), and target resource (instance storage) for Oracle Autonomous Database."
oracle_database_instance_transport_encrypted,oci.database.autonomous_database.instance_transport_encrypted,ai_verified,high,"Both the check name and the rule target database instance transport encryption, indicating a direct match in service, action, and resource."
oracle_database_multi_az_enabled,oci.database.autonomous_database.multi_az_enabled;oci.database.db_system.multi_az_enabled,ai_verified,medium,Both rules check for multi-AZ deployment across different Oracle Database service types (Autonomous Database and DB System) which aligns with the general database multi-AZ requirement.
oracle_database_rds_instance_encryption_enabled,,ai_rejected,none,"The check name targets Oracle Database RDS instances, but all candidate rules are for OCI Autonomous Databases, Analytics, or Compute services, with no match for RDS database encryption."
oracle_database_snapshots_encrypted,oci.database.autonomous_database.snapshots_encrypted,ai_verified,high,"Both checks target Oracle Database snapshots encryption with identical service, action, and resource scope."
oracle_database_snapshots_public_access,oci.database.autonomous_database.snapshots_public_access,ai_verified,high,"This rule directly matches the check name's service (database), action (snapshots), and security concern (public access)."
oracle_database_storage_encrypted,oci.database.autonomous_database.storage_encrypted,ai_verified,medium,"The check name specifies Oracle database storage encryption, which best matches the autonomous database storage encryption rule, though it may not cover all Oracle database types."
oracle_dataproc_encrypted_with_cmks_disabled,oci.bds.bds_instance.encrypted_with_cmks_disabled,ai_verified,high,Both the check name and rule specifically target Big Data Service (BDS/DataProc) instances encrypted with customer-managed keys being disabled.
oracle_datasync_task_logging_enabled,oci.data_integration.task.task_logging_enabled,ai_verified,high,"Both the check name and rule specifically target Data Integration tasks with logging enabled, indicating they address the same security control for Oracle DataSync task logging."
oracle_defender_additional_email_configured_with_a_security_contact,oci.cloud_guard.target.additional_email_configured_with_a_security_contact,ai_verified,high,"This rule directly matches the service (Cloud Guard/Defender), action (additional email configuration), and target resource (security contact) specified in the check name."
oracle_defender_assessments_vm_endpoint_protection_installed,oci.cloud_guard.target.vm_endpoint_protection_installed,ai_verified,high,Both the check name and rule target VM endpoint protection installation specifically within Oracle Cloud Guard's defender assessments.
oracle_defender_auto_provisioning_log_analytics_agent_vms_on,oci.cloud_guard.target.auto_provisioning_log_analytics_agent_vms_on,ai_verified,high,"This rule directly matches the check name's service (Cloud Guard/Defender), action (auto-provisioning), and target resource (Log Analytics Agent on VMs)."
oracle_defender_auto_provisioning_vulnerabilty_assessments_machines_on,oci.cloud_guard.target.auto_provisioning_vulnerabilty_assessments_machines_on,ai_verified,high,"The rule ID exactly matches the check name in service (Cloud Guard), action (auto provisioning vulnerability assessments), and target resource (machines)."
oracle_defender_container_images_resolved_vulnerabilities,oci.cloud_guard.target.container_images_resolved_vulnerabilities,ai_verified,high,"The rule name exactly matches the check name in service, action, and target resource, indicating it implements the same vulnerability resolution check for container images."
oracle_defender_container_images_scan_enabled,oci.cloud_guard.target.container_images_scan_enabled,ai_verified,high,"The rule directly matches the service (Cloud Guard), action (scan enabled), and target resource (container images) as specified in the check name."
oracle_defender_ensure_defender_for_app_services_is_on,oci.cloud_guard.target.ensure_defender_for_app_services_is_on,ai_verified,high,"This rule has exact service match (cloud_guard), exact action match (ensure_defender_for_app_services_is_on), and exact target resource match (app services)."
oracle_defender_ensure_defender_for_arm_is_on,oci.cloud_guard.target.ensure_defender_for_arm_is_on,ai_verified,high,"The check name 'oracle_defender_ensure_defender_for_arm_is_on' directly matches rule #1's service (OCI Cloud Guard), action (ensure defender is on), and target resource (ARM), making it the only exact"
oracle_defender_ensure_defender_for_containers_is_on,oci.cloud_guard.target.ensure_defender_for_containers_is_on,ai_verified,high,"The rule ID exactly matches the check name in service (cloud_guard), action (ensure_defender_for_containers_is_on), and target resource (containers)."
