check_name,matched_rule_ids,method,confidence,reasoning
gcp_compute_securitygroup_common_ports_restricted,gcp.compute.firewall.sg_ingress_only_required_ports;gcp.compute.firewall.net_sg_only_required_ports_open,deep_review_medium,medium,"Both the check name and these rules focus on restricting common/standard ports in firewall configurations, though they use different phrasing ('common ports restricted' vs 'only required ports open')."
gcp_compute_securitygroup_default_restrict_traffic,gcp.compute.segmentation.segmentation_default_deny_between_tiers,ai_verified,medium,Both the check name and this rule focus on restricting default traffic between security groups/tiers in GCP Compute.
gcp_compute_securitygroup_default_restricted,gcp.compute.firewall.nacl_egress_restricted;gcp.compute.firewall.sg_egress_egress_restricted;gcp.compute.firewall.net_sg_egress_restricted,ai_verified,medium,"These firewall-related rules likely implement similar security group/network ACL restrictions as the default restricted security group check, though the exact match is uncertain without seeing the spe"
gcp_compute_securitygroup_rdp_restricted,gcp.compute.instance.vm_security_group_inbound_restricted,deep_review_medium,medium,"Both controls focus on restricting inbound network access to GCP compute resources, though the check name specifically mentions RDP while the catalog rule covers broader security group inbound restrictions."
gcp_compute_securitygroup_ssh_restricted,gcp.compute.instance.vm_security_group_inbound_restricted,deep_review_medium,medium,"Both controls focus on restricting inbound network access to GCP compute instances, with the check name specifically targeting SSH restrictions while the catalog rule addresses broader inbound security group restrictions."
gcp_compute_snapshot_schedule,gcp.compute.snapshot.backup_schedule_defined_min_frequency,ai_verified,medium,"This rule specifically addresses snapshot scheduling frequency, which aligns with the check name's focus on snapshot schedules rather than snapshot creation or export events."
gcp_compute_ssm_association_compliance,,ai_rejected,none,"The check name refers to SSM (likely Systems Manager) association compliance, which is not a service or resource type present in the provided GCP Compute catalog rules."
gcp_compute_stopped_instance,,ai_rejected,none,"No catalog rule matches the security check for a stopped GCP Compute instance, as all candidates focus on encryption, logging, creation, deletion, or TPM, not instance state."
gcp_compute_subnet_flow_logs_enabled,gcp.compute.monitoring.monitoring_flow_logs_enabled,token_match_high,0.67,Jaccard=0.67
gcp_compute_volume_in_use,,ai_rejected,none,"The check name 'gcp_compute_volume_in_use' suggests verifying if a compute disk is actively attached or in use, but none of the candidate rules address disk attachment status or usage monitoring."
gcp_compute_vpc_subnet_flow_logs_compliance_check,gcp.compute.network.vpc_flow_logs_enabled,token_match_high,0.62,Jaccard=0.62
gcp_config_enabled,gcp.cloudasset.asset.config_recorder_enabled,ai_verified,medium,"The check name 'gcp_config_enabled' refers to ensuring Cloud Asset Inventory is enabled, which matches the candidate rule that specifically checks for config recorder enablement."
gcp_config_recorder_all_regions_enabled,gcp.cloudasset.asset.config_recorder_enabled,ai_verified,high,"This rule directly checks if the Cloud Asset Inventory (Config Recorder) is enabled, which aligns with ensuring the recorder is active across all regions."
gcp_database_migration_instance_no_public_access,gcp.sql.database_instance.db_public_access_disabled;gcp.sql.instance.instance_public_access_disabled,ai_verified,high,"Both rules target Google Cloud SQL database instances and check for disabling public access, which aligns with the service and security intent of the given check name."
gcp_dataproc_cluster_master_nodes_no_public_ip,gcp.dataproc.cluster.cluster_private_networking_enforced,ai_verified,medium,"Both checks target Dataproc clusters and aim to prevent public IP exposure, though the candidate rule focuses on private networking enforcement rather than explicitly checking master nodes."
gcp_dataproc_cluster_pd_encryption_cmek_enabled,gcp.dataproc.cluster.cluster_encryption_at_rest_cmek,token_match_high,0.62,Jaccard=0.62
gcp_dataproc_encrypted_with_cmks_disabled,,ai_rejected,none,"The check name refers to Dataproc clusters encrypted with customer-managed keys being disabled, but none of the candidate rules specifically check for encryption with CMKs or a disabled state in Datap"
gcp_dns_dnssec_disabled,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,ai_verified,high,Both the check name and the rule directly address DNSSEC being disabled for DNS managed zones in GCP.
gcp_dns_managed_zone_dnssec_enabled,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,token_match_high,0.71,Jaccard=0.71
gcp_dns_managed_zone_dnssec_no_rsa_sha1_key,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,deep_review_medium,medium,"Both controls focus on DNSSEC configuration for managed zones, though the check name specifically prohibits RSA-SHA1 keys while the catalog rule ensures DNSSEC is enabled where supported."
gcp_dns_managed_zone_dnssec_zone_signing_algorithm_not_rsa_sha1,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,deep_review_medium,medium,"Both controls address DNSSEC configuration for managed zones, though the check name specifically prohibits RSA-SHA1 algorithm while the catalog rule focuses on enabling DNSSEC where supported."
gcp_dns_rsasha1_in_use_to_key_sign_in_dnssec,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,deep_review_medium,medium,"Both address DNSSEC security controls in Cloud DNS, though the check specifically targets RSASHA1 algorithm usage while the rule focuses on DNSSEC enablement."
gcp_dns_rsasha1_in_use_to_zone_sign_in_dnssec,gcp.dns.managed_zone.zone_dnssec_enabled_where_supported,deep_review_medium,medium,"Both address DNSSEC security controls, though the check name specifically targets RSASHA1 deprecation while the rule focuses on DNSSEC enablement."
gcp_dns_vpc_logging_enabled,gcp.dns.managed_zone.zone_query_logging_enabled,ai_verified,high,Both the check name and the rule focus on enabling DNS query logging for managed zones in GCP.
gcp_dynamodb_backup_enabled,,ai_rejected,none,"The check name targets DynamoDB backup, but all candidate rules are for different GCP services (Filestore, Spanner, SQL) and none match the service, action, or target resource."
gcp_eip_attached,gcp.compute.firewall.firewall_rule_groups_attached,deep_review_medium,medium,"Both involve attachment of security controls to network resources, though 'eip' likely refers to external IPs while the candidate is about firewall rule groups."
gcp_elasticsearch_service_domains_access_control_enabled,,ai_rejected,none,"The check name refers to Elasticsearch service domains and access control, but all candidate rules are for unrelated services like Compute Engine, backend services, and Cloud Endpoints."
gcp_elasticsearch_service_domains_audit_logging_enabled,gcp.container.audit.audit_logging_disabled,deep_review_medium,medium,"Both controls focus on enabling audit logging for specific GCP services (Elasticsearch vs GKE), sharing the same core security concept despite different service targets."
gcp_elasticsearch_service_domains_cloudwatch_logging_enabled,,ai_rejected,none,"No catalog rule matches the service (Elasticsearch/OpenSearch), action (CloudWatch logging enabled), and target resource (domains) of the given check."
gcp_elasticsearch_service_domains_encryption_at_rest_enabled,gcp.compute.disk.disk_encryption_at_rest_enabled;gcp.compute.disk.volume_encryption_at_rest_enabled,deep_review_medium,medium,"The check name targets Elasticsearch service domains requiring encryption at rest, which conceptually matches GCP's disk encryption controls for persistent storage, though the specific service differs."
gcp_elasticsearch_service_domains_https_communications_enforced,,ai_rejected,none,"No rule matches the specific check for enforcing HTTPS communications on GCP Elasticsearch service domains, as the candidates are unrelated to Elasticsearch or HTTPS enforcement for that service."
gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,,ai_rejected,none,"The check name targets GCP Elasticsearch (now Memorystore for Redis or other services) node-to-node encryption, while all candidates focus on unrelated services like GKE, AI Platform, Cloud Run, and D"
gcp_elasticsearch_service_domains_not_publicly_accessible,gcp.compute.image.image_not_publicly_shared;gcp.storage.object.object_not_publicly_readable,deep_review_medium,medium,"These rules enforce the same 'not publicly accessible' security control concept for different GCP resources, matching the check's intent despite different service names."
gcp_essential_contacts_organization_notification_categories_coverage,gcp.essentialcontacts.contact.organization_notification_categories_coverage,ai_verified,high,"The rule ID exactly matches the check name in service (essentialcontacts), action (organization_notification_categories_coverage), and target resource (contact), indicating it implements the same secu"
gcp_external_ip_attached,gcp.compute.address.ip_set_not_empty,ai_verified,medium,"The check name 'gcp_external_ip_attached' likely refers to detecting external IP addresses attached to resources, which aligns with the candidate rule 'gcp.compute.address.ip_set_not_empty' that check"
gcp_filestore_backup_enabled,gcp.filestore.instance.backup_enabled,token_match_high,0.75,Jaccard=0.75
gcp_filestore_encryption_at_rest_enabled,gcp.filestore.instance.encryption_at_rest_enabled,token_match_high,0.83,Jaccard=0.83
gcp_filestore_have_backup_enabled,gcp.filestore.instance.backup_enabled,token_match_high,0.75,Jaccard=0.75
gcp_firestore_accelerator_cluster_encryption_enabled,gcp.firestore.document.table_encryption_at_rest_enabled,deep_review_medium,medium,"Both controls focus on encryption for Firestore data at rest, though the check name mentions 'accelerator cluster' while the rule covers general table/document encryption."
gcp_firestore_encryption_enabled,gcp.firestore.document.table_encryption_at_rest_enabled,ai_verified,high,Both the check name and rule target Firestore encryption at rest for data protection.
gcp_firestore_global_tables_enabled,gcp.firestore.document.table_private_network_only_where_supported,deep_review_medium,medium,"Both controls focus on Firestore network security, with 'global tables enabled' likely referring to restricting access to private networks rather than public exposure, which aligns with the candidate's private network enforcement."
gcp_firestore_pitr_enabled,gcp.bigtable.table.global_table_pitr_enabled_where_supported,deep_review_medium,medium,"Both controls focus on enabling point-in-time recovery (PITR) for GCP database services, though the check name specifies Firestore while the rule is for Bigtable."
gcp_firestore_table_encryption_enabled,gcp.firestore.document.table_encryption_at_rest_enabled,ai_verified,high,"This rule directly matches the service (Firestore), action (encryption check), and target resource (table/document encryption at rest) specified in the compliance check name."
gcp_firestore_table_protected_by_backup_plan,gcp.backupdr.backup_plan.coverage_unprotected_assets_alerting_enabled,deep_review_medium,medium,"Both address backup protection coverage for assets, though the check name specifically mentions Firestore tables while the rule is about alerting for unprotected assets in general."
gcp_firestore_tables_kms_cmk_encryption_enabled,,ai_rejected,none,"No candidate rules match the Firestore service, table resource type, or KMS encryption check for database tables."
gcp_firestore_tables_pitr_enabled,gcp.bigtable.table.global_table_pitr_enabled_where_supported,deep_review_medium,medium,"Both focus on enabling point-in-time recovery (PITR) for database tables, though the check name specifies Firestore while the rule is for Bigtable, which are different GCP database services with similar PITR capabilities."
gcp_fsx_backup_enabled,gcp.filestore.instance.backup_enabled;gcp.filestore.instance.have_backup_enabled,ai_verified,high,"Both rules target Google Cloud Filestore instances and check for backup enablement, directly matching the service and security intent of the given check name."
gcp_functions_function_not_publicly_accessible,,ai_rejected,none,"None of the candidate rules check for public accessibility of Cloud Functions, as they focus on KMS keys, errors, timeouts, memory, or permissions."
gcp_functions_function_url_public,gcp.data_access.public_object_access,deep_review_medium,medium,"The check name is about preventing public access to Cloud Functions URLs, which aligns with the broader concept of preventing public object access in GCP, though the specific service differs."
gcp_gcr_container_scanning_enabled,,ai_rejected,none,"The check name refers to enabling container scanning in Google Container Registry, while all candidate rules are about GKE cluster activities, pod execution, or secret access, which are unrelated to v"
gcp_gcs_bucket_default_kms_encryption,gcp.storage.bucket.bucket_encryption_at_rest_enabled,deep_review_medium,medium,"Both controls address encryption for GCS buckets, though the check name specifies default KMS encryption while the catalog rule focuses on encryption at rest more broadly."
gcp_gcs_bucket_encryption_enabled,gcp.storage.bucket.bucket_encryption_at_rest_enabled,ai_verified,high,Both the check name and the rule directly target GCP Storage buckets and enforce encryption at rest for data security.
gcp_gcs_bucket_logging_enabled,gcp.storage.bucket.bucket_access_logging_enabled,ai_verified,high,"This rule directly checks for bucket access logging on GCP Storage buckets, which matches the service (GCS), action (logging enabled), and target resource (bucket) of the given check."
gcp_gcs_bucket_public_read_prohibited,gcp.storage.policy.bucket_policy_no_public_principals,ai_verified,high,"This rule directly prohibits public read access by ensuring no public principals are granted permissions in bucket policies, matching the check's intent."
gcp_gcs_bucket_public_write_prohibited,gcp.storage.bucket.bucket_policy_denies_public_and_insecure,ai_verified,medium,"This rule directly targets preventing public write access by denying public and insecure policies, which aligns with the check's focus on prohibiting public write permissions."
gcp_gcs_bucket_replication_enabled,,ai_rejected,none,"No rule matches because the check name focuses on bucket replication, while all candidates address unrelated features like versioning, logging, encryption, or snapshots."
gcp_gcs_bucket_versioning_enabled,gcp.storage.bucket.bucket_versioning_enabled,token_match_high,0.60,Jaccard=0.60
gcp_gke_binary_authorization_policy_compliance,,ai_rejected,none,"The check name focuses on GKE binary authorization policy compliance, while all candidate rules address unrelated GKE security controls like RBAC, patch management, scheduler authorization, and networ"
gcp_gke_cluster_abac_status_check,gcp.container.activity.cluster_update_legacy_abac,ai_verified,high,"This rule directly checks for the status of legacy ABAC (Attribute-Based Access Control) in GKE clusters, which matches the given check name's focus on ABAC status."
gcp_gke_cluster_alpha_features_disabled_for_production,,ai_rejected,none,"No catalog rule matches the specific check for disabling GKE cluster alpha features for production, as all candidates address unrelated security controls."
gcp_gke_cluster_and_nodepool_workload_identity_enforced,gcp.gke.node_pool.node_pool_workload_identity_enabled,ai_verified,high,"Both the check name and this rule specifically target GKE node pool workload identity enforcement, covering the same service, action, and resource."
gcp_gke_cluster_autoscaling_enabled,,ai_rejected,none,"The check name targets cluster autoscaling, but none of the candidate rules specifically audit for that feature being enabled."
gcp_gke_cluster_binary_authorization_enforced,,ai_rejected,none,"The check name focuses on GKE cluster binary authorization enforcement, but none of the candidate rules address binary authorization or container image security policies."
gcp_gke_cluster_client_certificate_authentication_disabled,gcp.gke.control_plane_etcd.etcd_client_tls_enabled,deep_review_medium,medium,"Both controls address disabling client certificate authentication for GKE cluster components, though one focuses on general cluster authentication while the other specifically targets etcd client TLS."
gcp_gke_cluster_control_plane_authorized_networks_check,,ai_rejected,none,"The check name focuses on authorized networks for the control plane, but none of the candidate rules address network authorization or IP whitelisting."
gcp_gke_cluster_intranode_visibility_and_vpc_flow_logs_enabled,gcp.compute.network.vpc_flow_logs_enabled,ai_verified,low,"The check name combines GKE cluster intranode visibility and VPC flow logs, but only the VPC flow logs portion is directly matched by a single catalog rule."
gcp_gke_cluster_kms_cmk_encryption_in_secrets_enabled,gcp.gke.cluster.cluster_secrets_encryption_kms_enabled,token_match_high,0.86,Jaccard=0.86
gcp_gke_cluster_kubernetes_dashboard_disabled,,ai_rejected,none,"No catalog rule matches the specific check for disabling the Kubernetes dashboard in GKE clusters, as the candidates are unrelated to dashboard access control."
gcp_gke_cluster_logging_monitoring_service_enabled,gcp.gke.autopilot.fargate_profile_logging_enabled,deep_review_medium,medium,"Both controls focus on enabling logging/monitoring for GKE services, though the candidate specifically addresses Autopilot/Fargate profiles while the check name is more general about GKE cluster logging/monitoring services."
gcp_gke_cluster_master_authorized_networks_enabled,gcp.gke.cluster.cluster_private_control_plane_endpoint_enabled,deep_review_medium,medium,"Both controls address securing GKE cluster master/control plane access, though one specifies authorized networks while the other specifies private endpoint."
gcp_gke_cluster_private_endpoint_and_public_access_disabled,gcp.gke.cluster.cluster_private_control_plane_endpoint_enabled,ai_verified,high,"This rule directly matches the GKE service, targets private control plane endpoint configuration, and aligns with disabling public access for the cluster."
gcp_gke_cluster_private_nodes_check,gcp.gke.cluster.cluster_private_control_plane_endpoint_enabled,ai_verified,high,Both checks focus on ensuring GKE clusters have private nodes by enforcing private control plane endpoints.
gcp_gke_cluster_private_nodes_enabled,gcp.gke.cluster.cluster_private_control_plane_endpoint_enabled,ai_verified,medium,"Both checks focus on GKE cluster private networking, though the candidate rule specifically addresses private control plane endpoints while the check name refers to private nodes."
gcp_gke_cluster_release_channel_regular_or_stable,gcp.audit.gke_cluster_create;gcp.audit.gke_cluster_update,deep_review_medium,medium,"The check name focuses on GKE cluster release channel configuration (regular/stable), which would be enforced during cluster creation or updates, making these audit rules the closest conceptual match despite different wording."
gcp_gke_cluster_role_cluster_admin_restrictions,gcp.gke.rbac.rbac_no_cluster_admin_to_authenticated;gcp.gke.rbac.rbac_no_cluster_admin_bindings_to_users,ai_verified,high,"Both rules specifically target cluster-admin role restrictions in GKE RBAC, matching the service (GKE), action (restricting cluster-admin), and target resource (cluster roles)."
gcp_gke_cluster_secrets_encryption_kms_enabled,gcp.gke.cluster.cluster_secrets_encryption_kms_enabled,token_match_high,1.00,Jaccard=1.00
gcp_gke_cluster_security_posture_config_mode,gcp.gke.cluster.cluster_secrets_encryption_kms_enabled,ai_verified,medium,"The check name focuses on GKE cluster security posture configuration mode, which aligns with cluster-level security settings like secrets encryption rather than RBAC or audit logging rules."
gcp_gke_cluster_shielded_nodes_enabled,gcp.audit.gke_cluster_create;gcp.audit.gke_cluster_update,ai_verified,medium,Both rules audit GKE cluster configurations where Shielded Nodes settings would be validated during creation or updates.
gcp_gke_cluster_system_masters_group_absence,gcp.gke.cluster.cluster_private_control_plane_endpoint_enabled,deep_review_medium,medium,"Both controls address securing GKE cluster master access, with the check name focusing on preventing system masters group exposure and the rule enforcing private control plane endpoints for the same security objective."
gcp_gke_cluster_uses_a_supported_version,gcp.osconfig.patch_deployment.managed_compliant_patching_gcp_gke_cluster_uses_a_su_enabled,deep_review_high,high,"This rule explicitly contains the exact compliance check name in its identifier, indicating it enforces the same control for GKE cluster version support."
gcp_gke_cluster_vpc_native_alias_ip_enabled,gcp.audit.gke_cluster_create;gcp.audit.gke_cluster_update,deep_review_medium,medium,"The check name focuses on VPC-native alias IP configuration in GKE clusters, which is a cluster-level network setting that would be enforced during cluster creation or updates, matching the audit rules for those operations."
gcp_gke_endpoints_not_publicly_accessible,gcp.cloudkms.crypto_key.kms_key_not_publicly_accessible,deep_review_medium,medium,"Both controls focus on preventing public accessibility of GCP resources, though one targets GKE endpoints and the other targets KMS keys."
gcp_gke_ingress_google_managed_ssl_certificates_compliance,,weak_match,0.23,weak token overlap — likely no matching rule
gcp_gke_ingress_google_managed_ssl_certificates_enabled,,ai_rejected,none,"None of the candidate rules check for Google-managed SSL certificates on GKE Ingress, as they focus on SQL SSL, network policies, audit logs, or general firewall rules."
gcp_gke_kubernetes_rbac_privilege_escalation_permissions,gcp.gke.rbac.rbac_authorization_mode_rbac_enabled,ai_verified,medium,"The check name specifically targets GKE Kubernetes RBAC privilege escalation permissions, which aligns with the RBAC authorization mode rule that ensures RBAC is enabled to prevent unauthorized privil"
gcp_gke_kubernetes_secrets_rbac_minimal_access,gcp.gke.rbac.rbac_no_wildcard_rules_in_clusterroles,ai_verified,medium,"The check name focuses on minimal RBAC access for Kubernetes secrets, which aligns with preventing overly permissive wildcard rules in cluster roles that could grant excessive secret access."
gcp_gke_namespace_administrative_boundary_enforced,gcp.gke.namespace.namespace_network_policies_present,deep_review_medium,medium,"Both address namespace isolation/security boundaries, though 'administrative boundary' could refer to network policies or other namespace-level controls."
gcp_gke_namespace_default_service_account_usage_disabled,gcp.gke.namespace.namespace_default_service_account_automount_disabled,token_match_high,0.78,Jaccard=0.78
gcp_gke_namespace_network_policy_defined,gcp.gke.namespace.namespace_network_policies_present,ai_verified,high,"Both the check name and the rule directly verify the presence of network policies in GKE namespaces, ensuring the same security control."
gcp_gke_namespace_pod_security_baseline_enforcement_check,gcp.gke.namespace.namespace_pod_security_level_restricted,ai_verified,high,Both the check name and rule focus on enforcing pod security baseline policies at the namespace level in GKE.
gcp_gke_node_pool_auto_repair_status_check,,ai_rejected,none,"The check name focuses on node pool auto-repair status, which is a maintenance and availability feature, while all candidate rules address security configurations like encryption, identity, network ex"
gcp_gke_node_pool_auto_upgrade_status_check,,ai_rejected,none,"The check name focuses on node pool auto-upgrade status, but none of the candidate rules address auto-upgrade, instead covering encryption, identity, IPs, boot security, and container privileges."
gcp_gke_node_pool_boot_disk_cmek_enabled,gcp.gke.node_pool.node_pool_disk_encryption_enabled,token_match_high,0.62,Jaccard=0.62
gcp_gke_node_pool_gke_sandbox_enabled,,ai_rejected,none,"None of the candidate rules check for GKE sandbox (gVisor) enablement on node pools, which is a distinct security control for container isolation."
gcp_gke_node_pool_image_type_cos_containerd_check,gcp.gke.node_pool.node_pool_shielded_secure_boot_enabled,deep_review_medium,medium,"The check name refers to GKE node pool image type requiring COS with containerd, which is conceptually related to shielded node security features including secure boot, though not an exact wording match."
gcp_gke_node_pool_service_account_privilege_check,gcp.gke.cluster.cluster_default_service_account_automount_disabled,deep_review_medium,medium,"Both controls address limiting service account privileges in GKE, though the check name focuses on node pool service accounts while the rule focuses on default service account automount at the cluster level."
gcp_gke_node_pool_shielded_secure_boot_enabled,gcp.gke.node_pool.node_pool_shielded_secure_boot_enabled,token_match_high,1.00,Jaccard=1.00
gcp_gke_nodepool_metadata_server_enabled,gcp.audit.gke_cluster_create;gcp.audit.gke_cluster_update,deep_review_medium,medium,"The check name is about GKE node pool metadata server configuration, which would be enforced during cluster creation or updates, though the catalog rules don't specifically mention metadata server settings."
gcp_gke_persistent_disk_cmek_enforcement,gcp.gke.node_pool.node_pool_disk_encryption_enabled,ai_verified,medium,"This rule specifically checks for GKE node pool disk encryption, which aligns with the GKE persistent disk CMEK enforcement requirement."
gcp_gke_pod_seccomp_profile_runtime_default_enabled,gcp.gke.workload.workload_seccomp_profile_runtime_default,token_match_high,0.75,Jaccard=0.75
gcp_gke_pod_service_account_token_mount_check,gcp.gke.cluster.cluster_default_service_account_automount_disabled,ai_verified,medium,"The check name focuses on preventing automatic mounting of service account tokens in GKE pods, which aligns with the candidate rule that disables default service account automount at the cluster level"
gcp_gke_rbac_no_system_anonymous_bindings,gcp.gke.rbac.rbac_no_cluster_admin_to_authenticated,deep_review_medium,medium,"Both controls address restricting cluster-admin permissions to system:anonymous or system:authenticated users, though the candidate rule uses different phrasing for the same RBAC security concept."
gcp_gke_rbac_nondefault_unauthenticated_bindings_absent,gcp.gke.rbac.rbac_no_cluster_admin_to_authenticated,ai_verified,medium,Both checks focus on preventing unauthenticated or authenticated users from having cluster-admin RBAC bindings in GKE.
gcp_gke_shielded_node_pool_integrity_monitoring_enabled,gcp.gke.node_pool.node_pool_shielded_secure_boot_enabled,deep_review_medium,medium,"Both controls relate to GKE shielded node features, but the check name focuses on integrity monitoring while the rule focuses on secure boot, which are complementary aspects of shielded nodes."
gcp_gke_workload_secrets_as_env_var_detection,gcp.gke.workload.workload_env_no_plaintext_secrets,ai_verified,high,Both the check name and the rule focus on detecting plaintext secrets in environment variables within GKE workloads.
gcp_iam_account_access_approval_enabled,,ai_rejected,none,"The check name refers to enabling IAM Access Approval for service accounts, but all candidate rules are about service account creation, key management, or token generation, not about access approval s"
gcp_iam_audit_logs_enabled,,ai_rejected,none,"The check name 'gcp_iam_audit_logs_enabled' refers to enabling audit logging for IAM, while all candidate rules are about detecting specific IAM audit events, not verifying if logging is enabled."
gcp_iam_aws_attached_policy_no_administrative_privileges,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star,ai_verified,medium,"The check name targets IAM policies with administrative privileges, which aligns with detecting overly permissive bindings like 'action:*' on 'resource:*', a core focus of the selected rule."
gcp_iam_cloud_asset_inventory_enabled,gcp.cloudasset.asset.config_recorder_enabled,ai_verified,high,"This rule directly checks if Cloud Asset Inventory (the service) is enabled, which matches the given check name for enabling the Cloud Asset Inventory service."
gcp_iam_console_mfa_enabled,gcp.resourcemanager.organization.tenant_console_mfa_required_org_wide;gcp.cloudidentity.user.user_mfa_required,ai_verified,medium,"Both rules enforce MFA for console access, but one is organization-wide and the other is user-specific, while the check name is generic."
gcp_iam_customer_attached_policy_no_administrative_privileges,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star,ai_verified,medium,"This rule specifically checks for overly permissive IAM policies (like administrative privileges) by detecting wildcard actions on resources, which aligns with the check's focus on customer-attached p"
gcp_iam_gke_service_account_read_only_image_repo_access,gcp.gke.cluster.cluster_default_service_account_automount_disabled;gcp.gke.namespace.namespace_default_service_account_automount_disabled,deep_review_medium,medium,"Both the compliance check and these catalog rules address GKE service account access controls, specifically limiting service account permissions for container image repositories."
gcp_iam_group_has_users,,ai_rejected,none,"The check name 'gcp_iam_group_has_users' focuses on verifying that IAM groups contain members, while all candidate rules address different security concerns like inline policies, admin permissions, ex"
gcp_iam_inline_policy_no_administrative_privileges,gcp.iam.role.role_no_inline_policies,ai_verified,high,"This rule directly targets inline policies on IAM roles and checks for administrative privileges, matching the service, action, and resource focus of the given check name."
gcp_iam_kms_role_conflict_check,gcp.kms.activity.set_iam_policy;gcp.kms.audit.keyring_iam_modified,deep_review_medium,medium,"The check name focuses on KMS role conflicts, which aligns with KMS IAM policy modifications that could create dangerous role assignments, though the catalog rules monitor policy changes rather than specifically checking for conflicts."
gcp_iam_no_admin_policy,gcp.resourcemanager.policy.scp_mandatory_deny_iam_star_admin,ai_verified,medium,"This rule specifically targets denying IAM admin policies with wildcards, which aligns with the check's focus on preventing overly permissive admin IAM policies."
gcp_iam_no_guest_accounts_with_permissions,,ai_rejected,none,"The check name targets guest accounts with permissions, but none of the candidate rules specifically address guest accounts, IAM basic roles, or the 'allUsers' and 'allAuthenticatedUsers' principals."
gcp_iam_no_root_access_key,gcp.iam.activity.create_service_account_key;gcp.iam.audit.service_account_key_create,deep_review_medium,medium,"The check name 'gcp_iam_no_root_access_key' refers to preventing long-lived root/privileged access keys, which conceptually aligns with monitoring service account key creation as a risky credential practice in GCP."
gcp_iam_no_service_roles_at_project_level,gcp.resourcemanager.project.project_no_public_admin_roles,deep_review_medium,medium,"Both address restricting privileged roles at the project level, though the check name specifically targets service roles while the catalog rule focuses on public admin roles."
gcp_iam_organization_essential_contacts_configured,,ai_rejected,none,"The check name refers to configuring essential contacts at the organization level, which is unrelated to organization policy modification, IAM impersonation, policy setting, inline roles, or SCPs."
gcp_iam_password_policy_compliance,gcp.resourcemanager.organization.tenant_password_policy_compliant,deep_review_high,high,The candidate rule ID contains 'password_policy_compliant' which directly matches the compliance check name's focus on password policy compliance.
gcp_iam_password_policy_minimum_length_14,gcp.resourcemanager.organization.password_policy_min_length_14,ai_verified,high,"This rule directly matches the service (resource manager), action (password policy), and target (minimum length of 14) specified in the check name."
gcp_iam_password_policy_reuse_24,gcp.resourcemanager.organization.password_policy_prevent_reuse_last_24,ai_verified,high,"This rule specifically checks for password reuse prevention within the last 24 passwords, which directly matches the security violation targeted by the check name."
gcp_iam_password_policy_strong,gcp.resourcemanager.organization.tenant_password_policy_compliant,deep_review_high,high,"This rule directly addresses password policy compliance, which matches the 'password_policy_strong' control in the check name."
gcp_iam_policy_attached_only_to_group_or_roles,gcp.iam.group.rbac_group_attached_policies_not_admin_star,ai_verified,medium,"This rule specifically checks that IAM policies attached to groups do not have overly permissive admin roles, aligning with the check's focus on restricting policy attachments to appropriate groups or"
gcp_iam_policy_domain_compliance_check,gcp.iam.activity.set_iam_policy,ai_verified,medium,"The check name suggests verifying IAM policy domain compliance, which aligns with monitoring IAM policy changes, and the candidate rule 'gcp.iam.activity.set_iam_policy' directly tracks such modificat"
gcp_iam_policy_no_administrative_privileges,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star,ai_verified,medium,"This rule specifically checks for overly permissive IAM policies (like administrative privileges) by detecting wildcard actions on wildcard resources, which aligns with the check's focus on preventing"
gcp_iam_policy_overly_permissive,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star,ai_verified,high,"This rule specifically detects overly permissive IAM policies by checking for wildcard actions on wildcard resources, which matches the security violation described in the check name."
gcp_iam_project_level_service_account_role_check,gcp.iam.service_account.instance_profile_role_attached,deep_review_medium,medium,"Both address service account role assignments at the project level, though the catalog rule focuses on instance profile attachments while the check name suggests broader project-level service account role validation."
gcp_iam_role_kms_enforce_separation_of_duties,gcp.kms.activity.set_iam_policy;gcp.kms.audit.keyring_iam_modified,deep_review_medium,medium,"The check name focuses on KMS separation of duties, which directly relates to monitoring IAM policy changes on KMS keys and keyrings to prevent unauthorized access."
gcp_iam_role_least_privilege,gcp.iam.service_account.instance_profile_role_policies_least_privilege,deep_review_medium,medium,"The check name is about IAM role least privilege generally, while the candidate specifically addresses service account instance profile roles, which is a subset of IAM roles and follows the same least privilege principle."
gcp_iam_role_sa_enforce_separation_of_duties,,ai_rejected,none,"The check name focuses on enforcing separation of duties for IAM roles and service accounts, but none of the candidate rules directly address role assignment or privilege separation between users/serv"
gcp_iam_root_hardware_mfa_enabled,gcp.identityplatform.audit.mfa_disabled,deep_review_medium,medium,"Both address MFA enforcement for authentication security, though the check name specifies 'root hardware MFA' for IAM while the catalog rule covers MFA disablement in Identity Platform."
gcp_iam_root_mfa_enabled,gcp.cloudidentity.user.user_mfa_required,deep_review_medium,medium,"The check name focuses on root MFA in IAM, while the candidate rule addresses user MFA requirements in Cloud Identity, covering the same core concept of enforcing multi-factor authentication for privileged accounts."
