check_name,category,matched_rule_ids,confidence,reasoning
alicloud_redshift_cluster_multi_az_enabled,deep_review,alicloud.general.cluster.multi_az_deployment,high,"The check name specifies multi-AZ for a cluster, and this candidate directly matches the general concept of multi-AZ deployment for clusters, aligning with the same control despite the service name difference."
alicloud_securitycenter_automatic_quarantine_check,deep_review,,none,"The check name refers to automatic quarantine in Security Center, but none of the candidates address quarantine or isolation of compromised resources."
alicloud_securitycenter_notifications_highrisk_check,deep_review,,none,"The check name is about Security Center notifications for high-risk events, but none of the candidates relate to Security Center alerting or notification configurations."
alicloud_slb_desync_mitigation_mode,deep_review,,none,"The check name refers to SLB desync mitigation, but all candidates are about unrelated services like ACK, APSARA MQ, or general broker deployment modes."
alicloud_sls_actiontrail_ram_role_change_monitoring,deep_review,alicloud.actiontrail.vpc.change_monitoring,low,"The check name focuses on monitoring RAM role changes via SLS ActionTrail, while the candidate is about monitoring VPC changes via ActionTrail, which is a related but different monitoring scope."
alicloud_sls_cloudfw_rule_change_alerts,deep_review,alicloud.cloudmonitor.alert.public_ip_rule_change_logged;alicloud.cms.alerts.delete_public_ip_address_rule;alicloud.cms.alerts.create_update_public_ip_address_rule,medium,"The check name focuses on alerts for Cloud Firewall rule changes, which aligns with the candidate rules that monitor public IP address rule modifications, though the specific service (SLS vs. CloudMonitor/CMS) and scope differ slightly."
alicloud_sls_log_metric_filter_alarm_configured,deep_review,alicloud.cloudmonitor.config_changes_log_metric_filter_and_alarm_enabled.configured,medium,"The check name is generic about log metric filters and alarms, while the top candidate specifically targets config changes, but both enforce the same core concept of monitoring via log metrics and alarms."
alicloud_sls_logstore_retention_period_check,deep_review,alicloud.cms.log.group_retention,medium,"Both focus on log retention periods, but the check name specifies SLS logstore while the candidate is for CMS log groups, indicating a similar concept with different services."
alicloud_sqlserver_auditing_retention_90_days,deep_review,alicloud.actiontrail.logging_enabled_90_day_retention.configured;alicloud.actiontrail.logging_enabled_with_90_day_retention.configured,medium,"Both the check and candidates enforce a 90-day retention policy for logs, but the check is specific to SQL Server auditing logs while the candidates are for ActionTrail logs."
alicloud_sqlserver_microsoft_defender_enabled,deep_review,,none,"The check name is about enabling Microsoft Defender for SQL Server, but none of the candidates address SQL Server threat detection or security features like Defender."
alicloud_sqlserver_recommended_minimal_tls_version,deep_review,alicloud.api.minimum.tls_version_12,medium,"Both controls enforce a minimum TLS version, but the check name is specific to SQL Server while the candidate is a general API-level rule."
alicloud_sqlserver_tde_encrypted_with_cmk,deep_review,,none,"The check name specifically targets SQL Server TDE encryption with CMK, while all candidates address different services (ECS disks, storage accounts, ACK vaults, data services) but not SQL Server TDE."
alicloud_sqlserver_tde_encryption_enabled,deep_review,,none,"The check name specifically targets SQL Server TDE encryption, but none of the candidates address SQL Server database encryption at rest."
alicloud_sqlserver_unrestricted_inbound_access,deep_review,alicloud.ecs.networkacl.unrestricted_ingress,medium,"Both controls address restricting inbound network access, though one is specific to SQL Server and the other is a general network ACL rule."
alicloud_storage_blob_public_access_level_is_disabled,deep_review,,none,"The check name is about disabling public access for storage blobs, but all candidates refer to public access controls for databases, firewalls, endpoints, clusters, or API gateways, not storage services."
alicloud_storage_ensure_alicloud_services_are_trusted_to_access_is_enabled,deep_review,,none,"The check name refers to enabling trusted access for Alibaba Cloud services to storage, but none of the candidates address service trust or storage access controls."
alicloud_storage_ensure_soft_delete_is_enabled,deep_review,,none,"None of the candidates address soft delete for storage, as they focus on deletion alerts, managed disks, encryption, or private access instead."
alicloud_storage_secure_transfer_required_is_enabled,deep_review,alicloud.dataworks.connection.tls_required;alicloud.hologres.parameter.tls_required,medium,"The check name focuses on secure transfer (likely TLS/SSL) for storage, while the selected candidates enforce TLS requirements for specific services, representing the same concept of encrypted data transfer."
alicloud_tablestore_encryption_enabled,deep_review,,none,"No candidate matches the specific control for Tablestore encryption, as all listed rules are for other Alibaba Cloud services."
alicloud_tablestore_pitr_enabled,deep_review,alicloud.dts.pitr_properly_configured.configured,low,"Both involve PITR (Point-in-Time Recovery), but DTS is a data migration service while Tablestore is a NoSQL database, so they are related but not the same service."
alicloud_tablestore_tables_kms_cmk_encryption_enabled,deep_review,alicloud.general.tables.kms_customer_managed_key_encryption_enabled,high,"Both controls enforce KMS customer-managed key encryption for tables, with the candidate specifically mentioning 'tables' which matches the check's focus on Tablestore tables."
alicloud_vpc_different_regions,deep_review,,none,"The check name 'alicloud_vpc_different_regions' suggests a control about VPCs across multiple regions, but none of the candidates address VPC distribution or cross-region VPC configuration."
alicloud_vpc_endpoint_connections_trust_boundaries,deep_review,alicloud.dlf.endpoint.no_public_access,medium,"Both focus on restricting VPC endpoint connections to enforce network trust boundaries, though the check name is broader while the candidate specifically prevents public access."
alicloud_vpc_endpoint_for_ecs_enabled,deep_review,,none,"The check name refers to enabling VPC endpoints for ECS, but none of the candidates address VPC endpoint configuration or connectivity for ECS services."
alicloud_vpc_endpoint_multi_az_enabled,deep_review,alicloud.general.multi_az_deployment.configured,medium,"Both focus on multi-AZ deployment for high availability, though the check name specifies VPC endpoints while the catalog rule is a general multi-AZ deployment control."
alicloud_vpc_endpoint_services_allowed_principals_trust_boundaries,deep_review,,none,"The check name is about VPC endpoint service allowed principals and trust boundaries, but none of the candidates address VPC endpoint service authorization or principal management."
alicloud_vpc_flow_log_service_integration_check,deep_review,,none,"The check name is about VPC flow log service integration, but none of the candidates specifically address VPC flow logs, focusing instead on other logging services or unrelated controls."
alicloud_vpc_peering_routing_tables_with_least_privilege,deep_review,,none,"The check name specifically addresses VPC peering routing tables with least privilege, but all candidates either focus on different services (datahub, dlf, dataworks, analyticdb) or general least privilege assessment, with no match for VPC peering ro"
alicloud_vpc_route_table_least_access_check,deep_review,,none,"The check name is about VPC route table least access, but all candidates are about least privilege access for specific services (DLF, DataHub, etc.) or unrelated controls, with no match for VPC route tables."
alicloud_vpc_subnet_different_az,deep_review,alicloud.alb.is.in_multiple_az;alicloud.cloudfw.multi.az;alicloud.efs.multi.az_enabled,medium,"The check name focuses on subnet deployment across different availability zones, which aligns with the multi-AZ deployment concept in several candidates, though none are specifically about VPC subnets."
alicloud_vpc_subnet_no_public_ip_by_default,deep_review,alicloud.ecs.instance.no_public_ip_assigned;alicloud.ecs.instance.public_ip_disabled;alicloud.ecs.launch.template_no_public_ip,medium,"The check name focuses on preventing public IP assignment by default in VPC subnets, which aligns with the candidate rules that enforce no public IP assignment for ECS instances and launch templates, though the scope differs slightly between subnet-l"
alicloud_vpc_subnet_separate_private_public,deep_review,alicloud.general.vpc.subnet_configuration_with_nat_gateway,medium,"Both controls focus on network segmentation and security by ensuring private subnets are properly isolated, though the catalog rule specifically uses NAT gateway configuration to enforce this separation."
alicloud_vpc_vpn_connection_tunnels_up,deep_review,alicloud.expressconnect.connection.redundancy,medium,"Both the check name and the candidate focus on ensuring VPN/connection redundancy and uptime, though the specific terminology differs slightly."
alicloud_waf_global_webacl_logging_enabled,deep_review,,none,"The check name is about WAF global web ACL logging, but all candidates are for other services like ActionTrail, ALB, Cloud Firewall, API Gateway, etc., with no WAF-specific logging rule present."
alicloud_waf_log_service_enabled,deep_review,alicloud.cloudfw.log.analysis_status_check,medium,"Both controls focus on enabling logging for security services (WAF vs. Cloud Firewall), ensuring audit trails are active, though the specific service differs."
alicloud_wafv2_web_acl_logging_enabled,deep_review,alicloud.cdn.dcdn.cdn_waf_web_acl_attached,low,"The check name focuses on WAF web ACL logging, but the candidate only ensures a WAF web ACL is attached, not specifically logging."
alicloud_wafv2_webacl_logging_enabled,deep_review,,none,"The check name is about WAF web ACL logging, but all candidates are for other services like ActionTrail, ALB, Cloud Firewall, API Gateway, or APSARA MQ, none of which match WAF logging."
alicloud_wafv2_webacl_rule_logging_enabled,deep_review,,none,"The check name is about WAF web ACL rule logging, but all candidates are for other services like ActionTrail, ALB, Cloud Firewall, API Gateway, or ApsaraMQ, none of which match WAF logging controls."
