check_name,matched_rule_ids,method,confidence,reasoning
ibm_cos_bucket_public_write_prohibited,ibm.object_storage.bucket.no_public_access,ai_verified,high,"This rule directly prohibits public write access to IBM COS buckets, matching the security violation targeted by the check name."
ibm_cos_bucket_replication_enabled,,ai_rejected,none,"No catalog rule matches the specific security check for enabling bucket replication, as all candidates monitor different bucket events like creation, deletion, or policy changes."
ibm_cos_bucket_secure_transport_policy,,ai_rejected,none,"None of the candidate rules specifically check for secure transport policy enforcement on IBM COS buckets, which requires TLS/HTTPS validation rather than general bucket policy or configuration change"
ibm_cos_bucket_server_access_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific security check for enabling server access logging on IBM COS buckets, as all candidates focus on bucket creation, deletion, configuration changes, or public access"
ibm_cos_bucket_versioning_enabled,ibm.object_storage.bucket.versioning_enabled,ai_verified,high,"This rule directly matches the service (IBM Object Storage/COS), action (checking versioning), and target resource (bucket) for enabling versioning."
ibm_cos_s3_bucket_encryption_enabled,,ai_rejected,none,"No catalog rule matches the specific security check for S3 bucket encryption being enabled, as all candidates focus on bucket creation, deletion, policy changes, or public access, not encryption confi"
ibm_cos_website_https_only,,ai_rejected,none,No catalog rule matches the specific security check for enforcing HTTPS-only website hosting on IBM COS buckets.
ibm_cosmosdb_account_firewall_use_selected_networks,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_cosmosdb_account_use_private_endpoints,ibm.databases.deployment.private_endpoint_only,ai_verified,high,"This rule specifically checks for private endpoint usage in database deployments, which directly matches the CosmosDB account private endpoints check for the same security control."
ibm_database_aurora_backup_enabled,,ai_rejected,none,"The check name specifies Aurora backup enabled, but all candidate rules are for IBM Cloud services, which do not include Aurora, so there is no service match."
ibm_database_auto_minor_version_upgrade,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_database_backup_enabled,ibm.databases.backup.pitr_enabled,deep_review_medium,medium,"Both controls focus on ensuring database backups are enabled, though the candidate specifies point-in-time recovery (PITR) as a backup method."
ibm_database_cluster_copy_tags_to_snapshots,,ai_rejected,none,"The check name relates to IBM Database services copying tags to snapshots, which does not match any of the candidate rules focused on IBM Kubernetes/Containers services."
ibm_database_cluster_integration_cloudwatch_logs,,ai_rejected,none,"The check name refers to IBM Database cluster integration with CloudWatch Logs, but all candidate rules are for IBM Kubernetes Service (IKS/containers) clusters, not database services."
ibm_database_cluster_multi_az,,ai_rejected,none,"The check name targets database cluster multi-AZ deployment, but all candidate rules are for container/kubernetes services, so no service or resource match exists."
ibm_database_cluster_storage_encrypted,ibm.databases.backup.encrypted,deep_review_medium,medium,"Both controls involve encryption for IBM database services, though the check name specifies cluster storage encryption while the candidate focuses on backup encryption, which is a related but distinct aspect of data protection."
ibm_database_dynamodb_table_encryption_enabled,ibm.databases.deployment.encryption_at_rest_enabled,ai_verified,medium,This rule matches the service (databases) and security control (encryption at rest) but targets database deployments generally rather than specifically DynamoDB tables.
ibm_database_instance_backup_enabled,ibm.databases.backup.encrypted;ibm.databases.backup.pitr_enabled,deep_review_medium,medium,"Both candidates address database backup controls, with one focusing on encryption and the other on point-in-time recovery, which together cover the broader concept of backup enablement."
ibm_database_instance_backup_encrypted,ibm.databases.backup.encrypted,ai_verified,high,"This rule directly matches the service (IBM databases), action (backup), and security control (encryption) specified in the check name for database instance backups."
ibm_database_instance_enhanced_monitoring_enabled,,ai_rejected,none,"No catalog rule matches the service (IBM Databases), action (monitoring enabled), and target resource (database instance) of the given check."
ibm_database_instance_iam_authentication_enabled,,ai_rejected,none,"No catalog rule matches the service (database), action (IAM authentication enabled), or target resource (database instance) of the given check."
ibm_database_instance_inside_vpc,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"The check name 'ibm_database_instance_inside_vpc' implies ensuring a database instance is deployed within a VPC, which is most directly enforced by a rule that prevents public IP addresses, as a publi"
ibm_database_instance_integration_cloudwatch_logs,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_database_instance_multi_az,,ai_rejected,none,"No catalog rule matches the service (IBM Databases), action (multi-AZ deployment), and target resource (database instance) of the given check."
ibm_database_instance_no_public_access,,ai_rejected,none,"No catalog rule matches the service (database), action (no public access), and target resource (instance) of the given check."
ibm_database_instance_storage_encrypted,ibm.databases.backup.encrypted,deep_review_medium,medium,"Both controls focus on encryption for IBM database services, though the check name specifies instance storage while the candidate specifies backup encryption, which are related but distinct aspects of data protection."
ibm_database_instance_transport_encrypted,ibm.databases.backup.encrypted,deep_review_medium,medium,"Both controls address encryption for IBM database services, though one specifies transport encryption while the other focuses on backup encryption."
ibm_database_multi_az_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_database_rds_instance_encryption_enabled,,ai_rejected,none,"No rule matches because the check targets RDS database instance encryption, while all candidates are for different services (Secrets Manager, Event Streams, VPC images/volumes/instances)."
ibm_database_snapshots_encrypted,ibm.databases.backup.encrypted,ai_verified,high,Both the check name and rule focus on encryption of database backups/snapshots in IBM Cloud.
ibm_database_snapshots_public_access,ibm.cos.activity.bucket_created_public,deep_review_medium,medium,"Both controls focus on preventing public access to cloud resources, with the check name targeting database snapshots and the candidate targeting object storage buckets, representing the same security concept of blocking public exposure."
ibm_database_storage_encrypted,ibm.databases.backup.encrypted,deep_review_medium,medium,"Both controls address encryption for database-related storage, though the check name focuses on general database storage encryption while the candidate specifically covers backup encryption."
ibm_databases_cluster_default_admin,ibm.db.activity.db_admin_activity,deep_review_high,high,"Both the check name and the candidate rule focus on monitoring or controlling database admin activity, which is the same security control."
ibm_databases_cluster_minor_version_upgrade_enabled,,ai_rejected,none,"No catalog rule matches the specific check for IBM Databases cluster minor version upgrade enabled, as all candidates either target different services (containers vs databases) or address unrelated se"
ibm_databases_instance_backup_enabled,ibm.databases.backup.encrypted,token_match_high,0.60,Jaccard=0.60
ibm_databases_instance_default_admin,ibm.db.activity.db_admin_activity,deep_review_high,high,"The compliance check name 'ibm_databases_instance_default_admin' clearly refers to database admin/administrator controls, which directly matches the privileged admin activity monitoring rule."
ibm_databases_instance_deletion_protection,ibm.db.activity.instance_deleted,deep_review_medium,medium,"The check name focuses on deletion protection, while the candidate rule monitors deletion events, both addressing the same core concept of preventing or detecting instance deletion."
ibm_databases_instance_enhanced_monitoring_enabled,,ai_rejected,none,"No catalog rule matches the service (databases), action (monitoring), and target resource (instance enhanced monitoring) of the given check."
ibm_databases_instance_integration_cloudwatch_logs,,ai_rejected,none,"The check name refers to CloudWatch Logs integration for IBM Databases instances, which is a logging/monitoring configuration, and none of the candidate rules address logging, backup, high availabilit"
ibm_databases_instance_multi_az,ibm.databases.deployment.high_availability_configured,ai_verified,high,"The check name 'ibm_databases_instance_multi_az' directly corresponds to ensuring high availability across multiple availability zones, which matches the rule's focus on high availability configuratio"
ibm_databases_instance_no_public_access,ibm.databases.deployment.private_endpoint_only,deep_review_high,high,"Both controls enforce that database instances should not have public access, with 'private_endpoint_only' specifically requiring database deployments to use private endpoints instead of public endpoints."
ibm_databases_instance_protected_by_backup_plan,,ai_rejected,none,"The check name focuses on backup plan protection, but none of the candidate rules specifically address backup plan configuration or enforcement."
ibm_databases_instance_storage_encrypted,,ai_rejected,none,"The check name targets database instance storage encryption, but no candidate rule directly matches this service and resource type for primary storage encryption."
ibm_databases_redis_cluster_backup_enabled,,ai_rejected,none,"The check name specifies Redis cluster backup enabled, but none of the candidate rules directly address backup enablement for Redis or general databases."
ibm_databases_service_domains_access_control_enabled,ibm.databases.deployment.ip_allowlist_configured,deep_review_medium,medium,"Both controls focus on restricting network access to databases, though the check name emphasizes access control via domains while the candidate uses IP allowlists."
ibm_databases_service_domains_audit_logging_enabled,,ai_rejected,none,"No catalog rule matches the service (databases), action (audit logging enabled), and target resource (service domains) of the given check."
ibm_databases_service_domains_cloudwatch_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific check for CloudWatch logging on IBM Databases service domains, as all candidates address different services or security aspects."
ibm_databases_service_domains_encryption_at_rest_enabled,ibm.databases.deployment.encryption_at_rest_enabled,token_match_high,0.62,Jaccard=0.62
ibm_databases_service_domains_https_communications_enforced,ibm.databases.deployment.tls_12_minimum,deep_review_medium,medium,"Both the check name and the candidate focus on enforcing secure HTTPS/TLS communications for database services, though the check name specifies 'HTTPS communications enforced' while the candidate specifies 'TLS 1.2 minimum'."
ibm_databases_service_domains_node_to_node_encryption_enabled,,ai_rejected,none,"The check name specifies node-to-node encryption for IBM Databases service domains, but none of the candidate rules address node-to-node encryption; they cover encryption at rest, backup encryption, o"
ibm_databases_service_domains_not_publicly_accessible,ibm.databases.deployment.private_endpoint_only,deep_review_medium,medium,"Both controls address restricting database access to private networks rather than public accessibility, though the check name focuses on service domains while the rule focuses on private endpoints."
ibm_databases_snapshots_encrypted,ibm.databases.backup.encrypted,token_match_high,0.60,Jaccard=0.60
ibm_databases_snapshots_public_access,ibm.databases.deployment.ip_allowlist_configured,deep_review_medium,medium,"Both controls aim to restrict public access to database resources, with the check focusing on snapshots and the candidate on deployment-level IP allowlisting."
ibm_dataproc_encrypted_with_cmks_disabled,ibm.vpc.instance.boot_volume_encrypted,deep_review_medium,medium,"Both controls focus on encryption using customer-managed keys (CMKs), though one is for DataProc and the other for VPC instance boot volumes."
ibm_datasync_task_logging_enabled,,ai_rejected,none,No catalog rule matches the specific service (DataSync) and target resource (task logging) for enabling logging.
ibm_db2_warehouse_cluster_audit_logging,ibm.containers.cluster.logging_configured,ai_verified,low,"The check name specifies DB2 Warehouse cluster audit logging, which is a database service, while the top candidate is for IBM Cloud Kubernetes clusters, indicating a service mismatch despite both invo"
ibm_db2_warehouse_cluster_automated_snapshot,ibm.block_storage.volume.snapshot_enabled,deep_review_medium,medium,"Both the check name and candidate focus on enabling automated snapshots, though one is specific to Db2 Warehouse clusters and the other to block storage volumes."
ibm_db2_warehouse_cluster_automatic_upgrades,ibm.containers.cluster.latest_kubernetes_version,deep_review_medium,medium,"Both controls address keeping cluster software up-to-date, though one is specifically about automatic upgrades for DB2 Warehouse while the other is about maintaining the latest Kubernetes version for container clusters."
ibm_db2_warehouse_cluster_encrypted,ibm.databases.backup.encrypted,deep_review_medium,medium,"Both controls address encryption for IBM database services, though the check name specifies Db2 Warehouse cluster encryption while the candidate rule is about database backup encryption."
ibm_db2_warehouse_cluster_maintenance_settings,ibm.iks.activity.cluster_config_update,deep_review_medium,medium,"The check name refers to DB2 Warehouse cluster maintenance settings, which aligns with cluster configuration updates in IBM IKS, though the specific service differs."
ibm_db2_warehouse_cluster_public_access,ibm.containers.cluster.public_endpoint_disabled,ai_verified,high,"Both the check name and the rule focus on preventing public access to IBM cloud database/container clusters, specifically targeting DB2 Warehouse clusters and container clusters respectively."
ibm_defender_additional_email_configured_with_a_security_contact,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_defender_assessments_vm_endpoint_protection_installed,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_defender_auto_provisioning_log_analytics_agent_vms_on,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_defender_auto_provisioning_vulnerabilty_assessments_machines_on,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_defender_container_images_resolved_vulnerabilities,ibm.container_registry.image.no_critical_vulnerabilities,ai_verified,high,"Both the check name and rule focus on detecting resolved vulnerabilities in container images, with the rule specifically targeting critical vulnerabilities as a security violation."
ibm_defender_container_images_scan_enabled,ibm.container_registry.image.no_critical_vulnerabilities,deep_review_medium,medium,"Both the check name and the candidate focus on container image security scanning, though the check emphasizes enabling scans while the candidate targets critical vulnerability detection."
ibm_defender_ensure_defender_for_app_services_is_on,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_arm_is_on,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_containers_is_on,,ai_rejected,none,"The check name refers to enabling IBM Cloud Defender for Containers, but none of the candidate rules directly address container security monitoring or threat detection services."
ibm_defender_ensure_defender_for_cosmosdb_is_on,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_databases_is_on,,ai_rejected,none,"The check name refers to enabling IBM Defender for Databases, a threat detection service, while all candidate rules are for database backup, deployment, and network configuration, not security monitor"
ibm_defender_ensure_defender_for_dns_is_on,,ai_rejected,none,"The check name refers to enabling IBM Cloud Defender for DNS, a monitoring service, while all candidate rules are specific DNS configuration rules unrelated to enabling a security monitoring service."
ibm_defender_ensure_defender_for_ibm_sql_databases_is_on,,ai_rejected,none,"The check name is about enabling IBM Defender for SQL databases, which is a security monitoring service, while all candidate rules are about database backup, deployment, and network configuration, not"
ibm_defender_ensure_defender_for_keyvault_is_on,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_os_relational_databases_is_on,,ai_rejected,none,"The check name refers to enabling IBM Defender for OS/relational databases, which is a security monitoring service, while all candidate rules are focused on database backup, deployment, and network co"
ibm_defender_ensure_defender_for_server_is_on,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_sql_servers_is_on,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_defender_ensure_defender_for_storage_is_on,,ai_rejected,none,"The check name refers to IBM Defender for Storage, a security monitoring service, while all candidate rules are specific storage configuration controls unrelated to threat detection or service enablem"
ibm_defender_ensure_iot_hub_defender_is_on,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_defender_ensure_mcas_is_enabled,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_defender_ensure_notify_alerts_severity_is_high,ibm.scc.audit.high_finding,deep_review_high,high,Both the compliance check and catalog rule specifically address high-severity security alerts/notifications in IBM's security monitoring systems.
ibm_defender_ensure_notify_emails_to_owners,,weak_match,0.11,weak token overlap — likely no matching rule
ibm_defender_ensure_system_updates_are_applied,,weak_match,0.11,weak token overlap — likely no matching rule
ibm_defender_ensure_wdatp_is_enabled,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_devops_project_no_secrets_in_variables,ibm.schematics.workspace.no_sensitive_variables_in_state,deep_review_medium,medium,"Both controls aim to prevent secrets from being stored in plaintext within environment or state variables, though they target different IBM services (DevOps vs. Schematics)."
ibm_devops_project_source_repo_url_no_sensitive_credentials,ibm.schematics.workspace.no_sensitive_variables_in_state,deep_review_medium,medium,"Both controls focus on preventing sensitive credentials from being exposed in configuration or source code, though they apply to different IBM services (DevOps vs. Schematics)."
ibm_directconnect_connection_redundancy,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_directconnect_virtual_interface_redundancy,,weak_match,0.12,weak token overlap — likely no matching rule
ibm_directoryservice_directory_log_forwarding_enabled,,ai_rejected,none,"The check name focuses on Directory Service log forwarding, but no candidate rule addresses Directory Service or log forwarding for that service."
ibm_directoryservice_supported_mfa_radius_enabled,,ai_rejected,none,"No candidate rule addresses MFA for IBM Directory Service RADIUS specifically, as all candidates focus on IAM identity, activity monitoring, or unrelated services."
ibm_dms_endpoint_redis_in_transit_encryption_enabled,,ai_rejected,none,"The check name targets Redis database endpoint encryption in transit, but none of the candidate rules address database encryption or in-transit encryption for Redis."
ibm_dms_instance_multi_az_enabled,,ai_rejected,none,"No catalog rule matches the DMS instance multi-AZ enabled check, as the candidates are for different services (VPC, Databases, Event Streams, Secrets Manager)."
ibm_dms_replication_task_source_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific check for IBM DMS replication task source logging, as all candidates are for unrelated services like containers, activity tracker, VPC, and schematics."
ibm_dms_replication_task_target_logging_enabled,,ai_rejected,none,"No catalog rule matches the specific check for enabling logging on a DMS replication task target, as all candidates are for unrelated services like containers, VPC load balancers, or general activity "
ibm_dns_dnssec_disabled,,ai_rejected,none,"No catalog rule matches the DNSSEC disabled check, as all candidates address unrelated DNS or service configurations."
ibm_dns_rsasha1_in_use_to_key_sign_in_dnssec,ibm.certificate_manager.certificate.strong_key_algorithm,deep_review_medium,medium,"Both controls address the use of strong cryptographic algorithms, with the check focusing on deprecated SHA-1 in DNSSEC and the candidate on strong key algorithms in certificates."
ibm_dns_rsasha1_in_use_to_zone_sign_in_dnssec,,ai_rejected,none,None of the candidate rules address DNSSEC or the use of the deprecated RSA/SHA-1 algorithm for zone signing.
ibm_documentdb_cluster_monitoring_log_export,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both controls focus on enabling logging/monitoring export for cloud resources, though one is for DocumentDB clusters and the other for container clusters."
ibm_documentdb_cluster_multi_az_enabled,,ai_rejected,none,"The check name refers to IBM DocumentDB (a database service) requiring multi-AZ deployment, while all candidate rules are for IBM Kubernetes Service (IKS/containers), so there is no service or resourc"
ibm_documentdb_cluster_storage_encrypted,,ai_rejected,none,"The check name targets DocumentDB cluster storage encryption, but none of the candidate rules address encryption for DocumentDB or a similar database service."
ibm_dynamodb_accelerator_cluster_encryption_enabled,,ai_rejected,none,"The check name refers to DynamoDB accelerator cluster encryption, but all candidate rules are for unrelated services like containers, VPC, and IKS, with no match in service, action, or target resource"
ibm_dynamodb_accelerator_cluster_in_transit_encryption_enabled,,ai_rejected,none,"The check name refers to DynamoDB accelerator cluster in-transit encryption, but none of the candidate rules are related to DynamoDB, encryption in transit, or accelerator clusters."
ibm_dynamodb_accelerator_cluster_multi_az,,ai_rejected,none,"The check name refers to IBM DynamoDB Accelerator (likely a database service), while all candidate rules are for IBM Kubernetes Service (IKS/containers), indicating no service, action, or target resou"
ibm_dynamodb_autoscaling_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_dynamodb_backup_enabled,,ai_rejected,none,"The check name targets DynamoDB backup enablement, but all candidate rules are for different services (databases, certificate manager, containers, DB activity) and none specifically address DynamoDB b"
ibm_dynamodb_pitr_enabled,ibm.databases.backup.pitr_enabled,ai_verified,high,"Both the check name and rule focus on enabling point-in-time recovery (PITR) for database services, specifically targeting backup functionality."
ibm_dynamodb_table_protected_by_backup_plan,,ai_rejected,none,"The check name is about DynamoDB table backup protection, but none of the candidate rules address backup plans for databases or DynamoDB specifically."
ibm_dynamodb_tables_key_protect_cmk_encryption_enabled,,ai_rejected,none,"The check name is for DynamoDB table encryption using Key Protect CMKs, but all candidate rules are for Key Protect key properties or KMS activity, not for verifying encryption on a DynamoDB resource."
ibm_dynamodb_tables_kms_cmk_encryption_enabled,,ai_rejected,none,No candidate rule matches the service (DynamoDB) or the specific encryption requirement for tables using KMS CMK.
ibm_dynamodb_tables_pitr_enabled,ibm.databases.backup.pitr_enabled,ai_verified,high,"Both the check name and the rule focus on enabling point-in-time recovery (PITR) for database services, specifically targeting backup configurations."
ibm_ebs_snapshot_encryption,ibm.vpc.volume.encryption_enabled,ai_verified,medium,"This rule checks encryption for EBS volumes which would include their snapshots, though it's not specifically targeted at snapshots alone."
ibm_ebs_volume_backup_configured,ibm.block_storage.volume.snapshot_enabled,ai_verified,medium,"The check name focuses on backup configuration for EBS-like block storage volumes, which aligns most closely with snapshot-enabled rules rather than encryption, unattached status, or database-specific"
ibm_ec2_instance_detailed_monitoring_enabled,,ai_rejected,none,"No candidate rule matches the EC2 instance detailed monitoring check, which requires monitoring configuration rather than secure boot, deletion detection, or endpoint/encryption settings."
ibm_ecr_repositories_not_publicly_accessible,ibm.container_registry.namespace.not_publicly_accessible,ai_verified,medium,"The check name targets IBM Container Registry (ECR) repositories for public accessibility, which aligns closely with the candidate rule for container registry namespace public access, though there may"
ibm_ecs_task_definitions_logging_block_mode,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both the check name and the candidate focus on ensuring logging is configured for containerized workloads, though the specific services (ECS vs. IBM Containers) and terminology differ."
ibm_ecs_task_definitions_logging_enabled,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both controls focus on enabling logging for containerized workloads, though the check name specifies ECS task definitions while the candidate is for container clusters."
ibm_efs_backup_enabled,,ai_rejected,none,"The check name 'ibm_efs_backup_enabled' targets backup for Elastic File Storage (EFS), while all candidate rules are for databases, certificates, containers, or database activity, with no service or r"
ibm_efs_encryption_at_rest_enabled,ibm.block_storage.volume.encryption_at_rest_enabled,deep_review_medium,medium,"Both controls enforce encryption at rest for storage services, though one targets EFS (file storage) and the other targets block storage volumes."
ibm_efs_have_backup_enabled,,ai_rejected,none,"The check name refers to IBM Elastic File System (EFS) backup, but all candidate rules are for databases, certificates, containers, or activity monitoring, with no match in service, action, or target "
ibm_efs_multi_az_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_efs_not_publicly_accessible,,ai_rejected,none,"The check name targets IBM Elastic File Storage (EFS) public accessibility, but none of the candidate rules address file storage or public access for storage services."
ibm_eip_attached,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_eks_cluster_key_protect_cmk_encryption_in_secrets_enabled,,ai_rejected,none,"The check name is for EKS cluster secrets encryption using Key Protect CMK, but all candidate rules are about Key Protect key properties or access events, not about EKS encryption configuration."
ibm_eks_cluster_kms_cmk_encryption_in_secrets_enabled,,ai_rejected,none,"No rule matches because the check focuses on EKS cluster secrets encryption with a customer-managed key, while the top candidates address different services or resources like Secrets Manager, logging,"
ibm_eks_cluster_not_publicly_accessible,ibm.containers.cluster.private_endpoint_enabled,ai_verified,medium,Both checks focus on ensuring IBM Kubernetes clusters are not publicly accessible by enforcing private endpoints.
ibm_eks_control_plane_logging_all_types_enabled,ibm.containers.cluster.logging_configured,ai_verified,high,"This rule directly checks for logging configuration on IBM Kubernetes clusters, matching the service (EKS/containers) and the security control of enabling all log types."
ibm_elasticache_backup_retention,,ai_rejected,none,"No rule matches the specific service (ElastiCache), action (backup retention), and target resource (database backup retention period)."
ibm_elasticache_redis_cluster_automatic_failover_enabled,,ai_rejected,none,"The check name is for IBM ElastiCache Redis cluster automatic failover, but all candidate rules are for IBM Kubernetes Service (IKS/containers), so there is no service, action, or target resource matc"
ibm_elasticache_redis_cluster_in_transit_encryption_enabled,,ai_rejected,none,"The check name targets IBM ElastiCache Redis cluster in-transit encryption, but all candidate rules are for unrelated services like containers, VPC, and IKS."
ibm_elasticache_redis_cluster_multi_az_enabled,,ai_rejected,none,"The check name refers to IBM ElastiCache Redis cluster multi-AZ availability, but all candidate rules are for IBM Kubernetes Service (IKS/containers), so there is no service, action, or target resourc"
ibm_elasticache_redis_cluster_rest_encryption_enabled,ibm.databases.deployment.encryption_at_rest_enabled,ai_verified,medium,"Both checks target encryption at rest for database services, though the check name specifically mentions Redis clusters while the rule covers broader database deployments."
ibm_elasticbeanstalk_environment_cloudwatch_logging_enabled,,ai_rejected,none,"The check name is for Elastic Beanstalk environment CloudWatch logging, but all candidate rules are for different services (containers, VPC load balancer, Activity Tracker) and do not match the target"
ibm_elasticbeanstalk_environment_monitoring_logging_enabled,ibm.containers.cluster.logging_configured,deep_review_medium,medium,"Both controls focus on ensuring logging is enabled for cloud services (Elastic Beanstalk vs. Containers), addressing the same security concept of monitoring through logging despite different service contexts."
ibm_elb_insecure_ssl_ciphers,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_elb_internet_facing,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_elb_is_in_multiple_az,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_elb_logging_enabled,ibm.vpc.load_balancer.logging_enabled,ai_verified,high,The check name 'ibm_elb_logging_enabled' directly matches the service (VPC load balancer) and security requirement (logging enabled) of the candidate rule.
ibm_elb_ssl_listeners,,ai_rejected,none,"The check name 'ibm_elb_ssl_listeners' relates to SSL/TLS on IBM ELB (load balancer) listeners, but none of the candidate rules address load balancer SSL configuration."
ibm_elbv2_deletion_protection,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_elbv2_insecure_ssl_ciphers,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_elbv2_internet_facing,,weak_match,0.14,weak token overlap — likely no matching rule
ibm_elbv2_is_in_multiple_az,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_elbv2_logging_enabled,ibm.vpc.load_balancer.logging_enabled,ai_verified,high,Both the check name and rule specifically target load balancer logging configuration in IBM VPC services.
ibm_elbv2_target_group_health_check_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_elbv2_waf_acl_attached,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_emr_cluster_account_public_block_enabled,,ai_rejected,none,"The check name refers to IBM EMR cluster account public block being enabled, but none of the candidate rules address EMR clusters or public access blocking for EMR services."
ibm_emr_cluster_master_nodes_no_public_ip,ibm.vpc.instance.no_public_ip_address,ai_verified,medium,"Both checks target preventing public IP assignment to compute resources, though the services (EMR vs VPC instance) differ."
ibm_emr_cluster_publicly_accesible,,ai_rejected,none,"No rule matches the service (EMR), action (detect public accessibility), and target resource (cluster) of the given check."
ibm_entra_conditional_access_policy_require_mfa_for_management_api,,ai_rejected,none,"The check name refers to requiring MFA for management APIs via conditional access, which is an identity and access management control, but none of the candidate rules address MFA, conditional access, "
ibm_entra_conditional_access_policy_require_mfa_for_management_app,,ai_rejected,none,"The check name targets conditional access policies requiring MFA for management apps, which is a specific access control and authentication rule, while all candidate rules are generic IAM policy struc"
ibm_entra_global_admin_in_less_than_five_users,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_non_privileged_user_has_mfa,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_non_privileged_user_has_mfa entra_privileged_user_has_mfa,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_policy_default_users_cannot_create_security_groups,,ai_rejected,none,"The check name refers to a policy preventing default users from creating security groups, but none of the candidate rules address user permissions or creation restrictions for security groups."
ibm_entra_policy_ensure_default_user_cannot_create_apps,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_entra_policy_ensure_default_user_cannot_create_tenants,,weak_match,0.17,weak token overlap — likely no matching rule
ibm_entra_policy_guest_invite_only_for_admin_roles,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_entra_policy_guest_users_access_restrictions,,weak_match,0.23,weak token overlap — likely no matching rule
ibm_entra_policy_restricts_user_consent_for_apps,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_policy_user_consent_for_verified_apps,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_policy_user_consent_for_verified_apps storage_blob_public_access_level_is_disabled storage_ensure_ibm_services_are_trusted_to_access_is_enabled,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_entra_privileged_user_has_mfa,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_entra_security_defaults_enabled,,ai_rejected,none,"The check name 'ibm_entra_security_defaults_enabled' refers to Microsoft Entra ID (formerly Azure AD) security defaults, which is an identity and access management service, while all candidate rules a"
ibm_entra_trusted_named_locations_exists,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_user_with_vm_access_has_mfa,,weak_match,0.20,weak token overlap — likely no matching rule
ibm_entra_users_cannot_create_microsoft_365_groups,,weak_match,0.21,weak token overlap — likely no matching rule
ibm_event_notifications_topic_subscription_configured,,weak_match,0.22,weak token overlap — likely no matching rule
ibm_event_streams_topics_kms_encryption_at_rest_enabled,ibm.event_streams.instance.encryption_at_rest_enabled,token_match_high,0.67,Jaccard=0.67
ibm_eventbridge_global_endpoint_event_replication_enabled,,ai_rejected,none,"The check name refers to EventBridge global endpoint event replication, which is unrelated to private endpoints, clusters, databases, or schema registry features in the candidate rules."
ibm_file_storage_encryption_at_rest_enabled,ibm.block_storage.volume.encryption_at_rest_enabled,token_match_high,0.62,Jaccard=0.62
ibm_file_storage_have_backup_enabled,ibm.block_storage.volume.snapshot_enabled,ai_verified,medium,"The check name targets file storage backup, which is conceptually similar to block storage volume snapshots as a data protection mechanism, though not an exact service match."
ibm_firehose_stream_encrypted_at_rest,ibm.event_streams.instance.encryption_at_rest_enabled,ai_verified,high,"Both checks focus on encryption at rest for streaming data services, with 'firehose' and 'event_streams' being IBM's streaming/messaging services that handle similar data flow scenarios."
