check_name,matched_rule_ids,method,confidence,reasoning
aws_ec2_instance_account_imdsv2_enabled,aws.ec2.instance.imdsv2_enabled,token_match_high,0.80,Jaccard=0.80
aws_ec2_instance_detailed_monitoring_enabled,aws.ec2.instance.detailed_monitoring_enabled,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_iam_role_compliance_check,aws.ec2.instance.iam_role_compliance_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_imdsv2_enabled,aws.ec2.instance.imdsv2_enabled,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_internet_facing_with_instance_profile,aws.ec2.instance.internet_facing_with_instance_profile_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_managed_by_ssm,aws.ec2.instance.managed_by_ssm_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_metadata_service_imdsv2_required,aws.ec2.instance.imdsv2_enabled;aws.ec2.resource.launch_template_imdsv2_required,ai_verified,high,"Both rules enforce IMDSv2 requirement for EC2 instances, matching the service (EC2), action (metadata service configuration), and target resource (instance metadata)."
aws_ec2_instance_no_public_ip,aws.ec2.instance.no_public_ip_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_older_than_specific_days,aws.ec2.instance.older_than_specific_days_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_paravirtual_type,aws.ec2.instance.paravirtual_type_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_cassandra_exposed_to_internet,aws.ec2.instance.port_cassandra_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_cifs_exposed_to_internet,aws.ec2.instance.port_cifs_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_elasticsearch_kibana_exposed_to_internet,aws.ec2.instance.port_elasticsearch_kibana_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_ftp_exposed_to_internet,aws.ec2.instance.port_ftp_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_kafka_exposed_to_internet,aws.ec2.instance.port_kafka_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_kerberos_exposed_to_internet,aws.ec2.instance.port_kerberos_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_ldap_exposed_to_internet,aws.ec2.instance.port_ldap_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_memcached_exposed_to_internet,aws.ec2.instance.port_memcached_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_mongodb_exposed_to_internet,aws.ec2.instance.port_mongodb_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_mysql_exposed_to_internet,aws.ec2.instance.port_mysql_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_oracle_exposed_to_internet,aws.ec2.instance.port_oracle_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_postgresql_exposed_to_internet,aws.ec2.instance.port_postgresql_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_rdp_exposed_to_internet,aws.ec2.instance.port_rdp_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_redis_exposed_to_internet,aws.ec2.instance.port_redis_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_sqlserver_exposed_to_internet,aws.ec2.instance.port_sqlserver_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_ssh_exposed_to_internet,aws.ec2.instance.port_ssh_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_port_telnet_exposed_to_internet,aws.ec2.instance.port_telnet_exposed_to_internet_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_profile_attached,aws.ec2.instance.profile_enabled,token_match_high,0.80,Jaccard=0.80
aws_ec2_instance_public_ip,aws.ec2.instance.no_public_ip_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_secrets_user_data,aws.ec2.instance.secrets_user_data_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_ssh_key_authentication,aws.ec2.instance.ssh_key_authentication_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_instance_uses_single_eni,aws.ec2.instance.uses_single_eni_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_launch_template_imdsv2_required,aws.ec2.resource.launch_template_imdsv2_required,token_match_high,1.00,Jaccard=1.00
aws_ec2_launch_template_no_public_ip,aws.ec2.launch_template_no_public_ip.launch_template_no_public_ip_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_launch_template_no_secrets,aws.ec2.launch_template_no_secrets.launch_template_no_secrets_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_networkacl_allow_ingress_any_port,aws.ec2.networkacl.network_allow_ingress_any_port_configured,token_match_high,0.88,Jaccard=0.88
aws_ec2_networkacl_allow_ingress_tcp_port_22,aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured,token_match_high,0.64,Jaccard=0.64
aws_ec2_networkacl_allow_ingress_tcp_port_3389,aws.ec2.networkacl.network_allow_ingress_any_port_configured,token_match_high,0.60,Jaccard=0.60
aws_ec2_networkacl_unrestricted_ingress,aws.ec2.networkacl.network_no_unrestricted_ingress_configured,token_match_high,0.83,Jaccard=0.83
aws_ec2_networkacl_unused,aws.ec2.networkacl.unused_network_acl_configured,token_match_high,0.67,Jaccard=0.67
aws_ec2_patch_compliance,aws.ec2.instance.patch_compliance_status_check,token_match_high,0.67,Jaccard=0.67
aws_ec2_security_group_cifs_access_restriction_tcp_port_445,aws.ec2.group.cifs_access_restriction_tcp_port_445_configured,token_match_high,0.90,Jaccard=0.90
aws_ec2_security_group_cifs_unrestricted_access_check,aws.ec2.group.cifs_unrestricted_access_configured,token_match_high,0.86,Jaccard=0.86
aws_ec2_security_group_ingress_ipv6_restriction_check,aws.ec2.group.ingress_ipv6_restriction_configured,token_match_high,0.86,Jaccard=0.86
aws_ec2_security_group_ingress_ssh_rdp_restricted,aws.ec2.security_group_rdp_restricted.rdp_access_restricted,token_match_high,0.67,Jaccard=0.67
aws_ec2_securitygroup_allow_ingress_from_internet_to_all_ports,aws.ec2.security_group_internet_ingress_all_ports.internet_ingress_all_ports_blocked,ai_verified,high,"This rule specifically checks for EC2 security groups allowing internet ingress to all ports, which matches the service, action, and target resource of the given check name."
aws_ec2_securitygroup_allow_ingress_from_internet_to_any_port,aws.ec2.networkacl.network_allow_ingress_any_port_configured,token_match_high,0.60,Jaccard=0.60
aws_ec2_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,aws.ec2.security_group_internet_ingress_high_risk_ports.internet_ingress_high_risk_ports_blocked,ai_verified,high,"The rule directly matches the service (EC2), action (blocking ingress), and target (high-risk TCP ports from the internet)."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22,aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured,token_match_high,0.73,Jaccard=0.73
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389,aws.ec2.security_group.allow_ingress_from_internet_to_tcp_port_22_configured,deep_review_medium,medium,"Both checks target the same concept of blocking internet ingress to a specific high-risk TCP port (3389 vs 22), differing only in the port number."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,aws.ec2.security_group_internet_ingress_cassandra_7199_9160_8888.port_cassandra_7199_blocked,token_match_high,0.60,Jaccard=0.60
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,aws.ec2.security_group_internet_ingress_elasticsearch_kibana_9200_9300_5601.port_elasticsearch_kibana_9200_blocked,token_match_high,0.62,Jaccard=0.62
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_ftp_20_21,aws.ec2.security_group_internet_ingress_ftp_20_21.port_ftp_blocked,ai_verified,high,"This rule specifically checks for EC2 security groups allowing internet ingress to FTP ports 20/21, which matches the exact service, action, and target resource of the given check."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092,aws.ec2.security_group_internet_ingress_kafka_9092.port_kafka_blocked,ai_verified,high,"This rule specifically targets the same service (EC2 security group), same action (blocking internet ingress), same port (Kafka 9092), and same resource type as the check name."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,aws.ec2.security_group_internet_ingress_memcached_11211.port_memcached_blocked,ai_verified,high,"This rule specifically targets memcached port 11211 ingress from internet to EC2 security groups, matching all key elements of the check name."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,aws.ec2.security_group_internet_ingress_mongodb_27017_27018.port_mongodb_blocked,ai_verified,high,"This rule directly matches the service (EC2 security group), action (blocking internet ingress), target ports (MongoDB 27017-27018), and protocol (TCP) specified in the check name."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,aws.ec2.security_group_internet_ingress_mysql_3306.port_mysql_blocked,ai_verified,high,"This rule specifically checks for MySQL port 3306 exposed to internet ingress on EC2 security groups, which matches all key elements of the given check name."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_oracle_1521_2483,aws.ec2.security_group_internet_ingress_oracle_1521_2483.port_oracle_blocked,ai_verified,high,"This rule matches the check name exactly in service (EC2), action (blocking internet ingress), target resource (security group), and specific ports (Oracle 1521/2483)."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_postgres_5432,aws.ec2.security_group_internet_ingress_postgres_5432.port_postgres_blocked,ai_verified,high,"This rule directly matches the service (EC2 security group), action (blocking internet ingress), and target resource (TCP port 5432 for PostgreSQL)."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_redis_6379,aws.ec2.security_group_internet_ingress_redis_6379.port_redis_blocked,ai_verified,high,"This rule directly matches the service (EC2 security group), action (blocking internet ingress), target resource (Redis port 6379), and violation (exposure to internet)."
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434,aws.ec2.security_group_internet_ingress_sql_server_1433_1434.port_sql_server_blocked,token_match_high,0.60,Jaccard=0.60
aws_ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,aws.ec2.security_group_internet_ingress_telnet_23.port_telnet_blocked,ai_verified,high,"This rule directly matches the service (EC2 security group), action (blocking internet ingress), target resource (TCP port 23 for Telnet), and specific violation."
aws_ec2_securitygroup_allow_wide_open_public_ipv4,,ai_rejected,none,"None of the candidate rules check for security groups allowing wide-open public IPv4 access, as they focus on different AWS resources and security violations."
aws_ec2_securitygroup_common_ports_restricted,aws.ec2.security_group_common_ports_restricted.common_ports_ingress_restricted,ai_verified,high,"This rule directly matches the EC2 service, security group resource, and common ports restriction check specified in the compliance check name."
aws_ec2_securitygroup_default_restrict_traffic,aws.ec2.security_group_default_restrict_traffic.default_deny_all_traffic_enforced,ai_verified,high,"The check name and rule ID both target EC2 security groups and enforce default traffic restriction, indicating an exact match in service, resource, and security intent."
aws_ec2_securitygroup_default_restricted,aws.ec2.instance.security_group_inbound_restricted,deep_review_medium,medium,"Both controls focus on restricting security group access, though the check name targets the default security group while the candidate is a broader inbound restriction rule."
aws_ec2_securitygroup_from_launch_wizard,aws.ec2.security_group_from_launch_wizard.launch_wizard_created_configured,ai_verified,high,"Both the check name and the top candidate rule specifically target EC2 security groups created by the launch wizard, indicating they detect the same security violation."
aws_ec2_securitygroup_not_used,,ai_rejected,none,"The check name 'aws_ec2_securitygroup_not_used' targets unused EC2 security groups, but none of the candidate rules address security group usage or lifecycle."
aws_ec2_securitygroup_rdp_restricted,aws.ec2.security_group_rdp_restricted.rdp_access_restricted,ai_verified,high,"Both the check name and this rule specifically target EC2 security groups restricting RDP access, indicating identical security violation detection."
aws_ec2_securitygroup_ssh_restricted,aws.ec2.security_group_ssh_restricted.ssh_access_restricted,ai_verified,high,"This rule directly matches the service (EC2), target resource (security group), and security check (SSH restriction) specified in the check name."
aws_ec2_securitygroup_with_many_ingress_egress_rules,aws.ec2.security_group_with_many_ingress_egress_rules.ingress_egress_rules_limited_configured,token_match_high,0.60,Jaccard=0.60
aws_ec2_ssm_association_compliance,aws.ec2.instance.ssm_association_compliant,ai_verified,high,"Both the check name and the rule directly target SSM association compliance for EC2 instances, indicating the same security validation."
aws_ec2_stopped_instance,aws.ec2.instance.imdsv2_enabled,token_match_high,0.60,Jaccard=0.60
aws_ec2_transitgateway_auto_accept_vpc_attachments,aws.ec2.transitgateway.auto_cross_account_attachment_disabled,ai_verified,medium,"Both checks focus on transit gateway security controls related to automatic attachment acceptance, though the catalog rule appears to specifically address cross-account attachments while the check nam"
aws_ec2_volume_in_use,aws.ec2.volume.in_use_configured,token_match_high,1.00,Jaccard=1.00
aws_ec2_vpc_flow_logging_reject_enabled,aws.ec2.resource.vpc_flow_logging_reject_enabled,token_match_high,1.00,Jaccard=1.00
aws_ec2_vpc_peering_route_table_least_access_check,aws.ec2.resource.vpc_peering_route_table_least_access_configured,token_match_high,1.00,Jaccard=1.00
aws_ecr_image_scan_on_push_enabled,aws.ecr.resource.ecr_image_scan_on_push_enabled,token_match_high,1.00,Jaccard=1.00
aws_ecr_repositories_not_publicly_accessible,aws.ecr.repositories_not_publicly_accessible.repositories_not_publicly_accessible_configured,token_match_high,1.00,Jaccard=1.00
aws_ecr_repository_encryption_enabled,aws.ecr.resource.repository_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_ecr_repository_scan_on_push_enabled,aws.ecr.resource.ecr_repository_scan_on_push_enabled,token_match_high,1.00,Jaccard=1.00
aws_ecs_task_definition_image_source_verification,aws.ecs.task_definition_image_source_verification.task_ecs_task_definition_image_source_verification_configured,token_match_high,1.00,Jaccard=1.00
aws_ecs_task_definition_logging_enabled,aws.ecs.resource.task_definition_logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_ecs_task_definitions_logging_block_mode,aws.ecs.task_definitions_logging_block_mode.task_definitions_logging_block_mode_configured,token_match_high,1.00,Jaccard=1.00
aws_ecs_task_definitions_logging_enabled,aws.ecs.resource.task_definitions_logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_ecs_task_sets_assign_public_ip_disabled_check,aws.ecs.resource.task_sets_assign_public_ip_disabled,token_match_high,1.00,Jaccard=1.00
aws_edr_operational_readiness_check,aws.edr.resource.edr_operational_readiness_configured,token_match_high,1.00,Jaccard=1.00
aws_efs_access_point_user_identity_and_root_directory_enforced,aws.efs.user.identity_and_root_directory_enforced,token_match_high,0.78,Jaccard=0.78
aws_efs_backup_enabled,aws.efs.have.backup_enabled,token_match_high,1.00,Jaccard=1.00
aws_efs_encryption_at_rest_enabled,aws.efs.encryption.at_rest_enabled,token_match_high,1.00,Jaccard=1.00
aws_efs_file_system_encryption_at_rest_check,aws.efs.encryption.at_rest_enabled,token_match_high,0.71,Jaccard=0.71
aws_efs_file_system_encryption_at_rest_enabled,aws.efs.encryption.at_rest_enabled,token_match_high,0.71,Jaccard=0.71
aws_efs_have_backup_enabled,aws.efs.have.backup_enabled,token_match_high,1.00,Jaccard=1.00
aws_efs_multi_az_enabled,aws.efs.resource.multi_az_enabled,token_match_high,1.00,Jaccard=1.00
aws_efs_not_publicly_accessible,aws.efs.not_publicly_accessible.not_publicly_accessible_configured,token_match_high,1.00,Jaccard=1.00
aws_eip_attached,aws.ec2.eip.not_in_use,ai_verified,high,Both the check name 'aws_eip_attached' and the rule 'aws.ec2.eip.not_in_use' focus on verifying that AWS Elastic IP addresses are properly associated with resources to avoid being unused.
aws_eks_cluster_endpoint_access_check,aws.eks.cluster.endpoint_access_configured,token_match_high,1.00,Jaccard=1.00
aws_eks_cluster_kms_cmk_encryption_in_secrets_enabled,aws.eks.cluster.kms_cmk_encryption_in_secrets_enabled,token_match_high,1.00,Jaccard=1.00
aws_eks_cluster_not_publicly_accessible,aws.eks.cluster.endpoint_access_configured,deep_review_high,high,Both the compliance check and the catalog rule directly address controlling public accessibility of an EKS cluster endpoint.
aws_eks_cluster_private_nodes_configuration_check,aws.eks.cluster.private_nodes_configuration_configured,token_match_high,1.00,Jaccard=1.00
aws_eks_cluster_secrets_encryption_kms_cmk,aws.eks.cluster.kms_cmk_encryption_in_secrets_enabled,token_match_high,1.00,Jaccard=1.00
aws_eks_control_plane_logging_all_types_enabled,aws.eks.resource.control_plane_logging_all_types_enabled,token_match_high,1.00,Jaccard=1.00
aws_eks_kubelet_event_record_qps_check,aws.eks.resource.kubelet_event_record_qps_configured,token_match_high,1.00,Jaccard=1.00
aws_eks_kubelet_rotate_certificate_check,aws.eks.certificate.monitored,deep_review_medium,medium,"Both controls focus on certificate management for EKS, though the check name specifies kubelet certificate rotation while the candidate is about general certificate monitoring."
aws_eks_kubelet_rotate_certificates_check,,ai_rejected,none,"No rule matches the specific kubelet certificate rotation check, as the candidates address unrelated EKS security aspects."
aws_eks_node_kubelet_read_only_port_check,aws.eks.resource.node_kubelet_read_only_port_configured,token_match_high,1.00,Jaccard=1.00
aws_elastic_disaster_recovery_recovery_drill_execution_check,aws.drs.resource.drs_failover_execution_configured,ai_verified,medium,"This rule specifically addresses AWS DRS (Disaster Recovery Service) failover execution configuration, which aligns with the recovery drill execution check for the same service."
aws_elasticache_backup_retention,aws.elasticache.backupretention.backup_retention_configured,token_match_high,0.80,Jaccard=0.80
aws_elasticache_redis_cluster_automatic_failover_enabled,aws.elasticache.cluster.elasticache_automatic_failover_enabled,token_match_high,0.83,Jaccard=0.83
aws_elasticache_redis_cluster_in_transit_encryption_enabled,aws.elasticache.cluster.in_transit_encryption_enabled,token_match_high,0.83,Jaccard=0.83
aws_elasticache_redis_cluster_multi_az_enabled,aws.elasticache.cluster.elasticache_multi_az_enabled,token_match_high,0.80,Jaccard=0.80
aws_elasticache_redis_cluster_rest_encryption_enabled,aws.elasticache.cluster.rest_encryption_enabled,token_match_high,0.83,Jaccard=0.83
aws_elasticbeanstalk_environment_cloudwatch_logging_enabled,aws.elasticbeanstalk.resource.environment_cloudwatch_logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_elasticbeanstalk_managed_updates_enabled,aws.elasticbeanstalk.resource.elasticbeanstalk_managed_updates_enabled,token_match_high,1.00,Jaccard=1.00
aws_elb_insecure_ssl_ciphers,aws.elb.insecure_ssl_ciphers.insecure_ssl_ciphers_configured,token_match_high,1.00,Jaccard=1.00
aws_elb_internet_facing,aws.elb.internetfacing.elb_internet_facing_configured,token_match_high,0.80,Jaccard=0.80
aws_elb_is_in_multiple_az,aws.elb.isinmultipleaz.elb_is_in_multiple_az_configured,token_match_high,0.75,Jaccard=0.75
aws_elb_logging_enabled,aws.elb.resource.logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_elb_ssl_listeners,aws.elb.ssllisteners.ssl_listeners_configured,token_match_high,0.80,Jaccard=0.80
aws_elbv2_alb_https_redirect,aws.elbv2.alb_https_redirect.elbv2_alb_https_redirect_configured,token_match_high,1.00,Jaccard=1.00
aws_elbv2_deletion_protection,aws.elbv2.deletion_protection.deletion_protection_configured,token_match_high,1.00,Jaccard=1.00
aws_elbv2_insecure_ssl_ciphers,aws.elbv2.insecure_ssl_ciphers.insecure_ssl_ciphers_configured,token_match_high,1.00,Jaccard=1.00
aws_elbv2_internet_facing,aws.elbv2.internetfacing.elbv2_internet_facing_configured,token_match_high,0.80,Jaccard=0.80
aws_elbv2_is_in_multiple_az,aws.elbv2.isinmultipleaz.elbv2_is_in_multiple_az_configured,token_match_high,0.75,Jaccard=0.75
aws_elbv2_logging_enabled,aws.elbv2.resource.logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_elbv2_target_group_health_check_enabled,aws.elbv2.group.security_check_health_check_enabled,token_match_high,0.67,Jaccard=0.67
aws_elbv2_waf_acl_attached,aws.elbv2.wafaclattached.waf_acl_enabled,token_match_high,0.67,Jaccard=0.67
aws_emr_cluster_account_public_block_enabled,aws.emr.cluster.account_public_block_enabled,token_match_high,1.00,Jaccard=1.00
aws_emr_cluster_master_nodes_no_public_ip,aws.emr.cluster.master_nodes_no_public_ip_configured,token_match_high,1.00,Jaccard=1.00
aws_emr_cluster_publicly_accesible,aws.emr.cluster.publicly_accesible_configured,token_match_high,1.00,Jaccard=1.00
aws_eventbridge_global_endpoint_event_replication_enabled,aws.eventbridge.resource.global_endpoint_event_replication_enabled,token_match_high,1.00,Jaccard=1.00
aws_firehose_stream_encrypted_at_rest,aws.firehose.resource.stream_encrypted_at_rest,token_match_high,1.00,Jaccard=1.00
aws_fsx_backup_enabled,aws.fsx.resource.backup_enabled,token_match_high,1.00,Jaccard=1.00
aws_fsx_file_system_copy_tags_to_backups_enabled,aws.fsx.resource.file_system_copy_tags_to_backups_enabled,token_match_high,1.00,Jaccard=1.00
aws_fsx_file_system_copy_tags_to_volumes_enabled,aws.fsx.resource.file_system_copy_tags_to_volumes_enabled,token_match_high,1.00,Jaccard=1.00
aws_fsx_windows_file_system_multi_az_enabled,aws.fsx.resource.fsx_windows_file_system_multi_az_enabled,token_match_high,1.00,Jaccard=1.00
aws_glacier_vaults_policy_public_access,aws.glacier.policy.public_access_configured,token_match_high,0.83,Jaccard=0.83
aws_glue_data_catalogs_connection_passwords_encryption_enabled,aws.glue.resource.data_catalogs_metadata_encryption_enabled,token_match_high,0.62,Jaccard=0.62
aws_glue_data_catalogs_metadata_encryption_enabled,aws.glue.resource.data_catalogs_metadata_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_data_catalogs_not_publicly_accessible,aws.glue.data_catalogs_not_publicly_accessible.data_catalogs_not_publicly_accessible_configured,token_match_high,1.00,Jaccard=1.00
aws_glue_development_endpoints_cloudwatch_logs_encryption_enabled,aws.glue.resource.development_endpoints_s3_encryption_enabled,token_match_high,0.62,Jaccard=0.62
aws_glue_development_endpoints_job_bookmark_encryption_enabled,aws.glue.resource.development_endpoints_s3_encryption_enabled,token_match_high,0.62,Jaccard=0.62
aws_glue_development_endpoints_s3_encryption_enabled,aws.glue.resource.development_endpoints_s3_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_etl_jobs_amazon_s3_encryption_enabled,aws.glue.resource.etl_jobs_amazon_s3_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_etl_jobs_cloudwatch_logs_encryption_enabled,aws.glue.resource.etl_jobs_cloudwatch_logs_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_etl_jobs_job_bookmark_encryption_enabled,aws.glue.resource.etl_jobs_job_bookmark_encryption_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_etl_jobs_logging_enabled,aws.glue.resource.etl_jobs_logging_enabled,token_match_high,1.00,Jaccard=1.00
aws_glue_ml_transform_encrypted_at_rest,aws.glue.resource.ml_transform_encrypted_at_rest,token_match_high,1.00,Jaccard=1.00
aws_guardduty_centrally_managed,aws.guardduty.centrally_managed.guardduty_centrally_managed_configured,token_match_high,1.00,Jaccard=1.00
aws_guardduty_eks_audit_log_enabled,aws.guardduty.resource.eks_audit_log_enabled,token_match_high,1.00,Jaccard=1.00
aws_guardduty_enabled,aws.guardduty.is.guardduty_enabled,token_match_high,1.00,Jaccard=1.00
aws_guardduty_guardduty_enabled,aws.guardduty.is.guardduty_enabled,token_match_high,1.00,Jaccard=1.00
aws_guardduty_is_enabled,aws.guardduty.is.guardduty_enabled,token_match_high,1.00,Jaccard=1.00
aws_guardduty_no_high_severity_findings,aws.guardduty.no.guardduty_finding_high_severity_findings_configured,token_match_high,0.83,Jaccard=0.83
aws_guardduty_security_center_enabled,aws.guardduty.resource.security_center_enabled,token_match_high,1.00,Jaccard=1.00
aws_guardduty_vulnerability_assessment_enabled,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled,token_match_high,1.00,Jaccard=1.00
aws_iam_access_analyzer_active_status_all_regions,aws.iam.access_analyzer_active_status_all_regions.access_analyzer_active_status_all_regions_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_access_analyzer_external_access_enabled_all_regions,aws.iam.resource.access_analyzer_external_all_regions_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_access_key_rotation_90_days_check,aws.iam.key.rotation_90_days_configured,token_match_high,0.86,Jaccard=0.86
aws_iam_access_key_rotation_check,aws.iam.no.root_access_key_configured,token_match_high,0.67,Jaccard=0.67
aws_iam_avoid_root_usage,aws.iam.avoidrootusage.avoid_root_usage_configured,token_match_high,0.83,Jaccard=0.83
aws_iam_aws_attached_policy_no_administrative_privileges,aws.iam.aws.attached_policy_no_administrative_privileges_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_console_mfa_enabled,aws.iam.resource.console_mfa_enabled,token_match_high,1.00,Jaccard=1.00
aws_iam_customer_attached_policy_no_administrative_privileges,aws.iam.customer.attached_policy_no_administrative_privileges_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_customer_unattached_policy_no_administrative_privileges,aws.iam.customer.attached_policy_no_administrative_privileges_configured,token_match_high,0.75,Jaccard=0.75
aws_iam_federation_user_centralization_check,aws.iam.user.centralization_monitored,token_match_high,0.67,Jaccard=0.67
aws_iam_group_has_users,aws.iam.group.has_users_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_inline_policy_allows_privilege_escalation,aws.iam.policy.allows_privilege_escalation_configured,token_match_high,0.86,Jaccard=0.86
aws_iam_inline_policy_no_administrative_privileges,aws.iam.inline.policy_no_administrative_privileges_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_no_admin_policy,aws.iam.policy.policy_enabled,token_match_high,0.75,Jaccard=0.75
aws_iam_no_guest_accounts_with_permissions,aws.iam.no_guest_accounts_with_permissions.no_guest_accounts_with_permissions_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_no_root_access_key,aws.iam.no.root_access_key_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_compliance,aws.iam.password.policy_lowercase_configured,token_match_high,0.67,Jaccard=0.67
aws_iam_password_policy_expires_passwords_within_90_days_or_less,aws.iam.policy.expires_passwords_within_90_days_or_less_configured,token_match_high,0.90,Jaccard=0.90
aws_iam_password_policy_lowercase,aws.iam.password.policy_lowercase_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_minimum_length_14,aws.iam.password.policy_minimum_length_14_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_minimum_length_check,aws.iam.password.policy_minimum_length_14_configured,token_match_high,0.86,Jaccard=0.86
aws_iam_password_policy_number,aws.iam.password.policy_number_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_password_reuse_prevention_check,aws.iam.password.policy_reuse_24_configured,token_match_high,0.71,Jaccard=0.71
aws_iam_password_policy_prevent_password_reuse_min_24,aws.iam.password.policy_reuse_24_configured,token_match_high,0.75,Jaccard=0.75
aws_iam_password_policy_reuse_24,aws.iam.password.policy_reuse_24_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_strong,aws.iam.password.policy_lowercase_configured,token_match_high,0.67,Jaccard=0.67
aws_iam_password_policy_symbol,aws.iam.password.policy_symbol_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_password_policy_uppercase,aws.iam.password.policy_uppercase_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_policy_attached_only_to_group_or_roles,aws.iam.policy.attached_only_to_group_or_roles_configured,token_match_high,1.00,Jaccard=1.00
aws_iam_policy_awscloudshell_full_access_restriction_check,aws.iam.policy.awscloudshell_full_access_restriction_configured,token_match_high,1.00,Jaccard=1.00
