id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp,section,assessment,default_value,additional_information
1.2.22,cis-ibm-ocp-v180-1-2-22,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --request-timeout argument is set,The API server minimum request timeout defines the minimum number of seconds a handler must keep a request open before timing it out.,"Setting global request timeout allows extending the API server request timeout limit to a duration appropriate to the user's connection speed. By default, it is set to 3600 seconds in OpenShift 4. Allowing users to set this timeout limit to be too small can be insufficient for some connections and too large can exhaust the API server resources making it prone to Denial-of-Service attack. Hence, it is not supported to adjust this value in OpenShift 4.","OpenShift configures the min-request-timeout flag via apiServerArguments[min- request-timeout] , which overrides request-timeout and provides a more balanced timeout approach. Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq '.apiServerArguments[""min-request-timeout""]' Verify that the min-request-timeout argument is set to 3600.",None,• Level 1,None,1. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators Internal Only - General 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://github.com/kubernetes/kubernetes/pull/51415,,,,,,,,,1 Section,Manual,"By default, min-request-timeout is set to 3600 seconds in OpenShift 4",
1.2.23,cis-ibm-ocp-v180-1-2-23,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --service-account-lookup argument is set to true,Validate service account before validating token.,"If --service-account-lookup is not enabled, the apiserver only verifies that the authentication token is valid, and does not validate that the service account token mentioned in the request is actually present in etcd . This allows using a service account token even after the corresponding service account is deleted. This is an example of time of check to time of use security issue.","OpenShift denies access for any OAuth Access token that does not exist in its etcd data store. OpenShift does not use the service-account-lookup flag even when it is set. Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq '.apiServerArguments.""service-account-lookup""[]' Verify that if the --service-account-lookup argument exists it is set to true .",None.,• Level 1,None.,1. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ Internal Only - General 4. https://github.com/kubernetes/kubernetes/issues/24167 5. https://en.wikipedia.org/wiki/Time-of-check_to_time-of-use,,,,,,,,,1 Section,Manual,Service account lookup is enabled by default.,
1.2.24,cis-ibm-ocp-v180-1-2-24,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --service-account-key-file argument is set as appropriate,Explicitly set a service account public key file for service accounts on the apiserver.,"By default, if no --service-account-key-file is specified to the apiserver , it uses the private key from the TLS serving certificate to verify service account tokens. To ensure that the keys for service account tokens could be rotated as needed, a separate public/private key pair should be used for signing service account tokens. Hence, the public key should be specified to the apiserver with --service-account-key-file .","OpenShift API server does not use the service-account-key-file argument. OpenShift does not reuse the apiserver TLS key. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift automatically manages and rotates the keys. Run the following command: oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.serviceAccountPublicKeyFiles[]' Verify that the following is returned. /etc/kubernetes/static-pod-resources/configmaps/sa-token-signing-certs /etc/kubernetes/static-pod-resources/configmaps/bound-sa-token-signing-certs",The OpenShift API server does not use the service-account-key-file argument. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift does not reuse the apiserver TLS key. This is not configurable. Internal Only - General,• Level 1,The corresponding private key must be provided to the controller manager. You would need to securely maintain the key file and rotate the keys based on your organization's key rotation policy.,1. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#kube-apiserver-operator_red-hat-operators 2. https://docs.openshift.com/container-platform/4.5/operators/operator-reference.html#openshift-apiserver-operator_red-hat-operators 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://github.com/kubernetes/kubernetes/issues/24167,,,,,,,,,1 Section,Manual,The OpenShift API server does not use the service-account-key-file argument. The ServiceAccount token authenticator is configured with serviceAccountConfig.publicKeyFiles . OpenShift does not reuse the apiserver TLS key.,
1.2.25,cis-ibm-ocp-v180-1-2-25,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --etcd-certfile and --etcd-keyfile arguments are set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using a client certificate and key.,"OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift configures these automatically. OpenShift does not use the etcd-certfile or etcd- keyfile flags. Certificates are used for encrypted communication between etcd member peers, as well as encrypted client traffic. The following certificates are generated and used by etcd and other processes that communicate with etcd : • Peer certificates: Used for communication between etcd members. • Client certificates: Used for encrypted server-client communication. Client certificates are currently used by the API server only, and no other service should connect to etcd directly except for the proxy. Client secrets ( etcd-client , etcd-metric-client , etcd-metric-signer , and etcd-signer ) are added to the openshift-config , openshift-monitoring , and openshift-kube- apiserver namespaces. • Server certificates: Used by the etcd server for authenticating client requests. • Metric certificates: All metric consumers connect to proxy with metric-client certificates. Run the following command to check the location of the etc-certfile : Internal Only - General oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.apiServerArguments[""etcd-certfile""]' Verify that /etc/kubernetes/static-pod-resources/secrets/etcd- client/tls.crt is returned. Run the following command to check the location of the etc-keyfile : oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.apiServerArguments[""etcd-keyfile""]' Verify that /etc/kubernetes/static-pod-resources/secrets/etcd- client/tls.key is returned.",OpenShift automatically manages TLS and client certificate authentication for etcd . This is not configurable.,• Level 1,TLS and client certificate authentication are configured by default for etcd .,1. https://docs.openshift.com/container-platform/latest/security/certificate_types_descriptions/etcd-certificates.html 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 3. https://etcd.io/,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift configures these automatically. OpenShift does not use the etcd-certfile or etcd-keyfile flags. OpenShift generates the necessary files and sets the arguments appropriately.",
1.2.26,cis-ibm-ocp-v180-1-2-26,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the API server.,API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic.,"OpenShift uses X.509 certificates to provide secure connections between API server and node/kubelet by default. OpenShift does not use values assigned to the tls-cert- file or tls-private-key-file flags. OpenShift generates the certificate files and sets the arguments appropriately. The API server is accessible by clients external to the cluster at api.<cluster_name>.<base_domain> . The administrator must set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Run the following command to obtain the API server TLS certificate file: oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq -r '.apiServerArguments.""tls-cert-file""[]' Verify the output is /etc/kubernetes/static-pod-certs/secrets/service- network-serving-certkey/tls.crt . Run the following command to obtain the API server TLS private key file: oc get configmap config -n openshift-kube-apiserver -ojson | jq -r '.data[""config.yaml""]' | jq -r '.apiServerArguments.""tls-private-key-file""[]' Verify the output is /etc/kubernetes/static-pod-certs/secrets/service- network-serving-certkey/tls.key . Internal Only - General",None.,• Level 1,"TLS and client certificate authentication must be configured for your Kubernetes cluster deployment. By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift Container Platform monitors certificates for proper validity, for the cluster certificates it issues and manages. The OpenShift Container Platform manages certificate rotation and the alerting framework has rules to help identify when a certificate issue is about to occur.",1. https://docs.openshift.com/container-platform/latest/security/certificates/api-server.html 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 3. https://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 4. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift does not use values assigned to the tls- cert-file or tls-private-key-file flags. You may optionally set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Follow the directions in the OpenShift documentation User-provided certificates for the API server",
1.2.27,cis-ibm-ocp-v180-1-2-27,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --client-ca-file argument is set as appropriate,Setup TLS connection on the API server.,"API server communication contains sensitive parameters that should remain encrypted in transit. Configure the API server to serve only HTTPS traffic. If --client-ca-file argument is set, any request presenting a client certificate signed by one of the authorities in the client-ca-file is authenticated with an identity corresponding to the CommonName of the client certificate.","OpenShift uses X.509 certificates to provide secure connections between API server and node/kubelet by default. OpenShift configures the client-ca-file value and does not use value assigned to the client-ca-file flag. OpenShift generates the necessary files and sets the arguments appropriately. The API server is accessible by clients external to the cluster at api.<cluster_name>.<base_domain> . The administrator must set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Run the following command: Internal Only - General oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r .servingInfo.clientCA Verify that the following file exists. /etc/kubernetes/static-pod-certs/configmaps/client-ca/ca-bundle.crt",None.,• Level 1,"TLS and client certificate authentication must be configured for your Kubernetes cluster deployment. By default, OpenShift uses X.509 certificates to provide secure connections between the API server and node/kubelet. OpenShift Container Platform monitors certificates for proper validity, for the cluster certificates it issues and manages. The OpenShift Container Platform alerting framework has rules to help identify when a certificate issue is about to occur. These rules consist of the following checks: • API server client certificate expiration is less than five minutes.",1. https://docs.openshift.com/container-platform/latest/security/certificate_types_descriptions/user-provided-certificates-for-api-server.html 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 3. https://rootsquash.com/2016/05/10/securing-the-kubernetes-api/ 4. https://github.com/kelseyhightower/docker-kubernetes-tls-guide,,,,,,,,,1 Section,Manual,"By default, OpenShift configures the client-ca-file and automatically manages the certificate. It does not use the value assigned to the client-ca-file flag. You may optionally set a custom default certificate to be used by the API server when serving content in order to enable clients to access the API server at a different host name or without the need to distribute the cluster-managed certificate authority (CA) certificates to the clients. Please follow the OpenShift documentation for providing certificates for OpenShift to use.",
1.2.28,cis-ibm-ocp-v180-1-2-28,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --etcd-cafile argument is set as appropriate,etcd should be configured to make use of TLS encryption for client connections.,etcd is a highly-available key value store used by Kubernetes deployments for persistent storage of all of its REST API objects. These objects are sensitive in nature and should be protected by client authentication. This requires the API server to identify itself to the etcd server using a SSL Certificate Authority file.,"OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift does not use values assigned to the etcd-cafile argument. OpenShift generates the etcd-cafile and sets the arguments appropriately in the API server. OpenShift includes multiple certificate authorities (CAs) providing independent chains of trust, increasing the security posture of the cluster. The certificates generated by each CA are used to identify a particular OpenShift platform component to another OpenShift platform component. Communication with etcd is secured by the etcd serving CA. Run the following command oc get configmap config -n openshift-kube-apiserver -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.apiServerArguments[""etcd-cafile""]' Verify that the following is returned /etc/kubernetes/static-pod-resources/configmaps/etcd-serving-ca/ca-bundle.crt",None. Internal Only - General,• Level 1,TLS and client certificate authentication must be configured for etcd .,1. https://docs.openshift.com/container-platform/latest/security/certificate_types_descriptions/etcd-certificates.html 2. https://docs.openshift.com/container-platform/latest/operators/index.html 3. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 4. https://etcd.io/,,,,,,,,,1 Section,Manual,"By default, OpenShift uses X.509 certificates to provide secure communication to etcd . OpenShift does not use values assigned to etcd-cafile . OpenShift generates the etcd-cafile and sets the arguments appropriately in the API server. Communication with etcd is secured by the etcd serving CA.",
1.2.29,cis-ibm-ocp-v180-1-2-29,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that encryption providers are appropriately configured,"Where etcd encryption is used, appropriate providers should be configured.","Where etcd encryption is used, it is important to ensure that the appropriate set of encryption providers is used. Currently, the aescbc , kms and secretbox are likely to be appropriate options.","OpenShift supports encryption of data at rest of etcd datastore, but it is up to the customer to configure. The asecbc cipher had been the only supported cipher up to OCP 4.13. Starting with OCP 4.13, the aescgm cipher can be used as well. No other ciphers are supported. Keys are stored on the filesystem of the master and automatically rotated. Run the following command to review the Encrypted status condition for the OpenShift API server to verify that its resources were successfully encrypted: # encrypt the etcd datastore oc get openshiftapiserver -o=jsonpath='{range .items[0].status.conditions[?(@.type==""Encrypted"")]}{.reason}{""\n""}{.message} {""\n""}' The output shows EncryptionCompleted upon successful encryption. • EncryptionCompleted Internal Only - General • All resources encrypted: routes.route.openshift.io, oauthaccesstokens.oauth.openshift.io, oauthauthorizetokens.oauth.openshift.io If the output shows EncryptionInProgress , this means that encryption is still in progress. Wait a few minutes and try again.",Follow the OpenShift documentation for encrypting etcd data .,• Level 1,"When you enable etcd encryption, the following OpenShift API server and Kubernetes API server resources are encrypted: • Secrets • ConfigMaps • Routes • OAuth access tokens • OAuth authorize tokens When you enable etcd encryption, encryption keys are created. These keys are rotated on a weekly basis. You must have these keys in order to restore from an etcd backup.",1. https://docs.openshift.com/container-platform/latest/security/encrypting-etcd.html 2. https://docs.openshift.com/container-platform/latest/operators/index.html 3. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/ 4. https://acotten.com/post/kube17-security 5. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-apiserver/ 6. https://github.com/kubernetes/features/issues/92 7. https://kubernetes.io/docs/tasks/administer-cluster/encrypt-data/#providers,,,,,,,,,1 Section,Manual,"By default, no encryption provider is set.",
1.2.30,cis-ibm-ocp-v180-1-2-30,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the API Server only makes use of Strong Cryptographic Ciphers,Ensure that the API server is configured to only use strong cryptographic ciphers.,"TLS ciphers have had a number of known vulnerabilities and weaknesses, which can reduce the protection provided by them. By default Kubernetes supports a number of TLS ciphersuites including some that have security concerns, weakening the protection provided.","Ciphers for the API servers, authentication operator, and ingress controller can be configured using the tlsSecurityProfile parameter. The ingress controller provides external access to the API server. There are four TLS security profile types: • Old • Intermediate • Modern • Custom Only the Old, Intermediate and Custom profiles are supported at this time. Custom provides the ability to specify individual TLS security profile parameters. Follow the steps in the documentation to configure the cipher suite for Ingress and the API server. Run the following command to obtain the TLS cipher suites used by the authentication operator: oc get cm -n openshift-authentication v4-0-config-system-cliconfig -o jsonpath='{.data.v4\-0\-config\-system\-cliconfig}' | jq .servingInfo Run the following command to obtain the TLS cipher suites used by the Kubernetes API server operator: oc get kubeapiservers.operator.openshift.io cluster -o json |jq .spec.observedConfig.servingInfo Run the following command to obtain the TLS cipher suites used by the OpenShift API server operator: Internal Only - General oc get openshiftapiservers.operator.openshift.io cluster -o json |jq .spec.observedConfig.servingInfo Run the following command to obtain the TLS cipher suites used by the OpenShift ingress operator: oc get -n openshift-ingress-operator ingresscontroller/default -o json | jq .status.tlsProfile Make sure that tlsSecurityProfile is not set to Old and if set to Custom , make sure that the minTLSVersion is not set to VersionTLS10 or VersionTLS11 . Verify the minTLSVersion is at least VersionTLS12 . Note: The HAProxy Ingress controller image does not support TLS 1.3 and because the Modern profile requires TLS 1.3, it is not supported. The Ingress Operator converts the Modern profile to Intermediate. The Ingress Operator also converts the TLS 1.0 of an Old or Custom profile to 1.1, and TLS 1.3 of a Custom profile to 1.2.",None.,• Level 1,API server clients that cannot support the custom cryptographic ciphers will not be able to make connections to the API server.,1. https://docs.openshift.com/container-platform/latest/security/tls-security-profiles.html 2. https://docs.openshift.com/container-platform/4.13/rest_api/config_apis/apiserver-config-openshift-io-v1.html 3. https://github.com/ssllabs/research/wiki/SSL-and-TLS-Deployment-Best-Practices#23-use-secure-cipher-suites,,,,,,,,,1 Section,Manual,"By default, OpenShift uses the Intermediate TLS profile, which requires a minimum of TLS 1.2. You can configure TLS security profiles by following the OpenShift TLS documentation .",
1.2.31,cis-ibm-ocp-v180-1-2-31,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure unsupported configuration overrides are not used,OpenShift supported an option called unsupportedConfigOverrides that allowed users to opt into unsupported behavior. This option is no longer supported by OpenShift and should not be used.,Users should stop using deprecated and unmaintained features in favor of supported features.,Make sure the unsupportedConfigOverrides in your deployment returns null using the following command: oc get kubeapiserver/cluster -o jsonpath='{.spec.unsupportedConfigOverrides}' The output should return null . Any other return value is a finding and you should migrate away from that particular configuration.,None.,• Level 1,None. The feature is set to null by default and isn't used by default.,1. https://access.redhat.com/solutions/5170671 Internal Only - General,,,,,,,,,1 Section,Manual,"By default, OpenShift sets this value to null and doesn't support overriding configuration with unsupported features.",
1.3.1,cis-ibm-ocp-v180-1-3-1,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that controller manager healthz endpoints are protected by RBAC,"Disable profiling, if not needed.","Profiling allows for the identification of specific performance bottlenecks. It generates a significant amount of program data that could potentially be exploited to uncover system and program details. If you are not experiencing any bottlenecks and do not need the profiler for troubleshooting purposes, it is recommended to turn it off to reduce the potential attack surface.","By default, the Controller Manager operator exposes metrics via the metrics service. Profiling data is sent to healthzPort , the port of the localhost healthz endpoint. Changing this value may disrupt components that monitor the kubelet health. To ensure the collected data is not exploited, profiling endpoints are secured via RBAC (see cluster-debugger role). By default, the profiling endpoints are accessible only by users bound to cluster-admin or cluster-debugger role. Profiling can not be disabled. To verify the configuration, run the following command: Run the following command to check the livenessProbe configuration: oc -n openshift-kube-controller-manager get cm kube-controller-manager-pod -o json | jq -r '.data.""pod.yaml""' | jq '.spec.containers[].livenessProbe' Verify the output path is set to healthz . Run the following command to check the readinessProbe configuration: oc -n openshift-kube-controller-manager get cm kube-controller-manager-pod -o json | jq -r '.data.""pod.yaml""' | jq '.spec.containers[].readinessProbe' Verify the output path is set to healthz . Verify endpoints exist for the Kubernetes controller manager: oc -n openshift-kube-controller-manager describe endpoints Validate that RBAC is enabled and protects controller endpoints. First, switch to the openshift-kube-controller-namespace : Internal Only - General oc project openshift-kube-controller-manager Next, get the controller manager pod name and port: export POD=$(oc get pods -l app=kube-controller-manager -o jsonpath='{.items[0].metadata.name}') export PORT=$(oc get pods -l app=kube-controller-manager -o jsonpath='{.items[0].spec.containers[0].ports[0].hostPort}') Attempt to make an insecure GET request to the metrics endpoint: oc rsh $POD curl https://localhost:$PORT/metrics -k Verify that an HTTP 403 is returned. Create a test service account: oc create sa permission-test-sa Generate a service account token and attempt to access the metrics endpoint: export SA_TOKEN=$(oc create token permission-test-sa) oc rsh $POD curl https://localhost:$PORT/metrics -H ""Authorization: Bearer $SA_TOKEN"" -k Verify that an HTTP 403 is returned. Login as a cluster administrator and attempt to access the metrics endpoint: export CLUSTER_ADMIN_TOKEN=$(oc whoami -t) oc rsh $POD curl https://localhost:$PORT/metrics -H ""Authorization: Bearer $CLUSTER_ADMIN_TOKEN"" -k Verify metrics output is returned. Unset environment variables used in the test and delete the test service account: unset CLUSTER_ADMIN_TOKEN POD PORT SA_TOKEN oc delete sa permission-test-sa",None.,• Level 1,Profiling information would not be available.,1. https://docs.openshift.com/container-platform/latest/monitoring/monitoring-overview.html 2. https://github.com/openshift/cluster-kube-controller-manager-operator/tree/master 3. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/bootstrap-manifests/kube-controller-manager-pod.yaml Internal Only - General 4. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/manifests/00_openshift-kube-controller-manager-ns.yaml 5. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/v4.1.0/kube-controller-manager/kubeconfig-cm.yaml 6. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-controller-manager/ 7. https://github.com/kubernetes/community/blob/master/contributors/devel/sig-scalability/profiling.md,,,,,,,,,1 Section,Manual,"By default, the operator exposes metrics via metrics service. The metrics are collected from the OpenShift Controller Manager and the Kubernetes Controller Manager and protected by RBAC.",
1.3.2,cis-ibm-ocp-v180-1-3-2,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --use-service-account-credentials argument is set to true,Use individual service account credentials for each controller.,"The controller manager creates a service account per controller in the kube-system namespace, generates a credential for it, and builds a dedicated API client with that service account credential for each controller loop to use. Setting the --use-service- account-credentials to true runs each control loop within the controller manager using a separate service account credential. When used in combination with RBAC, this ensures that the control loops run with the minimum permissions required to perform their intended tasks.","In OpenShift, --use-service-account-credentials is set to true by default for the Controller Manager. The bootstrap configuration and overrides are available here: kube-controller-manager-pod bootstrap-config-overrides Run the following command on the master node: oc get configmaps config -n openshift-kube-controller-manager -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.extendedArguments[""use-service-account-credentials""][]' Verify that the --use-service-account-credentials argument is set to true . Internal Only - General",None.,• Level 1,"Whatever authorizer is configured for the cluster, it must grant sufficient permissions to the service accounts to perform their intended tasks. When using the RBAC authorizer, those roles are created and bound to the appropriate service accounts in the kube- system namespace automatically with default roles and rolebindings that are auto- reconciled on startup. If using other authorization methods (ABAC, Webhook, etc), the cluster deployer is responsible for granting appropriate permissions to the service accounts (the required permissions can be seen by inspecting the controller-roles.yaml and controller- role-bindings.yaml files for the RBAC roles.",1. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html 2. https://github.com/openshift/cluster-kube-controller-manager-operator/tree/master 3. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/bootstrap-manifests/kube-controller-manager-pod.yaml 4. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/config/bootstrap-config-overrides.yaml 5. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/v4.1.0/kube-controller-manager/kubeconfig-cm.yaml 6. https://github.com/openshift/cluster-openshift-controller-manager-operator/blob/release-4.5/bindata/v3.11.0/openshift-controller-manager/ds.yaml 7. https://github.com/openshift/cluster-openshift-controller-manager-operator/blob/release-4.5/bindata/v3.11.0/openshift-controller-manager/sa.yaml 8. https://github.com/openshift/cluster-openshift-controller-manager-operator/blob/release-4.5/bindata/v3.11.0/openshift-controller-manager/separate-sa-role.yaml 9. https://github.com/openshift/cluster-openshift-controller-manager-operator/blob/release-4.5/bindata/v3.11.0/openshift-controller-manager/separate-sa-rolebinding.yaml 10. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-controller-manager/ 11. https://kubernetes.io/docs/reference/access-authn-authz/service-accounts-admin/ 12. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-roles.yaml 13. https://github.com/kubernetes/kubernetes/blob/release-1.6/plugin/pkg/auth/authorizer/rbac/bootstrappolicy/testdata/controller-role-bindings.yaml 14. https://kubernetes.io/docs/reference/access-authn-authz/rbac/#controller-roles Internal Only - General,,,,,,,,,1 Section,Manual,"By default, in OpenShift 4 --use-service-account-credentials is set to true . The OpenShift Controller Manager operator manages and updates the OpenShift Controller Manager. The Kubernetes Controller Manager operator manages and updates the Kubernetes Controller Manager deployed on top of OpenShift . This operator is configured via KubeControllerManager custom resource.",
1.3.3,cis-ibm-ocp-v180-1-3-3,CIS_Red_Hat_Openshift_Container_Platform_Benchmark_v1.8.0_PDF_,Ensure that the --service-account-private-key-file argument is set as appropriate,Explicitly set a service account private key file for service accounts on the controller manager.,"To ensure that keys for service account tokens can be rotated as needed, a separate public/private key pair should be used for signing service account tokens. The private key should be specified to the controller manager with --service-account-private- key-file as appropriate.","OpenShift starts the Kubernetes Controller Manager with service-account-private-key-file set to /etc/kubernetes/static-pod-resources/secrets/service-account- private-key/service-account.key . The bootstrap configuration and overrides are available here: kube-controller-manager-pod bootstrap-config-overrides Run the following command: oc get configmaps config -n openshift-kube-controller-manager -ojson | \ jq -r '.data[""config.yaml""]' | \ jq -r '.extendedArguments[""service-account-private-key-file""][]' Verify that the following is returned /etc/kubernetes/static-pod-resources/secrets/service-account-private-key/service-account.key",None. Internal Only - General,• Level 1,You would need to securely maintain the key file and rotate the keys based on your organization's key rotation policy.,1. https://docs.openshift.com/container-platform/latest/operators/operator-reference.html 2. https://docs.openshift.com/container-platform/4.13/security/certificate_types_descriptions/control-plane-certificates.html 3. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/bootstrap-manifests/kube-controller-manager-pod.yaml 4. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/bootkube/config/bootstrap-config-overrides.yaml 5. https://github.com/openshift/cluster-kube-controller-manager-operator/blob/release-4.5/bindata/v4.1.0/kube-controller-manager/kubeconfig-cm.yaml 6. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-controller-manager/,,,,,,,,,1 Section,Manual,"By default, OpenShift starts the controller manager with service-account-private- key-file set to /etc/kubernetes/static-pod-resources/secrets/service- account-private-key/service-account.key . OpenShift manages the service account credentials for the scheduler automatically.",
