csp,unique_compliance_id,framework,control_id,title,missing_check_name,suggested_rule_id,priority,rule_type,notes
gcp,fedramp_moderate_SC_8,FedRAMP_Moderate,SC-8,Transmission Confidentiality and Integrity,gcp_compute_alb_https_redirect,gcp.compute.alb.https_redirect,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SC_8,FedRAMP_Moderate,SC-8,Transmission Confidentiality and Integrity,gcp_api_gateway_api_gateway_https_required,gcp.api.gateway.api_gateway_https_required,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SC_8,FedRAMP_Moderate,SC-8,Transmission Confidentiality and Integrity,gcp_storage_website_https_only,gcp.storage.website.https_only,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2,FedRAMP_Moderate,SI-2,Flaw Remediation,gcp_sql_instance_enhanced_monitoring_enabled,gcp.sql.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2,FedRAMP_Moderate,SI-2,Flaw Remediation,gcp_bigquery_cluster_automatic_upgrades,gcp.bigquery.cluster.automatic_upgrades,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2_2,FedRAMP_Moderate,SI-2 (2),Flaw Remediation | Automated Flaw Remediation Status,gcp_sql_instance_enhanced_monitoring_enabled,gcp.sql.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2_2,FedRAMP_Moderate,SI-2 (2),Flaw Remediation | Automated Flaw Remediation Status,gcp_bigquery_cluster_automatic_upgrades,gcp.bigquery.cluster.automatic_upgrades,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2_3,FedRAMP_Moderate,SI-2 (3),Flaw Remediation | Time to Remediate Flaws and Benchmarks for Corrective Actions,gcp_sql_instance_enhanced_monitoring_enabled,gcp.sql.instance.enhanced_monitoring_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_2_3,FedRAMP_Moderate,SI-2 (3),Flaw Remediation | Time to Remediate Flaws and Benchmarks for Corrective Actions,gcp_bigquery_cluster_automatic_upgrades,gcp.bigquery.cluster.automatic_upgrades,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4,FedRAMP_Moderate,SI-4,System Monitoring,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_1,FedRAMP_Moderate,SI-4 (1),System Monitoring | System-wide Intrusion Detection System,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_10,FedRAMP_Moderate,SI-4 (10),System Monitoring | Visibility of Encrypted Communications,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_11,FedRAMP_Moderate,SI-4 (11),System Monitoring | Analyze Communications Traffic Anomalies,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_12,FedRAMP_Moderate,SI-4 (12),System Monitoring | Automated Organization-generated Alerts,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_14,FedRAMP_Moderate,SI-4 (14),System Monitoring | Wireless Intrusion Detection,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_16,FedRAMP_Moderate,SI-4 (16),System Monitoring | Correlate Monitoring Information,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_18,FedRAMP_Moderate,SI-4 (18),System Monitoring | Analyze Traffic and Covert Exfiltration,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_19,FedRAMP_Moderate,SI-4 (19),System Monitoring | Risk for Individuals,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_2,FedRAMP_Moderate,SI-4 (2),System Monitoring | Automated Tools and Mechanisms for Real-time Analysis,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_20,FedRAMP_Moderate,SI-4 (20),System Monitoring | Privileged Users,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_22,FedRAMP_Moderate,SI-4 (22),System Monitoring | Unauthorized Network Services,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_23,FedRAMP_Moderate,SI-4 (23),System Monitoring | Host-based Devices,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_4,FedRAMP_Moderate,SI-4 (4),System Monitoring | Inbound and Outbound Communications Traffic,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,fedramp_moderate_SI_4_5,FedRAMP_Moderate,SI-4 (5),System Monitoring | System-generated Alerts,gcp_logging_log_file_validation_enabled,gcp.logging.log.file_validation_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.15,ISO27001_2022,A.5.15,Access Control,gcp_iam_role_sa_enforce_separation_of_duties,gcp.iam.role.sa_enforce_separation_of_duties,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.15,ISO27001_2022,A.5.15,Access Control,gcp_iam_account_access_approval_enabled,gcp.iam.account.access_approval_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.15,ISO27001_2022,A.5.15,Access Control,gcp_iam_sa_no_administrative_privileges,gcp.iam.sa.no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.18,ISO27001_2022,A.5.18,Access Rights,gcp_iam_role_sa_enforce_separation_of_duties,gcp.iam.role.sa_enforce_separation_of_duties,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.18,ISO27001_2022,A.5.18,Access Rights,gcp_iam_sa_no_administrative_privileges,gcp.iam.sa.no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.3,ISO27001_2022,A.5.3,Segregation of Duties,gcp_iam_role_sa_enforce_separation_of_duties,gcp.iam.role.sa_enforce_separation_of_duties,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.5,ISO27001_2022,A.5.5,Contact With Authorities,gcp_iam_organization_essential_contacts_configured,gcp.iam.organization.essential_contacts_configured,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.5.6,ISO27001_2022,A.5.6,Contact With Special Interest Groups,gcp_iam_organization_essential_contacts_configured,gcp.iam.organization.essential_contacts_configured,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.11,ISO27001_2022,A.8.11,Data Masking,gcp_dataproc_encrypted_with_cmks_disabled,gcp.dataproc.encrypted.with_cmks_disabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.12,ISO27001_2022,A.8.12,Data Leakage Prevention,gcp_cloudsql_instance_ssl_connections,gcp.cloudsql.instance.ssl_connections,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.13,ISO27001_2022,A.8.13,Information Backup,gcp_cloudsql_instance_automated_backups,gcp.cloudsql.instance.automated_backups,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.16,ISO27001_2022,A.8.16,Monitoring Activities,gcp_cloudsql_instance_postgres_log_min_messages_flag,gcp.cloudsql.instance.postgres_log_min_messages_flag,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.16,ISO27001_2022,A.8.16,Monitoring Activities,gcp_iam_audit_logs_enabled,gcp.iam.audit.logs_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.16,ISO27001_2022,A.8.16,Monitoring Activities,gcp_cloudsql_instance_postgres_log_min_error_statement_flag,gcp.cloudsql.instance.postgres_log_min_error_statement_flag,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.16,ISO27001_2022,A.8.16,Monitoring Activities,gcp_cloudsql_instance_postgres_log_connections_flag,gcp.cloudsql.instance.postgres_log_connections_flag,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.2,ISO27001_2022,A.8.2,Privileged Access Rights,gcp_iam_role_sa_enforce_separation_of_duties,gcp.iam.role.sa_enforce_separation_of_duties,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.2,ISO27001_2022,A.8.2,Privileged Access Rights,gcp_iam_account_access_approval_enabled,gcp.iam.account.access_approval_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.2,ISO27001_2022,A.8.2,Privileged Access Rights,gcp_iam_sa_no_administrative_privileges,gcp.iam.sa.no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.20,ISO27001_2022,A.8.20,Network Security,gcp_compute_network_default_in_use,gcp.compute.network.default_in_use,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.3,ISO27001_2022,A.8.3,Information Access Restriction,gcp_iam_account_access_approval_enabled,gcp.iam.account.access_approval_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,iso27001_2022_A.8.3,ISO27001_2022,A.8.3,Information Access Restriction,gcp_iam_sa_no_administrative_privileges,gcp.iam.sa.no_administrative_privileges,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_17_1,NIST_800_53,AC-17(1),Remote Access - Remote access | monitoring and control employ automated mechanisms to monitor an,gcp_functions_function_not_publicly_accessible,gcp.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_17_10,NIST_800_53,AC-17(10),Remote Access - .],gcp_functions_function_not_publicly_accessible,gcp.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_17_9,NIST_800_53,AC-17(9),"Remote Access - Remote access | disconnect or disable access nist sp 800-53, r ev",gcp_functions_function_not_publicly_accessible,gcp.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_17_b,NIST_800_53,AC-17-b,Remote Access - Authorize each type of remote...,gcp_functions_function_not_publicly_accessible,gcp.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_24_1,NIST_800_53,AC-24(1),Access Control Decisions - Access control decisions | transmit access authorization information transmit [,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_2_4,NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_logging_multi_region_enabled,gcp.logging.multi.region_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_2_4,NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_logging_s3_dataevents_read_enabled,gcp.logging.s3.dataevents_read_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_2_4,NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_logging_s3_dataevents_write_enabled,gcp.logging.s3.dataevents_write_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_2_4,NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_logging_cloudwatch_logging_enabled,gcp.logging.cloudwatch.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_2_4,NIST_800_53,AC-2(4),Account Management - Account management | automated audit actions automatically audit account creatio,gcp_sql_instance_integration_cloudwatch_logs,gcp.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_1,NIST_800_53,AC-3(1),Access Enforcement - Access enforcement | restricted access to privileged functions [withdrawn,gcp_logging_multi_region_enabled,gcp.logging.multi.region_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_1,NIST_800_53,AC-3(1),Access Enforcement - Access enforcement | restricted access to privileged functions [withdrawn,gcp_logging_cloudwatch_logging_enabled,gcp.logging.cloudwatch.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_1,NIST_800_53,AC-3(1),Access Enforcement - Access enforcement | restricted access to privileged functions [withdrawn,gcp_logging_s3_dataevents_read_enabled,gcp.logging.s3.dataevents_read_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_1,NIST_800_53,AC-3(1),Access Enforcement - Access enforcement | restricted access to privileged functions [withdrawn,gcp_logging_s3_dataevents_write_enabled,gcp.logging.s3.dataevents_write_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_1,NIST_800_53,AC-3(1),Access Enforcement - Access enforcement | restricted access to privileged functions [withdrawn,gcp_sql_instance_integration_cloudwatch_logs,gcp.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_10,NIST_800_53,AC-3(10),Access Enforcement - Access enforcement | audited override of access control mechanisms employ an aud,gcp_logging_multi_region_enabled,gcp.logging.multi.region_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_10,NIST_800_53,AC-3(10),Access Enforcement - Access enforcement | audited override of access control mechanisms employ an aud,gcp_logging_s3_dataevents_read_enabled,gcp.logging.s3.dataevents_read_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_10,NIST_800_53,AC-3(10),Access Enforcement - Access enforcement | audited override of access control mechanisms employ an aud,gcp_logging_s3_dataevents_write_enabled,gcp.logging.s3.dataevents_write_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_10,NIST_800_53,AC-3(10),Access Enforcement - Access enforcement | audited override of access control mechanisms employ an aud,gcp_logging_cloudwatch_logging_enabled,gcp.logging.cloudwatch.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_3_10,NIST_800_53,AC-3(10),Access Enforcement - Access enforcement | audited override of access control mechanisms employ an aud,gcp_sql_instance_integration_cloudwatch_logs,gcp.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_1,NIST_800_53,AC-4(1),Information Flow Enforcement - Information flow enforcement | object security and privacy attributes use [ assi,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_10,NIST_800_53,AC-4(10),Information Flow Enforcement - Information flow enforcement | enable and disable security or privacy policy fil,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_11,NIST_800_53,AC-4(11),Information Flow Enforcement - Information flow enforcement | configuration of security or privacy policy filte,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_12,NIST_800_53,AC-4(12),Information Flow Enforcement - Information flow enforcement | data type identifiers when transferring informati,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_13,NIST_800_53,AC-4(13),Information Flow Enforcement - Information flow enforcement | decomposition into policy - relevant subcomponent,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_14,NIST_800_53,AC-4(14),Information Flow Enforcement - Information flow enforcement | security or privacy policy filter constraints whe,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_15,NIST_800_53,AC-4(15),Information Flow Enforcement - Information flow enforcement | detection of unsanctioned information when transf,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_16,NIST_800_53,AC-4(16),Information Flow Enforcement - Information flow enforcement | information transfers on interconnected systems [,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_17,NIST_800_53,AC-4(17),"Information Flow Enforcement - Information flow enforcement | domain authentication nist sp 800-53, r ev",gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_18,NIST_800_53,AC-4(18),Information Flow Enforcement - Information flow enforcement | security attribute binding [withdrawn,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_19,NIST_800_53,AC-4(19),Information Flow Enforcement - Information flow enforcement | validation of metadata when transferring informat,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_2,NIST_800_53,AC-4(2),Information Flow Enforcement - Information flow enforcement | processing domains use protected processing domai,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_20,NIST_800_53,AC-4(20),Information Flow Enforcement - Information flow enforcement | approved solutions employ [ assignment,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_21,NIST_800_53,AC-4(21),Information Flow Enforcement - Information flow enforcement | physical or logical separation of information flo,gcp_functions_function_not_publicly_accessible,gcp.functions.function.not_publicly_accessible,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_22,NIST_800_53,AC-4(22),Information Flow Enforcement - Information flow enforcement | access only provide access from a single device t,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_23,NIST_800_53,AC-4(23),Information Flow Enforcement - Information flow enforcement | modify non - releasable information when transfer,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_24,NIST_800_53,AC-4(24),Information Flow Enforcement - Information flow enforcement | internal normalized format when transferring info,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_25,NIST_800_53,AC-4(25),Information Flow Enforcement - Information flow enforcement | data sanitization when transferring information b,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_logging_multi_region_enabled,gcp.logging.multi.region_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_logging_s3_dataevents_read_enabled,gcp.logging.s3.dataevents_read_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_logging_s3_dataevents_write_enabled,gcp.logging.s3.dataevents_write_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_logging_cloudwatch_logging_enabled,gcp.logging.cloudwatch.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_load_balancing_logging_enabled,gcp.load.balancing.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_26,NIST_800_53,AC-4(26),Information Flow Enforcement - Information flow enforcement | audit filtering actions when transferring informa,gcp_sql_instance_integration_cloudwatch_logs,gcp.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_27,NIST_800_53,AC-4(27),Information Flow Enforcement - Information flow enforcement | redundant / independent filtering mechanisms when,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_29,NIST_800_53,AC-4(29),Information Flow Enforcement - Information flow enforcement | filter orchestration engines when transferring in,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_3,NIST_800_53,AC-4(3),Information Flow Enforcement - Information flow enforcement | dynamic information flow control enforce [ assign,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_30,NIST_800_53,AC-4(30),Information Flow Enforcement - Information flow enforcement | filter mechanisms using multiple processes when t,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_31,NIST_800_53,AC-4(31),Information Flow Enforcement - Information flow enforcement | failed content transfer prevention when transferr,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_32,NIST_800_53,AC-4(32),Information Flow Enforcement - Information flow enforcement | process requirements for information transfer whe,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_4,NIST_800_53,AC-4(4),Information Flow Enforcement - Information flow enforcement | flow control of encrypted information prevent enc,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_5,NIST_800_53,AC-4(5),Information Flow Enforcement - Information flow enforcement | embedded data types enforce [ assignment,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_6,NIST_800_53,AC-4(6),Information Flow Enforcement - Information flow enforcement | metadata enforce information flow control based o,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_7,NIST_800_53,AC-4(7),Information Flow Enforcement - Information flow enforcement | one - way flow mechanisms enforce one-way informa,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_8,NIST_800_53,AC-4(8),Information Flow Enforcement - Information flow enforcement | security and privacy policy filters (a) enforce i,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_4_9,NIST_800_53,AC-4(9),Information Flow Enforcement - Information flow enforcement | human reviews enforce the use of human reviews fo,gcp_elasticsearch_service_domains_node_to_node_encryption_enabled,gcp.elasticsearch.service.domains_node_to_node_encryption_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_6_9,NIST_800_53,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,gcp_logging_multi_region_enabled,gcp.logging.multi.region_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_6_9,NIST_800_53,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,gcp_logging_s3_dataevents_read_enabled,gcp.logging.s3.dataevents_read_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_6_9,NIST_800_53,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,gcp_logging_s3_dataevents_write_enabled,gcp.logging.s3.dataevents_write_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_6_9,NIST_800_53,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,gcp_logging_cloudwatch_logging_enabled,gcp.logging.cloudwatch.logging_enabled,2,config,Generated from compliance_agent check name; refine during rule development
gcp,nist_800_53_rev5_AC_6_9,NIST_800_53,AC-6(9),Least Privilege - Least privilege | log use of privileged functions log the execution of privilege,gcp_sql_instance_integration_cloudwatch_logs,gcp.sql.instance.integration_cloudwatch_logs,2,config,Generated from compliance_agent check name; refine during rule development
