id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,section,assessment,default_value,additional_information,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
4.2.3,cis-k8s-k8s-v000-4-2-3,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --client-ca-file argument is set as appropriate,Enable Kubelet authentication using certificates.,"The connections from the apiserver to the kubelet are used for fetching logs for pods, attaching (through kubectl) to running pods, and using the kubelet’s port-forwarding functionality. These connections terminate at the kubelet’s HTTPS endpoint. By default, the apiserver does not verify the kubelet’s serving certificate, which makes the connection subject to man-in-the-middle attacks, and unsafe to run over untrusted and/or public networks. Enabling Kubelet certificate authentication ensures that the apiserver could authenticate the Kubelet before submitting any requests.","Run the following command on each node: ps -ef | grep kubelet Verify that the --client-ca-file argument exists and is set to the location of the client certificate authority file. If the --client-ca-file argument is not present, check that there is a Kubelet config file specified by --config , and that the file sets authentication: x509: clientCAFile to the location of the client certificate authority file.","If using a Kubelet config file, edit the file to set authentication: x509: clientCAFile to the location of the client CA file. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_AUTHZ_ARGS variable. --client-ca-file=<path/to/client-ca-file> Based on your system, restart the kubelet service. For example: Internal Only - General systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,You require TLS to be configured on apiserver as well as kubelets.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet-authentication-authorization/,4 Section,Automated,"By default, --client-ca-file argument is not set.",,,,,,,,,
4.2.4,cis-k8s-k8s-v000-4-2-4,CIS_Kubernetes_Benchmark_V1.12_PDF_,"Verify that if defined, readOnlyPort is set to 0",Disable the read-only port.,The Kubelet process provides a read-only API in addition to the main Kubelet API. Unauthenticated access is provided to this read-only API which could possibly retrieve potentially sensitive information about the cluster.,"Run the following command on each node: ps -ef | grep kubelet Verify that the --read-only-port argument exists and is set to 0 . If the --read-only-port argument is not present, check that there is a Kubelet config file specified by --config . Check that if there is a readOnlyPort entry in the file, it is set to 0 .","If using a Kubelet config file, edit the file to set readOnlyPort to 0 . If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_SYSTEM_PODS_ARGS variable. --read-only-port=0 Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,Removal of the read-only port will require that any service which made use of it will need to be re-configured to use the main Kubelet API.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/blob/6cedc0853faa118df0ba3d41b48b993422ad3df6/staging/src/k8s.io/kubelet/config/v1beta1/types.go#L142 Internal Only - General,4 Section,Manual,,https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet/,,,,,,,,
4.2.5,cis-k8s-k8s-v000-4-2-5,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,"Setting idle timeouts ensures that you are protected against Denial-of-Service attacks, inactive connections and running out of ephemeral ports. Note: By default, --streaming-connection-idle-timeout is set to 4 hours which might be too high for your environment. Setting this as appropriate would additionally ensure that such streaming connections are timed out after serving legitimate use cases.","Run the following command on each node: ps -ef | grep kubelet Verify that the --streaming-connection-idle-timeout argument is not set to 0 . If the argument is not present, and there is a Kubelet config file specified by --config , check that it does not set streamingConnectionIdleTimeout to 0.","If using a Kubelet config file, edit the file to set streamingConnectionIdleTimeout to a value other than 0. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_SYSTEM_PODS_ARGS variable. --streaming-connection-idle-timeout=5m Based on your system, restart the kubelet service. For example: Internal Only - General systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,Long-lived connections could be interrupted.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552,4 Section,Manual,"By default, --streaming-connection-idle-timeout is set to 4 hours.",,,,,,,,,
4.2.6,cis-k8s-k8s-v000-4-2-6,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,Kubelets can automatically manage the required changes to iptables based on how you choose your networking options for the pods. It is recommended to let kubelets manage the changes to iptables. This ensures that the iptables configuration remains in sync with pods networking configuration. Manually configuring iptables with dynamic pod network configuration changes might hamper the communication between pods/containers and to the outside world. You might have iptables rules too restrictive or too open.,"Run the following command on each node: ps -ef | grep kubelet Verify that if the --make-iptables-util-chains argument exists then it is set to true . If the --make-iptables-util-chains argument does not exist, and there is a Kubelet config file specified by --config , verify that the file does not set makeIPTablesUtilChains to false .","If using a Kubelet config file, edit the file to set makeIPTablesUtilChains: true . If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and remove the --make- iptables-util-chains argument from the KUBELET_SYSTEM_PODS_ARGS variable. Based on your system, restart the kubelet service. For example: Internal Only - General systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,"Kubelet would manage the iptables on the system and keep it in sync. If you are using any other iptables management solution, then there might be some conflicts.",1. https://kubernetes.io/docs/admin/kubelet/,4 Section,Automated,"By default, --make-iptables-util-chains argument is set to true .",,,,,,,,,
4.2.7,cis-k8s-k8s-v000-4-2-7,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --hostname-override argument is not set,Do not override node hostnames.,"Overriding hostnames could potentially break TLS setup between the kubelet and the apiserver. Additionally, with overridden hostnames, it becomes increasingly difficult to associate logs with a particular node and process them for security analytics. Hence, you should setup your kubelet nodes with resolvable FQDNs and avoid overriding the hostnames with IPs.",Run the following command on each node: ps -ef | grep kubelet Verify that --hostname-override argument does not exist. Note This setting is not configurable via the Kubelet config file.,"Edit the kubelet service file /etc/systemd/system/kubelet.service.d/10- kubeadm.conf on each worker node and remove the --hostname-override argument from the KUBELET_SYSTEM_PODS_ARGS variable. Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,"Some cloud providers may require this flag to ensure that hostname matches names issued by the cloud provider. In these environments, this recommendation should not apply.",1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/issues/22063,4 Section,Manual,"By default, --hostname-override argument is not set. Internal Only - General",,,,,,,,,
4.2.8,cis-k8s-k8s-v000-4-2-8,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the eventRecordQPS argument is set to a level which ensures appropriate event capture,"Security relevant information should be captured. The eventRecordQPS on the Kubelet configuration can be used to limit the rate at which events are gathered and sets the maximum event creations per second. Setting this too low could result in relevant events not being logged, however the unlimited setting of 0 could result in a denial of service on the kubelet.",It is important to capture all events and not restrict event creation. Events are an important source of security information and analytics that ensure that your environment is consistently monitored using the event data.,"Run the following command on each node: sudo grep ""eventRecordQPS"" /etc/systemd/system/kubelet.service.d/10-kubeadm.conf or If using command line arguments, kubelet service file is located /etc/systemd/system/kubelet.service.d/10-kubelet-args.conf sudo grep ""eventRecordQPS"" /etc/systemd/system/kubelet.service.d/10-kubelet-args.conf Review the value set for the argument and determine whether this has been set to an appropriate level for the cluster. If the argument does not exist, check that there is a Kubelet config file specified by -- config and review the value in this location. If using command line arguments","If using a Kubelet config file, edit the file to set eventRecordQPS: to an appropriate level. Internal Only - General If using command line arguments, edit the kubelet service file /etc/systemd/system/kubelet.service.d/10-kubeadm.conf on each worker node and set the below parameter in KUBELET_ARGS variable. Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 2 - Worker Node,Setting this parameter to 0 could result in a denial of service condition due to excessive events being created. The cluster's event processing and storage systems should be scaled to handle expected event loads.,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/blob/master/pkg/kubelet/apis/kubeletconfig/v1beta1/types.go,4 Section,Manual,"By default, eventRecordQPS argument is set to 5 .",,,,,,,,,
4.2.9,cis-k8s-k8s-v000-4-2-9,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,Setup TLS connection on the Kubelets.,"The connections from the apiserver to the kubelet are used for fetching logs for pods, attaching (through kubectl) to running pods, and using the kubelet’s port-forwarding functionality. These connections terminate at the kubelet’s HTTPS endpoint. By default, the apiserver does not verify the kubelet’s serving certificate, which makes the connection subject to man-in-the-middle attacks, and unsafe to run over untrusted and/or public networks.","Run the following command on each node: ps -ef | grep kubelet Verify that the --tls-cert-file and --tls-private-key-file arguments exist and they are set as appropriate. If these arguments are not present, check that there is a Kubelet config specified by --config and that it contains appropriate settings for tlsCertFile and tlsPrivateKeyFile.","If using a Kubelet config file, edit the file to set tlsCertFile to the location of the certificate file to use to identify this Kubelet, and tlsPrivateKeyFile to the location of the corresponding private key file. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameters in KUBELET_CERTIFICATE_ARGS variable. --tls-cert-file=<path/to/tls-certificate-file> --tls-private-key-file=<path/to/tls-key-file> Based on your system, restart the kubelet service. For example: Internal Only - General systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,N/A,N/A,4 Section,Manual,,,,,,,,,,
4.2.10,cis-k8s-k8s-v000-4-2-10,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --rotate-certificates argument is not set to false,Enable kubelet client certificate rotation.,The --rotate-certificates setting causes the kubelet to rotate its client certificates by creating new CSRs as its existing credentials expire. This automated periodic rotation ensures that the there is no downtime due to expired certificates and thus addressing availability in the CIA security triad. Note: This recommendation only applies if you let kubelets get their certificates from the API server. In case your kubelet certificates come from an outside authority/tool (e.g. Vault) then you need to take care of rotation yourself. Note: This feature also require the RotateKubeletClientCertificate feature gate to be enabled (which is the default since Kubernetes v1.7),"Run the following command on each node: ps -ef | grep kubelet Verify that the RotateKubeletServerCertificate argument is not present, or is set to true . If the RotateKubeletServerCertificate argument is not present, verify that if there is a Kubelet config file specified by --config , that file does not contain RotateKubeletServerCertificate: false .","If using a Kubelet config file, edit the file to add the line rotateCertificates: true or remove it altogether to use the default value. If using command line arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and remove --rotate- certificates=false argument from the KUBELET_CERTIFICATE_ARGS variable or set - -rotate-certificates=true . Internal Only - General Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,None,1. https://github.com/kubernetes/kubernetes/pull/41912 2. https://kubernetes.io/docs/reference/command-line-tools-reference/kubelet-tls-bootstrapping/#kubelet-configuration 3. https://kubernetes.io/docs/imported/release/notes/ 4. https://kubernetes.io/docs/reference/command-line-tools-reference/feature-gates/,4 Section,Automated,"By default, kubelet client certificate rotation is enabled.",,,,,,,,,
4.2.11,cis-k8s-k8s-v000-4-2-11,CIS_Kubernetes_Benchmark_V1.12_PDF_,Verify that the RotateKubeletServerCertificate argument is set to true,Enable kubelet server certificate rotation.,RotateKubeletServerCertificate causes the kubelet to both request a serving certificate after bootstrapping its client credentials and rotate the certificate as its existing credentials expire. This automated periodic rotation ensures that the there are no downtimes due to expired certificates and thus addressing availability in the CIA security triad. Note: This recommendation only applies if you let kubelets get their certificates from the API server. In case your kubelet certificates come from an outside authority/tool (e.g. Vault) then you need to take care of rotation yourself.,Ignore this check if serverTLSBootstrap is true in the kubelet config file or if the --rotate-server-certificates parameter is set on kubelet Run the following command on each node: ps -ef | grep kubelet Verify that RotateKubeletServerCertificate argument exists and is set to true .,"Edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the below parameter in KUBELET_CERTIFICATE_ARGS variable. --feature-gates=RotateKubeletServerCertificate=true Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,None,1. https://github.com/kubernetes/kubernetes/pull/45059 2. https://kubernetes.io/docs/admin/kubelet-tls-bootstrapping/#kubelet-configuration,4 Section,Manual,"By default, kubelet server certificate rotation is enabled. Internal Only - General",,,,,,,,,
4.2.12,cis-k8s-k8s-v000-4-2-12,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the Kubelet only makes use of Strong Cryptographic Ciphers,Ensure that the Kubelet is configured to only use strong cryptographic ciphers.,"TLS ciphers have had a number of known vulnerabilities and weaknesses, which can reduce the protection provided by them. By default Kubernetes supports a number of TLS ciphersuites including some that have security concerns, weakening the protection provided.","The set of cryptographic ciphers currently considered secure is the following: • TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256 • TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256 • TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305 • TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384 • TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305 • TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 Run the following command on each node: ps -ef | grep kubelet If the --tls-cipher-suites argument is present, ensure it only contains values included in this set. If it is not present check that there is a Kubelet config file specified by --config , and that file sets tlsCipherSuites: to only include values from this set. Internal Only - General","If using a Kubelet config file, edit the file to set tlsCipherSuites: to TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384 or to a subset of these values. If using executable arguments, edit the kubelet service file /etc/kubernetes/kubelet.conf on each worker node and set the --tls-cipher- suites parameter as follows, or to a subset of these values. --tls-cipher-suites=TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_RSA_WITH_AES_256_GCM _SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305,TLS_ECDHE_ECDSA_WITH_AES_256_GCM _SHA384,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_RSA_WITH_AES_128_GCM_SHA256 Based on your system, restart the kubelet service. For example: systemctl daemon-reload systemctl restart kubelet.service",• Level 1 - Worker Node,Kubelet clients that cannot support modern cryptographic ciphers will not be able to make connections to the Kubelet API.,N/A,4 Section,Manual,By default the Kubernetes API server supports a wide range of TLS ciphers,"The list chosen above should be fine for modern clients. It's essentially the list from the Mozilla ""Modern cipher"" option with the ciphersuites supporting CBC mode removed, as CBC has traditionally had a lot of issues",,,,,,,,
4.2.13,cis-k8s-k8s-v000-4-2-13,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that a limit is set on pod PIDs,Ensure that the Kubelet sets limits on the number of PIDs that can be created by pods running on the node.,"By default pods running in a cluster can consume any number of PIDs, potentially exhausting the resources available on the node. Setting an appropriate limit reduces the risk of a denial of service attack on cluster nodes.","Review the Kubelet's start-up parameters for the value of --pod-max-pids , and check the Kubelet configuration file for the PodPidsLimit . If neither of these values is set, then there is no limit in place.","Decide on an appropriate level for this parameter and set it, either via the --pod-max- pids command line parameter or the PodPidsLimit configuration file setting.",• Level 1 - Worker Node,Setting this value will restrict the number of processes per pod. If this limit is lower than the number of PIDs required by a pod it will not operate.,1. https://kubernetes.io/docs/concepts/policy/pid-limiting/#pod-pid-limits Internal Only - General,4 Section,Manual,By default the number of PIDs is not limited.,,,,,,,,,
4.2.14,cis-k8s-k8s-v000-4-2-14,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the --seccomp-default parameter is set to true,Ensure that the Kubelet enforces the use of the RuntimeDefault seccomp profile,"By default, Kubernetes disables the seccomp profile which ships with most container runtimes. Setting this parameter will ensure workloads running on the node are protected by the runtime's seccomp profile.","Review the Kubelet's start-up parameters for the value of --seccomp-default , and check the Kubelet configuration file for the seccompDefault . If neither of these values is set, then the seccomp profile is not in use.","Set the parameter, either via the --seccomp-default command line parameter or the seccompDefault configuration file setting.",• Level 1 - Worker Node,Setting this will remove some rights from pods running on the node.,1. https://kubernetes.io/docs/tutorials/security/seccomp/#enable-the-use-of-runtimedefault-as-the-default-seccomp-profile-for-all-workloads Internal Only - General,4 Section,Manual,By default the seccomp profile is not enabled.,,,,,,,,,
4.3.1,cis-k8s-k8s-v000-4-3-1,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the kube-proxy metrics service is bound to localhost,Do not bind the kube-proxy metrics port to non-loopback addresses.,kube-proxy has two APIs which provided access to information about the service and can be bound to network ports. The metrics API service includes endpoints ( /metrics and /configz ) which disclose information about the configuration and operation of kube-proxy. These endpoints should not be exposed to untrusted networks as they do not support encryption or authentication to restrict access to the data they provide.,review the start-up flags provided to kube proxy Run the following command on each node: ps -ef | grep -i kube-proxy Ensure that the --metrics-bind-address parameter is not set to a value other than 127.0.0.1. From the output of this command gather the location specified in the -- config parameter. Review any file stored at that location and ensure that it does not specify a value other than 127.0.0.1 for metricsBindAddress .,Modify or remove any values which bind the metrics service to a non-localhost address,• Level 1 - Worker Node,3rd party services which try to access metrics or configuration information related to kube-proxy will require access to the localhost interface of the node.,1. https://kubernetes.io/docs/reference/command-line-tools-reference/kube-proxy/ Internal Only - General,4 Section,Manual,The default value is 127.0.0.1:10249,,,,,,,,,
5.1.1,cis-k8s-k8s-v000-5-1-1,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that the cluster-admin role is only used where required,The RBAC role cluster-admin provides wide-ranging powers over the environment and should be used only where and when needed.,"Kubernetes provides a set of default roles where RBAC is used. Some of these roles such as cluster-admin provide wide-ranging privileges which should only be applied where absolutely necessary. Roles such as cluster-admin allow super-user access to perform any action on any resource. When used in a ClusterRoleBinding , it gives full control over every resource in the cluster and in all namespaces. When used in a RoleBinding , it gives full control over every resource in the rolebinding's namespace, including the namespace itself.","Obtain a list of the principals who have access to the cluster-admin role by reviewing the clusterrolebinding output for each role binding that has access to the cluster- admin role. kubectl get clusterrolebindings -o=custom-columns=NAME:.metadata.name,ROLE:.roleRef.name,SUBJECT:.subjects[*].name Review each principal listed and ensure that cluster-admin privilege is required for it.","Identify all clusterrolebindings to the cluster-admin role. Check if they are used and if they need this role or if they could use a role with fewer privileges. Where possible, first bind users to a lower privileged role and then remove the clusterrolebinding to the cluster-admin role : Internal Only - General kubectl delete clusterrolebinding [name]",• Level 1 - Master Node,"Care should be taken before removing any clusterrolebindings from the environment to ensure they were not required for operation of the cluster. Specifically, modifications should not be made to clusterrolebindings with the system: prefix as they are required for the operation of system components.",1. https://kubernetes.io/docs/admin/authorization/rbac/#user-facing-roles,5 Section,Manual,By default a single clusterrolebinding called cluster-admin is provided with the system:masters group as its principal.,,,,,,,,,
5.1.2,cis-k8s-k8s-v000-5-1-2,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to secrets,"The Kubernetes API stores secrets, which may be service account tokens for the Kubernetes API or credentials used by workloads in the cluster. Access to these secrets should be restricted to the smallest possible group of users to reduce the risk of privilege escalation.",Inappropriate access to secrets stored within the Kubernetes cluster can allow for an attacker to gain additional access to the Kubernetes cluster or external resources whose credentials are stored as secrets.,"Review the users who have get , list , or watch access to secrets objects in the Kubernetes API.","Where possible, restrict access to secret objects in the cluster by removing get, list, and watch permissions.",• Level 1 - Master Node,Care should be taken not to remove access to secrets to system components which require this for their operation,N/A,5 Section,Manual,By default in a kubeadm cluster the following list of principals have get privileges on secret objects Internal Only - General CLUSTERROLEBINDING SUBJECT TYPE SA-NAMESPACE cluster-admin system:masters Group system:controller:clusterrole-aggregation-controller clusterrole- aggregation-controller ServiceAccount kube-system system:controller:expand-controller expand-controller ServiceAccount kube-system system:controller:generic-garbage-collector generic-garbage- collector ServiceAccount kube-system system:controller:namespace-controller namespace-controller ServiceAccount kube-system system:controller:persistent-volume-binder persistent-volume- binder ServiceAccount kube-system system:kube-controller-manager system:kube-controller- manager User,,,,,,,,,
5.1.3,cis-k8s-k8s-v000-5-1-3,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize wildcard use in Roles and ClusterRoles,"Kubernetes Roles and ClusterRoles provide access to resources based on sets of objects and actions that can be taken on those objects. It is possible to set either of these to be the wildcard ""*"" which matches all items. Use of wildcards is not optimal from a security perspective as it may allow for inadvertent access to be granted when new resources are added to the Kubernetes API either as CRDs or in later versions of the product.",The principle of least privilege recommends that users are provided only the access required for their role and nothing more. The use of wildcard rights grants is likely to provide excessive rights to the Kubernetes API.,Retrieve the roles defined across each namespaces in the cluster and review for wildcards kubectl get roles --all-namespaces -o yaml Retrieve the cluster roles defined in the cluster and review for wildcards kubectl get clusterroles -o yaml,Where possible replace any use of wildcards in ClusterRoles and Roles with specific objects or actions.,• Level 1 - Worker Node,N/A,N/A,5 Section,Manual,,,,,,,,,,
5.1.4,cis-k8s-k8s-v000-5-1-4,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to create pods,"The ability to create pods in a namespace can provide a number of opportunities for privilege escalation, such as assigning privileged service accounts to these pods or mounting hostPaths with access to sensitive data (unless Pod Security Policies are implemented to restrict this access) As such, access to create new pods should be restricted to the smallest possible group of users.","The ability to create pods in a cluster opens up possibilities for privilege escalation and should be restricted, where possible.",Review the users who have create access to pod objects in the Kubernetes API.,"Where possible, remove create access to pod objects in the cluster.",• Level 1 - Master Node,Care should be taken not to remove access to pods to system components which require this for their operation,N/A,5 Section,Manual,By default in a kubeadm cluster the following list of principals have create privileges on pod objects Internal Only - General CLUSTERROLEBINDING SUBJECT TYPE SA-NAMESPACE cluster-admin system:masters Group system:controller:clusterrole-aggregation-controller clusterrole- aggregation-controller ServiceAccount kube-system system:controller:daemon-set-controller daemon-set-controller ServiceAccount kube-system system:controller:job-controller job-controller ServiceAccount kube-system system:controller:persistent-volume-binder persistent-volume- binder ServiceAccount kube-system system:controller:replicaset-controller replicaset-controller ServiceAccount kube-system system:controller:replication-controller replication-controller ServiceAccount kube-system system:controller:statefulset-controller statefulset-controller ServiceAccount kube-system,,,,,,,,,
5.1.5,cis-k8s-k8s-v000-5-1-5,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that default service accounts are not actively used.,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,"Kubernetes provides a default service account which is used by cluster workloads where no specific service account is assigned to the pod. Where access to the Kubernetes API from a pod is required, a specific service account should be created for that pod, and rights granted to that service account. The default service account should be configured to ensure that it does not automatically provide a service account token, and it must not have any non-default role bindings or custom role assignments","For each namespace in the cluster, review the rights assigned to the default service account and ensure that it has no roles or cluster roles bound to it apart from the defaults. Additionally ensure that the automountServiceAccountToken: false setting is in place for each default service account.",Create explicit service accounts wherever a Kubernetes workload requires specific access to the Kubernetes API server. Modify the configuration of each default service account to include this value automountServiceAccountToken: false,• Level 1 - Master Node,All workloads which require access to the Kubernetes API will require an explicit service account to be created.,1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/,5 Section,Manual,By default the default service account allows for its service account token to be mounted in pods in its namespace. Internal Only - General,,,,,,,,,
5.1.6,cis-k8s-k8s-v000-5-1-6,CIS_Kubernetes_Benchmark_V1.12_PDF_,Ensure that Service Account Tokens are only mounted where necessary,Service accounts tokens should not be mounted in pods except where the workload running in the pod explicitly needs to communicate with the API server,Mounting service account tokens inside pods can provide an avenue for privilege escalation attacks where an attacker is able to compromise a single pod in the cluster. Avoiding mounting these tokens removes this attack avenue.,"Review pod and service account objects in the cluster and ensure that the option below is set, unless the resource explicitly requires this access. automountServiceAccountToken: false",Modify the definition of pods and service accounts which do not need to mount service account tokens to disable it.,• Level 1 - Master Node,"Pods mounted without service account tokens will not be able to communicate with the API server, except where the resource is available to unauthenticated principals.",1. https://kubernetes.io/docs/tasks/configure-pod-container/configure-service-account/ Internal Only - General,5 Section,Manual,"By default, all pods get a service account token mounted in them.",,,,,,,,,
5.1.7,cis-k8s-k8s-v000-5-1-7,CIS_Kubernetes_Benchmark_V1.12_PDF_,Avoid use of system:masters group,"The special group system:masters should not be used to grant permissions to any user or service account, except where strictly necessary (e.g. bootstrapping access prior to RBAC being fully available)","The system:masters group has unrestricted access to the Kubernetes API hard-coded into the API server source code. An authenticated user who is a member of this group cannot have their access reduced, even if all bindings and cluster role bindings which mention it, are removed. When combined with client certificate authentication, use of this group can allow for irrevocable cluster-admin level credentials to exist for a cluster.",Review a list of all credentials which have access to the cluster and ensure that the group system:masters is not used.,Remove the system:masters group from all users in the cluster.,• Level 1 - Master Node,"Once the RBAC system is operational in a cluster system:masters should not be specifically required, as ordinary bindings from principals to the cluster-admin cluster role can be made where unrestricted access is required.",1. https://github.com/kubernetes/kubernetes/blob/master/pkg/registry/rbac/escalation_check.go#L38 Internal Only - General,5 Section,Manual,"By default some clusters will create a ""break glass"" client certificate which is a member of this group. Access to this client certificate should be carefully controlled and it should not be used for general cluster operations.",,,,,,,,,
5.1.8,cis-k8s-k8s-v000-5-1-8,CIS_Kubernetes_Benchmark_V1.12_PDF_,"Limit use of the Bind, Impersonate and Escalate permissions in the Kubernetes cluster","Cluster roles and roles with the impersonate, bind or escalate permissions should not be granted unless strictly required. Each of these permissions allow a particular subject to escalate their privileges beyond those explicitly granted by cluster administrators","The impersonate privilege allows a subject to impersonate other users gaining their rights to the cluster. The bind privilege allows the subject to add a binding to a cluster role or role which escalates their effective permissions in the cluster. The escalate privilege allows a subject to modify cluster roles to which they are bound, increasing their rights to that level. Each of these permissions has the potential to allow for privilege escalation to cluster-admin level.","Review the users who have access to cluster roles or roles which provide the impersonate, bind, or escalate privileges.","Where possible, remove the impersonate, bind, and escalate rights from subjects.",• Level 1 - Master Node,"There are some cases where these permissions are required for cluster service operation, and care should be taken before removing these permissions from system service accounts.",1. https://raesene.github.io/blog/2020/12/12/Escalating_Away/ 2. https://raesene.github.io/blog/2021/01/16/Getting-Into-A-Bind-with-Kubernetes/ Internal Only - General,5 Section,Manual,"In a default kubeadm cluster, the system:masters group and clusterrole-aggregation-controller service account have access to the escalate privilege. The system:masters group also has access to bind and impersonate.",,,,,,,,,
5.1.9,cis-k8s-k8s-v000-5-1-9,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to create persistent volumes,"The ability to create persistent volumes in a cluster can provide an opportunity for privilege escalation, via the creation of hostPath volumes. As persistent volumes are not covered by Pod Security Admission, a user with access to create persistent volumes may be able to get access to sensitive files from the underlying host even where restrictive Pod Security Admission policies are in place.","The ability to create persistent volumes in a cluster opens up possibilities for privilege escalation and should be restricted, where possible.",Review the users who have create access to PersistentVolume objects in the Kubernetes API.,"Where possible, remove create access to PersistentVolume objects in the cluster.",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#persistent-volume-creation,5 Section,Manual,,,,,,,,,,
