rule_id,provider,service,category,severity,title,description,check_type,source_file
azure.data.lake_analytics_lineage.datalake_lineage_export_destination_encrypted,azure,data,lake_analytics_lineage,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_ml_transform.datalake_ml_transform_logs_enabled,azure,data,lake_analytics_ml_transform,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_ml_transform.datalake_ml_transform_network_private_only,azure,data,lake_analytics_ml_transform,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_ml_transform.datalake_ml_transform_role_least_privilege,azure,data,lake_analytics_ml_transform,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_partition.datalake_partition_access_policies_least_privilege,azure,data,lake_analytics_partition,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_partition.datalake_partition_catalog_encrypted,azure,data,lake_analytics_partition,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_quality.datalake_quality_logs_enabled,azure,data,lake_analytics_quality,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_quality.datalake_quality_output_location_private_and_encrypted,azure,data,lake_analytics_quality,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_quality.datalake_quality_role_least_privilege,azure,data,lake_analytics_quality,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_registry.datalake_registry_cross_account_sharing_restricted,azure,data,lake_analytics_registry,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_registry.datalake_registry_metaencryption_enabled,azure,data,lake_analytics_registry,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_registry.datalake_registry_rbac_least_privilege,azure,data,lake_analytics_registry,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_schema.datalake_schema_encrypted,azure,data,lake_analytics_schema,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_schema.datalake_schema_rbac_least_privilege,azure,data,lake_analytics_schema,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_schema.datalake_schema_version_immutability_enforced,azure,data,lake_analytics_schema,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_table.datalake_table_access_policies_least_privilege,azure,data,lake_analytics_table,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_table.datalake_table_column_level_access_controls_enabled,azure,data,lake_analytics_table,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_table.datalake_table_encrypted,azure,data,lake_analytics_table,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_table.datalake_table_public_sharing_disabled,azure,data,lake_analytics_table,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_trigger.datalake_trigger_event_sources_restricted,azure,data,lake_analytics_trigger,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_trigger.datalake_trigger_logs_enabled,azure,data,lake_analytics_trigger,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_trigger.datalake_trigger_targets_least_privilege,azure,data,lake_analytics_trigger,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_workflow.datalake_workflow_cross_account_trusts_restricted,azure,data,lake_analytics_workflow,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_workflow.datalake_workflow_execution_role_least_privilege,azure,data,lake_analytics_workflow,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.lake_analytics_workflow.datalake_workflow_kms_encryption_enabled,azure,data,lake_analytics_workflow,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.media_stream.streaming_video_encryption_at_rest_enabled,azure,data,media_stream,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.media_stream.streaming_video_encryption_in_transit_required,azure,data,media_stream,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.media_stream.streaming_video_retention_days_minimum,azure,data,media_stream,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics.destination_encrypted,azure,data,stream_analytics,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics.destination_least_privilege,azure,data,stream_analytics,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics.logging_enabled,azure,data,stream_analytics,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics_job.streaming_analytics_checkpoints_and_outputs_encrypted,azure,data,stream_analytics_job,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics_job.streaming_analytics_network_private_only,azure,data,stream_analytics_job,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.data.stream_analytics_job.streaming_analytics_role_least_privilege,azure,data,stream_analytics_job,MEDIUM,,,config,azure_rule_check/data/data.checks.yaml
azure.databricks.scim.sync.verification,azure,databricks,scim,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.check.no.public.ip.enabled,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.diagnostic.logging.configured,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.encryption.cmk.enabled,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.private.endpoint.status.check,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.public.network.access.check,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.databricks.workspace.vnet.configuration.check,azure,databricks,workspace,MEDIUM,,,config,azure_rule_check/databricks/databricks.checks.yaml
azure.dataprotection.backup.vault.cross.region.restore.enabled,azure,dataprotection,backup,MEDIUM,,,config,azure_rule_check/dataprotection/dataprotection.checks.yaml
azure.dataprotection.backup.vault.encryption.cmk.enabled,azure,dataprotection,backup,MEDIUM,,,config,azure_rule_check/dataprotection/dataprotection.checks.yaml
azure.dataprotection.backup.vault.immutability.check,azure,dataprotection,backup,MEDIUM,,,config,azure_rule_check/dataprotection/dataprotection.checks.yaml
azure.dataprotection.backup.vault.soft.delete.compliance.check,azure,dataprotection,backup,MEDIUM,,,config,azure_rule_check/dataprotection/dataprotection.checks.yaml
azure.dataprotection.backupvault.infrastructure.encryption.enabled,azure,dataprotection,backupvault,MEDIUM,,,config,azure_rule_check/dataprotection/dataprotection.checks.yaml
azure.defender.agentless.scanning.status.check,azure,defender,agentless,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.app.services.status.check,azure,defender,app,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.app.services_is_on,azure,defender,app,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.cspm.pricing.tier.standard.check,azure,defender,cspm,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.email.notifications.attack.paths.enabled,azure,defender,email,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.email.notifications.owner.check,azure,defender,email,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.email.notifications.severity.check,azure,defender,email,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.fim.status.check,azure,defender,fim,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.for.cloud.endpoint.protection.status.check,azure,defender,for,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.for.cloud.security.contact.email.check,azure,defender,for,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.for.containers.pricing.tier.and.extensions.enabled,azure,defender,for,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.for.servers.pricing.tier.standard.check,azure,defender,for,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.open.source.relational.databases.enabled,azure,defender,open,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.resource.manager.pricing.standard.check,azure,defender,resource,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.sql.server.pricing.tier.check,azure,defender,sql,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.storage.alerts.export.enabled,azure,defender,storage,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.vm.endpoint_protection_installed,azure,defender,vm,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.vm.os.updates.configured,azure,defender,vm,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.defender.vulnerability.assessment.status.check,azure,defender,vulnerability,MEDIUM,,,config,azure_rule_check/defender/defender.checks.yaml
azure.disk.unattached.cmk.encryption.check,azure,disk,unattached,MEDIUM,,,config,azure_rule_check/disk/disk.checks.yaml
azure.dns.health_probe.health_check_alerts_configured,azure,dns,health_probe,HIGH,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.health_probe.health_check_https_or_tls_used,azure,dns,health_probe,HIGH,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.health_probe.health_check_no_plaintext_credentials_in_url,azure,dns,health_probe,HIGH,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.record_set.alias_targets_in_approved_services,azure,dns,record_set,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.record_set.caa_records_present_for_root_and_wildcard,azure,dns,record_set,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.record_set.dmarc_record_present_when_mx_present,azure,dns,record_set,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.record_set.no_overly_broad_wildcard_records_in_sensitive_zones,azure,dns,record_set,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.record_set.no_rfc1918_in_public_zones,azure,dns,record_set,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.zone.cross_account_sharing_restricted,azure,dns,zone,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.zone.dnssec_enabled_where_supported,azure,dns,zone,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.zone.query_logging_enabled,azure,dns,zone,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.dns.zone.zone_transfer_restricted_or_tsig_required,azure,dns,zone,MEDIUM,,,config,azure_rule_check/dns/dns.checks.yaml
azure.entra.authentication.passwordless.policy.check,azure,entra,authentication,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.diagnostic.microsoft.graph.logs.destination.check,azure,entra,diagnostic,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.authentication.lockout.threshold.check,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.custom.role.admin.privileges.check,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.diagnostic.setting.activity.logs.configured,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.guest.invite.restrictions.check,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.mfa.enabled.for.privileged.vm.access,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.policy.restrict.non.admin.tenant.creation,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.user.app.registration.disabled,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.user.consent.disabled.check,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.id.user.consent.settings.verified.publishers,azure,entra,id,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.policy.require_mfa_for_management_api:az.active_directory_tenant.identity_access_security_password_policy_require_upper_lower_number_special,azure,entra,policy,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.policy.trusted_named_locations_exists,azure,entra,policy,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.policy.user_consent_for_verified_appsstorage_blob_public_access_level_is_disabledstorage_ensure_azure_services_are_trusted_to_access_is_enabled:az.active_directory_user.identity_access_security_user_inactive_90_days_disabled,azure,entra,policy,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.user.group_membership:az.active_directory_group.identity_access_security_group_membership_review_enabled_where_supported,azure,entra,user,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.user.no_guest_accounts_with_permissions,azure,entra,user,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entra.user.with_vm_access_has_mfa:az.active_directory_user.identity_access_security_user_mfa_required,azure,entra,user,MEDIUM,,,config,azure_rule_check/entra/entra.checks.yaml
azure.entrad.device.mfa.check,azure,entrad,device,MEDIUM,,,config,azure_rule_check/entrad/entrad.checks.yaml
azure.entrad.global.admin.role.check,azure,entrad,global,MEDIUM,,,config,azure_rule_check/entrad/entrad.checks.yaml
azure.entrad.password.policy.custom.banned.list.enforced,azure,entrad,password,MEDIUM,,,config,azure_rule_check/entrad/entrad.checks.yaml
azure.event.event_hub.consumer_auth_required,azure,event,event_hub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.event_hub.encryption_at_rest_enabled,azure,event,event_hub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.event_hub.private_network_only_where_supported,azure,event,event_hub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.event_hub_consumer.streaming_consumer_access_least_privilege,azure,event,event_hub_consumer,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.event_hub_consumer.streaming_consumer_auth_required,azure,event,event_hub_consumer,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_analytics_subscription_cross_account_sharing_restricted,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_analytics_subscription_destination_encrypted,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_analytics_subscription_destination_least_privilege,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_warehouse_subscription_cross_account_sharing_restricted,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_warehouse_subscription_destination_encrypted,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.grid_subscription.data_warehouse_subscription_destination_least_privilege,azure,event,grid_subscription,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.hubs_eventhub.data_protection_storage_stream_consumer_auth_required,azure,event,hubs_eventhub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.hubs_eventhub.data_protection_storage_stream_encryption_at_rest_enabled,azure,event,hubs_eventhub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.event.hubs_eventhub.data_protection_storage_stream_private_network_only_where_supported,azure,event,hubs_eventhub,MEDIUM,,,config,azure_rule_check/event/event.checks.yaml
azure.front.door_waf_policy.edge_waf_block_actions_not_count_only,azure,front,door_waf_policy,MEDIUM,,,config,azure_rule_check/front/front.checks.yaml
azure.front.door_waf_policy.edge_waf_ip_rate_limit_rules_configured_where_supported,azure,front,door_waf_policy,MEDIUM,,,config,azure_rule_check/front/front.checks.yaml
azure.front.door_waf_policy.edge_waf_logging_enabled,azure,front,door_waf_policy,MEDIUM,,,config,azure_rule_check/front/front.checks.yaml
azure.front.door_waf_policy.edge_waf_managed_rule_sets_enabled,azure,front,door_waf_policy,MEDIUM,,,config,azure_rule_check/front/front.checks.yaml
azure.front.door_waf_policy.edge_waf_web_acl_attached_to_cdn,azure,front,door_waf_policy,MEDIUM,,,config,azure_rule_check/front/front.checks.yaml
azure.function.app.cors.no.wildcard.origins,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.access.restrictions.disabled,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.cors.restriction,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.http.version.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.python.version.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.remote.debugging.disabled,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.vnet.route.all.enabled,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.deployment.slot.vnet.routing.config.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.e2e.tls.enabled,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.function_restrict_public_access,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.function_url_authentication,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.http.version.2.0.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.managed.identity.configured,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.minimum.tls.version,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.remote.debugging.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.vnet.integration.check,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.app.vnet.integration.routing.enabled,azure,function,app,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.function_version.published_and_immutable,azure,function,function_version,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.function_version.rollforward_rollback_controls_present,azure,function,function_version,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.serverless_function.dead_letter_queue,azure,function,serverless_function,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.serverless_function.env_no_plaintext_secrets,azure,function,serverless_function,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.serverless_function.logging_and_tracing_enabled,azure,function,serverless_function,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.serverless_function.role_least_privilege,azure,function,serverless_function,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.function.serverless_function.vpc_private_networking_enabled,azure,function,serverless_function,MEDIUM,,,config,azure_rule_check/function/function.checks.yaml
azure.functionapp.authentication.enabled,azure,functionapp,authentication,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.basic.auth.publishing.disabled,azure,functionapp,basic,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.client.cert.required.check,azure,functionapp,client,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.deployment.slot.identity.check,azure,functionapp,deployment,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.deployment.slot.java.version.check,azure,functionapp,deployment,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.deployment.slot.minimum.tls.version.check,azure,functionapp,deployment,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.deployment.slot.vnet.integration.check,azure,functionapp,deployment,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.deployment.slots.basic.auth.disabled,azure,functionapp,deployment,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.ftps.state.compliance.check,azure,functionapp,ftps,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.https.only.check,azure,functionapp,https,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.incoming.client.certificates.required,azure,functionapp,incoming,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.java.supported.version.check,azure,functionapp,java,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.python.version.check,azure,functionapp,python,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.tls.encryption.in.transit.check,azure,functionapp,tls,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functionapp.vnet.routing.enabled.check,azure,functionapp,vnet,MEDIUM,,,config,azure_rule_check/functionapp/functionapp.checks.yaml
azure.functions.app.restrict_public_access,azure,functions,app,MEDIUM,,,config,azure_rule_check/functions/functions.checks.yaml
azure.functions.app.url_public,azure,functions,app,MEDIUM,,,config,azure_rule_check/functions/functions.checks.yaml
azure.graph.api.365.group.creation.restriction.check,azure,graph,api,MEDIUM,,,config,azure_rule_check/graph/graph.checks.yaml
azure.hdinsight.cluster.data_analytics_admin_access_least_privilege,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.hdinsight.cluster.data_analytics_audit_logging_enabled,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.hdinsight.cluster.data_analytics_encryption_at_rest_cmek,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.hdinsight.cluster.data_analytics_private_networking_enforced,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.hdinsight.cluster.data_analytics_tls_min_1_2_enforced,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.hdinsight.cluster.master_nodes_no_public_ip,azure,hdinsight,cluster,MEDIUM,,,config,azure_rule_check/hdinsight/hdinsight.checks.yaml
azure.iam.policy.cis_2_4_needs_development,azure,iam,policy,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.policy.cis_5_18_needs_development,azure,iam,policy,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.policy.cis_5_25_needs_development,azure,iam,policy,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.policy.cis_5_3_7_needs_development,azure,iam,policy,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.role.assignment.privileged.review,azure,iam,role,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.role.has_permissions_to_administer_resource_locks,azure,iam,role,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.iam.user.access.admin.check,azure,iam,user,MEDIUM,,,config,azure_rule_check/iam/iam.checks.yaml
azure.intune.diagnostic.settings.log.analytics.check,azure,intune,diagnostic,MEDIUM,,,config,azure_rule_check/intune/intune.checks.yaml
azure.iot.hub.defender.for.iot.status.check,azure,iot,hub,MEDIUM,,,config,azure_rule_check/iot/iot.checks.yaml
azure.key.key.expiration_set,azure,key,key,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.key.lifecycle_policy,azure,key,key,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault.secrets_kms_deletion_requires_waiting_period,azure,key,vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault.secrets_kms_not_publicly_accessible,azure,key,vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault.secrets_kms_policy_least_privilege,azure,key,vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault.secrets_kms_rotation_enabled,azure,key,vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault_vault.secrets_kms_default_keys_disabled_where_cmek_required,azure,key,vault_vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.key.vault_vault.secrets_kms_logging_enabled,azure,key,vault_vault,MEDIUM,,,config,azure_rule_check/key/key.checks.yaml
azure.keyvault.alias.alias_alias_points_to_active_key,azure,keyvault,alias,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.alias.alias_key_has_alias,azure,keyvault,alias,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.certificate.certificate_key_length_minimum,azure,keyvault,certificate,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.certificate.certificate_not_expired,azure,keyvault,certificate,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.certificate.certificate_trusted_issuer,azure,keyvault,certificate,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.certificate.expiration_check,azure,keyvault,certificate,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.certificate.max.12.months.validity.check,azure,keyvault,certificate,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.defender.pricing.tier.check,azure,keyvault,defender,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.diagnostic.logging.check,azure,keyvault,diagnostic,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.grant.kms_grant_constraints_present,azure,keyvault,grant,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.grant.kms_grant_grantee_principal_valid,azure,keyvault,grant,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.grant.kms_grant_lessthan_wildcard_permissions,azure,keyvault,grant,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.key.cmk_rotation_enabled,azure,keyvault,key,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.key.expiration.check,azure,keyvault,key,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.key.not_scheduled_for_deletion,azure,keyvault,key,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.key.rotation.policy.enabled,azure,keyvault,key,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.key.rotation_enabled,azure,keyvault,key,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.keys.check.expiration,azure,keyvault,keys,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.managedhsm.compliance.check,azure,keyvault,managedhsm,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.non.rbac.secret.expiration.check,azure,keyvault,non,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.paas_app.env_secrets_from_vault_only,azure,keyvault,paas_app,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.paas_application_version.paas_app_version_artifact_encrypted,azure,keyvault,paas_application_version,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
azure.keyvault.privacy_anonymization.outputs_encrypted,azure,keyvault,privacy_anonymization,MEDIUM,,,config,azure_rule_check/keyvault/keyvault.checks.yaml
