rule_id,provider,service,category,severity,title,description,check_type,source_file
alicloud.bss.topics.kms_encryption_at_rest_enabled,alicloud,bss,topics,HIGH,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.bss.topics.not_publicly_accessible,alicloud,bss,topics,HIGH,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.bss.vault.encryption_at_rest_enabled,alicloud,bss,vault,HIGH,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.bss.vaults.encryption_at_rest_enabled,alicloud,bss,vaults,HIGH,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.bss.vaults_configured_and_access_controlled.configured,alicloud,bss,vaults_configured_and_access_controlled,MEDIUM,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.bss.volume.backup_configured,alicloud,bss,volume,MEDIUM,,,config,alicloud_rule_check/bss/bss.checks.yaml
alicloud.cas.cas.certificate_key_length_minimum,alicloud,cas,cas,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.cas.certificate_not_expired,alicloud,cas,cas,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.cas.certificate_trusted_issuer,alicloud,cas,cas,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.cas_private_ca.private_ca_ca_access_rbac_least_privilege,alicloud,cas,cas_private_ca,HIGH,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.cas_private_ca.private_ca_ca_key_in_hsm_where_supported,alicloud,cas,cas_private_ca,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.cas_private_ca.private_ca_crl_or_ocsp_configured,alicloud,cas,cas_private_ca,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.certificate.expiration,alicloud,cas,certificate,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.certificates.expiration_check,alicloud,cas,certificates,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.certificates.expiration_check_alicloud_alb_ssl_listeners_alicloud_slb_ssl_listeners_alicloud_cdn_distributions_using_deprecated_ssl_protocols,alicloud,cas,certificates,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.certificates.expiration_check_alicloud_oss_bucket_enforces_ssl_alicloud_alb_ssl_listeners_alicloud_elasticsearch_service_domains_node_to_node_encryption_enabled_alicloud_slb_ssl_listeners_alicloud_elasticsearch_service_domains_https_communica,alicloud,cas,certificates,HIGH,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.certificates.not_expired_and_valid,alicloud,cas,certificates,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.kubernetes.cluster_confidential_computing_enabled,alicloud,cas,kubernetes,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cas.kubernetes_cluster.confidential_computing_enforced,alicloud,cas,kubernetes_cluster,MEDIUM,,,config,alicloud_rule_check/cas/cas.checks.yaml
alicloud.cdn.cache_policy.no_sensitive_headers_cached,alicloud,cdn,cache_policy,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.cloudfront.https_enforced,alicloud,cdn,cloudfront,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_access_logging_enabled,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_cache_key_excludes_sensitive_headers,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_hsts_enabled,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_https_only_viewer_protocol,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_origin_access_restricted,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_signed_urls_or_headers_required_for_private_content,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_tls_min_1_2_enforced,alicloud,cdn,dcdn,HIGH,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_valid_trusted_certificate_attached,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.dcdn.cdn_waf_web_acl_attached,alicloud,cdn,dcdn,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.distribution.custom_ssl_certificate_valid,alicloud,cdn,distribution,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.distribution.logging_enabled_90_day_retention,alicloud,cdn,distribution,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.distribution.origin_traffic_encrypted_tls1_2_or_higher,alicloud,cdn,distribution,HIGH,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.distribution.tls1_2_or_higher_enforced,alicloud,cdn,distribution,HIGH,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.custom_ssl_certificate,alicloud,cdn,domain,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.field_level_encryption_enabled,alicloud,cdn,domain,HIGH,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.https_enabled,alicloud,cdn,domain,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.logging_enabled,alicloud,cdn,domain,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.multiple_origin_failover_configured,alicloud,cdn,domain,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.origin_traffic_encrypted,alicloud,cdn,domain,HIGH,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.domain.using_deprecated_ssl_protocols,alicloud,cdn,domain,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.edge.cache_policy_no_sensitive_headers_cached,alicloud,cdn,edge,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.edge.cache_policy_respects_cache_control_no_store_private,alicloud,cdn,edge,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cdn.origin.origin_request_policy_no_secret_headers_forwarded,alicloud,cdn,origin,MEDIUM,,,config,alicloud_rule_check/cdn/cdn.checks.yaml
alicloud.cen.network.eni_security_groups_present,alicloud,cen,network,MEDIUM,,,config,alicloud_rule_check/cen/cen.checks.yaml
alicloud.cen.network.eni_security_groups_restrictive,alicloud,cen,network,MEDIUM,,,config,alicloud_rule_check/cen/cen.checks.yaml
alicloud.cfw.ipset.ip_set_cidrs_valid_and_minimized,alicloud,cfw,ipset,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.ipset.ip_set_cross_account_sharing_restricted,alicloud,cfw,ipset,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.microsegmentation.microseg_endpoint_policies_applied,alicloud,cfw,microsegmentation,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.microsegmentation.microseg_identity_aware_policies_enabled,alicloud,cfw,microsegmentation,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.network.firewall_logging_enabled,alicloud,cfw,network,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.network.firewall_no_permit_any_any,alicloud,cfw,network,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.policy.access_control_no_permit_all,alicloud,cfw,policy,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.policy.access_control_policies_present,alicloud,cfw,policy,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.policy.access_control_policy_store_encrypted,alicloud,cfw,policy,HIGH,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.threat_analysis.anomaly_destinations_encrypted,alicloud,cfw,threat_analysis,HIGH,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.threat_analysis.anomaly_detectors_enabled,alicloud,cfw,threat_analysis,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.traffic_analysis.alert_destinations_configured,alicloud,cfw,traffic_analysis,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.traffic_analysis.ids_ips_enabled_where_supported,alicloud,cfw,traffic_analysis,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.waf_ip_sets.ip_set_sources_trusted,alicloud,cfw,waf_ip_sets,MEDIUM,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cfw.waf_ip_sets.ip_set_storage_encrypted,alicloud,cfw,waf_ip_sets,HIGH,,,config,alicloud_rule_check/cfw/cfw.checks.yaml
alicloud.cloudfw.deployed_across_all_vpcs.configured,alicloud,cloudfw,deployed_across_all_vpcs,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.in.all_vpc,alicloud,cloudfw,in,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.automated_backups,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_connections_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_disconnections_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_error_verbosity_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_min_duration_statement_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_min_error_statement_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_min_messages_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.postgres_log_statement_flag,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.public_access,alicloud,cloudfw,instance,HIGH,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.public_ip,alicloud,cloudfw,instance,HIGH,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.instance.ssl_connections,alicloud,cloudfw,instance,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.log.analysis_status_check,alicloud,cloudfw,log,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.logging.enabled,alicloud,cloudfw,logging,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.logging_enabled.configured,alicloud,cloudfw,logging_enabled,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.logging_enabled_for_all_traffic.configured,alicloud,cloudfw,logging_enabled_for_all_traffic,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.multi.az,alicloud,cloudfw,multi,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudfw.multi_az_with_auto_scaling.configured,alicloud,cloudfw,multi_az_with_auto_scaling,MEDIUM,,,config,alicloud_rule_check/cloudfw/cloudfw.checks.yaml
alicloud.cloudmonitor.actiontrail_config_changes_log_metric_filter_and_alarm_enabled.configured,alicloud,cloudmonitor,actiontrail_config_changes_log_metric_filter_and_alarm_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alarm.cpu_utilization_threshold_set,alicloud,cloudmonitor,alarm,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alarm.memory_utilization_threshold_set,alicloud,cloudmonitor,alarm,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alarm.thresholds_configured,alicloud,cloudmonitor,alarm,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.nsg_creation_update_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.nsg_deletion_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.policy_assignment_creation_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.policy_assignment_deletion_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.public_ip_rule_change_logged,alicloud,cloudmonitor,alert,HIGH,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.public_ip_rule_deletion_logged,alicloud,cloudmonitor,alert,HIGH,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.rds_sqlserver_firewall_rule_change_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alert.rds_sqlserver_firewall_rule_deletion_logged,alicloud,cloudmonitor,alert,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alerts.security_solution_creation_update_monitored,alicloud,cloudmonitor,alerts,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.alerts.security_solution_deletion_monitored,alicloud,cloudmonitor,alerts,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.config_changes_log_metric_filter_and_alarm_enabled.configured,alicloud,cloudmonitor,config_changes_log_metric_filter_and_alarm_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.diagnostic_settings.categories_appropriately_configured,alicloud,cloudmonitor,diagnostic_settings,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.diagnostic_settings_presence_verified.configured,alicloud,cloudmonitor,diagnostic_settings_presence_verified,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log.metric_filter_and_alarm_for_actiontrail_changes_with_90_day_retention,alicloud,cloudmonitor,log,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log.metric_filter_and_alert_for_oss_bucket_policy_changes,alicloud,cloudmonitor,log,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group.kms_encryption_at_rest_enabled,alicloud,cloudmonitor,log_group,HIGH,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group.no_secrets_in_logs_with_access_control,alicloud,cloudmonitor,log_group,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group.not_publicly_accessible_with_encryption_enabled,alicloud,cloudmonitor,log_group,HIGH,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group.retention_90_days,alicloud,cloudmonitor,log_group,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group_kms_cmk_encryption_at_rest_enabled.configured,alicloud,cloudmonitor,log_group_kms_cmk_encryption_at_rest_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_group_retention_policy_90_days_enabled.configured,alicloud,cloudmonitor,log_group_retention_policy_90_days_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter.organizations_changes_with_alerting,alicloud,cloudmonitor,log_metric_filter,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_and_alarm_for_actiontrail_config_changes_enabled.configured,alicloud,cloudmonitor,log_metric_filter_and_alarm_for_actiontrail_config_changes_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_and_alarm_for_config_changes_enabled.configured,alicloud,cloudmonitor,log_metric_filter_and_alarm_for_config_changes_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_authentication_failures.configured,alicloud,cloudmonitor,log_metric_filter_for_authentication_failures,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_bucket_policy_changes.configured,alicloud,cloudmonitor,log_metric_filter_for_bucket_policy_changes,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_kms_cmk_deletion_or_disablement.configured,alicloud,cloudmonitor,log_metric_filter_for_kms_cmk_deletion_or_disablement,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_policy_changes.configured,alicloud,cloudmonitor,log_metric_filter_for_policy_changes,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_root_account_usage.configured,alicloud,cloudmonitor,log_metric_filter_for_root_account_usage,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_security_group_changes.configured,alicloud,cloudmonitor,log_metric_filter_for_security_group_changes,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_sign_in_without_mfa.configured,alicloud,cloudmonitor,log_metric_filter_for_sign_in_without_mfa,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_for_unauthorized_api_calls.configured,alicloud,cloudmonitor,log_metric_filter_for_unauthorized_api_calls,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_metric_filter_kms_cmk_deletion_or_disablement.configured,alicloud,cloudmonitor,log_metric_filter_kms_cmk_deletion_or_disablement,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_storage.activity_logs_cmk_encryption_enabled,alicloud,cloudmonitor,log_storage,HIGH,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.log_storage.activity_logs_private_access_enforced,alicloud,cloudmonitor,log_storage,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.network_acls_change_alarm_configured.configured,alicloud,cloudmonitor,network_acls_change_alarm_configured,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.network_gateways_change_alarm_configured.configured,alicloud,cloudmonitor,network_gateways_change_alarm_configured,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.oss_bucket_policy_changes_log_metric_filter_enabled.configured,alicloud,cloudmonitor,oss_bucket_policy_changes_log_metric_filter_enabled,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.route_tables_change_alarm_configured.configured,alicloud,cloudmonitor,route_tables_change_alarm_configured,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cloudmonitor.vpcs_change_alarm_configured.configured,alicloud,cloudmonitor,vpcs_change_alarm_configured,MEDIUM,,,config,alicloud_rule_check/cloudmonitor/cloudmonitor.checks.yaml
alicloud.cms.alarm.alert_alarm_actions_configured,alicloud,cms,alarm,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alarm.alert_critical_alarms_enabled,alicloud,cms,alarm,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alarm.alert_destinations_authenticated,alicloud,cms,alarm,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alarm.configured,alicloud,cms,alarm,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alarm.memory_utilization_configured,alicloud,cms,alarm,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alert_escalation.escalation_change_audit_logging_enabled,alicloud,cms,alert_escalation,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alert_escalation.escalation_policy_exists_for_critical_severity,alicloud,cms,alert_escalation,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.create_policy_assignment,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.create_update_nsg,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.create_update_public_ip_address_rule,alicloud,cms,alerts,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.create_update_security_solution,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.create_update_sqlserver_fr,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.delete_nsg,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.delete_policy_assignment,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.delete_public_ip_address_rule,alicloud,cms,alerts,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.delete_security_solution,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.delete_sqlserver_fr,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.notification_destinations_configured,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.notification_endpoints_authenticated,alicloud,cms,alerts,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.notification_message_encryption_in_transit,alicloud,cms,alerts,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.alerts.notification_no_public_webhooks,alicloud,cms,alerts,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.anomaly_detection.anomaly_alerts_configured,alicloud,cms,anomaly_detection,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.anomaly_detection.anomaly_detectors_enabled,alicloud,cms,anomaly_detection,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.api.monitoring_api_access_log_fields_identity_present,alicloud,cms,api,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.api.monitoring_api_access_log_sink_configured,alicloud,cms,api,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.api.monitoring_api_access_logging_enabled,alicloud,cms,api,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.changes.to_network_acls_alarm_configured,alicloud,cms,changes,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.changes.to_network_gateways_alarm_configured,alicloud,cms,changes,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.changes.to_network_route_tables_alarm_configured,alicloud,cms,changes,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.changes.to_vpcs_alarm_configured,alicloud,cms,changes,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.changes.vpcs_alarm_configured,alicloud,cms,changes,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dashboard.public_embeds_disabled,alicloud,cms,dashboard,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dashboard.sso_required,alicloud,cms,dashboard,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.diagnostic.setting_with_appropriate_categories,alicloud,cms,diagnostic,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.diagnostic.settings_exists,alicloud,cms,diagnostic,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dr.monitoring_alert_destinations_configured,alicloud,cms,dr,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dr.monitoring_alerts_for_backup_failures_configured,alicloud,cms,dr,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dr.monitoring_alerts_for_replication_lag_configured,alicloud,cms,dr,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.dr.monitoring_alerts_for_rpo_rto_breach_configured,alicloud,cms,dr,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.emr.logging_enabled,alicloud,cms,emr,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.emr_admin.monitoring_enabled,alicloud,cms,emr_admin,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.global.endpoint_event_replication_enabled,alicloud,cms,global,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.log.group_kms_encryption_enabled,alicloud,cms,log,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.log.group_no_secrets_in_logs,alicloud,cms,log,MEDIUM,,,config,alicloud_rule_check/cms/cms.checks.yaml
alicloud.cms.log.group_not_publicly_accessible,alicloud,cms,log,HIGH,,,config,alicloud_rule_check/cms/cms.checks.yaml
