rule_id,provider,service,category,severity,title,description,check_type,source_file
gcp.billing.anomaly.anomaly_detectors_enabled,gcp,billing,anomaly,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.anomaly.anomaly_severity_thresholds_configured,gcp,billing,anomaly,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.budget.budget_alert_destinations_configured,gcp,billing,budget,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.budget.budget_alert_thresholds_configured,gcp,billing,budget,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.budget.budget_budgets_defined_for_accounts_or_projects,gcp,billing,budget,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.budget.budget_modify_permissions_restricted,gcp,billing,budget,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.budget.cost_budgets_defined_for_accounts_or_projects,gcp,billing,budget,MEDIUM,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.category.access_billing_admins_mfa_required,gcp,billing,category,HIGH,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.category.access_billing_console_rbac_least_privilege,gcp,billing,category,HIGH,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.category.access_cost_data_exports_private_and_encrypted,gcp,billing,category,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.category.access_cost_export_destinations_least_privilege,gcp,billing,category,HIGH,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.commitment.savings_plan_approval_workflow_required,gcp,billing,commitment,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.commitment.savings_plan_billing_admins_mfa_required,gcp,billing,commitment,HIGH,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.billing.commitment.savings_plan_purchase_permissions_restricted,gcp,billing,commitment,LOW,,,config,gcp_rule_check/billing/billing.checks.yaml
gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols,gcp,certificatemanager,certificate,MEDIUM,,,config,gcp_rule_check/certificatemanager/certificatemanager.checks.yaml
gcp.certificatemanager.certificate.certificates_expiration_check_gcp_storage_bucket_enf_enabled,gcp,certificatemanager,certificate,MEDIUM,,,config,gcp_rule_check/certificatemanager/certificatemanager.checks.yaml
gcp.certificatemanager.certificate.expiration,gcp,certificatemanager,certificate,MEDIUM,,,config,gcp_rule_check/certificatemanager/certificatemanager.checks.yaml
gcp.certificatemanager.certificate.expiration_configured,gcp,certificatemanager,certificate,MEDIUM,,,config,gcp_rule_check/certificatemanager/certificatemanager.checks.yaml
gcp.certificatemanager.certificate.manager_certificates_expiration_configured,gcp,certificatemanager,certificate,MEDIUM,,,config,gcp_rule_check/certificatemanager/certificatemanager.checks.yaml
gcp.ciem.correlation.data_exfiltration_chain,gcp,ciem,correlation,MEDIUM,,,config,gcp_rule_check/ciem/ciem.checks.yaml
gcp.ciem.correlation.defense_evasion_chain,gcp,ciem,correlation,MEDIUM,,,config,gcp_rule_check/ciem/ciem.checks.yaml
gcp.ciem.correlation.lateral_movement_chain,gcp,ciem,correlation,MEDIUM,,,config,gcp_rule_check/ciem/ciem.checks.yaml
gcp.ciem.correlation.privilege_escalation_chain,gcp,ciem,correlation,HIGH,,,config,gcp_rule_check/ciem/ciem.checks.yaml
gcp.ciem.correlation.supply_chain_attack,gcp,ciem,correlation,MEDIUM,,,config,gcp_rule_check/ciem/ciem.checks.yaml
gcp.cloudasset.asset.aggregation_authorization_not_expired_or_revoked,gcp,cloudasset,asset,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.asset.aggregation_authorization_target_accounts_correct,gcp,cloudasset,asset,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.asset.aggregation_authorization_trusts_least_privilege,gcp,cloudasset,asset,HIGH,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.asset.config_recorder_enabled,gcp,cloudasset,asset,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.asset.config_recorder_global_resource_types_tracked,gcp,cloudasset,asset,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.asset.delivery_channel_secure_destination_configured,gcp,cloudasset,asset,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.feed.aggregation_authorization_present_and_valid,gcp,cloudasset,feed,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.feed.aggregator_auto_enroll_new_accounts,gcp,cloudasset,feed,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.feed.aggregator_org_aggregator_enabled,gcp,cloudasset,feed,MEDIUM,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.feed.delivery_channel_destination_access_least_privilege,gcp,cloudasset,feed,HIGH,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudasset.feed.delivery_channel_kms_encryption_enabled,gcp,cloudasset,feed,HIGH,,,config,gcp_rule_check/cloudasset/cloudasset.checks.yaml
gcp.cloudfunctions.event_source.event_source_permissions_least_privilege,gcp,cloudfunctions,event_source,HIGH,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.event_source.event_source_source_authenticated,gcp,cloudfunctions,event_source,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.function.function_dead_letter_queue_configured,gcp,cloudfunctions,function,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.function.function_env_no_plaintext_secrets,gcp,cloudfunctions,function,HIGH,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.function.function_logging_and_tracing_enabled,gcp,cloudfunctions,function,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.function.function_role_least_privilege,gcp,cloudfunctions,function,HIGH,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.function.function_vpc_private_networking_enabled,gcp,cloudfunctions,function,HIGH,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.layer.layer_source_trusted,gcp,cloudfunctions,layer,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.layer.layer_version_immutable,gcp,cloudfunctions,layer,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.provisioned_concurrency.prov_conc_execution_role_least_privilege,gcp,cloudfunctions,provisioned_concurrency,HIGH,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.version.version_published_and_immutable,gcp,cloudfunctions,version,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudfunctions.version.version_rollforward_rollback_controls_present,gcp,cloudfunctions,version,MEDIUM,,,config,gcp_rule_check/cloudfunctions/cloudfunctions.checks.yaml
gcp.cloudidentity.group.group_attached_policies_not_admin_star,gcp,cloudidentity,group,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.group.group_membership_review_enabled_where_supported,gcp,cloudidentity,group,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.group.group_no_inline_policies,gcp,cloudidentity,group,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.user.user_access_keys_rotated_90_days_or_less_when_present,gcp,cloudidentity,user,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.user.user_console_password_present_only_if_required,gcp,cloudidentity,user,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.user.user_inactive_90_days_disabled,gcp,cloudidentity,user,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.user.user_mfa_required,gcp,cloudidentity,user,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudidentity.user.user_no_inline_policies_attached,gcp,cloudidentity,user,HIGH,,,config,gcp_rule_check/cloudidentity/cloudidentity.checks.yaml
gcp.cloudkms.crypto_key.kms_key_deletion_requires_waiting_period,gcp,cloudkms,crypto_key,CRITICAL,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudkms.crypto_key.kms_key_not_publicly_accessible,gcp,cloudkms,crypto_key,CRITICAL,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudkms.crypto_key.kms_key_policy_least_privilege,gcp,cloudkms,crypto_key,HIGH,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudkms.crypto_key.kms_key_rotation_enabled,gcp,cloudkms,crypto_key,CRITICAL,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudkms.key_ring.kms_default_keys_disabled_where_cmek_required,gcp,cloudkms,key_ring,CRITICAL,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudkms.key_ring.kms_logging_enabled,gcp,cloudkms,key_ring,CRITICAL,,,config,gcp_rule_check/cloudkms/cloudkms.checks.yaml
gcp.cloudrun.activity.create_service,gcp,cloudrun,activity,MEDIUM,,,config,gcp_rule_check/cloudrun/cloudrun.checks.yaml
gcp.cloudrun.activity.replace_service,gcp,cloudrun,activity,MEDIUM,,,config,gcp_rule_check/cloudrun/cloudrun.checks.yaml
gcp.cloudsql.alter_table,gcp,cloudsql,alter_table,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.bulk_export,gcp,cloudsql,bulk_export,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.create_table,gcp,cloudsql,create_table,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.drop_table,gcp,cloudsql,drop_table,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.grant_privileges,gcp,cloudsql,grant_privileges,HIGH,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.revoke_privileges,gcp,cloudsql,revoke_privileges,HIGH,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.root_login,gcp,cloudsql,root_login,HIGH,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.user_create,gcp,cloudsql,user_create,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.cloudsql.user_delete,gcp,cloudsql,user_delete,MEDIUM,,,config,gcp_rule_check/cloudsql/cloudsql.checks.yaml
gcp.compute.access_control.access_control_no_permit_all,gcp,compute,access_control,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.access_control.access_control_policies_present,gcp,compute,access_control,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.access_control.access_control_policy_store_encrypted,gcp,compute,access_control,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.address.ip_set_cidrs_valid_and_minimized,gcp,compute,address,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.address.ip_set_cross_account_sharing_restricted,gcp,compute,address,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.address.ip_set_not_empty,gcp,compute,address,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.address.ip_set_used_by_at_least_one_rule,gcp,compute,address,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.anomaly_detection.anomaly_destinations_encrypted,gcp,compute,anomaly_detection,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.anomaly_detection.anomaly_detectors_enabled,gcp,compute,anomaly_detection,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.automation.automation_artifacts_encrypted_and_private,gcp,compute,automation,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.automation.automation_execution_roles_least_privilege,gcp,compute,automation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.automation.automation_remediation_roles_least_privilege,gcp,compute,automation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.automation.dr_automation_change_audit_logging_enabled,gcp,compute,automation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.automation.netsec_automation_change_audit_logging_enabled,gcp,compute,automation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_access_logging_enabled,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_cache_key_excludes_sensitive_headers,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_cache_key_minimal_query_and_cookie_variants,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_hsts_enabled,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_https_only_viewer_protocol,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_origin_access_restricted,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_signed_urls_or_headers_required_for_private_content,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_tls_min_1_2_enforced,gcp,compute,backend_service,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_valid_trusted_certificate_attached,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.cdn_waf_web_acl_attached,gcp,compute,backend_service,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.tg_health_checks_tls_where_supported,gcp,compute,backend_service,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.backend_service.tg_targets_in_private_subnets,gcp,compute,backend_service,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.dedicated_host.dedicated_host_host_sharing_restricted,gcp,compute,dedicated_host,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.dedicated_host.dedicated_host_instance_auto_placement_controlled,gcp,compute,dedicated_host,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.disk_cmk_cmek_configured,gcp,compute,disk,CRITICAL,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.disk_encryption_at_rest_enabled,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.disk_snapshots_encrypted,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.disk_snapshots_not_public,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.replication_auth_roles_least_privilege,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.replication_cross_region_replication_encrypted,gcp,compute,disk,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.replication_encryption_in_transit_tls_required,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.replication_lag_monitoring_alerts_enabled,gcp,compute,disk,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.volume_cmk_cmek_configured,gcp,compute,disk,CRITICAL,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.volume_encryption_at_rest_enabled,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.disk.volume_snapshots_encrypted,gcp,compute,disk,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.encryption.encryption_mtls_required_for_internal_services_where_supported,gcp,compute,encryption,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.encryption.encryption_tls_min_1_2_enforced,gcp,compute,encryption,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.firewall_logging_enabled,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.firewall_no_permit_any_any,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.firewall_rule_groups_attached,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.nacl_egress_restricted,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.nacl_no_allow_all_rules,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.net_sg_egress_restricted,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.net_sg_no_0_0_0_0_ingress,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.net_sg_only_required_ports_open,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.sg_egress_egress_restricted,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.sg_ingress_no_0_0_0_0,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.sg_ingress_only_required_ports,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.warehouse_sg_egress_restricted,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.warehouse_sg_no_0_0_0_0_ingress,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.firewall.warehouse_sg_only_required_ports_open,gcp,compute,firewall,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.forwarding_rule.listener_cipher_policy_secure,gcp,compute,forwarding_rule,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.forwarding_rule.listener_tls_min_1_2,gcp,compute,forwarding_rule,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.global_address.endpoint_policy_least_privilege,gcp,compute,global_address,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.global_address.endpoint_private_dns_enabled_where_supported,gcp,compute,global_address,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.health_check.health_check_alerts_configured,gcp,compute,health_check,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.health_check.health_check_https_or_tls_used,gcp,compute,health_check,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.health_check.health_check_no_plaintext_credentials_in_url,gcp,compute,health_check,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.image.image_approved_image_allowlist_enforced,gcp,compute,image,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.image.image_encrypted_cmek,gcp,compute,image,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.image.image_image_signed_and_verified,gcp,compute,image,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.image.image_not_publicly_shared,gcp,compute,image,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.image.image_vuln_scanned_no_critical,gcp,compute,image,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.instance_disk_encrypted,gcp,compute,instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.instance_no_public_ip_unless_required,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.instance_ssh_password_auth_disabled,gcp,compute,instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.testing_execution_roles_least_privilege,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.testing_logs_enabled,gcp,compute,instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.testing_results_storage_encrypted_and_private,gcp,compute,instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_data_volumes_encrypted_cmek,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_imds_hardened,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_no_public_ip_assigned,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_root_volume_encrypted_cmek,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_secure_boot_enabled,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_security_group_inbound_restricted,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_serial_console_access_restricted,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_ssh_key_based_auth_required,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_ssh_password_auth_disabled,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_user_data_no_secrets,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance.vm_vtpm_enabled,gcp,compute,instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_group.instance_group_instance_profile_least_privilege,gcp,compute,instance_group,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_group.instance_group_no_public_ip_assigned,gcp,compute,instance_group,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_group.instance_group_uses_approved_launch_template,gcp,compute,instance_group,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_group.instance_group_volumes_encrypted,gcp,compute,instance_group,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_imds_hardened,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_instance_profile_least_privilege,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_no_public_ip_default,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_root_volume_encrypted_by_default,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_security_groups_restrictive,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.instance_template.launch_template_user_data_no_secrets,gcp,compute,instance_template,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.isolation.isolation_automated_isolation_supported,gcp,compute,isolation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.isolation.isolation_quarantine_network_defined,gcp,compute,isolation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.job.dr_job_logs_enabled,gcp,compute,job,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.job.dr_job_network_private_only,gcp,compute,job,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.job.dr_job_roles_least_privilege,gcp,compute,job,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.micro_segmentation.microseg_endpoint_policies_applied,gcp,compute,micro_segmentation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.micro_segmentation.microseg_identity_aware_policies_enabled,gcp,compute,micro_segmentation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.monitoring.monitoring_alerts_for_anomalies_configured,gcp,compute,monitoring,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.monitoring.monitoring_flow_logs_enabled,gcp,compute,monitoring,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.network.vpc_dns_hostnames_and_support_configured,gcp,compute,network,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.network.vpc_flow_logs_enabled,gcp,compute,network,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.network.vpc_route_tables_no_unintended_internet_paths,gcp,compute,network,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.network_interface.eni_security_groups_present,gcp,compute,network_interface,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.network_interface.eni_security_groups_restrictive,gcp,compute,network_interface,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.plan.dr_plan_approvals_required_for_changes,gcp,compute,plan,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.plan.dr_plan_change_audit_logging_enabled,gcp,compute,plan,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.plan.dr_plan_storage_encrypted_and_private,gcp,compute,plan,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.preemptible_instance.spot_instance_instance_profile_least_privilege,gcp,compute,preemptible_instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.preemptible_instance.spot_instance_no_public_ip_assigned,gcp,compute,preemptible_instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.preemptible_instance.spot_instance_uses_approved_launch_template,gcp,compute,preemptible_instance,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.recovery_instance.recovery_instance_private_network_only,gcp,compute,recovery_instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.recovery_instance.recovery_instance_security_groups_restrictive,gcp,compute,recovery_instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.recovery_instance.recovery_instance_volumes_encrypted,gcp,compute,recovery_instance,MEDIUM,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.reservation.reservation_approval_workflow_required,gcp,compute,reservation,LOW,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.reservation.reservation_billing_admins_mfa_required,gcp,compute,reservation,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.reservation.reservation_purchase_permissions_restricted,gcp,compute,reservation,LOW,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.route.route_table_no_0_0_0_0_from_private_subnets,gcp,compute,route,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
gcp.compute.route.route_table_vpc_endpoints_used_for_saas_where_supported,gcp,compute,route,HIGH,,,config,gcp_rule_check/compute/compute.checks.yaml
