rule_id,provider,service,category,severity,title,description,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,action_category,posture_category,source_file
azure.identity.entra_audit.conditional_access_create,azure,identity,identity,high,Identity: Conditional Access Create,Conditional access policy created — new access rule applied to user sign-in flow.,log,defense_evasion,defense_evasion,T1556.006,70,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.conditional_access_create.yaml
azure.identity.entra_audit.conditional_access_delete,azure,identity,identity,critical,Identity: Conditional Access Delete,"Conditional access policy deleted — MFA or compliance requirement removed, access control weakened.",log,defense_evasion,defense_evasion,T1556.006,88,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.conditional_access_delete.yaml
azure.identity.entra_audit.conditional_access_update,azure,identity,identity,high,Identity: Conditional Access Update,"Conditional access policy modified — MFA enforcement, trusted location, or device compliance requirements changed.",log,defense_evasion,defense_evasion,T1556.006,75,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.conditional_access_update.yaml
azure.identity.entra_audit.emergency_account_used,azure,identity,identity,critical,Identity: Emergency Account Used,Break-glass emergency account sign-in detected — highly privileged emergency account used outside of authorized incident.,log,initial_access,initial_access,T1078.004,92,threat_detection,create,threat_posture,azure_rule_ciem/identity/azure.identity.entra_audit.emergency_account_used.yaml
azure.identity.entra_audit.named_location_create,azure,identity,identity,medium,Identity: Named Location Create,"Named location created — trusted IP range or country added, may bypass conditional access controls.",log,defense_evasion,defense_evasion,T1556.006,55,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.named_location_create.yaml
azure.identity.entra_audit.named_location_update,azure,identity,identity,medium,Identity: Named Location Update,"Named location modified — trusted network boundary changed, may expand attacker-controlled trusted range.",log,defense_evasion,defense_evasion,T1556.006,58,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.named_location_update.yaml
azure.identity.entra_audit.pim_role_activate,azure,identity,identity,high,Identity: PIM Role Activate,Privileged Identity Management role activated — just-in-time privileged access granted.,log,privilege_escalation,privilege_escalation,T1548,72,identity_and_access_management,privilege_escalation,iam_posture,azure_rule_ciem/identity/azure.identity.entra_audit.pim_role_activate.yaml
azure.identity.entra_audit.pim_settings_update,azure,identity,identity,high,Identity: PIM Settings Update,"PIM role settings modified — approval requirements, duration, or MFA enforcement changed.",log,defense_evasion,defense_evasion,T1484.002,78,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/identity/azure.identity.entra_audit.pim_settings_update.yaml
azure.keyvault.activity_log.keyvault_access_policy_write,azure,keyvault,keyvault,high,Key Vault: Keyvault Access Policy Write,Key Vault access policy modified — principal granted read/write/delete access to vault contents.,log,privilege_escalation,privilege_escalation,T1098.003,78,cryptography_and_key_management,create,iam_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_access_policy_write.yaml
azure.keyvault.activity_log.keyvault_certificate_delete,azure,keyvault,keyvault,high,Key Vault: Keyvault Certificate Delete,"Key Vault certificate deleted — TLS certificate removed, potential service disruption.",log,impact,impact,T1485,70,cryptography_and_key_management,delete,workload_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_certificate_delete.yaml
azure.keyvault.activity_log.keyvault_delete,azure,keyvault,keyvault,critical,Key Vault: Keyvault Delete,"Key Vault deleted — all secrets, keys, and certificates in vault destroyed.",log,data_destruction,impact,T1485,90,cryptography_and_key_management,delete,data_security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_delete.yaml
azure.keyvault.activity_log.keyvault_hsm_key_backup,azure,keyvault,keyvault,critical,Key Vault: Keyvault Hsm Key Backup,Managed HSM key backed up — hardware-protected key material exported.,log,data_exfiltration,collection;exfiltration,T1552.004,88,cryptography_and_key_management,read,data_security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_hsm_key_backup.yaml
azure.keyvault.activity_log.keyvault_key_backup,azure,keyvault,keyvault,high,Key Vault: Keyvault Key Backup,"Key Vault key backed up — key material exported to blob, potential off-vault exfiltration.",log,data_exfiltration,collection;exfiltration,T1552.004;T1567,80,cryptography_and_key_management,read,data_security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_key_backup.yaml
azure.keyvault.activity_log.keyvault_key_read,azure,keyvault,keyvault,high,Key Vault: Keyvault Key Read,"Key Vault encryption key read — cryptographic key accessed, potential exfiltration path.",log,credential_access,credential_access,T1552.004,75,cryptography_and_key_management,read,iam_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_key_read.yaml
azure.keyvault.activity_log.keyvault_purge,azure,keyvault,keyvault,critical,Key Vault: Keyvault Purge,"Key Vault purged — soft-deleted vault permanently destroyed, bypassing recovery window.",log,data_destruction,impact,T1485,95,cryptography_and_key_management,delete,data_security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_purge.yaml
azure.keyvault.activity_log.keyvault_secret_delete,azure,keyvault,keyvault,high,Key Vault: Keyvault Secret Delete,"Key Vault secret deleted — credential removed, may impact dependent services.",log,data_destruction,impact,T1485,72,cryptography_and_key_management,delete,data_security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_secret_delete.yaml
azure.keyvault.activity_log.keyvault_secret_read,azure,keyvault,keyvault,high,Key Vault: Keyvault Secret Read,Key Vault secret read — sensitive credential or token accessed from vault.,log,credential_access,credential_access,T1552.001,78,cryptography_and_key_management,read,iam_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_secret_read.yaml
azure.keyvault.activity_log.keyvault_secret_write,azure,keyvault,keyvault,medium,Key Vault: Keyvault Secret Write,Key Vault secret written — new or updated secret stored in vault.,log,persistence,persistence,T1552.001,55,cryptography_and_key_management,create,iam_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_secret_write.yaml
azure.keyvault.activity_log.keyvault_write,azure,keyvault,keyvault,medium,Key Vault: Keyvault Write,Key Vault created or updated — vault properties or network rules changed.,log,defense_evasion,defense_evasion,T1484.001,50,cryptography_and_key_management,create,security_posture,azure_rule_ciem/keyvault/azure.keyvault.activity_log.keyvault_write.yaml
azure.monitor.activity_log.action_group_delete,azure,monitor,monitor,high,Monitor: Action Group Delete,"Action group deleted — alert notification targets (email, webhook, ITSM) removed.",log,defense_evasion,defense_evasion,T1562.008,72,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.action_group_delete.yaml
azure.monitor.activity_log.activity_log_alert_delete,azure,monitor,monitor,critical,Monitor: Activity Log Alert Delete,Activity log alert deleted — alerting on critical Azure operations removed.,log,defense_evasion,defense_evasion,T1562.008,88,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.activity_log_alert_delete.yaml
azure.monitor.activity_log.diagnostic_setting_delete,azure,monitor,monitor,critical,Monitor: Diagnostic Setting Delete,Diagnostic setting deleted — resource audit log forwarding to Log Analytics or Storage stopped.,log,defense_evasion,defense_evasion,T1562.008,90,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.diagnostic_setting_delete.yaml
azure.monitor.activity_log.diagnostic_setting_write,azure,monitor,monitor,high,Monitor: Diagnostic Setting Write,"Diagnostic setting modified — log categories or destination changed, may reduce visibility.",log,defense_evasion,defense_evasion,T1562.008,70,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.diagnostic_setting_write.yaml
azure.monitor.activity_log.log_analytics_data_export_delete,azure,monitor,monitor,medium,Monitor: Log Analytics Data Export Delete,Log Analytics data export rule deleted — log data pipeline to external storage stopped.,log,defense_evasion,defense_evasion,T1562.008,60,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.log_analytics_data_export_delete.yaml
azure.monitor.activity_log.log_analytics_purge,azure,monitor,monitor,critical,Monitor: Log Analytics Purge,Log Analytics data purged — log records permanently deleted from workspace.,log,defense_evasion,defense_evasion,T1562.008,93,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.log_analytics_purge.yaml
azure.monitor.activity_log.log_analytics_workspace_delete,azure,monitor,monitor,critical,Monitor: Log Analytics Workspace Delete,Log Analytics workspace deleted — centralized logging repository destroyed.,log,defense_evasion,defense_evasion,T1562.008,92,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.log_analytics_workspace_delete.yaml
azure.monitor.activity_log.metric_alert_delete,azure,monitor,monitor,high,Monitor: Metric Alert Delete,Metric alert deleted — performance or security threshold alerting removed.,log,defense_evasion,defense_evasion,T1562.008,70,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.metric_alert_delete.yaml
azure.monitor.activity_log.scheduled_query_rule_delete,azure,monitor,monitor,high,Monitor: Scheduled Query Rule Delete,Scheduled query alert rule deleted — automated threat detection rule removed from Log Analytics.,log,defense_evasion,defense_evasion,T1562.008,80,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/monitor/azure.monitor.activity_log.scheduled_query_rule_delete.yaml
azure.network.activity_log.bastion_write,azure,network,network,medium,Network: Bastion Write,Azure Bastion host created or modified — browser-based RDP/SSH access point provisioned.,log,initial_access,initial_access,T1133,55,network_security_and_connectivity,create,threat_posture,azure_rule_ciem/network/azure.network.activity_log.bastion_write.yaml
azure.network.activity_log.ddos_protection_delete,azure,network,network,high,Network: Ddos Protection Delete,DDoS protection plan deleted — volumetric attack protection removed from subscription.,log,impact,impact,T1498,70,network_security_and_connectivity,delete,workload_posture,azure_rule_ciem/network/azure.network.activity_log.ddos_protection_delete.yaml
azure.network.activity_log.dns_zone_write,azure,network,network,medium,Network: DNS Zone Write,Private DNS zone created or modified — DNS resolution for internal resources changed.,log,lateral_movement,lateral_movement,T1071.004,58,network_security_and_connectivity,create,network_posture,azure_rule_ciem/network/azure.network.activity_log.dns_zone_write.yaml
azure.network.activity_log.express_route_write,azure,network,network,medium,Network: Express Route Write,ExpressRoute circuit modified — dedicated on-premises to Azure network connectivity changed.,log,lateral_movement,lateral_movement,T1021.007,60,network_security_and_connectivity,create,network_posture,azure_rule_ciem/network/azure.network.activity_log.express_route_write.yaml
azure.network.activity_log.firewall_rule_write,azure,network,network,high,Network: Firewall Rule Write,Azure Firewall policy created or modified — network traffic filtering rules changed.,log,defense_evasion,defense_evasion,T1562.004,75,network_security_and_connectivity,network,security_posture,azure_rule_ciem/network/azure.network.activity_log.firewall_rule_write.yaml
azure.network.activity_log.nsg_delete,azure,network,network,high,Network: Nsg Delete,Network security group deleted — all traffic filtering rules for associated subnets removed.,log,defense_evasion,defense_evasion,T1562.007,75,network_security_and_connectivity,delete,security_posture,azure_rule_ciem/network/azure.network.activity_log.nsg_delete.yaml
azure.network.activity_log.nsg_rule_write,azure,network,network,high,Network: Nsg Rule Write,NSG security rule created or modified — specific allow/deny traffic rule added.,log,defense_evasion,defense_evasion,T1562.007,72,network_security_and_connectivity,network,security_posture,azure_rule_ciem/network/azure.network.activity_log.nsg_rule_write.yaml
azure.network.activity_log.nsg_write,azure,network,network,high,Network: Nsg Write,Network security group created or modified — inbound/outbound traffic rules changed.,log,defense_evasion,defense_evasion,T1562.007,70,network_security_and_connectivity,network,security_posture,azure_rule_ciem/network/azure.network.activity_log.nsg_write.yaml
azure.network.activity_log.public_ip_write,azure,network,network,medium,Network: Public Ip Write,Public IP address created or associated — internet-routable IP assigned to resource.,log,initial_access,initial_access,T1190,50,network_security_and_connectivity,create,threat_posture,azure_rule_ciem/network/azure.network.activity_log.public_ip_write.yaml
azure.network.activity_log.route_table_write,azure,network,network,high,Network: Route Table Write,Route table created or modified — custom routing rules may redirect traffic through attacker-controlled path.,log,lateral_movement,lateral_movement,T1557,72,network_security_and_connectivity,create,network_posture,azure_rule_ciem/network/azure.network.activity_log.route_table_write.yaml
azure.network.activity_log.vnet_peering_write,azure,network,network,high,Network: Vnet Peering Write,Virtual network peering created — lateral movement path established between VNets.,log,lateral_movement,lateral_movement,T1021.007,78,network_security_and_connectivity,network,network_posture,azure_rule_ciem/network/azure.network.activity_log.vnet_peering_write.yaml
azure.network.activity_log.vpn_gateway_write,azure,network,network,medium,Network: VPN Gateway Write,VPN gateway created or modified — site-to-site or point-to-site VPN configuration changed.,log,lateral_movement,lateral_movement,T1133,60,network_security_and_connectivity,create,network_posture,azure_rule_ciem/network/azure.network.activity_log.vpn_gateway_write.yaml
azure.paas.activity_log.apim_write,azure,paas,paas,medium,PaaS: APIM Write,API Management service modified — API gateway policies or backend configuration changed.,log,defense_evasion,defense_evasion,T1484.001,55,compute_and_workload_security,create,security_posture,azure_rule_ciem/paas/azure.paas.activity_log.apim_write.yaml
azure.paas.activity_log.app_function_key_write,azure,paas,paas,high,PaaS: App Function Key Write,Azure Function key created or modified — invocation credential for function changed.,log,credential_access,credential_access,T1552.001,75,compute_and_workload_security,create,iam_posture,azure_rule_ciem/paas/azure.paas.activity_log.app_function_key_write.yaml
azure.paas.activity_log.app_publish_xml,azure,paas,paas,high,PaaS: App Publish Xml,App Service publish credentials retrieved — FTP/WebDeploy credentials accessed.,log,credential_access,credential_access,T1552.001,80,compute_and_workload_security,read,iam_posture,azure_rule_ciem/paas/azure.paas.activity_log.app_publish_xml.yaml
azure.paas.activity_log.app_service_config_write,azure,paas,paas,high,PaaS: App Service Config Write,"App Service configuration modified — app settings, connection strings, or auth config changed.",log,persistence,persistence,T1546,72,compute_and_workload_security,create,iam_posture,azure_rule_ciem/paas/azure.paas.activity_log.app_service_config_write.yaml
azure.paas.activity_log.app_service_delete,azure,paas,paas,high,PaaS: App Service Delete,App Service deleted — web application and all deployed code destroyed.,log,impact,impact,T1485,70,compute_and_workload_security,delete,workload_posture,azure_rule_ciem/paas/azure.paas.activity_log.app_service_delete.yaml
azure.paas.activity_log.automation_runbook_publish,azure,paas,paas,high,PaaS: Automation Runbook Publish,Automation runbook published — runbook activated and available for execution.,log,execution,execution,T1651,72,compute_and_workload_security,execute,workload_posture,azure_rule_ciem/paas/azure.paas.activity_log.automation_runbook_publish.yaml
azure.paas.activity_log.automation_runbook_write,azure,paas,paas,high,PaaS: Automation Runbook Write,Automation runbook created or modified — scheduled or event-driven script added.,log,execution,execution;persistence,T1651;T1546,75,compute_and_workload_security,create,workload_posture,azure_rule_ciem/paas/azure.paas.activity_log.automation_runbook_write.yaml
azure.paas.activity_log.function_app_write,azure,paas,paas,medium,PaaS: Function App Write,Azure Function App created or modified — serverless application configuration changed.,log,persistence,persistence,T1546,50,compute_and_workload_security,create,iam_posture,azure_rule_ciem/paas/azure.paas.activity_log.function_app_write.yaml
azure.paas.activity_log.logic_app_delete,azure,paas,paas,high,PaaS: Logic App Delete,Logic App deleted — automated workflow and its integrations destroyed.,log,impact,impact,T1489,70,compute_and_workload_security,delete,workload_posture,azure_rule_ciem/paas/azure.paas.activity_log.logic_app_delete.yaml
azure.paas.activity_log.logic_app_run,azure,paas,paas,medium,PaaS: Logic App Run,Logic App trigger executed — workflow run initiated via management plane.,log,execution,execution,T1651,50,compute_and_workload_security,execute,workload_posture,azure_rule_ciem/paas/azure.paas.activity_log.logic_app_run.yaml
azure.paas.activity_log.logic_app_write,azure,paas,paas,medium,PaaS: Logic App Write,Logic App workflow created or modified — automated business process or integration flow changed.,log,persistence,persistence;execution,T1546;T1651,55,compute_and_workload_security,create,iam_posture,azure_rule_ciem/paas/azure.paas.activity_log.logic_app_write.yaml
azure.secsvc.activity_log.defender_plan_write,azure,secsvc,secsvc,high,Security: Defender Plan Write,Defender for Cloud plan modified — threat detection coverage for resource type changed.,log,defense_evasion,defense_evasion,T1562.001,78,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.defender_plan_write.yaml
azure.secsvc.activity_log.jit_access_initiate,azure,secsvc,secsvc,medium,Security: JIT Access Initiate,Just-In-Time VM access request initiated — temporary RDP/SSH port access requested.,log,initial_access,initial_access,T1133,55,logging_monitoring_and_alerting,create,threat_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.jit_access_initiate.yaml
azure.secsvc.activity_log.just_in_time_policy_write,azure,secsvc,secsvc,high,Security: Just In Time Policy Write,Just-In-Time VM access policy modified — controlled management port access policy changed.,log,initial_access,initial_access,T1133,75,logging_monitoring_and_alerting,create,threat_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.just_in_time_policy_write.yaml
azure.secsvc.activity_log.regulatory_compliance_assess,azure,secsvc,secsvc,medium,Security: Regulatory Compliance Assess,Compliance assessment result deleted — security posture record removed.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.regulatory_compliance_assess.yaml
azure.secsvc.activity_log.security_alert_dismiss,azure,secsvc,secsvc,high,Security: Security Alert Dismiss,Defender for Cloud alert dismissed — security alert suppressed without investigation.,log,defense_evasion,defense_evasion,T1562.001,72,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.security_alert_dismiss.yaml
azure.secsvc.activity_log.security_automation_delete,azure,secsvc,secsvc,high,Security: Security Automation Delete,Security automation deleted — automated response to security alerts removed.,log,defense_evasion,defense_evasion,T1562.001,75,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.security_automation_delete.yaml
azure.secsvc.activity_log.security_contact_delete,azure,secsvc,secsvc,high,Security: Security Contact Delete,Security contact deleted — email notification for security alerts removed.,log,defense_evasion,defense_evasion,T1562.001,75,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.security_contact_delete.yaml
azure.secsvc.activity_log.security_policy_write,azure,secsvc,secsvc,high,Security: Security Policy Write,Security policy modified — compliance requirements or recommendation enforcement changed.,log,defense_evasion,defense_evasion,T1562.001,70,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.security_policy_write.yaml
azure.secsvc.activity_log.workspace_settings_delete,azure,secsvc,secsvc,high,Security: Workspace Settings Delete,Security Center workspace settings deleted — Log Analytics integration for Defender removed.,log,defense_evasion,defense_evasion,T1562.008,72,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/secsvc/azure.secsvc.activity_log.workspace_settings_delete.yaml
azure.sql.activity_log.sql_admin_write,azure,sql,sql,critical,SQL: SQL Admin Write,SQL Server Active Directory administrator added or changed — full admin access to all databases granted.,log,privilege_escalation,privilege_escalation,T1098.003,88,identity_and_access_management,create,iam_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_admin_write.yaml
azure.sql.activity_log.sql_auditing_write,azure,sql,sql,high,SQL: SQL Auditing Write,SQL Server audit settings modified — database activity logging configuration changed.,log,defense_evasion,defense_evasion,T1562.008,75,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_auditing_write.yaml
azure.sql.activity_log.sql_database_delete,azure,sql,sql,critical,SQL: SQL Database Delete,SQL database deleted — all database data permanently destroyed.,log,data_destruction,impact,T1485,88,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_database_delete.yaml
azure.sql.activity_log.sql_firewall_rule_write,azure,sql,sql,high,SQL: SQL Firewall Rule Write,SQL Server firewall rule created or modified — database network access policy changed.,log,initial_access,initial_access,T1190,72,network_security_and_connectivity,network,threat_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_firewall_rule_write.yaml
azure.sql.activity_log.sql_server_delete,azure,sql,sql,critical,SQL: SQL Server Delete,SQL Server deleted — all databases and data permanently destroyed.,log,data_destruction,impact,T1485,92,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_server_delete.yaml
azure.sql.activity_log.sql_server_write,azure,sql,sql,medium,SQL: SQL Server Write,SQL Server created or modified — server configuration including AD authentication changed.,log,initial_access,initial_access,T1190,50,threat_detection,create,threat_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_server_write.yaml
azure.sql.activity_log.sql_tde_write,azure,sql,sql,high,SQL: SQL TDE Write,SQL Transparent Data Encryption settings changed — database encryption configuration modified.,log,defense_evasion,defense_evasion,T1600,70,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_tde_write.yaml
azure.sql.activity_log.sql_threat_protection_write,azure,sql,sql,high,SQL: SQL Threat Protection Write,SQL Advanced Threat Protection settings changed — anomaly detection for database modified.,log,defense_evasion,defense_evasion,T1562.001,72,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_threat_protection_write.yaml
azure.sql.activity_log.sql_vulnerability_assessment_delete,azure,sql,sql,high,SQL: SQL Vulnerability Assessment Delete,SQL vulnerability assessment deleted — automated security scanning for database disabled.,log,defense_evasion,defense_evasion,T1562.001,75,logging_monitoring_and_alerting,delete,security_posture,azure_rule_ciem/sql/azure.sql.activity_log.sql_vulnerability_assessment_delete.yaml
azure.storage.activity_log.storage_account_delete,azure,storage,storage,critical,Storage: Storage Account Delete,"Storage account deleted — all blobs, tables, queues and files permanently destroyed.",log,data_destruction,impact,T1485,90,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_account_delete.yaml
azure.storage.activity_log.storage_account_write,azure,storage,storage,medium,Storage: Storage Account Write,"Storage account created or modified — network rules, encryption, or access settings changed.",log,defense_evasion,defense_evasion,T1484.001,50,data_protection_and_privacy,create,security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_account_write.yaml
azure.storage.activity_log.storage_blob_service_write,azure,storage,storage,medium,Storage: Storage Blob Service Write,"Blob service properties modified — soft delete, versioning, or CORS settings changed.",log,defense_evasion,defense_evasion,T1484.001,50,data_protection_and_privacy,create,security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_blob_service_write.yaml
azure.storage.activity_log.storage_container_delete,azure,storage,storage,high,Storage: Storage Container Delete,Blob storage container deleted — all objects in container permanently destroyed.,log,data_destruction,impact,T1485,80,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_container_delete.yaml
azure.storage.activity_log.storage_container_public_write,azure,storage,storage,high,Storage: Storage Container Public Write,Blob container access level changed — container may have been set to public access.,log,initial_access,initial_access,T1190,75,data_protection_and_privacy,create,threat_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_container_public_write.yaml
azure.storage.activity_log.storage_file_share_delete,azure,storage,storage,high,Storage: Storage File Share Delete,Azure file share deleted — all files in share destroyed.,log,data_destruction,impact,T1485,78,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_file_share_delete.yaml
azure.storage.activity_log.storage_generate_sas,azure,storage,storage,high,Storage: Storage Generate SAS,Storage account SAS token generated — time-limited credential created for direct storage access.,log,credential_access,credential_access,T1552.001,80,data_protection_and_privacy,read,iam_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_generate_sas.yaml
azure.storage.activity_log.storage_list_keys,azure,storage,storage,critical,Storage: Storage List Keys,Storage account keys listed — full read/write/delete access keys to storage account retrieved.,log,credential_access,credential_access,T1552.001,88,data_protection_and_privacy,read,iam_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_list_keys.yaml
azure.storage.activity_log.storage_management_policy_delete,azure,storage,storage,medium,Storage: Storage Management Policy Delete,Storage lifecycle policy deleted — automated data deletion or tiering rules removed.,log,data_destruction,impact,T1485,55,data_protection_and_privacy,delete,data_security_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_management_policy_delete.yaml
azure.storage.activity_log.storage_regenerate_key,azure,storage,storage,high,Storage: Storage Regenerate Key,"Storage account key regenerated — existing key rotated, may lock out legitimate applications.",log,credential_access,credential_access,T1552.001,75,data_protection_and_privacy,read,iam_posture,azure_rule_ciem/storage/azure.storage.activity_log.storage_regenerate_key.yaml
azure.threat.activity_log.classic_admin_write,azure,threat,threat,critical,Threat: Classic Admin Write,Classic administrator added — legacy admin role grants broad subscription-wide permissions.,log,privilege_escalation,privilege_escalation,T1098.003,88,identity_and_access_management,create,iam_posture,azure_rule_ciem/threat/azure.threat.activity_log.classic_admin_write.yaml
azure.threat.activity_log.defender_for_cloud_disable,azure,threat,threat,critical,Threat: Defender For Cloud Disable,Defender for Cloud plan deleted — threat detection for resource type completely disabled.,log,defense_evasion,defense_evasion,T1562.001,92,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/threat/azure.threat.activity_log.defender_for_cloud_disable.yaml
azure.threat.activity_log.key_vault_network_rule_write,azure,threat,threat,high,Threat: Key Vault Network Rule Write,Key Vault network rules modified — firewall or virtual network access rules for vault changed.,log,defense_evasion,defense_evasion,T1562.007,72,logging_monitoring_and_alerting,create,security_posture,azure_rule_ciem/threat/azure.threat.activity_log.key_vault_network_rule_write.yaml
azure.threat.activity_log.management_group_subscription_write,azure,threat,threat,high,Threat: Management Group Subscription Write,Subscription added to management group — subscription brought under management group policy scope.,log,privilege_escalation,privilege_escalation,T1484.001,78,identity_and_access_management,create,iam_posture,azure_rule_ciem/threat/azure.threat.activity_log.management_group_subscription_write.yaml
azure.threat.activity_log.management_group_write,azure,threat,threat,high,Threat: Management Group Write,Management group created or modified — top-level governance structure for subscriptions changed.,log,privilege_escalation,privilege_escalation,T1484.001,80,identity_and_access_management,create,iam_posture,azure_rule_ciem/threat/azure.threat.activity_log.management_group_write.yaml
azure.threat.activity_log.storage_cors_write,azure,threat,threat,high,Threat: Storage CORS Write,"Storage CORS policy modified — cross-origin resource sharing rules changed, may allow untrusted domains.",log,initial_access,initial_access,T1190,72,threat_detection,create,threat_posture,azure_rule_ciem/threat/azure.threat.activity_log.storage_cors_write.yaml
azure.threat.activity_log.subscription_transfer,azure,threat,threat,critical,Threat: Subscription Transfer,Azure subscription cancelled — all resources across subscription scheduled for deletion.,log,impact,impact,T1531,95,impact,delete,workload_posture,azure_rule_ciem/threat/azure.threat.activity_log.subscription_transfer.yaml
azure.threat.activity_log.tenant_transfer,azure,threat,threat,critical,Threat: Tenant Transfer,Subscription moved to different tenant — all resources transferred outside of current organization control.,log,defense_evasion,defense_evasion,T1484.002,95,logging_monitoring_and_alerting,modify,security_posture,azure_rule_ciem/threat/azure.threat.activity_log.tenant_transfer.yaml
azure.threat.entra_audit.global_admin_role_add,azure,threat,threat,critical,Threat: Global Admin Role Add,Global Administrator role assigned — tenant-wide unrestricted access granted to principal.,log,privilege_escalation,privilege_escalation,T1098.003,95,identity_and_access_management,privilege_escalation,iam_posture,azure_rule_ciem/threat/azure.threat.entra_audit.global_admin_role_add.yaml
azure.threat.entra_audit.mfa_reset_by_admin,azure,threat,threat,critical,Threat: MFA Reset By Admin,"Admin reset user MFA authenticator app — user's second factor cleared, account may be accessible with only password.",log,credential_access,credential_access,T1556.006,88,identity_and_access_management,read,iam_posture,azure_rule_ciem/threat/azure.threat.entra_audit.mfa_reset_by_admin.yaml
