id,unique_id,source,title,description,rationale,audit,remediation,profile_applicability,impact,references,section,assessment,default_value,additional_information,final_approach,final_confidence,program_name,justification,automation_summary,manual_summary,three_ai_consensus,decision_timestamp
5.1.9,cis-k8s-k8s-v1120-5-1-9,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to create persistent volumes,"The ability to create persistent volumes in a cluster can provide an opportunity for privilege escalation, via the creation of hostPath volumes. As persistent volumes are not covered by Pod Security Admission, a user with access to create persistent volumes may be able to get access to sensitive files from the underlying host even where restrictive Pod Security Admission policies are in place.","The ability to create persistent volumes in a cluster opens up possibilities for privilege escalation and should be restricted, where possible.",Review the users who have create access to PersistentVolume objects in the Kubernetes API.,"Where possible, remove create access to PersistentVolume objects in the cluster.",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#persistent-volume-creation,5 Section,Manual,,,Automated,HIGH,k8s_rbac_persistent_volume_creation_access_check,The task of minimizing access to create persistent volumes can be effectively automated using Kubernetes APIs. Both AI opinions agree that querying RoleBindings and ClusterRoleBindings for permissions related to persistent volumes is feasible through automated means. The use of `kubectl` commands to retrieve and analyze these bindings ensures that the process can be consistently and accurately executed without manual intervention.,"- Kubernetes Resource/Service: RoleBindings, ClusterRoleBindings - API/CLI Method: `kubectl get rolebindings --all-namespaces -o json`, `kubectl get clusterrolebindings -o json` - Properties to Check: Permissions associated with the `create` verb on the `persistentvolumes` resource - Pass Criteria: No unauthorized users/groups have `create` access to `persistentvolumes` - Fail Criteria: Any unauthorized users/groups have `create` access to `persistentvolumes`",,Yes,2025-11-02T18:25:16.307480
5.1.10,cis-k8s-k8s-v1120-5-1-10,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to the proxy sub-resource of nodes,"Users with access to the Proxy sub-resource of Node objects automatically have permissions to use the kubelet API, which may allow for privilege escalation or bypass cluster security controls such as audit logs. The kubelet provides an API which includes rights to execute commands in any container running on the node. Access to this API is covered by permissions to the main Kubernetes API via the node object. The proxy sub-resource specifically allows wide ranging access to the kubelet API. Direct access to the kubelet API bypasses controls like audit logging (there is no audit log of kubelet API access) and admission control.","The ability to use the proxy sub-resource of node objects opens up possibilities for privilege escalation and should be restricted, where possible.",Review the users who have access to the proxy sub-resource of node objects in the Kubernetes API.,"Where possible, remove access to the proxy sub-resource of node objects.",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#access-to-proxy-subresource-of-nodes 2. https://kubernetes.io/docs/reference/access-authn-authz/kubelet-authn-authz/#kubelet-authorization Internal Only - General,5 Section,Manual,,,Automated,HIGH,k8s_rbac_nodes_proxy_access_check,"The control involves reviewing access permissions to the proxy sub-resource of node objects, which can be effectively audited using Kubernetes APIs and kubectl commands. Both AI opinions agree that the majority of this task can be automated by querying RoleBindings and ClusterRoleBindings to identify permissions related to the `nodes/proxy` resource. The use of Kubernetes APIs allows for precise and repeatable checks without the need for manual inspection.","- **Kubernetes Resource/Service:** RBAC (Role-Based Access Control) - **API/CLI Method:** Use `kubectl` to list and describe RoleBindings and ClusterRoleBindings. - **Properties to Check:** Check for rules in Role and ClusterRole definitions that include verbs like `get`, `list`, or `proxy` on the `nodes/proxy` resource. - **Pass Criteria:** No Role or ClusterRole grants access to `nodes/proxy` for any users or service accounts. - **Fail Criteria:** Any Role or ClusterRole grants access to `nodes/proxy` with the verbs `get`, `list`, or `proxy`.",,Yes,2025-11-02T18:37:16.895098
5.1.11,cis-k8s-k8s-v1120-5-1-11,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to the approval sub-resource of certificatesigningrequests objects,"Users with access to the update the approval sub-resource of CertificateSigningRequests objects can approve new client certificates for the Kubernetes API effectively allowing them to create new high-privileged user accounts. This can allow for privilege escalation to full cluster administrator, depending on users configured in the cluster",The ability to update certificate signing requests should be limited.,Review the users who have access to update the approval sub-resource of CertificateSigningRequests objects in the Kubernetes API.,"Where possible, remove access to the approval sub-resource of CertificateSigningRequests objects.",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#csrs-and-certificate-issuing,5 Section,Manual,,,Automated,HIGH,k8s_rbac_csr_approval_access_control_check,"The task of reviewing users who have access to update the approval sub-resource of CertificateSigningRequests objects can be effectively automated using Kubernetes APIs and `kubectl` commands. Both AI opinions agree on the feasibility of automation, and the necessary data can be retrieved and analyzed programmatically. The task involves checking RoleBindings and ClusterRoleBindings, which is well-suited for automation.","- Kubernetes Resource/Service: RoleBindings, ClusterRoleBindings - API/CLI Method: `kubectl get rolebindings --all-namespaces -o json`, `kubectl get clusterrolebindings -o json` - Properties to Check: Permissions related to `certificates.k8s.io` with `verbs: [""update""]` and `subresource: [""approval""]` on `certificatesigningrequests` - Pass Criteria: No Role or ClusterRole grants the `update` permission on the `approval` sub-resource of `certificatesigningrequests`. - Fail Criteria: At least one Role or ClusterRole grants the `update` permission on the `approval` sub-resource of `certificatesigningrequests`.",,Yes,2025-11-02T19:04:04.573608
5.1.12,cis-k8s-k8s-v1120-5-1-12,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to webhook configuration objects,"Users with rights to create/modify/delete validatingwebhookconfigurations or mutatingwebhookconfigurations can control webhooks that can read any object admitted to the cluster, and in the case of mutating webhooks, also mutate admitted objects. This could allow for privilege escalation or disruption of the operation of the cluster.",The ability to manage webhook configuration should be limited,Review the users who have access to validatingwebhookconfigurations or mutatingwebhookconfigurations objects in the Kubernetes API.,"Where possible, remove access to the validatingwebhookconfigurations or mutatingwebhookconfigurations objects",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#control-admission-webhooks,5 Section,Manual,,,Automated,HIGH,k8s_rbac_webhook_configuration_access_review,"The control requires reviewing access to `validatingwebhookconfigurations` and `mutatingwebhookconfigurations`, which can be effectively done using Kubernetes APIs and CLI commands. Both AI opinions agree that this can be automated, and the necessary information can be retrieved using `kubectl` commands to query RBAC roles and bindings. The Kubernetes CLI provides sufficient capability to automate this compliance check.","- Kubernetes Resource/Service: RBAC (Roles, ClusterRoles, RoleBindings, ClusterRoleBindings) - API/CLI Method: `kubectl get clusterroles`, `kubectl get roles`, `kubectl get clusterrolebindings`, `kubectl get rolebindings` - Properties to Check: `.rules[].resources` for roles and `.roleRef.name` for bindings - Pass Criteria: No roles or bindings grant access to `validatingwebhookconfigurations` or `mutatingwebhookconfigurations` to unauthorized users - Fail Criteria: Any role or binding grants access to `validatingwebhookconfigurations` or `mutatingwebhookconfigurations` to unauthorized users",,Yes,2025-11-02T18:55:48.637482
5.1.13,cis-k8s-k8s-v1120-5-1-13,CIS_Kubernetes_Benchmark_V1.12_PDF_,Minimize access to the service account token creation,"Users with rights to create new service account tokens at a cluster level, can create long-lived privileged credentials in the cluster. This could allow for privilege escalation and persistent access to the cluster, even if the users account has been revoked.",The ability to create service account tokens should be limited.,Review the users who have access to create the token sub-resource of serviceaccount objects in the Kubernetes API.,"Where possible, remove access to the token sub-resource of serviceaccount objects.",• Level 1 - Master Node,N/A,1. https://kubernetes.io/docs/concepts/security/rbac-good-practices/#token-request,5 Section,Manual,,,Automated,HIGH,k8s_rbac_service_account_token_creation_access_check,"Both AI opinions agree that the audit can be automated using Kubernetes APIs and `kubectl` commands to query RBAC permissions. The ability to check for roles that allow the creation of service account tokens is feasible through these methods, making manual inspection unnecessary. The command refinement suggested by the second AI opinion enhances the accuracy of the automation.",- Kubernetes Resource/Service: RBAC (Role-Based Access Control) - API/CLI Method: `kubectl get clusterroles` and `kubectl get clusterrolebindings` - Properties to Check: Roles and bindings that include the verb `create` for the resource `serviceaccounts/token` - Pass Criteria: No `ClusterRole` or `Role` should allow `create` on `serviceaccounts/token`. - Fail Criteria: Any `ClusterRole` or `Role` found that allows `create` on `serviceaccounts/token` indicates non-compliance.,,Yes,2025-11-02T18:06:33.369992
5.2.1,cis-k8s-k8s123-v101-5-2-1,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Ensure that the cluster has at least one active policy control mechanism in place,"Every Kubernetes cluster should have at least one policy control mechanism in place to enforce the other requirements in this section. This could be the in-built Pod Security Admission controller, or a third party policy control system.","Without an active policy control mechanism, it is not possible to limit the use of containers with access to underlying cluster nodes, via mechanisms like privileged containers, or the use of hostPath volume mounts.","Pod Security Admission is enabled by default on all clusters using Kubernetes 1.23 or higher. To assess what controls, if any, are in place using this mechanism, review the namespaces in the cluster to see if the required labels have been applied kubectl get namespaces -o yaml To confirm if any external policy control system is in use, review the cluster for the presence of validatingadmissionwebhook and mutatingadmissionwebhook objects. kubectl get validatingwebhookconfigurations kubectl get mutatingwebhookconfigurations",Ensure that either Pod Security Admission or an external policy control system is in place for every namespace which contains user workloads.,• Level 1 - Master Node,"Where policy control systems are in place, there is a risk that workloads required for the operation of the cluster may be stopped from running. Care is required when implementing admission control policies to ensure that this does not occur.",1. https://kubernetes.io/docs/concepts/security/pod-security-admission,5 Section,Manual,"By default, Pod Security Admission is enabled but no policies are in place.",,Automated,HIGH,k8s_policy_control_mechanisms_check,"Both AI opinions agree that the compliance control can be verified using Kubernetes API capabilities through `kubectl` commands. The commands provided allow for the automated checking of Pod Security Admission and the presence of validating and mutating admission webhooks, which are essential for policy control mechanisms. The Kubernetes CLI provides sufficient functionality to automate these checks without requiring manual intervention.","- Kubernetes Resource/Service: Namespaces, ValidatingWebhookConfigurations, MutatingWebhookConfigurations - API/CLI Method: `kubectl get namespaces -o yaml`, `kubectl get validatingwebhookconfigurations`, `kubectl get mutatingwebhookconfigurations` - Properties to Check: - For Namespaces: Check for labels `pod-security.kubernetes.io/enforce`, `pod-security.kubernetes.io/audit`, `pod-security.kubernetes.io/warn` - For Webhooks: Presence of any configurations in `validatingwebhookconfigurations` and `mutatingwebhookconfigurations` - Pass Criteria: - At least one of the required labels is present in the namespaces. - At least one validating and one mutating webhook configuration is present. - Fail Criteria: - None of the required labels are present in any namespace. - No validating or mutating webhook configurations are found.",,Yes,2025-11-02T18:34:12.108566
5.2.2,cis-k8s-k8s123-v101-5-2-2,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of privileged containers,Do not generally permit containers to be run with the securityContext.privileged flag set to true .,"Privileged containers have access to all Linux Kernel capabilities and devices. A container running with full privileges can do almost everything that the host can do. This flag exists to allow special use-cases, like manipulating the network stack and accessing devices. There should be at least one admission control policy defined which does not permit privileged containers. If you need to run privileged containers, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of privileged containers.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of privileged containers.,• Level 1 - Master Node,"Pods defined with spec.containers[].securityContext.privileged: true , spec.initContainers[].securityContext.privileged: true and spec.ephemeralContainers[].securityContext.privileged: true will not be permitted.",1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Manual,"By default, there are no restrictions on the creation of privileged containers.",,Automated,HIGH,k8s_pod_security_privileged_containers_check,"The control can be effectively automated using Kubernetes APIs and CLI tools to verify the presence of policies that restrict privileged containers. Although Pod Security Policies (PSPs) are deprecated, alternative mechanisms such as Open Policy Agent (OPA) with Gatekeeper or Pod Security Admission (PSA) can be used to enforce and verify compliance. Both AI opinions agree on the feasibility of automation, with the second opinion highlighting the need to adapt to newer methods.",- Kubernetes Resource/Service: Pod Security Admission (PSA) or Open Policy Agent (OPA) with Gatekeeper - API/CLI Method: `kubectl get constraints` for OPA/Gatekeeper or `kubectl get pods --namespace=<namespace> --field-selector=spec.securityContext.privileged=true` for PSA - Properties to Check: Ensure policies or constraints do not allow `spec.securityContext.privileged=true` - Pass Criteria: No policies or constraints allow privileged containers - Fail Criteria: Any policy or constraint allows `spec.securityContext.privileged=true`,,Yes,2025-11-02T18:46:18.466037
5.2.3,cis-k8s-k8s123-v101-5-2-3,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers wishing to share the host process ID namespace,Do not generally permit containers to be run with the hostPID flag set to true.,"A container running in the host's PID namespace can inspect processes running outside the container. If the container also has access to ptrace capabilities this can be used to escalate privileges outside of the container. There should be at least one admission control policy defined which does not permit containers to share the host PID namespace. If you need to run containers which require hostPID, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostPID containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostPID containers.,• Level 1 - Master Node,Pods defined with spec.hostPID: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostPID containers.",,Automated,HIGH,k8s_pod_security_admission_hostpid_restrictions,"Both AI opinions agree that the compliance control can be automated using Kubernetes APIs and kubectl commands. The task involves verifying the presence of policies that restrict the use of the `hostPID` flag, which can be efficiently checked through Kubernetes API calls. Although Pod Security Policies (PSPs) are deprecated, the use of Pod Security Admission (PSA) controls or custom admission controllers can be programmatically verified, making automation feasible.","- Kubernetes Resource/Service: Namespaces, Pod Security Admission - API/CLI Method: `kubectl get ns --show-labels`, `kubectl describe <psa/policy>` - Properties to Check: Labels indicating Pod Security Standards, specific policy settings for `hostPID` - Pass Criteria: No policies allow `spec.hostPID: true` for any pods in user namespaces. - Fail Criteria: At least one policy allows `spec.hostPID: true` or there are no policies restricting it.",,Yes,2025-11-02T17:54:07.679495
5.2.4,cis-k8s-k8s123-v101-5-2-4,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers wishing to share the host IPC namespace,Do not generally permit containers to be run with the hostIPC flag set to true.,"A container running in the host's IPC namespace can use IPC to interact with processes outside the container. There should be at least one admission control policy defined which does not permit containers to share the host IPC namespace. If you need to run containers which require hostIPC, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostIPC containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostIPC containers.,• Level 1 - Master Node,Pods defined with spec.hostIPC: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostIPC containers.",,Automated,HIGH,k8s_admission_control_hostipc_restriction,"Both AI opinions agree that the audit can be automated using Kubernetes APIs and CLI commands. The control involves verifying admission policies and pod specifications, which can be efficiently checked using Kubernetes API calls and `kubectl` commands. The ability to query and validate the `spec.hostIPC` field in pod specifications and check for admission policies aligns with the capabilities of Kubernetes APIs, making automation feasible.","- Kubernetes Resource/Service: Pods, Namespaces - API/CLI Method: `kubectl get pods --all-namespaces -o jsonpath='{.items[?(@.spec.hostIPC==true)]}'`, `kubectl get ns --show-labels` - Properties to Check: `spec.hostIPC` field in pod specifications, namespace labels indicating security policies - Pass Criteria: No pods in any namespace have `spec.hostIPC: true` unless explicitly allowed by a defined policy. - Fail Criteria: Any pod with `spec.hostIPC: true` is found without an appropriate admission policy restricting it.",,Yes,2025-11-02T18:03:48.945885
5.2.5,cis-k8s-k8s123-v101-5-2-5,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers wishing to share the host network namespace,Do not generally permit containers to be run with the hostNetwork flag set to true.,"A container running in the host's network namespace could access the local loopback device, and could access network traffic to and from other pods. There should be at least one admission control policy defined which does not permit containers to share the host network namespace. If you need to run containers which require access to the host's network namespaces, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of hostNetwork containers",Add policies to each namespace in the cluster which has user workloads to restrict the admission of hostNetwork containers.,• Level 1 - Master Node,Pods defined with spec.hostNetwork: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the creation of hostNetwork containers.",,Automated,HIGH,k8s_pod_security_host_network_policy_check,"The compliance control can be effectively audited using Kubernetes APIs and CLI commands. Both AI opinions agree on the feasibility of using automated methods to check the configurations, although the second opinion suggests additional manual verification. However, the primary compliance check—ensuring that policies disallow `hostNetwork`—can be automated by inspecting PodSecurityAdmission configurations and namespace labels. The deprecation of PodSecurityPolicies is noted, but the automation can focus on PodSecurityAdmission, which is supported in newer Kubernetes versions.","- **Kubernetes Resource/Service:** PodSecurityAdmission, Namespaces - **API/CLI Method:** - `kubectl get ns --show-labels` - `kubectl get podsecurityadmission` - **Properties to Check:** - Namespace labels for Pod Security Standards compliance - PodSecurityAdmission configurations to ensure `hostNetwork` is disallowed - **Pass Criteria:** - All namespaces have labels indicating compliance with Pod Security Standards, specifically disallowing `hostNetwork`. - PodSecurityAdmission configurations do not permit `hostNetwork`. - **Fail Criteria:** - Any namespace or PodSecurityAdmission configuration that allows `hostNetwork` without restrictions.",,Yes,2025-11-02T18:14:39.283121
5.2.6,cis-k8s-k8s123-v101-5-2-6,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers with allowPrivilegeEscalation,"Do not generally permit containers to be run with the allowPrivilegeEscalation flag set to true. Allowing this right can lead to a process running a container getting more rights than it started with. It's important to note that these rights are still constrained by the overall container sandbox, and this setting does not relate to the use of privileged containers.","A container running with the allowPrivilegeEscalation flag set to true may have processes that can gain more privileges than their parent. There should be at least one admission control policy defined which does not permit containers to allow privilege escalation. The option exists (and is defaulted to true) to permit setuid binaries to run. If you have need to run containers which use setuid binaries or require privilege escalation, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy disallows the admission of containers which allow privilege escalation.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers with .spec.allowPrivilegeEscalation set to true .,• Level 1 - Master Node,Pods defined with spec.allowPrivilegeEscalation: true will not be permitted unless they are run under a specific policy.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on contained process ability to escalate privileges, within the context of the container.",,Automated,HIGH,k8s_pod_security_allow_privilege_escalation_restricted,"The compliance control can be effectively audited using Kubernetes APIs and CLI commands. Both AI opinions agree on the feasibility of automation, although the second opinion correctly points out the need to use Pod Security Admission (PSA) or Pod Security Standards (PSS) instead of the deprecated Pod Security Policies (PSP). Kubernetes 1.23 and later versions support these mechanisms, making it possible to automate the check for `allowPrivilegeEscalation` settings.","- Kubernetes Resource/Service: Pods - API/CLI Method: Use `kubectl` to interact with the Kubernetes API, specifically focusing on Pod Security Admission (PSA) or Pod Security Standards (PSS). - Properties to Check: `.spec.containers[*].securityContext.allowPrivilegeEscalation` - Pass Criteria: All namespaces have policies that restrict `allowPrivilegeEscalation` or the Pod Security Standards are set to ""restricted"" or ""baseline"". - Fail Criteria: Any namespace allows `allowPrivilegeEscalation: true` without a specific policy restricting it.",,Yes,2025-11-02T18:42:59.331837
5.2.7,cis-k8s-k8s123-v101-5-2-7,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of root containers,Do not generally permit containers to be run as the root user.,"Containers may run as any Linux user. Containers which run as the root user, whilst constrained by Container Runtime security features still have an escalated likelihood of container breakout. Ideally, all containers should run as a defined non-UID 0 user. There should be at least one admission control policy defined which does not permit root containers. If you need to run root containers, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that each policy restricts the use of root containers by setting MustRunAsNonRoot or MustRunAs with the range of UIDs not including 0.","Create a policy for each namespace in the cluster, ensuring that either MustRunAsNonRoot or MustRunAs with the range of UIDs not including 0, is set.",• Level 2 - Master Node,Pods with containers which run as the root user will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/,5 Section,Automated,"By default, there are no restrictions on the use of root containers and if a User is not specified in the image, the container will run as root.",,Automated,HIGH,k8s_psa_root_containers_restricted,"The compliance control can be effectively audited using Kubernetes APIs and kubectl commands. Although the first AI opinion suggested using Pod Security Policies (PSPs), which are deprecated, the second AI correctly pointed out the need to use the Pod Security Admission (PSA) controller, which is the current standard. This allows for an automated approach to check for policies that restrict the use of root containers.",- Kubernetes Resource/Service: Pod Security Admission (PSA) - API/CLI Method: Use `kubectl` to interact with PSA configurations. - Properties to Check: Ensure that the PSA configuration for each namespace includes policies that enforce `MustRunAsNonRoot` or `MustRunAs` with UID ranges not including 0. - Pass Criteria: At least one PSA policy per namespace that restricts root containers as described. - Fail Criteria: No PSA policies or policies that allow root containers.,,Yes,2025-11-02T18:17:08.030644
5.2.8,cis-k8s-k8s123-v101-5-2-8,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers with the NET_RAW capability,Do not generally permit containers with the potentially dangerous NET_RAW capability.,"Containers run with a default set of capabilities as assigned by the Container Runtime. By default this can include potentially dangerous capabilities. With Docker as the container runtime the NET_RAW capability is enabled which may be misused by malicious containers. Ideally, all containers should drop this capability. There should be at least one admission control policy defined which does not permit containers with the NET_RAW capability. If you need to run containers with this capability, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that at least one policy disallows the admission of containers with the NET_RAW capability.",Add policies to each namespace in the cluster which has user workloads to restrict the admission of containers with the NET_RAW capability.,• Level 1 - Master Node,Pods with containers which run with the NET_RAW capability will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Automated,"By default, there are no restrictions on the creation of containers with the NET_RAW capability.",,Automated,HIGH,k8s_gatekeeper_net_raw_capability_restricted,"Both AI opinions agree that the control can be assessed using Kubernetes API calls and `kubectl` commands. The second opinion correctly points out that Pod Security Policies (PSPs) are deprecated and suggests using modern alternatives like Open Policy Agent (OPA) Gatekeeper or Kyverno, which are suitable for enforcing such policies in current Kubernetes environments. This aligns with the control's requirement to ensure that policies disallow the NET_RAW capability.","- Kubernetes Resource/Service: Admission Controllers, specifically using OPA Gatekeeper or Kyverno. - API/CLI Method: `kubectl get constrainttemplates` and `kubectl get constraints` for OPA Gatekeeper; `kubectl get clusterpolicies` for Kyverno. - Properties to Check: Ensure that the constraint or policy explicitly disallows the NET_RAW capability in the `spec.rules` or equivalent field. - Pass Criteria: At least one constraint or policy exists that explicitly disallows the NET_RAW capability. - Fail Criteria: No constraints or policies exist that restrict the NET_RAW capability.",,Yes,2025-11-02T18:15:02.074132
5.2.9,cis-k8s-k8s123-v101-5-2-9,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers with added capabilities,Do not generally permit containers with capabilities assigned beyond the default set.,"Containers run with a default set of capabilities as assigned by the Container Runtime. Capabilities outside this set can be added to containers which could expose them to risks of container breakout attacks. There should be at least one policy defined which prevents containers with capabilities beyond the default set from launching. If you need to run containers with additional capabilities, this should be defined in a separate policy and you should carefully check to ensure that only limited service accounts and users are given permission to use that policy.","List the policies in use for each namespace in the cluster, ensure that policies are present which prevent allowedCapabilities to be set to anything other than an empty array.",Ensure that allowedCapabilities is not present in policies for the cluster unless it is set to an empty array.,• Level 1 - Master Node,Pods with containers which require capabilities with the default set will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Automated,"By default, there are no restrictions on adding capabilities to containers.",,Automated,HIGH,k8s_policy_capabilities_restriction_check,"Both AI opinions agree that the compliance control can be automated using Kubernetes APIs, specifically through the use of `kubectl` commands to check for policies that restrict container capabilities. Although Pod Security Policies (PSPs) are deprecated, alternative methods like Open Policy Agent (OPA) with Gatekeeper or Pod Security Admission (PSA) can be used for newer Kubernetes versions. The automation approach is technically feasible and aligns with the control's requirements to list and verify policies.","- Kubernetes Resource/Service: PodSecurityPolicies (PSP) or equivalent policies like OPA/Gatekeeper, PSA - API/CLI Method: `kubectl get psp` or equivalent for OPA/PSA - Properties to Check: `allowedCapabilities` field in the policy specifications - Pass Criteria: `allowedCapabilities` is either absent or set to an empty array - Fail Criteria: `allowedCapabilities` is set to a non-empty array",,Yes,2025-11-02T18:40:38.401758
5.2.10,cis-k8s-k8s123-v101-5-2-10,CIS_Kubernetes_V1.23_Benchmark_V1.0.1_PDF_,Minimize the admission of containers with capabilities assigned,Do not generally permit containers with capabilities,"Containers run with a default set of capabilities as assigned by the Container Runtime. Capabilities are parts of the rights generally granted on a Linux system to the root user. In many cases applications running in containers do not require any capabilities to operate, so from the perspective of the principal of least privilege use of capabilities should be minimized.","List the policies in use for each namespace in the cluster, ensure that at least one policy requires that capabilities are dropped by all containers.",Review the use of capabilities in applications running on your cluster. Where a namespace contains applications which do not require any Linux capabilities to operate consider adding a policy which forbids the admission of containers which do not drop all capabilities.,• Level 2 - Master Node,Pods with containers require capabilities to operate will not be permitted.,1. https://kubernetes.io/docs/concepts/security/pod-security-standards/ 2. https://www.nccgroup.trust/uk/our-research/abusing-privileged-and-unprivileged-linux-containers/,5 Section,Manual,"By default, there are no restrictions on the creation of containers with additional capabilities",,Automated,HIGH,k8s_pod_security_capabilities_enforcement,"The task of minimizing the admission of containers with capabilities assigned can be effectively automated using Kubernetes APIs and `kubectl` commands. Both AI opinions agree on the feasibility of automation, although the second opinion highlights the need to consider deprecated features like Pod Security Policies. The necessary checks can be performed by querying the Kubernetes API for Pod specifications and ensuring that the `securityContext.capabilities.drop` is set to `[""ALL""]`. This approach leverages existing Kubernetes capabilities to enforce security policies consistently across the cluster.","- **Kubernetes Resource/Service:** Pods - **API/CLI Method:** `kubectl get pods --all-namespaces -o jsonpath='{.items[*].spec.containers[*].securityContext.capabilities.drop}'` - **Properties to Check:** Ensure `securityContext.capabilities.drop` is set to `[""ALL""]` for all containers. - **Pass Criteria:** All containers in all Pods have `securityContext.capabilities.drop` set to `[""ALL""]`. - **Fail Criteria:** Any container in any Pod does not have `securityContext.capabilities.drop` set to `[""ALL""]`.",,Yes,2025-11-02T18:40:32.053169
